ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration,latitude,longitude,satellites
-0.75,,,,,,,,,-0.067,-8.553,4.73,2.111,0.057,-0.89,-0.01,,,
-0.745,-0.0049,0.4897,-0.0596,1.2605,-1.7507,-0.2801,31.5,100230.0,,,,,,,,,,
-0.74,,,,,,,,,-0.087,-8.553,4.729,2.112,0.057,-0.89,-0.01,39.389984130859375,-8.289515495300293,11.0
-0.735,-0.0049,0.4878,-0.063,1.3305,-1.3305,-0.2801,31.5,100215.0,,,,,,,,,,
-0.73,,,,,,,,,-0.105,-8.553,4.728,2.113,0.056,-0.8,-0.058,,,
-0.725,0.0049,0.4941,-0.0679,1.3305,-2.1008,-0.2801,31.4,100210.0,,,,,,,,,,
-0.72,,,,,,,,,-0.115,-8.553,4.728,2.114,0.055,-0.39,-0.058,,,
-0.715,0.0107,0.4897,-0.0645,1.1905,-2.1008,-0.2101,31.5,100230.0,,,,,,,,,,
-0.71,,,,,,,,,-0.124,-8.553,4.727,2.116,0.054,-0.39,-0.058,,,
-0.705,-0.0127,0.501,-0.0576,1.1204,-0.2801,-0.2101,31.5,100228.0,,,,,,,,,,
-0.7,,,,,,,,,-0.141,-8.553,4.727,2.118,0.053,-0.8,-0.058,,,
-0.695,0.0625,0.4785,-0.0757,1.4006,9.4538,-0.2101,31.5,100230.0,,,,,,,,,,
-0.69,,,,,,,,,-0.154,-8.553,4.726,2.118,0.053,-0.63,-0.058,,,
-0.685,-0.0029,0.4902,-0.0693,1.0504,12.1148,-0.07,31.5,100210.0,,,,,,,,,,
-0.68,,,,,,,,,-0.171,-8.555,4.726,2.111,0.056,-0.8,-0.058,,,
-0.675,0.0073,0.5059,-0.0493,1.1905,13.0252,-0.4902,31.5,100200.0,,,,,,,,,,
-0.67,,,,,,,,,-0.184,-8.558,4.725,2.102,0.061,-0.63,-0.049,,,
-0.665,0.0156,0.4678,-0.04,1.2605,7.7731,-0.6303,31.5,100238.0,,,,,,,,,,
-0.66,,,,,,,,,-0.189,-8.56,4.724,2.093,0.066,-0.3,-0.049,,,
-0.655,0.0176,0.4644,-0.0376,1.3305,1.5406,-0.8403,31.5,100231.0,,,,,,,,,,
-0.65,,,,,,,,,-0.202,-8.562,4.724,2.087,0.07,-0.63,-0.058,,,
-0.645,-0.0171,0.4785,-0.0991,0.9104,-0.1401,-0.3501,31.5,100204.0,,,,,,,,,,
-0.64,,,,,,,,,-0.214,-8.563,4.723,2.086,0.071,-0.63,-0.058,,,
-0.635,-0.0381,0.4922,-0.0317,1.2605,0.3501,-0.2101,31.5,100227.0,,,,,,,,,,
-0.63,,,,,,,,,-0.225,-8.563,4.723,2.086,0.071,-0.63,-0.058,,,
-0.625,0.0415,0.5049,-0.0537,1.2605,1.1905,-0.07,31.5,100222.0,,,,,,,,,,
-0.62,,,,,,,,,-0.237,-8.563,4.722,2.086,0.07,-0.63,-0.058,,,
-0.615,-0.0034,0.4854,-0.0767,1.5406,-4.902,0.0,31.5,100216.0,,,,,,,,,,
-0.61,,,,,,,,,-0.246,-8.564,4.722,2.085,0.071,-0.55,-0.049,,,
-0.605,0.0059,0.5044,-0.0454,0.9804,-7.0728,-0.1401,31.5,100199.0,,,,,,,,,,
-0.6,,,,,,,,,-0.248,-8.563,4.721,2.089,0.068,-0.13,-0.146,,,
-0.595,-0.0054,0.4922,-0.0342,1.4006,-8.1232,-0.1401,31.5,100215.0,,,,,,,,,,
-0.59,,,,,,,,,-0.237,-8.562,4.721,2.094,0.065,0.37,-0.049,,,
-0.585,-0.0044,0.4844,-0.0903,1.4006,-5.3221,-0.07,31.5,100234.0,,,,,,,,,,
-0.58,,,,,,,,,-0.226,-8.561,4.72,2.101,0.061,0.37,-0.01,,,
-0.575,0.022,0.4937,-0.0581,1.1204,-1.6807,0.0,31.5,100218.0,,,,,,,,,,
-0.57,,,,,,,,,-0.228,-8.56,4.719,2.105,0.059,-0.13,-0.146,,,
-0.565,0.0073,0.4863,-0.0537,1.3305,-0.9804,0.0,31.5,100213.0,,,,,,,,,,
-0.56,,,,,,,,,-0.221,-8.56,4.719,2.106,0.058,0.21,-0.01,,,
-0.555,0.0054,0.4912,-0.0566,1.2605,0.0,-0.1401,31.5,100207.0,,,,,,,,,,
-0.55,,,,,,,,,-0.21,-8.56,4.718,2.107,0.057,0.37,-0.01,,,
-0.545,0.0254,0.4868,-0.0596,1.1905,0.9804,-0.2801,31.5,100225.0,,,,,,,,,,
-0.54,,,,,,,,,-0.2,-8.561,4.718,2.107,0.057,0.37,-0.01,39.389984130859375,-8.289515495300293,11.0
-0.535,-0.0156,0.4922,-0.0723,1.1905,2.1709,-0.3501,31.5,100214.0,,,,,,,,,,
-0.53,,,,,,,,,-0.19,-8.561,4.717,2.106,0.057,0.37,-0.029,,,
-0.525,0.0161,0.4941,-0.0601,1.1905,4.4818,-0.4202,31.5,100211.0,,,,,,,,,,
-0.52,,,,,,,,,-0.179,-8.562,4.717,2.105,0.058,0.45,-0.029,,,
-0.515,0.0186,0.4907,-0.0586,1.1905,3.1513,-0.3501,31.5,100221.0,,,,,,,,,,
-0.51,,,,,,,,,-0.165,-8.563,4.716,2.102,0.059,0.54,-0.01,,,
-0.505,-0.0269,0.4922,-0.0664,1.1204,2.8711,-0.2801,31.5,100229.0,,,,,,,,,,
-0.5,,,,,,,,,-0.154,-8.564,4.716,2.099,0.061,0.45,-0.029,,,
-0.495,0.02,0.4932,-0.0356,1.1204,4.5518,-0.4202,31.5,100217.0,,,,,,,,,,
-0.49,,,,,,,,,-0.149,-8.564,4.715,2.097,0.062,0.21,-0.029,,,
-0.485,-0.0083,0.4907,-0.062,1.2605,1.4706,-0.3501,31.5,100208.0,,,,,,,,,,
-0.48,,,,,,,,,-0.141,-8.565,4.715,2.094,0.063,0.29,-0.01,,,
-0.475,0.0156,0.4897,-0.0552,1.1905,-0.3501,-0.2801,31.5,100218.0,,,,,,,,,,
-0.47,,,,,,,,,-0.129,-8.566,4.714,2.093,0.064,0.54,-0.029,,,
-0.465,0.0005,0.4893,-0.0586,1.2605,-3.2913,-0.2801,31.5,100239.0,,,,,,,,,,
-0.46,,,,,,,,,-0.122,-8.566,4.714,2.094,0.064,0.29,-0.029,,,
-0.455,-0.0107,0.4907,-0.0635,1.2605,-3.2913,-0.3501,31.5,100213.0,,,,,,,,,,
-0.45,,,,,,,,,-0.117,-8.566,4.713,2.096,0.062,0.2,-0.039,,,
-0.445,0.0127,0.4927,-0.062,1.3305,-1.5406,-0.3501,31.5,100213.0,,,,,,,,,,
-0.44,,,,,,,,,-0.111,-8.566,4.712,2.099,0.061,0.29,-0.039,,,
-0.435,0.002,0.4917,-0.0503,1.2605,-0.9804,-0.1401,31.5,100211.0,,,,,,,,,,
-0.43,,,,,,,,,-0.104,-8.566,4.712,2.1,0.06,0.29,-0.039,,,
-0.425,0.0107,0.4922,-0.0645,1.2605,-0.4202,-0.07,31.5,100222.0,,,,,,,,,,
-0.42,,,,,,,,,-0.098,-8.566,4.711,2.101,0.059,0.29,-0.039,,,
-0.415,0.0073,0.4922,-0.0498,1.1905,-0.1401,-0.1401,31.5,100220.0,,,,,,,,,,
-0.41,,,,,,,,,-0.091,-8.566,4.711,2.101,0.059,0.29,-0.019,,,
-0.405,0.0098,0.4897,-0.0688,1.1905,0.9104,-0.3501,31.5,100210.0,,,,,,,,,,
-0.4,,,,,,,,,-0.085,-8.566,4.71,2.101,0.058,0.29,-0.019,,,
-0.395,0.0137,0.4888,-0.0562,1.1905,1.1204,-0.4202,31.5,100231.0,,,,,,,,,,
-0.39,,,,,,,,,-0.072,-8.567,4.71,2.101,0.059,0.62,-0.039,,,
-0.385,-0.0127,0.4883,-0.0552,1.1204,1.0504,-0.3501,31.5,100202.0,,,,,,,,,,
-0.38,,,,,,,,,-0.068,-8.567,4.709,2.1,0.059,0.2,-0.039,,,
-0.375,-0.0024,0.4902,-0.0752,1.1905,4.3417,-0.4202,31.5,100217.0,,,,,,,,,,
-0.37,,,,,,,,,-0.055,-8.567,4.709,2.1,0.059,0.62,-0.039,,,
-0.365,0.0029,0.4922,-0.0513,1.0504,5.2521,-0.4202,31.5,100204.0,,,,,,,,,,
-0.36,,,,,,,,,-0.042,-8.569,4.708,2.097,0.061,0.62,-0.039,,,
-0.355,-0.0039,0.4912,-0.0513,1.1204,3.7115,-0.4902,31.5,100227.0,,,,,,,,,,
-0.35,,,,,,,,,-0.03,-8.57,4.708,2.093,0.063,0.62,-0.019,,,
-0.345,0.0156,0.4922,-0.0591,1.2605,0.9104,-0.2801,31.5,100219.0,,,,,,,,,,
-0.34,,,,,,,,,-0.025,-8.571,4.707,2.09,0.065,0.28,-0.029,39.389984130859375,-8.289515495300293,11.0
-0.335,-0.0059,0.4912,-0.0493,1.2605,-2.8011,-0.2101,31.5,100185.0,,,,,,,,,,
-0.33,,,,,,,,,-0.024,-8.571,4.706,2.09,0.065,0.11,-0.029,,,
-0.325,0.0083,0.4932,-0.0562,1.3305,-4.3417,-0.2101,31.5,100215.0,,,,,,,,,,
-0.32,,,,,,,,,-0.019,-8.571,4.706,2.092,0.063,0.28,-0.029,,,
-0.315,0.0054,0.4897,-0.0635,1.3305,-4.3417,-0.2801,31.5,100228.0,,,,,,,,,,
-0.31,,,,,,,,,-0.011,-8.57,4.705,2.095,0.061,0.44,-0.029,,,
-0.305,0.0083,0.4858,-0.0518,1.2605,-3.0812,-0.1401,31.5,100225.0,,,,,,,,,,
-0.3,,,,,,,,,-0.006,-8.57,4.705,2.099,0.059,0.28,-0.029,,,
-0.295,0.0098,0.4907,-0.0664,1.3305,-1.2605,-0.1401,31.5,100215.0,,,,,,,,,,
-0.29,,,,,,,,,-0.002,-8.57,4.704,2.101,0.058,0.28,-0.029,,,
-0.285,0.0063,0.4912,-0.0625,1.1905,1.4006,-0.2801,31.5,100195.0,,,,,,,,,,
-0.28,,,,,,,,,0.003,-8.57,4.704,2.102,0.057,0.28,-0.029,,,
-0.275,0.0122,0.4922,-0.061,1.1905,3.5714,-0.4202,31.5,100233.0,,,,,,,,,,
-0.27,,,,,,,,,0.01,-8.57,4.703,2.101,0.058,0.44,-0.029,,,
-0.265,0.021,0.4937,-0.0605,1.1204,3.1513,-0.4902,31.5,100205.0,,,,,,,,,,
-0.26,,,,,,,,,0.011,-8.571,4.703,2.099,0.059,0.11,-0.029,,,
-0.255,-0.0117,0.4922,-0.0562,1.2605,1.9608,-0.4902,31.5,100261.0,,,,,,,,,,
-0.25,,,,,,,,,0.018,-8.572,4.702,2.096,0.06,0.44,-0.029,,,
-0.245,0.0015,0.4927,-0.0552,1.1905,2.591,-0.4902,31.5,100217.0,,,,,,,,,,
-0.24,,,,,,,,,0.026,-8.573,4.701,2.095,0.061,0.44,-0.029,,,
-0.235,0.0005,0.4883,-0.0571,1.1905,2.2409,-0.4902,31.5,100237.0,,,,,,,,,,
-0.23,,,,,,,,,0.03,-8.573,4.701,2.093,0.062,0.27,-0.01,,,
-0.225,-0.0098,0.4912,-0.0562,1.1204,1.9608,-0.3501,31.5,100226.0,,,,,,,,,,
-0.22,,,,,,,,,0.019,-8.574,4.7,2.092,0.063,-0.4,-0.029,,,
-0.215,0.0215,0.4907,-0.064,1.1905,1.1204,-0.2801,31.5,100215.0,,,,,,,,,,
-0.21,,,,,,,,,0.008,-8.574,4.7,2.091,0.064,-0.4,-0.029,,,
-0.205,-0.0015,0.4897,-0.0488,1.1905,-1.5406,-0.1401,31.5,100224.0,,,,,,,,,,
-0.2,,,,,,,,,0.012,-8.575,4.699,2.09,0.064,0.27,-0.029,,,
-0.195,-0.0098,0.4917,-0.0532,1.2605,-2.8711,-0.2101,31.5,100241.0,,,,,,,,,,
-0.19,,,,,,,,,0.004,-8.575,4.699,2.091,0.063,-0.31,-0.029,,,
-0.185,0.0161,0.4922,-0.0684,1.4006,-2.0308,-0.3501,31.5,100234.0,,,,,,,,,,
-0.18,,,,,,,,,-0.008,-8.575,4.698,2.093,0.062,-0.48,-0.019,,,
-0.175,-0.0088,0.5,-0.0566,0.9104,-2.451,-0.2101,31.5,100201.0,,,,,,,,,,
-0.17,,,,,,,,,-0.019,-8.575,4.697,2.095,0.061,-0.48,-0.019,,,
-0.165,0.0088,0.4839,-0.063,0.9804,0.2801,-0.2101,31.5,100229.0,,,,,,,,,,
-0.16,,,,,,,,,-0.03,-8.574,4.697,2.097,0.06,-0.48,-0.019,,,
-0.155,0.0132,0.5068,-0.0527,0.9804,1.4706,-0.1401,31.5,100227.0,,,,,,,,,,
-0.15,,,,,,,,,-0.041,-8.575,4.697,2.097,0.059,-0.48,-0.029,,,
-0.145,-0.0112,0.5024,-0.0669,1.3305,1.6807,-0.2101,31.5,100206.0,,,,,,,,,,
-0.14,,,,,,,,,-0.054,-8.575,4.697,2.096,0.06,-0.56,-0.029,39.389984130859375,-8.289515495300293,11.0
-0.135,0.0225,0.6201,-0.042,1.0504,0.9104,-0.2801,31.5,100223.0,,,,,,,,,,
-0.13,,,,,,,,,-0.064,-8.576,4.696,2.095,0.06,-0.48,-0.019,,,
-0.125,0.0049,0.8457,-0.0776,1.5406,-2.1709,-0.3501,31.5,100224.0,,,,,,,,,,
-0.12,,,,,,,,,-0.071,-8.576,4.695,2.094,0.06,-0.31,-0.01,,,
-0.115,-0.0078,1.1514,-0.0688,0.7703,-3.6415,-0.4202,31.5,100234.0,,,,,,,,,,
-0.11,,,,,,,,,-0.076,-8.576,4.695,2.096,0.059,-0.31,0.146,,,
-0.105,0.0029,1.7871,-0.0771,1.1905,1.6807,-0.2101,31.5,100245.0,,,,,,,,,,
-0.1,,,,,,,,,-0.085,-8.575,4.694,2.099,0.058,-0.56,0.194,,,
-0.095,-0.0107,2.001,-0.0142,0.7003,3.5014,-0.1401,31.5,100245.0,,,,,,,,,,
-0.09,,,,,,,,,-0.094,-8.576,4.694,2.098,0.058,-0.56,0.282,,,
-0.085,0.0015,2.0547,-0.0811,1.1204,-0.07,-0.4202,31.5,100195.0,,,,,,,,,,
-0.08,,,,,,,,,-0.079,-8.577,4.694,2.095,0.06,-0.56,2.538,,,
-0.075,-0.0288,2.0459,-0.0962,0.2101,-2.9412,-0.4202,31.5,100200.0,,,,,,,,,,
-0.07,,,,,,,,,-0.02,-8.577,4.693,2.095,0.06,-0.56,7.029,,,
-0.065,-0.0229,2.0454,-0.0806,0.9104,0.7703,-0.4202,31.5,100219.0,,,,,,,,,,
-0.06,,,,,,,,,0.106,-8.576,4.693,2.098,0.059,-0.31,13.116,,,
-0.055,-0.0063,2.0781,-0.0952,1.4706,8.1232,0.0,31.5,100227.0,,,,,,,,,,
-0.05,,,,,,,,,0.361,-8.576,4.693,2.097,0.059,-0.22,25.774,,,
-0.045,-0.0073,2.1968,-0.0444,1.2605,5.042,0.07,31.5,100227.0,,,,,,,,,,
-0.04,,,,,,,,,0.656,-8.578,4.692,2.091,0.062,-0.31,30.033,,,
-0.035,-0.0566,2.3174,-0.1045,0.9104,-0.3501,0.0,31.5,100204.0,,,,,,,,,,
-0.03,,,,,,,,,0.955,-8.58,4.692,2.088,0.063,-0.55,30.918,,,
-0.025,-0.0146,2.4692,-0.0562,1.1204,5.6723,-0.1401,31.5,100218.0,,,,,,,,,,
-0.02,,,,,,,,,1.254,-8.58,4.692,2.088,0.063,-0.55,30.927,,,
-0.015,0.0405,2.6304,-0.0718,1.0504,7.2129,0.0,31.5,100191.0,,,,,,,,,,
-0.01,,,,,,,,,1.568,-8.581,4.691,2.084,0.065,0.11,31.102,,,
-0.005,-0.0381,2.8232,-0.0273,0.5602,-1.4706,0.2801,31.5,100222.0,,,,,,,,,,
0.0,,,,,,,,,1.889,-8.582,4.691,2.078,0.068,0.2,31.569,,,
0.005,-0.0073,3.1646,-0.0967,1.3305,-6.0924,0.4202,31.5,100229.0,,,,,,,,,,
0.01,,,,,,,,,2.229,10.0,0.0,-0.001,0.0,0.2,33.932,,,
0.015,-0.0591,3.4131,-0.0962,1.5406,-7.0728,0.9804,31.5,100252.0,,,,,,,,,,
0.02,,,,,,,,,2.592,9.999,0.0,-0.006,0.001,0.11,36.333,,,
0.025,0.0088,3.4492,-0.1055,1.4706,-1.8908,0.3501,31.5,100185.0,,,,,,,,,,
0.03,,,,,,,,,2.986,9.999,0.001,-0.013,0.002,-0.14,39.357,,,
0.035,-0.0469,3.6509,-0.0615,1.1204,2.8711,0.1401,31.5,100207.0,,,,,,,,,,
0.04,,,,,,,,,3.412,9.999,0.002,-0.014,0.002,-0.14,42.565,,,
0.045,0.0195,3.8047,-0.062,1.5406,3.9916,0.0,31.5,100208.0,,,,,,,,,,
0.05,,,,,,,,,3.876,9.999,0.003,-0.012,0.002,0.2,46.405,,,
0.055,-0.0601,3.873,-0.105,1.4006,-5.2521,0.2801,31.5,100205.0,,,,,,,,,,
0.06,,,,,,,,,4.409,9.999,0.003,-0.009,0.003,1.03,53.202,39.389984130859375,-8.28951644897461,11.0
0.065,-0.0469,3.8198,-0.1353,2.1008,-1.8207,0.1401,31.5,100214.0,,,,,,,,,,
0.07,,,,,,,,,4.991,9.999,0.004,-0.013,0.003,1.03,58.15,,,
0.075,0.0054,3.7114,-0.1196,2.1008,4.7619,0.2101,31.5,100211.0,,,,,,,,,,
0.08,,,,,,,,,5.58,9.999,0.006,-0.015,0.004,1.03,58.87,,,
0.085,-0.0269,3.584,-0.062,1.2605,2.0308,0.4902,31.5,100193.0,,,,,,,,,,
0.09,,,,,,,,,6.209,9.999,0.007,-0.011,0.004,0.78,62.885,,,
0.095,-0.0078,3.5249,-0.0488,0.9804,1.5406,0.4902,31.5,100199.0,,,,,,,,,,
0.1,,,,,,,,,6.838,9.999,0.008,-0.01,0.005,1.03,62.885,,,
0.105,-0.063,3.5288,-0.0728,1.3305,4.902,0.3501,31.5,100229.0,,,,,,,,,,
0.11,,,,,,,,,7.467,9.999,0.008,-0.008,0.005,1.12,62.885,,,
0.115,-0.0161,3.605,-0.0503,0.7703,4.6218,0.3501,31.5,100198.0,,,,,,,,,,
0.12,,,,,,,,,8.097,9.999,0.009,-0.004,0.006,1.12,62.885,,,
0.125,-0.0078,3.6562,-0.1191,0.9104,1.1905,0.4202,31.5,100159.0,,,,,,,,,,
0.13,,,,,,,,,8.726,9.999,0.009,0.0,0.006,1.12,62.885,,,
0.135,0.0483,3.6899,-0.1172,0.7703,-1.6807,0.3501,31.4,100194.0,,,,,,,,,,
0.14,,,,,,,,,9.356,9.999,0.009,0.0,0.007,1.28,62.992,,,
0.145,-0.0571,3.707,-0.0913,0.6303,-3.7815,0.0,31.5,100193.0,,,,,,,,,,
0.15,,,,,,,,,9.986,9.999,0.01,-0.001,0.007,1.79,62.992,,,
0.155,-0.0293,3.6772,0.0332,0.0,-1.5406,-0.4902,31.5,100191.0,,,,,,,,,,
0.16,,,,,,,,,10.617,9.999,0.01,-0.004,0.008,1.87,62.992,,,
0.165,-0.2144,3.585,-0.0991,2.9412,-4.2717,-0.7003,31.5,100186.0,,,,,,,,,,
0.17,,,,,,,,,11.247,9.999,0.009,-0.006,0.007,2.21,62.992,,,
0.175,0.0264,3.5547,-0.292,-3.3613,17.0868,0.3501,31.5,100194.0,,,,,,,,,,
0.18,,,,,,,,,11.867,9.999,0.012,-0.01,0.007,2.29,61.971,,,
0.185,0.0322,3.5137,-0.0586,-0.6303,12.465,1.5406,31.5,100183.0,,,,,,,,,,
0.19,,,,,,,,,12.487,9.999,0.008,0.004,0.008,2.21,61.971,,,
0.195,-0.145,3.7026,-0.1035,-5.1821,5.4622,3.6415,31.5,100169.0,,,,,,,,,,
0.2,,,,,,,,,13.107,9.999,0.007,0.015,0.009,2.29,61.971,,,
0.205,0.0288,3.665,-0.061,-3.5714,2.9412,5.112,31.5,100146.0,,,,,,,,,,
0.21,,,,,,,,,13.737,9.999,0.002,0.019,0.012,2.46,62.992,,,
0.215,-0.1265,3.8911,0.3389,-4.7619,-0.07,4.6218,31.5,100174.0,,,,,,,,,,
0.22,,,,,,,,,14.369,9.999,0.0,0.022,0.017,2.88,63.167,,,
0.225,0.1265,3.7251,-1.1162,-1.0504,18.7675,4.4818,31.5,100157.0,,,,,,,,,,
0.23,,,,,,,,,15.004,9.999,-0.005,0.022,0.021,2.88,63.41,,,
0.235,-0.2432,3.7485,0.624,-3.3613,25.9104,0.8403,31.5,100172.0,,,,,,,,,,
0.24,,,,,,,,,15.638,9.999,-0.006,0.038,0.026,3.13,63.41,,,
0.245,0.0479,3.7954,-0.874,3.1513,5.6723,-0.4902,31.5,100176.0,,,,,,,,,,
0.25,,,,,,,,,16.273,9.999,-0.01,0.06,0.026,3.89,63.41,,,
0.255,-0.207,3.894,0.4644,-0.7703,-8.1232,-1.3305,31.5,100144.0,,,,,,,,,,
0.26,,,,,,,,,16.912,9.999,-0.007,0.065,0.026,3.89,63.916,39.389984130859375,-8.28951644897461,11.0
0.265,0.0527,3.7759,-0.5259,3.5014,-8.1232,-1.1204,31.5,100184.0,,,,,,,,,,
0.27,,,,,,,,,17.557,9.999,-0.009,0.058,0.025,4.06,64.363,,,
0.275,-0.1396,3.7607,0.2827,-0.9104,-10.5042,0.5602,31.5,100168.0,,,,,,,,,,
0.28,,,,,,,,,18.205,9.999,-0.006,0.051,0.025,4.06,64.83,,,
0.285,-0.0444,3.8413,-0.0713,1.0504,-7.0028,2.1008,31.5,100164.0,,,,,,,,,,
0.29,,,,,,,,,18.856,9.999,-0.007,0.041,0.025,4.31,65.073,,,
0.295,-0.0601,3.8462,-0.2109,0.0,-6.5126,3.7815,31.5,100181.0,,,,,,,,,,
0.3,,,,,,,,,19.511,9.999,-0.007,0.035,0.027,4.39,65.374,,,
0.305,0.0156,3.9165,-0.1704,0.0,-0.9104,3.7815,31.5,100158.0,,,,,,,,,,
0.31,,,,,,,,,20.169,9.999,-0.007,0.029,0.031,4.06,65.763,,,
0.315,-0.0107,3.876,0.062,-0.9804,-4.4818,3.8515,31.5,100152.0,,,,,,,,,,
0.32,,,,,,,,,20.827,9.999,-0.007,0.028,0.034,4.39,65.763,,,
0.325,-0.0962,3.7993,-0.4707,-0.7703,-7.9132,3.0812,31.5,100171.0,,,,,,,,,,
0.33,,,,,,,,,21.494,9.999,-0.009,0.024,0.038,4.39,66.677,,,
0.335,0.0654,3.8086,-0.229,-11.6947,-1.8908,1.4706,31.5,100161.0,,,,,,,,,,
0.34,,,,,,,,,22.161,9.999,-0.01,0.017,0.041,4.39,66.677,,,
0.345,-0.061,3.8359,0.0176,-9.8739,-15.1961,-1.1204,31.5,100168.0,,,,,,,,,,
0.35,,,,,,,,,22.828,9.999,-0.02,0.016,0.042,4.73,66.677,,,
0.355,-0.0708,3.9106,-0.1777,-16.1064,-13.4454,-0.8403,31.5,100168.0,,,,,,,,,,
0.36,,,,,,,,,23.494,9.999,-0.029,0.002,0.042,4.39,66.57,39.389984130859375,-8.289511680603027,11.0
0.365,0.1665,3.647,-0.873,-3.5714,-28.5014,-2.591,31.5,100114.0,,,,,,,,,,
0.37,,,,,,,,,24.161,9.999,-0.044,-0.009,0.041,4.39,66.677,,,
0.375,-0.0986,3.6597,0.8101,-1.6807,-30.8824,-2.2409,31.5,100138.0,,,,,,,,,,
0.38,,,,,,,,,24.828,9.999,-0.047,-0.034,0.039,4.73,66.677,,,
0.385,-0.3237,3.7744,-1.2046,2.521,-42.9272,1.6106,31.5,100146.0,,,,,,,,,,
0.39,,,,,,,,,25.494,9.999,-0.049,-0.061,0.038,4.98,66.57,,,
0.395,0.0962,3.6284,1.0054,0.5602,-4.6218,2.451,31.5,100128.0,,,,,,,,,,
0.4,,,,,,,,,26.155,9.999,-0.047,-0.098,0.039,5.23,66.025,,,
0.405,-0.1997,3.7661,-1.2207,-4.6218,-31.7227,7.9132,31.5,100152.0,,,,,,,,,,
0.41,,,,,,,,,26.814,9.999,-0.047,-0.103,0.042,5.74,65.841,,,
0.415,-0.041,3.6772,0.3066,-2.591,31.3725,5.3922,31.5,100146.0,,,,,,,,,,
0.42,,,,,,,,,27.467,9.998,-0.052,-0.13,0.049,5.74,65.345,,,
0.425,-0.1763,3.6343,-0.4316,-1.1204,34.6639,5.1821,31.5,100127.0,,,,,,,,,,
0.43,,,,,,,,,28.12,9.999,-0.054,-0.103,0.054,6.24,65.18,,,
0.435,0.1479,3.6616,0.0059,1.9608,44.2577,3.7815,31.5,100142.0,,,,,,,,,,
0.44,,,,,,,,,28.754,9.999,-0.056,-0.073,0.058,6.24,63.41,,,
0.445,-0.1113,3.4536,-0.3335,4.902,42.507,2.1709,31.5,100120.0,,,,,,,,,,
0.45,,,,,,,,,29.385,9.999,-0.055,-0.035,0.062,6.58,63.099,,,
0.455,-0.2788,3.4355,-0.0054,4.2017,36.9048,2.3109,31.5,100111.0,,,,,,,,,,
0.46,,,,,,,,,30.016,9.999,-0.051,0.001,0.064,6.91,63.06,39.389984130859375,-8.28950023651123,11.0
0.465,0.1382,3.3721,-0.1831,-1.1204,53.7115,0.9804,31.5,100111.0,,,,,,,,,,
0.47,,,,,,,,,30.647,9.999,-0.048,0.034,0.066,6.91,63.06,,,
0.475,-0.127,3.3628,-0.2095,-6.0924,32.6331,1.8908,31.5,100108.0,,,,,,,,,,
0.48,,,,,,,,,31.273,9.999,-0.05,0.08,0.066,7.75,62.555,,,
0.485,0.0596,3.543,-0.2241,-6.7927,24.93,1.0504,31.5,100122.0,,,,,,,,,,
0.49,,,,,,,,,31.898,9.999,-0.056,0.109,0.068,7.84,62.438,,,
0.495,-0.2275,3.4521,-0.3315,-5.6022,3.0112,0.4202,31.5,100106.0,,,,,,,,,,
0.5,,,,,,,,,32.505,9.998,-0.063,0.13,0.069,8.26,60.736,,,
0.505,-0.1211,3.5254,-0.0967,-3.3613,-1.4706,0.9804,31.5,100112.0,,,,,,,,,,
0.51,,,,,,,,,33.095,9.998,-0.068,0.133,0.07,8.43,58.957,,,
0.515,0.0161,3.6143,-0.0503,0.2801,11.7647,1.2605,31.5,100096.0,,,,,,,,,,
0.52,,,,,,,,,33.685,9.998,-0.071,0.131,0.071,9.1,58.957,,,
0.525,-0.0576,3.665,-0.2739,2.1008,11.5546,1.8908,31.5,100106.0,,,,,,,,,,
0.53,,,,,,,,,34.275,9.998,-0.071,0.141,0.072,9.18,58.957,,,
0.535,-0.0552,3.6445,0.0679,-1.3305,-3.0112,1.8908,31.5,100113.0,,,,,,,,,,
0.54,,,,,,,,,34.865,9.998,-0.07,0.151,0.074,9.18,58.957,,,
0.545,0.0688,3.7144,0.1904,-1.4706,-7.7031,1.4006,31.5,100093.0,,,,,,,,,,
0.55,,,,,,,,,35.469,9.998,-0.072,0.148,0.076,9.18,60.386,,,
0.555,-0.0757,3.7251,-0.4014,-0.5602,-9.944,1.6807,31.5,100087.0,,,,,,,,,,
0.56,,,,,,,,,36.077,9.998,-0.073,0.142,0.078,9.43,60.736,,,
0.565,-0.0205,3.7124,0.0312,-1.4706,-5.6723,1.0504,31.5,100072.0,,,,,,,,,,
0.57,,,,,,,,,36.698,9.998,-0.074,0.133,0.079,9.6,62.156,,,
0.575,0.0396,3.7114,0.1611,-1.2605,-7.0028,0.7703,31.5,100080.0,,,,,,,,,,
0.58,,,,,,,,,37.326,9.998,-0.076,0.128,0.081,9.6,62.759,,,
0.585,-0.0791,3.7236,-0.2324,-1.2605,-9.2437,0.7703,31.5,100078.0,,,,,,,,,,
0.59,,,,,,,,,37.958,9.998,-0.077,0.122,0.081,10.44,63.167,,,
0.595,-0.0215,3.73,-0.0137,-2.3109,-6.8627,0.2801,31.5,100081.0,,,,,,,,,,
0.6,,,,,,,,,38.599,9.998,-0.079,0.113,0.082,10.7,64.091,,,
