ts,id,T,P
19.585,BARO0,32.28,69873
19.595,BARO0,32.27,69838
19.605,BARO0,32.28,69816
19.615,BARO0,32.26,69853
19.625,BARO0,32.26,69821
19.635,BARO0,32.28,69845
19.645,BARO0,32.26,69832
19.655,BARO0,32.26,69818
19.665,BARO0,32.28,69811
19.675,BARO0,32.26,69784
19.685,BARO0,32.27,69837
19.695,BARO0,32.26,69781
19.705,BARO0,32.25,69800
19.715,BARO0,32.26,69819
19.725,BARO0,32.29,69789
19.735,BARO0,32.28,69758
19.745,BARO0,32.26,69747
19.755,BARO0,32.27,69787
19.765,BARO0,32.27,69770
19.775,BARO0,32.27,69749
19.785,BARO0,32.26,69732
19.795,BARO0,32.27,69767
19.805,BARO0,32.27,69743
19.815,BARO0,32.26,69726
19.825,BARO0,32.27,69736
19.835,BARO0,32.26,69744
19.845,BARO0,32.28,69728
19.855,BARO0,32.28,69734
19.865,BARO0,32.27,69728
19.875,BARO0,32.26,69737
19.885,BARO0,32.27,69669
19.895,BARO0,32.27,69694
19.905,BARO0,32.25,69691
19.915,BARO0,32.28,69684
19.925,BARO0,32.28,69659
19.935,BARO0,32.28,69695
19.945,BARO0,32.27,69686
19.955,BARO0,32.28,69657
19.965,BARO0,32.28,69638
19.975,BARO0,32.27,69688
19.985,BARO0,32.26,69667
19.995,BARO0,32.27,69628
20.005,BARO0,32.29,69669
20.015,BARO0,32.29,69635
20.025,BARO0,32.26,69627
20.035,BARO0,32.26,69631
20.045,BARO0,32.28,69614
20.055,BARO0,32.26,69632
20.065,BARO0,32.25,69613
20.075,BARO0,32.27,69594
20.085,BARO0,32.26,69624
20.095,BARO0,32.27,69613
20.105,BARO0,32.27,69596
20.115,BARO0,32.27,69559
20.125,BARO0,32.26,69548
20.135,BARO0,32.25,69550
20.145,BARO0,32.28,69587
20.155,BARO0,32.29,69551
20.165,BARO0,32.28,69579
20.175,BARO0,32.27,69578
20.185,BARO0,32.27,69570
20.195,BARO0,32.27,69526
20.205,BARO0,32.27,69534
20.215,BARO0,32.28,69526
20.225,BARO0,32.26,69479
20.235,BARO0,32.27,69531
20.245,BARO0,32.27,69509
20.255,BARO0,32.26,69518
20.265,BARO0,32.27,69481
20.275,BARO0,32.27,69522
20.285,BARO0,32.27,69480
20.295,BARO0,32.27,69491
20.305,BARO0,32.27,69465
20.315,BARO0,32.27,69454
20.325,BARO0,32.28,69475
20.335,BARO0,32.27,69444
20.345,BARO0,32.28,69453
20.355,BARO0,32.25,69441
20.365,BARO0,32.27,69434
20.375,BARO0,32.27,69450
20.385,BARO0,32.26,69460
20.395,BARO0,32.27,69436
20.405,BARO0,32.27,69459
20.415,BARO0,32.26,69444
20.425,BARO0,32.28,69446
20.435,BARO0,32.26,69403
20.445,BARO0,32.27,69419
20.455,BARO0,32.27,69401
20.465,BARO0,32.28,69381
20.475,BARO0,32.27,69423
20.485,BARO0,32.27,69373
20.495,BARO0,32.28,69404
20.505,BARO0,32.27,69385
20.515,BARO0,32.27,69362
20.525,BARO0,32.27,69373
20.535,BARO0,32.27,69405
20.545,BARO0,32.27,69357
20.555,BARO0,32.26,69352
20.565,BARO0,32.28,69327
20.575,BARO0,32.27,69364
20.585,BARO0,32.27,69374
20.595,BARO0,32.26,69344
20.605,BARO0,32.27,69334
20.615,BARO0,32.28,69315
20.625,BARO0,32.26,69306
20.635,BARO0,32.29,69332
20.645,BARO0,32.27,69354
20.655,BARO0,32.28,69314
20.665,BARO0,32.26,69282
20.675,BARO0,32.27,69307
20.685,BARO0,32.28,69337
20.695,BARO0,32.27,69321
20.705,BARO0,32.26,69297
20.715,BARO0,32.29,69293
20.725,BARO0,32.28,69317
20.735,BARO0,32.27,69302
20.745,BARO0,32.27,69302
20.755,BARO0,32.29,69261
20.765,BARO0,32.27,69286
20.775,BARO0,32.28,69275
20.785,BARO0,32.26,69253
20.795,BARO0,32.26,69252
20.805,BARO0,32.27,69260
20.815,BARO0,32.26,69253
20.825,BARO0,32.28,69263
20.835,BARO0,32.29,69246
20.845,BARO0,32.27,69229
20.855,BARO0,32.27,69231
20.865,BARO0,32.27,69241
20.875,BARO0,32.26,69239
20.885,BARO0,32.27,69242
20.895,BARO0,32.28,69202
20.905,BARO0,32.28,69213
20.915,BARO0,32.28,69220
20.925,BARO0,32.26,69205
20.935,BARO0,32.26,69190
20.945,BARO0,32.26,69189
20.955,BARO0,32.27,69170
20.965,BARO0,32.27,69166
20.975,BARO0,32.27,69182
20.985,BARO0,32.26,69166
20.995,BARO0,32.27,69159
21.005,BARO0,32.28,69148
21.015,BARO0,32.26,69130
21.025,BARO0,32.27,69146
21.035,BARO0,32.26,69130
21.045,BARO0,32.26,69093
21.055,BARO0,32.28,69146
21.065,BARO0,32.29,69161
21.075,BARO0,32.28,69111
21.085,BARO0,32.27,69115
21.095,BARO0,32.28,69097
21.105,BARO0,32.29,69136
21.115,BARO0,32.27,69119
21.125,BARO0,32.27,69133
21.135,BARO0,32.27,69101
21.145,BARO0,32.26,69109
21.155,BARO0,32.25,69122
21.165,BARO0,32.27,69086
21.175,BARO0,32.26,69057
21.185,BARO0,32.27,69098
21.195,BARO0,32.27,69103
21.205,BARO0,32.26,69107
21.215,BARO0,32.28,69067
21.225,BARO0,32.27,69067
21.235,BARO0,32.28,69050
21.245,BARO0,32.27,69077
21.255,BARO0,32.27,69053
21.265,BARO0,32.27,69044
21.275,BARO0,32.28,69029
21.285,BARO0,32.26,69076
21.295,BARO0,32.27,69043
21.305,BARO0,32.26,69023
21.315,BARO0,32.29,69036
21.325,BARO0,32.29,69053
21.335,BARO0,32.26,69006
21.345,BARO0,32.28,69024
21.355,BARO0,32.27,69019
21.365,BARO0,32.29,68988
21.375,BARO0,32.27,68991
21.385,BARO0,32.27,69017
21.395,BARO0,32.27,69029
21.405,BARO0,32.27,69013
21.415,BARO0,32.27,69024
21.425,BARO0,32.28,68980
21.435,BARO0,32.28,68996
21.445,BARO0,32.28,68967
21.455,BARO0,32.25,69004
21.465,BARO0,32.28,68949
21.475,BARO0,32.27,68991
21.485,BARO0,32.27,68964
21.495,BARO0,32.26,69008
21.505,BARO0,32.27,68959
21.515,BARO0,32.26,68967
21.525,BARO0,32.29,68916
21.535,BARO0,32.28,68985
21.545,BARO0,32.28,68918
21.555,BARO0,32.27,68967
21.565,BARO0,32.27,68931
21.575,BARO0,32.29,68948
21.585,BARO0,32.27,68925
21.595,BARO0,32.29,68929
21.605,BARO0,32.28,68943
21.615,BARO0,32.27,68936
21.625,BARO0,32.28,68929
21.635,BARO0,32.26,68916
21.645,BARO0,32.26,68938
21.655,BARO0,32.25,68912
21.665,BARO0,32.27,68925
21.675,BARO0,32.28,68884
21.685,BARO0,32.26,68917
21.695,BARO0,32.27,68884
21.705,BARO0,32.27,68928
21.715,BARO0,32.27,68874
21.725,BARO0,32.29,68895
21.735,BARO0,32.28,68888
21.745,BARO0,32.29,68915
21.755,BARO0,32.27,68882
21.765,BARO0,32.27,68859
21.775,BARO0,32.28,68871
21.785,BARO0,32.28,68850
21.795,BARO0,32.28,68863
21.805,BARO0,32.27,68893
21.815,BARO0,32.26,68849
21.825,BARO0,32.26,68869
21.835,BARO0,32.28,68869
21.845,BARO0,32.28,68847
21.855,BARO0,32.28,68841
21.865,BARO0,32.29,68853
21.875,BARO0,32.27,68809
21.885,BARO0,32.28,68850
21.895,BARO0,32.28,68806
21.905,BARO0,32.26,68832
21.915,BARO0,32.28,68820
21.925,BARO0,32.27,68843
21.935,BARO0,32.28,68826
21.945,BARO0,32.28,68815
21.955,BARO0,32.27,68795
21.965,BARO0,32.28,68785
21.975,BARO0,32.28,68777
21.985,BARO0,32.28,68776
21.995,BARO0,32.27,68783
22.005,BARO0,32.25,68825
22.015,BARO0,32.27,68793
22.025,BARO0,32.27,68801
22.035,BARO0,32.26,68758
22.045,BARO0,32.27,68792
22.055,BARO0,32.24,68800
22.065,BARO0,32.25,68752
22.075,BARO0,32.27,68792
22.085,BARO0,32.28,68806
22.095,BARO0,32.27,68733
22.105,BARO0,32.28,68772
22.115,BARO0,32.29,68745
22.125,BARO0,32.28,68752
22.135,BARO0,32.28,68724
22.145,BARO0,32.26,68724
22.155,BARO0,32.3,68748
22.165,BARO0,32.28,68737
22.175,BARO0,32.28,68719
22.185,BARO0,32.28,68728
22.195,BARO0,32.28,68771
22.205,BARO0,32.26,68751
22.215,BARO0,32.28,68724
22.225,BARO0,32.28,68727
22.235,BARO0,32.29,68690
22.245,BARO0,32.27,68724
22.255,BARO0,32.29,68690
22.265,BARO0,32.26,68726
22.275,BARO0,32.28,68729
22.285,BARO0,32.28,68725
22.295,BARO0,32.28,68700
22.305,BARO0,32.26,68694
22.315,BARO0,32.26,68683
22.325,BARO0,32.29,68681
22.335,BARO0,32.29,68676
22.345,BARO0,32.25,68681
22.355,BARO0,32.3,68687
22.365,BARO0,32.28,68682
22.375,BARO0,32.27,68694
22.385,BARO0,32.27,68680
22.395,BARO0,32.28,68672
22.405,BARO0,32.28,68627
22.415,BARO0,32.3,68664
22.425,BARO0,32.28,68652
22.435,BARO0,32.29,68620
22.445,BARO0,32.27,68665
22.455,BARO0,32.28,68675
22.465,BARO0,32.28,68671
22.475,BARO0,32.29,68650
22.485,BARO0,32.27,68678
22.495,BARO0,32.27,68647
22.505,BARO0,32.3,68653
22.515,BARO0,32.27,68653
22.525,BARO0,32.26,68616
22.535,BARO0,32.27,68648
22.545,BARO0,32.27,68652
22.555,BARO0,32.29,68617
22.565,BARO0,32.28,68601
22.575,BARO0,32.28,68629
22.585,BARO0,32.28,68634
22.595,BARO0,32.29,68622
22.605,BARO0,32.27,68643
22.615,BARO0,32.28,68603
22.625,BARO0,32.28,68641
22.635,BARO0,32.29,68596
22.645,BARO0,32.28,68631
22.655,BARO0,32.28,68624
22.665,BARO0,32.29,68608
22.675,BARO0,32.27,68617
22.685,BARO0,32.27,68587
22.695,BARO0,32.27,68617
22.705,BARO0,32.27,68566
22.715,BARO0,32.29,68561
22.725,BARO0,32.27,68577
22.735,BARO0,32.27,68613
22.745,BARO0,32.29,68600
22.755,BARO0,32.28,68596
22.765,BARO0,32.28,68553
22.775,BARO0,32.28,68594
22.785,BARO0,32.28,68561
22.795,BARO0,32.29,68543
22.805,BARO0,32.27,68564
22.815,BARO0,32.26,68596
22.825,BARO0,32.3,68577
22.835,BARO0,32.3,68559
22.845,BARO0,32.29,68603
22.855,BARO0,32.26,68533
22.865,BARO0,32.28,68543
22.875,BARO0,32.28,68521
22.885,BARO0,32.28,68551
22.895,BARO0,32.28,68568
22.905,BARO0,32.27,68549
22.915,BARO0,32.28,68558
22.925,BARO0,32.28,68548
22.935,BARO0,32.26,68532
22.945,BARO0,32.27,68535
22.955,BARO0,32.28,68530
22.965,BARO0,32.27,68491
22.975,BARO0,32.28,68553
22.985,BARO0,32.27,68543
22.995,BARO0,32.28,68507
23.005,BARO0,32.28,68527
23.015,BARO0,32.29,68501
23.025,BARO0,32.28,68501
23.035,BARO0,32.27,68500
23.045,BARO0,32.27,68504
23.055,BARO0,32.28,68514
23.065,BARO0,32.28,68514
23.075,BARO0,32.27,68530
23.085,BARO0,32.27,68479
23.095,BARO0,32.29,68509
23.105,BARO0,32.27,68509
23.115,BARO0,32.28,68496
23.125,BARO0,32.26,68485
23.135,BARO0,32.28,68456
23.145,BARO0,32.27,68506
23.155,BARO0,32.29,68472
23.165,BARO0,32.28,68494
23.175,BARO0,32.27,68483
23.185,BARO0,32.28,68479
23.195,BARO0,32.28,68456
23.205,BARO0,32.29,68451
23.215,BARO0,32.29,68459
23.225,BARO0,32.27,68454
23.235,BARO0,32.29,68479
23.245,BARO0,32.28,68468
23.255,BARO0,32.29,68455
23.265,BARO0,32.29,68433
23.275,BARO0,32.27,68437
23.285,BARO0,32.26,68438
23.295,BARO0,32.27,68472
23.305,BARO0,32.26,68434
23.315,BARO0,32.28,68444
23.325,BARO0,32.29,68469
23.335,BARO0,32.28,68463
23.345,BARO0,32.27,68435
23.355,BARO0,32.28,68428
23.365,BARO0,32.28,68416
23.375,BARO0,32.28,68414
23.385,BARO0,32.29,68451
23.395,BARO0,32.28,68439
23.405,BARO0,32.27,68426
23.415,BARO0,32.28,68407
23.425,BARO0,32.26,68424
23.435,BARO0,32.29,68436
23.445,BARO0,32.29,68416
23.455,BARO0,32.3,68417
23.465,BARO0,32.28,68405
23.475,BARO0,32.28,68433
23.485,BARO0,32.28,68425
23.495,BARO0,32.29,68414
23.505,BARO0,32.28,68413
23.515,BARO0,32.29,68400
23.525,BARO0,32.28,68391
23.535,BARO0,32.27,68408
23.545,BARO0,32.29,68388
23.555,BARO0,32.28,68393
23.565,BARO0,32.29,68373
23.575,BARO0,32.28,68389
23.585,BARO0,32.28,68414
23.595,BARO0,32.29,68399
23.605,BARO0,32.29,68395
23.615,BARO0,32.28,68392
23.625,BARO0,32.29,68408
23.635,BARO0,32.28,68391
23.645,BARO0,32.31,68386
23.655,BARO0,32.28,68378
23.665,BARO0,32.27,68395
23.675,BARO0,32.29,68364
23.685,BARO0,32.28,68355
23.695,BARO0,32.3,68398
23.705,BARO0,32.29,68386
23.715,BARO0,32.27,68358
23.725,BARO0,32.29,68362
23.735,BARO0,32.27,68367
23.745,BARO0,32.29,68354
23.755,BARO0,32.29,68376
23.765,BARO0,32.28,68328
23.775,BARO0,32.27,68378
23.785,BARO0,32.29,68350
23.795,BARO0,32.28,68382
23.805,BARO0,32.29,68334
23.815,BARO0,32.27,68346
23.825,BARO0,32.28,68382
23.835,BARO0,32.28,68351
23.845,BARO0,32.29,68349
23.855,BARO0,32.27,68340
23.865,BARO0,32.29,68370
23.875,BARO0,32.29,68313
23.885,BARO0,32.28,68308
23.895,BARO0,32.29,68337
23.905,BARO0,32.29,68339
23.915,BARO0,32.31,68338
23.925,BARO0,32.27,68332
23.935,BARO0,32.3,68342
23.945,BARO0,32.29,68344
23.955,BARO0,32.29,68314
23.965,BARO0,32.28,68336
23.975,BARO0,32.28,68333
23.985,BARO0,32.28,68350
23.995,BARO0,32.29,68319
24.005,BARO0,32.29,68306
24.015,BARO0,32.27,68330
24.025,BARO0,32.3,68314
24.035,BARO0,32.28,68324
24.045,BARO0,32.29,68329
24.055,BARO0,32.27,68311
24.065,BARO0,32.29,68323
24.075,BARO0,32.28,68317
24.085,BARO0,32.29,68289
24.095,BARO0,32.29,68313
24.105,BARO0,32.28,68296
24.115,BARO0,32.27,68314
24.125,BARO0,32.29,68297
24.135,BARO0,32.29,68305
24.145,BARO0,32.29,68299
24.155,BARO0,32.27,68298
24.165,BARO0,32.29,68263
24.175,BARO0,32.28,68296
24.185,BARO0,32.29,68305
24.195,BARO0,32.29,68299
24.205,BARO0,32.29,68294
24.215,BARO0,32.29,68286
24.225,BARO0,32.28,68288
24.235,BARO0,32.31,68290
24.245,BARO0,32.29,68277
24.255,BARO0,32.28,68289
24.265,BARO0,32.29,68310
24.275,BARO0,32.29,68277
24.285,BARO0,32.28,68249
24.295,BARO0,32.27,68250
24.305,BARO0,32.26,68263
24.315,BARO0,32.28,68290
24.325,BARO0,32.28,68278
24.335,BARO0,32.29,68264
24.345,BARO0,32.25,68266
24.355,BARO0,32.28,68283
24.365,BARO0,32.29,68277
24.375,BARO0,32.29,68254
24.385,BARO0,32.29,68279
24.395,BARO0,32.29,68283
24.405,BARO0,32.29,68270
24.415,BARO0,32.29,68296
24.425,BARO0,32.29,68262
24.435,BARO0,32.27,68263
24.445,BARO0,32.27,68247
24.455,BARO0,32.27,68264
24.465,BARO0,32.28,68264
24.475,BARO0,32.28,68233
24.485,BARO0,32.29,68233
24.495,BARO0,32.28,68264
24.505,BARO0,32.28,68255
24.515,BARO0,32.29,68242
24.525,BARO0,32.29,68264
24.535,BARO0,32.29,68257
24.545,BARO0,32.29,68247
24.555,BARO0,32.3,68268
24.565,BARO0,32.27,68224
24.575,BARO0,32.28,68269
24.585,BARO0,32.29,68220
24.595,BARO0,32.28,68254
24.605,BARO0,32.28,68245
24.615,BARO0,32.29,68253
24.625,BARO0,32.31,68250
24.635,BARO0,32.28,68250
24.645,BARO0,32.28,68220
24.655,BARO0,32.29,68250
24.665,BARO0,32.29,68224
24.675,BARO0,32.28,68210
24.685,BARO0,32.28,68205
24.695,BARO0,32.29,68230
24.705,BARO0,32.28,68228
24.715,BARO0,32.27,68235
24.725,BARO0,32.28,68219
24.735,BARO0,32.3,68228
24.745,BARO0,32.29,68219
24.755,BARO0,32.29,68225
24.765,BARO0,32.29,68259
24.775,BARO0,32.28,68228
24.785,BARO0,32.28,68209
24.795,BARO0,32.28,68221
24.805,BARO0,32.3,68258
24.815,BARO0,32.29,68232
24.825,BARO0,32.28,68227
24.835,BARO0,32.3,68229
24.845,BARO0,32.29,68233
24.855,BARO0,32.31,68207
24.865,BARO0,32.3,68195
24.875,BARO0,32.29,68192
24.885,BARO0,32.29,68201
24.895,BARO0,32.3,68231
24.905,BARO0,32.28,68240
24.915,BARO0,32.3,68219
24.925,BARO0,32.28,68229
24.935,BARO0,32.29,68243
24.945,BARO0,32.28,68220
24.955,BARO0,32.3,68212
24.965,BARO0,32.28,68218
24.975,BARO0,32.29,68218
24.985,BARO0,32.28,68182
24.995,BARO0,32.28,68211
25.005,BARO0,32.28,68201
25.015,BARO0,32.29,68204
25.025,BARO0,32.28,68209
25.035,BARO0,32.29,68223
25.045,BARO0,32.29,68180
25.055,BARO0,32.29,68216
25.065,BARO0,32.29,68188
25.075,BARO0,32.3,68215
25.085,BARO0,32.29,68175
25.095,BARO0,32.29,68203
25.105,BARO0,32.29,68171
25.115,BARO0,32.27,68201
25.125,BARO0,32.29,68206
