ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.745,IMU0,0.0546875,0.48876953125,0.04443359375,0.7703081232492998,-2.3109243697478994,-0.350140056022409
-0.735,IMU0,0.05078125,0.5048828125,0.02783203125,1.050420168067227,-3.361344537815126,-0.2801120448179272
-0.725,IMU0,0.05859375,0.49658203125,0.03857421875,0.7703081232492998,-3.431372549019608,-0.42016806722689076
-0.715,IMU0,0.03662109375,0.50048828125,0.044921875,0.5602240896358543,-1.680672268907563,-0.42016806722689076
-0.705,IMU0,0.03515625,0.50146484375,0.0771484375,0.6302521008403361,8.053221288515406,-0.21008403361344538
-0.695,IMU0,0.04052734375,0.50048828125,0.0576171875,0.42016806722689076,11.204481792717088,-0.21008403361344538
-0.685,IMU0,0.05224609375,0.51171875,0.080078125,0.9103641456582633,11.414565826330533,0.0
-0.675,IMU0,0.05615234375,0.47314453125,0.0556640625,1.400560224089636,6.652661064425771,0.0
-0.665,IMU0,0.06787109375,0.5,0.06103515625,1.5406162464985995,1.400560224089636,-0.1400560224089636
-0.655,IMU0,0.052734375,0.521484375,-0.00244140625,2.030812324929972,0.7703081232492998,0.2801120448179272
-0.645,IMU0,0.06689453125,0.5029296875,-0.01416015625,0.9103641456582633,-0.7703081232492998,-0.2801120448179272
-0.635,IMU0,0.0615234375,0.494140625,0.0419921875,0.2801120448179272,-1.5406162464985995,-0.4901960784313726
-0.625,IMU0,0.0654296875,0.51171875,0.0537109375,0.6302521008403361,-0.2801120448179272,-0.42016806722689076
-0.615,IMU0,0.05224609375,0.50146484375,0.05322265625,0.5602240896358543,-5.322128851540617,-0.700280112044818
-0.605,IMU0,0.0517578125,0.48876953125,0.04052734375,0.9803921568627452,-8.19327731092437,-0.42016806722689076
-0.595,IMU0,0.05224609375,0.484375,0.03271484375,0.7703081232492998,-9.38375350140056,-0.2801120448179272
-0.585,IMU0,0.0498046875,0.50244140625,0.02783203125,0.8403361344537815,-6.862745098039216,-0.4901960784313726
-0.575,IMU0,0.05078125,0.50048828125,0.04638671875,0.6302521008403361,-3.5014005602240896,-0.42016806722689076
-0.565,IMU0,0.04150390625,0.4970703125,0.06494140625,0.5602240896358543,-2.450980392156863,-0.6302521008403361
-0.555,IMU0,0.03857421875,0.50244140625,0.0693359375,0.700280112044818,-1.6106442577030813,-0.42016806722689076
-0.545,IMU0,0.0458984375,0.48876953125,0.0537109375,1.1204481792717087,-0.350140056022409,-0.21008403361344538
-0.535,IMU0,0.04150390625,0.501953125,0.0517578125,0.8403361344537815,0.5602240896358543,-0.42016806722689076
-0.525,IMU0,0.05517578125,0.49267578125,0.04638671875,1.1904761904761905,3.081232492997199,0.0
-0.515,IMU0,0.056640625,0.5009765625,0.041015625,0.9803921568627452,2.450980392156863,-0.1400560224089636
-0.505,IMU0,0.04736328125,0.50634765625,0.03271484375,0.9803921568627452,1.400560224089636,-0.4901960784313726
-0.495,IMU0,0.06103515625,0.5009765625,0.0419921875,1.050420168067227,3.2913165266106446,-0.0700280112044818
-0.485,IMU0,0.05908203125,0.49560546875,0.04052734375,0.8403361344537815,1.1904761904761905,-0.2801120448179272
-0.475,IMU0,0.0537109375,0.49609375,0.0439453125,0.7703081232492998,-1.1204481792717087,-0.350140056022409
-0.465,IMU0,0.05029296875,0.4990234375,0.0419921875,1.050420168067227,-4.901960784313726,-0.42016806722689076
-0.455,IMU0,0.06005859375,0.50439453125,0.03515625,1.050420168067227,-3.011204481792717,-0.21008403361344538
-0.445,IMU0,0.05810546875,0.4990234375,0.0400390625,0.700280112044818,-2.3109243697478994,-0.350140056022409
-0.435,IMU0,0.046875,0.5029296875,0.0517578125,0.700280112044818,-1.8207282913165266,-0.5602240896358543
-0.425,IMU0,0.0458984375,0.49853515625,0.06103515625,0.5602240896358543,-1.680672268907563,-0.350140056022409
-0.415,IMU0,0.044921875,0.4970703125,0.06396484375,0.8403361344537815,-0.700280112044818,-0.2801120448179272
-0.405,IMU0,0.048828125,0.49560546875,0.056640625,1.2605042016806722,0.21008403361344538,-0.21008403361344538
-0.395,IMU0,0.0556640625,0.5,0.041015625,1.050420168067227,-0.42016806722689076,-0.1400560224089636
-0.385,IMU0,0.0576171875,0.4990234375,0.037109375,1.050420168067227,1.8207282913165266,-0.2801120448179272
-0.375,IMU0,0.05517578125,0.498046875,0.037109375,1.6106442577030813,4.201680672268908,-0.0700280112044818
-0.365,IMU0,0.0537109375,0.49951171875,0.0419921875,1.050420168067227,3.081232492997199,-0.2801120448179272
-0.355,IMU0,0.056640625,0.50048828125,0.03564453125,1.1904761904761905,1.2605042016806722,-0.350140056022409
-0.345,IMU0,0.05908203125,0.4990234375,0.04052734375,0.5602240896358543,-2.6610644257703084,-0.350140056022409
-0.335,IMU0,0.0556640625,0.4990234375,0.04833984375,0.9103641456582633,-5.112044817927171,-0.42016806722689076
-0.325,IMU0,0.04931640625,0.49853515625,0.03857421875,0.9803921568627452,-5.8123249299719895,-0.42016806722689076
-0.315,IMU0,0.0498046875,0.49560546875,0.0419921875,0.8403361344537815,-5.182072829131653,-0.350140056022409
-0.305,IMU0,0.044921875,0.4951171875,0.0458984375,0.7703081232492998,-3.5714285714285716,-0.4901960784313726
-0.295,IMU0,0.0458984375,0.5,0.05908203125,0.700280112044818,-1.2605042016806722,-0.42016806722689076
-0.285,IMU0,0.041015625,0.49853515625,0.056640625,0.8403361344537815,1.3305322128851542,-0.21008403361344538
-0.275,IMU0,0.0458984375,0.5009765625,0.048828125,1.1204481792717087,2.73109243697479,-0.21008403361344538
-0.265,IMU0,0.05615234375,0.50048828125,0.05029296875,0.9103641456582633,1.2605042016806722,-0.1400560224089636
-0.255,IMU0,0.06103515625,0.5,0.046875,0.9803921568627452,0.9803921568627452,-0.21008403361344538
-0.245,IMU0,0.0546875,0.4990234375,0.029296875,1.2605042016806722,1.400560224089636,-0.21008403361344538
-0.235,IMU0,0.0556640625,0.49951171875,0.03125,0.9103641456582633,0.9803921568627452,-0.2801120448179272
-0.225,IMU0,0.0595703125,0.50048828125,0.03662109375,0.8403361344537815,0.700280112044818,-0.2801120448179272
-0.215,IMU0,0.0546875,0.49365234375,0.04248046875,0.7703081232492998,-0.9103641456582633,-0.350140056022409
-0.205,IMU0,0.052734375,0.5,0.0478515625,0.6302521008403361,-3.711484593837535,-0.4901960784313726
-0.195,IMU0,0.052734375,0.50341796875,0.048828125,1.050420168067227,-3.711484593837535,-0.350140056022409
-0.185,IMU0,0.05615234375,0.49609375,0.03515625,1.050420168067227,-3.781512605042017,-0.2801120448179272
-0.175,IMU0,0.04833984375,0.49462890625,0.025390625,0.9103641456582633,-3.151260504201681,-0.42016806722689076
-0.165,IMU0,0.05419921875,0.50830078125,0.04736328125,0.5602240896358543,-0.700280112044818,-0.42016806722689076
-0.155,IMU0,0.0419921875,0.5107421875,0.04736328125,0.6302521008403361,0.42016806722689076,-0.350140056022409
-0.145,IMU0,0.056640625,0.6796875,0.0615234375,1.050420168067227,-1.050420168067227,-0.42016806722689076
-0.135,IMU0,0.05712890625,0.91162109375,0.06982421875,1.050420168067227,-3.8515406162464987,-0.7703081232492998
-0.125,IMU0,0.05615234375,1.23193359375,0.05517578125,1.2605042016806722,-3.8515406162464987,-0.350140056022409
-0.115,IMU0,0.04638671875,1.59814453125,0.046875,1.2605042016806722,-0.2801120448179272,-0.1400560224089636
-0.105,IMU0,0.06396484375,1.8271484375,0.06884765625,0.6302521008403361,3.2212885154061626,-0.21008403361344538
-0.095,IMU0,0.0703125,2.04296875,0.10009765625,0.5602240896358543,4.551820728291316,-0.2801120448179272
-0.085,IMU0,0.0751953125,2.05078125,0.0908203125,1.1204481792717087,-0.2801120448179272,-0.9803921568627452
-0.075,IMU0,0.046875,2.041015625,0.05810546875,1.7507002801120448,-3.431372549019608,-0.7703081232492998
-0.065,IMU0,0.0439453125,2.04833984375,0.02197265625,1.400560224089636,1.2605042016806722,-0.2801120448179272
-0.055,IMU0,0.0966796875,2.05126953125,0.0322265625,1.7507002801120448,9.663865546218489,0.700280112044818
-0.045,IMU0,0.05517578125,2.22021484375,0.16552734375,0.2801120448179272,3.9215686274509807,0.1400560224089636
-0.035,IMU0,0.0908203125,2.32470703125,-0.0048828125,0.8403361344537815,1.7507002801120448,-0.7703081232492998
-0.025,IMU0,0.068359375,2.46435546875,0.07763671875,0.9803921568627452,6.162464985994398,-1.050420168067227
-0.015,IMU0,0.0703125,2.6328125,0.09130859375,0.6302521008403361,9.663865546218489,-0.8403361344537815
-0.005,IMU0,0.06689453125,2.79052734375,0.0595703125,0.4901960784313726,0.350140056022409,-0.6302521008403361
0.005,IMU0,0.06689453125,3.0439453125,0.064453125,1.3305322128851542,-2.5910364145658265,-0.5602240896358543
0.015,IMU0,0.0712890625,3.494140625,0.08544921875,2.5210084033613445,6.23249299719888,0.0
0.025,IMU0,0.06884765625,3.54443359375,0.10400390625,1.400560224089636,8.96358543417367,-1.4705882352941178
0.035,IMU0,0.05517578125,3.580078125,0.07275390625,-0.21008403361344538,2.8711484593837535,-0.700280112044818
0.045,IMU0,0.0751953125,3.783203125,0.11279296875,0.350140056022409,8.333333333333334,-0.2801120448179272
0.055,IMU0,0.10009765625,3.8935546875,0.10986328125,0.2801120448179272,0.0700280112044818,-0.5602240896358543
0.065,IMU0,0.1015625,3.83740234375,0.07666015625,0.4901960784313726,-0.5602240896358543,-0.42016806722689076
0.075,IMU0,0.07275390625,3.70458984375,0.11376953125,0.0,4.061624649859944,-0.350140056022409
0.085,IMU0,0.0986328125,3.58056640625,0.1015625,0.1400560224089636,1.1904761904761905,-0.42016806722689076
0.095,IMU0,0.0927734375,3.49853515625,0.10888671875,0.21008403361344538,-0.5602240896358543,-0.7703081232492998
0.105,IMU0,0.07763671875,3.50341796875,0.0751953125,0.4901960784313726,4.411764705882353,-1.4705882352941178
0.115,IMU0,0.05419921875,3.564453125,0.0908203125,0.9803921568627452,4.831932773109244,-1.7507002801120448
0.125,IMU0,0.08544921875,3.62353515625,0.107421875,0.4901960784313726,0.350140056022409,-1.3305322128851542
0.135,IMU0,0.08544921875,3.68408203125,0.1357421875,0.5602240896358543,-2.380952380952381,-1.7507002801120448
0.145,IMU0,0.09130859375,3.6845703125,0.11962890625,0.9803921568627452,-4.551820728291316,-1.3305322128851542
0.155,IMU0,0.05224609375,3.658203125,0.103515625,1.2605042016806722,-2.8711484593837535,-1.1204481792717087
0.165,IMU0,0.52685546875,3.6357421875,0.17529296875,2.2408963585434174,-3.5014005602240896,-2.8711484593837535
0.175,IMU0,0.2607421875,3.46533203125,0.01220703125,2.3109243697478994,17.717086834733895,0.2801120448179272
0.185,IMU0,0.26123046875,3.6826171875,0.0517578125,0.8403361344537815,7.703081232492997,-8.053221288515406
0.195,IMU0,0.08349609375,3.54931640625,0.07275390625,-1.1904761904761905,3.711484593837535,-11.414565826330533
0.205,IMU0,0.06787109375,3.82275390625,0.09765625,-3.081232492997199,-9.803921568627452,-10.154061624649861
0.215,IMU0,0.09228515625,3.869140625,0.13037109375,0.0,14.355742296918768,-9.873949579831933
0.225,IMU0,-0.244140625,3.6796875,0.1923828125,-2.380952380952381,10.854341736694678,-9.593837535014005
0.235,IMU0,0.01025390625,3.80126953125,0.107421875,3.8515406162464987,14.705882352941178,-3.991596638655462
0.245,IMU0,0.12255859375,3.865234375,0.09521484375,0.6302521008403361,-9.033613445378151,5.9523809523809526
0.255,IMU0,0.1826171875,3.81103515625,0.02880859375,4.061624649859944,0.7703081232492998,0.6302521008403361
0.265,IMU0,0.1611328125,3.76513671875,-0.06005859375,1.9607843137254903,-10.644257703081234,0.8403361344537815
0.275,IMU0,0.15673828125,3.74365234375,-0.009765625,0.7703081232492998,-3.641456582633053,-2.030812324929972
0.285,IMU0,0.14208984375,3.76708984375,0.001953125,-1.400560224089636,-7.212885154061625,-3.711484593837535
0.295,IMU0,0.0986328125,3.92724609375,0.0703125,-3.9215686274509807,-7.563025210084034,-4.481792717086835
0.305,IMU0,0.11279296875,3.8095703125,0.12890625,-3.081232492997199,-4.69187675070028,-3.431372549019608
0.315,IMU0,0.15283203125,3.90869140625,0.16552734375,-1.2605042016806722,-6.512605042016807,-3.991596638655462
0.325,IMU0,0.79541015625,3.73876953125,0.5986328125,-3.781512605042017,-18.137254901960784,4.131652661064426
0.335,IMU0,0.5009765625,3.6796875,0.5146484375,2.030812324929972,0.7703081232492998,-11.484593837535014
0.345,IMU0,0.08349609375,3.89208984375,0.265625,15.056022408963585,-11.27450980392157,-25.630252100840337
0.355,IMU0,-0.1416015625,3.83349609375,0.05517578125,16.03641456582633,-15.616246498599441,-26.5406162464986
0.365,IMU0,-0.54736328125,3.59912109375,-0.37744140625,10.364145658263306,-36.97478991596639,-7.002801120448179
0.375,IMU0,0.31591796875,3.716796875,-0.24072265625,3.081232492997199,-20.308123249299722,10.434173669467787
0.385,IMU0,0.48876953125,3.71728515625,0.11474609375,-6.162464985994398,-27.941176470588236,12.394957983193278
0.395,IMU0,0.4716796875,3.64794921875,0.1572265625,-3.711484593837535,-24.089635854341736,-7.212885154061625
0.405,IMU0,0.06494140625,3.65869140625,0.0517578125,-2.2408963585434174,2.170868347338936,-13.095238095238097
0.415,IMU0,-0.18359375,3.65380859375,-0.06201171875,-2.5210084033613445,26.610644257703083,-15.406162464985995
0.425,IMU0,-0.1376953125,3.6630859375,0.11181640625,-5.182072829131653,39.77591036414566,-2.73109243697479
0.435,IMU0,-0.14794921875,3.59765625,0.06396484375,-5.392156862745098,33.82352941176471,2.5210084033613445
0.445,IMU0,-0.09814453125,3.4951171875,-0.07373046875,1.400560224089636,47.89915966386555,-1.8207282913165266
0.455,IMU0,0.08935546875,3.4140625,-0.1796875,-3.8515406162464987,41.38655462184874,8.403361344537815
0.465,IMU0,0.6318359375,3.42333984375,0.302734375,-10.364145658263306,32.212885154061624,14.705882352941178
0.475,IMU0,0.7958984375,3.25634765625,0.537109375,-3.9215686274509807,32.28291316526611,4.481792717086835
0.485,IMU0,-0.02099609375,3.55615234375,0.12451171875,11.414565826330533,21.498599439775912,-23.949579831932773
0.495,IMU0,-0.23583984375,3.458984375,-0.2421875,7.212885154061625,-2.73109243697479,-13.725490196078432
0.505,IMU0,0.0244140625,3.52783203125,-0.2333984375,1.3305322128851542,5.602240896358544,2.801120448179272
0.515,IMU0,0.18212890625,3.61767578125,0.18896484375,-5.742296918767507,9.033613445378151,2.3109243697478994
0.525,IMU0,0.1826171875,3.642578125,0.20703125,-2.8711484593837535,5.742296918767507,-2.030812324929972
0.535,IMU0,0.18896484375,3.64892578125,0.1982421875,0.9103641456582633,-8.683473389355743,-0.9103641456582633
0.545,IMU0,-0.0029296875,3.6953125,0.02587890625,2.8711484593837535,-8.123249299719888,-8.823529411764707
0.555,IMU0,-0.11474609375,3.72412109375,0.04443359375,0.0700280112044818,-10.434173669467787,-6.23249299719888
0.565,IMU0,0.07568359375,3.69189453125,0.09521484375,-0.2801120448179272,-9.313725490196079,1.680672268907563
0.575,IMU0,0.0458984375,3.6923828125,0.08642578125,2.030812324929972,-7.633053221288516,-4.971988795518207
0.585,IMU0,-0.02880859375,3.72021484375,0.07421875,1.8907563025210086,-8.473389355742297,-5.6722689075630255
0.595,IMU0,0.05810546875,3.7021484375,0.095703125,1.400560224089636,-9.73389355742297,-0.6302521008403361
0.605,IMU0,0.03271484375,3.7080078125,0.08154296875,2.3109243697478994,-9.73389355742297,-4.201680672268908
0.615,IMU0,-0.02490234375,3.716796875,0.07568359375,2.73109243697479,-10.784313725490197,-4.69187675070028
0.625,IMU0,0.041015625,3.7001953125,0.07568359375,2.380952380952381,-11.974789915966387,-1.4705882352941178
0.635,IMU0,0.02587890625,3.7119140625,0.08642578125,2.5210084033613445,-13.095238095238097,-4.061624649859944
0.645,IMU0,-0.0078125,3.71484375,0.0732421875,3.2913165266106446,-14.285714285714286,-3.9215686274509807
0.655,IMU0,0.04443359375,3.70556640625,0.083984375,3.081232492997199,-16.106442577030812,-1.4705882352941178
