ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
-0.75,-8.553,4.73,2.111,0.057
-0.74,-8.553,4.729,2.112,0.057
-0.73,-8.553,4.728,2.113,0.056
-0.72,-8.553,4.728,2.114,0.055
-0.71,-8.553,4.727,2.116,0.054
-0.7,-8.553,4.727,2.118,0.053
-0.69,-8.553,4.726,2.118,0.053
-0.68,-8.555,4.726,2.111,0.056
-0.67,-8.558,4.725,2.102,0.061
-0.66,-8.56,4.724,2.093,0.066
-0.65,-8.562,4.724,2.087,0.07
-0.64,-8.563,4.723,2.086,0.071
-0.63,-8.563,4.723,2.086,0.071
-0.62,-8.563,4.722,2.086,0.07
-0.61,-8.564,4.722,2.085,0.071
-0.6,-8.563,4.721,2.089,0.068
-0.59,-8.562,4.721,2.094,0.065
-0.58,-8.561,4.72,2.101,0.061
-0.57,-8.56,4.719,2.105,0.059
-0.56,-8.56,4.719,2.106,0.058
-0.55,-8.56,4.718,2.107,0.057
-0.54,-8.561,4.718,2.107,0.057
-0.53,-8.561,4.717,2.106,0.057
-0.52,-8.562,4.717,2.105,0.058
-0.51,-8.563,4.716,2.102,0.059
-0.5,-8.564,4.716,2.099,0.061
-0.49,-8.564,4.715,2.097,0.062
-0.48,-8.565,4.715,2.094,0.063
-0.47,-8.566,4.714,2.093,0.064
-0.46,-8.566,4.714,2.094,0.064
-0.45,-8.566,4.713,2.096,0.062
-0.44,-8.566,4.712,2.099,0.061
-0.43,-8.566,4.712,2.1,0.06
-0.42,-8.566,4.711,2.101,0.059
-0.41,-8.566,4.711,2.101,0.059
-0.4,-8.566,4.71,2.101,0.058
-0.39,-8.567,4.71,2.101,0.059
-0.38,-8.567,4.709,2.1,0.059
-0.37,-8.567,4.709,2.1,0.059
-0.36,-8.569,4.708,2.097,0.061
-0.35,-8.57,4.708,2.093,0.063
-0.34,-8.571,4.707,2.09,0.065
-0.33,-8.571,4.706,2.09,0.065
-0.32,-8.571,4.706,2.092,0.063
-0.31,-8.57,4.705,2.095,0.061
-0.3,-8.57,4.705,2.099,0.059
-0.29,-8.57,4.704,2.101,0.058
-0.28,-8.57,4.704,2.102,0.057
-0.27,-8.57,4.703,2.101,0.058
-0.26,-8.571,4.703,2.099,0.059
-0.25,-8.572,4.702,2.096,0.06
-0.24,-8.573,4.701,2.095,0.061
-0.23,-8.573,4.701,2.093,0.062
-0.22,-8.574,4.7,2.092,0.063
-0.21,-8.574,4.7,2.091,0.064
-0.2,-8.575,4.699,2.09,0.064
-0.19,-8.575,4.699,2.091,0.063
-0.18,-8.575,4.698,2.093,0.062
-0.17,-8.575,4.697,2.095,0.061
-0.16,-8.574,4.697,2.097,0.06
-0.15,-8.575,4.697,2.097,0.059
-0.14,-8.575,4.697,2.096,0.06
-0.13,-8.576,4.696,2.095,0.06
-0.12,-8.576,4.695,2.094,0.06
-0.11,-8.576,4.695,2.096,0.059
-0.1,-8.575,4.694,2.099,0.058
-0.09,-8.576,4.694,2.098,0.058
-0.08,-8.577,4.694,2.095,0.06
-0.07,-8.577,4.693,2.095,0.06
-0.06,-8.576,4.693,2.098,0.059
-0.05,-8.576,4.693,2.097,0.059
-0.04,-8.578,4.692,2.091,0.062
-0.03,-8.58,4.692,2.088,0.063
-0.02,-8.58,4.692,2.088,0.063
-0.01,-8.581,4.691,2.084,0.065
0.0,-8.582,4.691,2.078,0.068
0.01,10.0,0.0,-0.001,0.0
0.02,9.999,0.0,-0.006,0.001
0.03,9.999,0.001,-0.013,0.002
0.04,9.999,0.002,-0.014,0.002
0.05,9.999,0.003,-0.012,0.002
0.06,9.999,0.003,-0.009,0.003
0.07,9.999,0.004,-0.013,0.003
0.08,9.999,0.006,-0.015,0.004
0.09,9.999,0.007,-0.011,0.004
0.1,9.999,0.008,-0.01,0.005
0.11,9.999,0.008,-0.008,0.005
0.12,9.999,0.009,-0.004,0.006
0.13,9.999,0.009,0.0,0.006
0.14,9.999,0.009,0.0,0.007
0.15,9.999,0.01,-0.001,0.007
0.16,9.999,0.01,-0.004,0.008
0.17,9.999,0.009,-0.006,0.007
0.18,9.999,0.012,-0.01,0.007
0.19,9.999,0.008,0.004,0.008
0.2,9.999,0.007,0.015,0.009
0.21,9.999,0.002,0.019,0.012
0.22,9.999,0.0,0.022,0.017
0.23,9.999,-0.005,0.022,0.021
0.24,9.999,-0.006,0.038,0.026
0.25,9.999,-0.01,0.06,0.026
0.26,9.999,-0.007,0.065,0.026
0.27,9.999,-0.009,0.058,0.025
0.28,9.999,-0.006,0.051,0.025
0.29,9.999,-0.007,0.041,0.025
0.3,9.999,-0.007,0.035,0.027
0.31,9.999,-0.007,0.029,0.031
0.32,9.999,-0.007,0.028,0.034
0.33,9.999,-0.009,0.024,0.038
0.34,9.999,-0.01,0.017,0.041
0.35,9.999,-0.02,0.016,0.042
0.36,9.999,-0.029,0.002,0.042
0.37,9.999,-0.044,-0.009,0.041
0.38,9.999,-0.047,-0.034,0.039
0.39,9.999,-0.049,-0.061,0.038
0.4,9.999,-0.047,-0.098,0.039
0.41,9.999,-0.047,-0.103,0.042
0.42,9.998,-0.052,-0.13,0.049
0.43,9.999,-0.054,-0.103,0.054
0.44,9.999,-0.056,-0.073,0.058
0.45,9.999,-0.055,-0.035,0.062
0.46,9.999,-0.051,0.001,0.064
0.47,9.999,-0.048,0.034,0.066
0.48,9.999,-0.05,0.08,0.066
0.49,9.999,-0.056,0.109,0.068
0.5,9.998,-0.063,0.13,0.069
0.51,9.998,-0.068,0.133,0.07
0.52,9.998,-0.071,0.131,0.071
0.53,9.998,-0.071,0.141,0.072
0.54,9.998,-0.07,0.151,0.074
0.55,9.998,-0.072,0.148,0.076
0.56,9.998,-0.073,0.142,0.078
0.57,9.998,-0.074,0.133,0.079
0.58,9.998,-0.076,0.128,0.081
0.59,9.998,-0.077,0.122,0.081
0.6,9.998,-0.079,0.113,0.082
0.61,9.998,-0.081,0.107,0.083
0.62,9.998,-0.083,0.1,0.083
0.63,9.998,-0.085,0.09,0.084
0.64,9.998,-0.087,0.082,0.084
0.65,9.998,-0.089,0.071,0.083
0.66,9.999,-0.091,0.059,0.083
0.67,9.999,-0.093,0.047,0.082
0.68,9.999,-0.095,0.033,0.082
0.69,9.999,-0.097,0.018,0.081
0.7,9.999,-0.1,0.002,0.079
0.71,9.999,-0.102,-0.014,0.078
0.72,9.999,-0.104,-0.033,0.076
0.73,9.999,-0.106,-0.052,0.073
0.74,9.998,-0.108,-0.073,0.071
0.75,9.998,-0.11,-0.094,0.068
0.76,9.998,-0.113,-0.115,0.066
0.77,9.998,-0.115,-0.139,0.063
0.78,9.997,-0.117,-0.163,0.06
0.79,9.997,-0.119,-0.188,0.056
0.8,9.996,-0.121,-0.216,0.053
0.81,9.996,-0.123,-0.244,0.049
0.82,9.995,-0.125,-0.274,0.045
0.83,9.994,-0.126,-0.306,0.041
0.84,9.993,-0.128,-0.339,0.037
0.85,9.992,-0.129,-0.374,0.033
0.86,9.99,-0.13,-0.412,0.028
0.87,9.988,-0.131,-0.451,0.024
0.88,9.986,-0.131,-0.492,0.019
0.89,9.984,-0.132,-0.535,0.014
0.9,9.982,-0.132,-0.58,0.009
0.91,9.979,-0.132,-0.627,0.004
0.92,9.976,-0.132,-0.675,0.0
0.93,9.972,-0.131,-0.725,-0.004
0.94,9.968,-0.131,-0.778,-0.009
0.95,9.964,-0.13,-0.831,-0.014
0.96,9.959,-0.129,-0.886,-0.018
0.97,9.954,-0.127,-0.943,-0.023
0.98,9.948,-0.126,-1.003,-0.027
0.99,9.942,-0.124,-1.064,-0.031
1.0,9.935,-0.121,-1.127,-0.034
1.01,9.927,-0.119,-1.195,-0.037
1.02,9.918,-0.116,-1.266,-0.04
1.03,9.909,-0.112,-1.339,-0.043
1.04,9.898,-0.109,-1.415,-0.045
1.05,9.887,-0.105,-1.493,-0.047
1.06,9.874,-0.1,-1.573,-0.049
1.07,9.861,-0.096,-1.656,-0.051
1.08,9.846,-0.091,-1.742,-0.052
1.09,9.83,-0.086,-1.831,-0.054
1.1,9.812,-0.08,-1.923,-0.056
1.11,9.793,-0.074,-2.018,-0.057
1.12,9.772,-0.068,-2.117,-0.058
1.13,9.75,-0.062,-2.218,-0.059
1.14,9.726,-0.055,-2.322,-0.061
1.15,9.7,-0.049,-2.429,-0.062
1.16,9.672,-0.042,-2.538,-0.063
1.17,9.641,-0.034,-2.651,-0.064
1.18,9.609,-0.027,-2.765,-0.065
1.19,9.575,-0.02,-2.882,-0.066
1.2,9.538,-0.012,-3.001,-0.067
1.21,9.499,-0.004,-3.122,-0.067
1.22,9.458,0.003,-3.245,-0.067
1.23,9.414,0.01,-3.371,-0.067
1.24,9.367,0.018,-3.5,-0.067
1.25,9.317,0.026,-3.63,-0.067
1.26,9.264,0.034,-3.763,-0.067
1.27,9.207,0.042,-3.9,-0.066
1.28,9.146,0.051,-4.041,-0.066
1.29,9.081,0.059,-4.186,-0.065
1.3,9.011,0.068,-4.334,-0.063
1.31,8.936,0.077,-4.487,-0.062
1.32,8.856,0.087,-4.642,-0.06
1.33,8.771,0.097,-4.801,-0.058
1.34,8.68,0.108,-4.963,-0.056
1.35,8.583,0.119,-5.128,-0.054
1.36,8.481,0.131,-5.295,-0.052
1.37,8.373,0.143,-5.464,-0.049
1.38,8.26,0.155,-5.633,-0.047
1.39,8.141,0.168,-5.803,-0.045
1.4,8.019,0.181,-5.971,-0.043
1.41,7.893,0.194,-6.136,-0.041
1.42,7.762,0.208,-6.3,-0.039
1.43,7.628,0.222,-6.461,-0.038
1.44,7.49,0.236,-6.62,-0.037
1.45,7.349,0.25,-6.777,-0.037
1.46,7.203,0.264,-6.931,-0.037
1.47,7.054,0.278,-7.082,-0.038
1.48,6.901,0.293,-7.23,-0.038
1.49,6.744,0.307,-7.376,-0.04
1.5,6.583,0.321,-7.519,-0.041
1.51,6.419,0.334,-7.66,-0.044
1.52,6.25,0.348,-7.797,-0.046
1.53,6.078,0.361,-7.932,-0.049
1.54,5.902,0.373,-8.063,-0.052
1.55,5.721,0.386,-8.192,-0.056
1.56,5.536,0.397,-8.317,-0.06
1.57,5.346,0.409,-8.44,-0.065
1.58,5.153,0.42,-8.559,-0.07
1.59,4.956,0.43,-8.674,-0.076
1.6,4.755,0.439,-8.785,-0.081
1.61,4.55,0.447,-8.892,-0.087
1.62,4.341,0.455,-8.996,-0.093
1.63,4.129,0.462,-9.095,-0.1
1.64,3.914,0.469,-9.189,-0.106
1.65,3.695,0.474,-9.279,-0.113
1.66,3.473,0.478,-9.364,-0.119
1.67,3.248,0.482,-9.444,-0.126
1.68,3.019,0.485,-9.519,-0.132
1.69,2.788,0.487,-9.589,-0.138
1.7,2.554,0.488,-9.654,-0.145
1.71,2.317,0.488,-9.714,-0.151
1.72,2.078,0.487,-9.768,-0.157
1.73,1.836,0.486,-9.816,-0.162
1.74,1.592,0.484,-9.859,-0.167
1.75,1.347,0.481,-9.895,-0.172
1.76,1.099,0.478,-9.926,-0.176
1.77,0.85,0.473,-9.95,-0.181
1.78,0.599,0.468,-9.969,-0.185
1.79,0.347,0.462,-9.981,-0.188
1.8,0.095,0.455,-9.987,-0.192
1.81,-0.158,0.448,-9.986,-0.195
1.82,-0.412,0.441,-9.979,-0.197
1.83,-0.666,0.434,-9.966,-0.2
1.84,-0.921,0.426,-9.946,-0.201
1.85,-1.176,0.418,-9.919,-0.203
1.86,-1.431,0.41,-9.886,-0.204
1.87,-1.686,0.402,-9.846,-0.205
1.88,-1.94,0.394,-9.799,-0.205
1.89,-2.193,0.387,-9.746,-0.205
1.9,-2.446,0.379,-9.686,-0.204
1.91,-2.697,0.372,-9.619,-0.204
1.92,-2.947,0.365,-9.546,-0.203
1.93,-3.196,0.358,-9.466,-0.203
1.94,-3.443,0.352,-9.379,-0.202
1.95,-3.688,0.345,-9.286,-0.201
1.96,-3.931,0.339,-9.186,-0.201
1.97,-4.171,0.333,-9.079,-0.2
1.98,-4.409,0.328,-8.967,-0.2
1.99,-4.643,0.323,-8.848,-0.2
2.0,-4.874,0.317,-8.723,-0.199
2.01,-5.103,0.312,-8.591,-0.2
2.02,-5.329,0.306,-8.453,-0.201
2.03,-5.552,0.301,-8.309,-0.202
2.04,-5.771,0.295,-8.158,-0.204
2.05,-5.988,0.29,-8.001,-0.205
2.06,-6.2,0.284,-7.837,-0.208
2.07,-6.408,0.278,-7.668,-0.21
2.08,-6.612,0.272,-7.493,-0.213
2.09,-6.812,0.265,-7.312,-0.217
2.1,-7.008,0.258,-7.124,-0.221
2.11,-7.2,0.249,-6.931,-0.226
2.12,-7.387,0.24,-6.731,-0.231
2.13,-7.568,0.229,-6.527,-0.236
2.14,-7.744,0.218,-6.317,-0.24
2.15,-7.915,0.206,-6.102,-0.245
2.16,-8.08,0.194,-5.881,-0.25
2.17,-8.241,0.18,-5.655,-0.255
2.18,-8.395,0.165,-5.424,-0.259
2.19,-8.543,0.15,-5.188,-0.264
2.2,-8.685,0.134,-4.947,-0.268
2.21,-8.82,0.117,-4.701,-0.272
2.22,-8.949,0.099,-4.451,-0.276
2.23,-9.071,0.081,-4.197,-0.279
2.24,-9.187,0.063,-3.938,-0.283
2.25,-9.295,0.045,-3.675,-0.285
2.26,-9.396,0.025,-3.408,-0.287
2.27,-9.49,0.006,-3.138,-0.288
2.28,-9.576,-0.013,-2.865,-0.288
2.29,-9.654,-0.032,-2.59,-0.288
2.3,-9.724,-0.051,-2.313,-0.287
2.31,-9.786,-0.07,-2.033,-0.286
2.32,-9.84,-0.089,-1.751,-0.283
2.33,-9.887,-0.108,-1.468,-0.28
2.34,-9.925,-0.126,-1.183,-0.276
2.35,-9.954,-0.143,-0.898,-0.272
2.36,-9.976,-0.16,-0.612,-0.268
2.37,-9.989,-0.175,-0.324,-0.263
2.38,-9.994,-0.19,-0.035,-0.258
2.39,-9.991,-0.204,0.253,-0.253
2.4,-9.979,-0.217,0.542,-0.248
2.41,-9.959,-0.23,0.831,-0.242
2.42,-9.931,-0.243,1.121,-0.237
2.43,-9.894,-0.254,1.41,-0.232
2.44,-9.848,-0.264,1.699,-0.227
2.45,-9.794,-0.275,1.987,-0.222
2.46,-9.731,-0.284,2.275,-0.218
2.47,-9.659,-0.293,2.56,-0.214
2.48,-9.579,-0.303,2.844,-0.21
2.49,-9.491,-0.312,3.127,-0.207
2.5,-9.393,-0.32,3.407,-0.204
2.51,-9.288,-0.327,3.685,-0.201
2.52,-9.174,-0.336,3.959,-0.198
2.53,-9.052,-0.343,4.229,-0.195
2.54,-8.923,-0.351,4.496,-0.193
2.55,-8.785,-0.359,4.759,-0.19
2.56,-8.64,-0.366,5.016,-0.187
2.57,-8.488,-0.374,5.27,-0.184
2.58,-8.328,-0.382,5.518,-0.181
2.59,-8.162,-0.389,5.761,-0.176
2.6,-7.989,-0.396,5.998,-0.172
2.61,-7.81,-0.404,6.229,-0.167
2.62,-7.625,-0.411,6.454,-0.162
2.63,-7.434,-0.418,6.673,-0.157
2.64,-7.238,-0.425,6.884,-0.15
2.65,-7.037,-0.433,7.09,-0.144
2.66,-6.831,-0.439,7.288,-0.136
2.67,-6.621,-0.446,7.479,-0.128
2.68,-6.406,-0.453,7.663,-0.119
2.69,-6.188,-0.459,7.841,-0.109
2.7,-5.965,-0.465,8.011,-0.1
2.71,-5.737,-0.471,8.175,-0.089
2.72,-5.506,-0.476,8.333,-0.079
2.73,-5.271,-0.479,8.483,-0.067
2.74,-5.033,-0.482,8.627,-0.055
2.75,-4.791,-0.485,8.763,-0.042
2.76,-4.545,-0.487,8.893,-0.03
2.77,-4.297,-0.488,9.016,-0.018
2.78,-4.046,-0.489,9.131,-0.006
2.79,-3.793,-0.489,9.239,0.006
2.8,-3.538,-0.488,9.34,0.02
2.81,-3.281,-0.486,9.433,0.034
2.82,-3.021,-0.484,9.52,0.046
2.83,-2.76,-0.482,9.599,0.058
2.84,-2.497,-0.48,9.67,0.072
2.85,-2.233,-0.477,9.735,0.086
2.86,-1.967,-0.473,9.792,0.099
2.87,-1.701,-0.47,9.842,0.111
2.88,-1.433,-0.466,9.884,0.124
2.89,-1.166,-0.462,9.92,0.135
2.9,-0.898,-0.457,9.947,0.148
2.91,-0.63,-0.452,9.968,0.161
2.92,-0.361,-0.447,9.981,0.172
2.93,-0.093,-0.442,9.988,0.183
2.94,0.173,-0.437,9.987,0.195
2.95,0.44,-0.431,9.978,0.207
2.96,0.705,-0.425,9.963,0.217
2.97,0.969,-0.419,9.941,0.228
2.98,1.233,-0.413,9.912,0.239
2.99,1.495,-0.407,9.875,0.251
3.0,1.756,-0.4,9.832,0.262
3.01,2.016,-0.394,9.782,0.274
3.02,2.273,-0.387,9.726,0.284
3.03,2.528,-0.38,9.663,0.296
3.04,2.782,-0.373,9.592,0.306
3.05,3.034,-0.365,9.516,0.316
3.06,3.282,-0.357,9.433,0.325
3.07,3.528,-0.349,9.344,0.334
3.08,3.771,-0.34,9.248,0.342
3.09,4.012,-0.332,9.146,0.352
3.1,4.251,-0.323,9.038,0.361
3.11,4.487,-0.314,8.923,0.371
3.12,4.721,-0.305,8.801,0.379
3.13,4.952,-0.295,8.674,0.388
3.14,5.179,-0.284,8.54,0.395
3.15,5.402,-0.274,8.4,0.404
3.16,5.623,-0.263,8.254,0.411
3.17,5.84,-0.251,8.102,0.418
3.18,6.052,-0.239,7.944,0.426
3.19,6.261,-0.226,7.781,0.432
3.2,6.466,-0.213,7.612,0.438
3.21,6.666,-0.198,7.437,0.442
3.22,6.862,-0.183,7.257,0.446
3.23,7.052,-0.169,7.072,0.452
3.24,7.237,-0.153,6.883,0.454
3.25,7.416,-0.137,6.69,0.458
3.26,7.589,-0.121,6.493,0.46
3.27,7.758,-0.103,6.292,0.461
3.28,7.921,-0.086,6.085,0.462
3.29,8.078,-0.068,5.875,0.461
3.3,8.23,-0.051,5.661,0.462
3.31,8.376,-0.033,5.443,0.461
3.32,8.516,-0.015,5.221,0.46
3.33,8.651,0.002,4.994,0.459
3.34,8.78,0.018,4.764,0.458
3.35,8.902,0.036,4.53,0.456
3.36,9.019,0.053,4.294,0.454
3.37,9.129,0.071,4.054,0.452
3.38,9.233,0.088,3.811,0.45
3.39,9.33,0.104,3.566,0.448
3.4,9.421,0.119,3.319,0.447
3.41,9.506,0.136,3.067,0.445
3.42,9.584,0.152,2.815,0.443
3.43,9.655,0.168,2.56,0.442
3.44,9.719,0.184,2.302,0.44
3.45,9.777,0.2,2.042,0.438
3.46,9.828,0.216,1.78,0.436
3.47,9.871,0.232,1.517,0.433
3.48,9.908,0.247,1.253,0.431
3.49,9.938,0.262,0.988,0.428
3.5,9.96,0.277,0.722,0.425
3.51,9.976,0.292,0.456,0.422
3.52,9.984,0.308,0.189,0.418
3.53,9.985,0.322,-0.076,0.414
3.54,9.98,0.336,-0.342,0.409
3.55,9.967,0.349,-0.608,0.404
3.56,9.947,0.364,-0.873,0.399
3.57,9.92,0.376,-1.138,0.392
3.58,9.885,0.388,-1.402,0.385
3.59,9.844,0.4,-1.665,0.378
3.6,9.797,0.411,-1.925,0.37
3.61,9.742,0.422,-2.184,0.362
3.62,9.681,0.431,-2.44,0.353
3.63,9.613,0.441,-2.695,0.344
3.64,9.539,0.448,-2.947,0.334
3.65,9.458,0.456,-3.197,0.325
3.66,9.371,0.463,-3.444,0.314
3.67,9.28,0.467,-3.683,0.304
3.68,9.182,0.472,-3.919,0.293
3.69,9.079,0.475,-4.155,0.282
3.7,8.969,0.478,-4.387,0.271
3.71,8.852,0.481,-4.617,0.261
3.72,8.73,0.483,-4.845,0.25
3.73,8.603,0.485,-5.068,0.239
3.74,8.469,0.486,-5.289,0.228
3.75,8.33,0.486,-5.506,0.217
3.76,8.185,0.487,-5.719,0.206
3.77,8.034,0.49,-5.929,0.197
3.78,7.878,0.494,-6.135,0.188
3.79,7.718,0.497,-6.336,0.179
3.8,7.552,0.499,-6.533,0.169
3.81,7.381,0.504,-6.725,0.16
3.82,7.205,0.508,-6.913,0.15
3.83,7.025,0.512,-7.096,0.14
3.84,6.84,0.516,-7.274,0.13
3.85,6.652,0.521,-7.447,0.119
3.86,6.459,0.525,-7.614,0.108
3.87,6.262,0.529,-7.777,0.096
3.88,6.061,0.533,-7.935,0.083
3.89,5.857,0.537,-8.086,0.072
3.9,5.649,0.541,-8.233,0.06
3.91,5.437,0.545,-8.374,0.047
3.92,5.222,0.548,-8.51,0.036
3.93,5.003,0.552,-8.64,0.024
3.94,4.781,0.555,-8.765,0.012
3.95,4.555,0.557,-8.884,0.0
3.96,4.326,0.557,-8.998,-0.014
3.97,4.095,0.557,-9.105,-0.028
3.98,3.86,0.556,-9.207,-0.04
3.99,3.623,0.554,-9.303,-0.052
4.0,3.382,0.552,-9.394,-0.064
4.01,3.139,0.548,-9.478,-0.076
4.02,2.894,0.543,-9.556,-0.089
4.03,2.645,0.538,-9.628,-0.1
4.04,2.394,0.532,-9.693,-0.109
4.05,2.142,0.525,-9.753,-0.119
4.06,1.887,0.518,-9.805,-0.128
4.07,1.632,0.51,-9.851,-0.137
4.08,1.375,0.501,-9.891,-0.145
4.09,1.117,0.492,-9.923,-0.154
4.1,0.86,0.483,-9.949,-0.163
4.11,0.603,0.474,-9.969,-0.171
4.12,0.348,0.464,-9.981,-0.179
4.13,0.094,0.455,-9.987,-0.187
4.14,-0.159,0.446,-9.986,-0.195
4.15,-0.411,0.436,-9.979,-0.202
4.16,-0.661,0.427,-9.966,-0.211
4.17,-0.91,0.418,-9.947,-0.22
4.18,-1.157,0.409,-9.921,-0.228
4.19,-1.401,0.4,-9.89,-0.236
4.2,-1.644,0.391,-9.852,-0.247
4.21,-1.885,0.383,-9.809,-0.257
4.22,-2.122,0.373,-9.761,-0.265
4.23,-2.359,0.365,-9.706,-0.274
4.24,-2.593,0.356,-9.647,-0.283
4.25,-2.824,0.347,-9.581,-0.293
4.26,-3.054,0.339,-9.511,-0.302
4.27,-3.28,0.33,-9.435,-0.311
4.28,-3.503,0.321,-9.355,-0.319
4.29,-3.723,0.312,-9.269,-0.328
4.3,-3.941,0.303,-9.179,-0.335
4.31,-4.155,0.293,-9.084,-0.343
4.32,-4.365,0.284,-8.985,-0.351
4.33,-4.574,0.275,-8.88,-0.358
4.34,-4.779,0.265,-8.772,-0.365
4.35,-4.979,0.255,-8.66,-0.371
4.36,-5.175,0.245,-8.544,-0.377
4.37,-5.368,0.235,-8.425,-0.382
4.38,-5.557,0.224,-8.301,-0.387
4.39,-5.744,0.214,-8.173,-0.393
4.4,-5.926,0.205,-8.042,-0.399
4.41,-6.104,0.196,-7.907,-0.405
4.42,-6.28,0.186,-7.769,-0.41
4.43,-6.451,0.175,-7.627,-0.414
4.44,-6.618,0.165,-7.482,-0.417
4.45,-6.783,0.153,-7.333,-0.42
4.46,-6.944,0.142,-7.181,-0.422
4.47,-7.101,0.131,-7.025,-0.425
4.48,-7.254,0.12,-6.868,-0.427
4.49,-7.403,0.108,-6.707,-0.429
4.5,-7.549,0.096,-6.542,-0.431
4.51,-7.692,0.084,-6.374,-0.433
4.52,-7.83,0.071,-6.203,-0.435
4.53,-7.964,0.058,-6.03,-0.436
4.54,-8.095,0.047,-5.854,-0.439
4.55,-8.221,0.034,-5.675,-0.441
4.56,-8.343,0.021,-5.494,-0.443
4.57,-8.461,0.008,-5.311,-0.445
4.58,-8.574,-0.004,-5.125,-0.447
4.59,-8.684,-0.017,-4.937,-0.45
4.6,-8.789,-0.03,-4.747,-0.453
4.61,-8.89,-0.042,-4.554,-0.456
4.62,-8.987,-0.056,-4.36,-0.457
4.63,-9.079,-0.068,-4.164,-0.46
4.64,-9.167,-0.08,-3.967,-0.462
4.65,-9.25,-0.094,-3.768,-0.463
4.66,-9.329,-0.107,-3.568,-0.465
4.67,-9.404,-0.121,-3.365,-0.465
4.68,-9.474,-0.132,-3.161,-0.465
4.69,-9.54,-0.143,-2.956,-0.465
4.7,-9.601,-0.154,-2.751,-0.465
4.71,-9.658,-0.166,-2.544,-0.463
4.72,-9.71,-0.177,-2.336,-0.462
4.73,-9.758,-0.187,-2.127,-0.46
4.74,-9.801,-0.199,-1.921,-0.457
4.75,-9.839,-0.211,-1.714,-0.454
4.76,-9.872,-0.222,-1.507,-0.45
4.77,-9.902,-0.233,-1.3,-0.446
4.78,-9.926,-0.245,-1.094,-0.442
4.79,-9.947,-0.256,-0.888,-0.438
4.8,-9.963,-0.267,-0.683,-0.433
4.81,-9.975,-0.276,-0.479,-0.429
4.82,-9.983,-0.287,-0.275,-0.424
4.83,-9.986,-0.296,-0.071,-0.419
4.84,-9.985,-0.305,0.132,-0.415
4.85,-9.98,-0.313,0.336,-0.41
4.86,-9.971,-0.323,0.538,-0.406
4.87,-9.958,-0.333,0.74,-0.402
4.88,-9.941,-0.345,0.941,-0.398
4.89,-9.92,-0.353,1.142,-0.394
4.9,-9.895,-0.363,1.341,-0.39
4.91,-9.865,-0.373,1.542,-0.386
4.92,-9.832,-0.384,1.739,-0.382
4.93,-9.795,-0.394,1.935,-0.379
4.94,-9.754,-0.404,2.131,-0.375
4.95,-9.71,-0.414,2.323,-0.371
4.96,-9.662,-0.424,2.512,-0.367
4.97,-9.611,-0.432,2.701,-0.362
4.98,-9.557,-0.44,2.886,-0.357
4.99,-9.499,-0.447,3.071,-0.352
5.0,-9.439,-0.454,3.251,-0.346
5.01,-9.376,-0.459,3.428,-0.34
5.02,-9.31,-0.465,3.604,-0.333
5.03,-9.241,-0.471,3.777,-0.326
5.04,-9.168,-0.478,3.95,-0.319
5.05,-9.093,-0.482,4.12,-0.311
5.06,-9.015,-0.486,4.287,-0.304
5.07,-8.935,-0.49,4.452,-0.296
5.08,-8.852,-0.493,4.615,-0.287
5.09,-8.767,-0.496,4.775,-0.279
5.1,-8.679,-0.5,4.933,-0.272
5.11,-8.589,-0.504,5.088,-0.264
5.12,-8.497,-0.506,5.24,-0.256
5.13,-8.403,-0.509,5.39,-0.249
5.14,-8.308,-0.512,5.536,-0.241
5.15,-8.21,-0.515,5.68,-0.234
5.16,-8.11,-0.518,5.821,-0.226
5.17,-8.009,-0.521,5.96,-0.218
5.18,-7.906,-0.523,6.096,-0.209
5.19,-7.803,-0.528,6.227,-0.203
5.2,-7.697,-0.532,6.358,-0.196
5.21,-7.59,-0.538,6.484,-0.191
5.22,-7.481,-0.542,6.61,-0.183
5.23,-7.37,-0.546,6.733,-0.175
5.24,-7.259,-0.549,6.853,-0.168
5.25,-7.145,-0.553,6.971,-0.16
5.26,-7.03,-0.558,7.087,-0.155
5.27,-6.913,-0.564,7.201,-0.15
5.28,-6.794,-0.57,7.313,-0.146
5.29,-6.672,-0.574,7.424,-0.141
5.3,-6.55,-0.577,7.532,-0.135
5.31,-6.425,-0.579,7.639,-0.129
5.32,-6.298,-0.582,7.744,-0.123
5.33,-6.168,-0.585,7.847,-0.119
5.34,-6.038,-0.589,7.948,-0.117
5.35,-5.906,-0.591,8.046,-0.113
5.36,-5.773,-0.593,8.142,-0.107
5.37,-5.638,-0.595,8.236,-0.103
5.38,-5.501,-0.598,8.328,-0.101
5.39,-5.363,-0.6,8.418,-0.096
5.4,-5.224,-0.602,8.504,-0.092
5.41,-5.087,-0.602,8.587,-0.085
5.42,-4.947,-0.603,8.669,-0.081
5.43,-4.806,-0.603,8.747,-0.075
5.44,-4.665,-0.602,8.824,-0.067
5.45,-4.523,-0.6,8.898,-0.059
5.46,-4.38,-0.599,8.969,-0.052
5.47,-4.238,-0.596,9.037,-0.041
5.48,-4.095,-0.593,9.103,-0.03
5.49,-3.949,-0.591,9.167,-0.022
5.5,-3.804,-0.588,9.229,-0.012
5.51,-3.658,-0.585,9.288,-0.002
5.52,-3.511,-0.582,9.345,0.006
5.53,-3.363,-0.579,9.399,0.016
