ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
-0.76,,,,,,,,,0.239,,,,,,
-0.755,-0.0186,-0.4951,-0.0361,-0.5602,-1.8908,-0.5602,38.0,100045.0,,,,,,,
-0.75,,,,,,,,,0.233,-7.712,-5.854,1.237,2.169,-0.03,-0.217
-0.745,-0.021,-0.498,-0.0381,-0.5602,-1.6807,-0.5602,38.0,100045.0,,,,,,,
-0.74,,,,,,,,,0.231,-7.712,-5.854,1.238,2.17,0.14,-0.227
-0.735,-0.02,-0.4961,-0.0425,-0.4902,-1.6106,-0.6303,38.0,100049.0,,,,,,,
-0.73,,,,,,,,,0.229,-7.712,-5.854,1.239,2.17,0.14,-0.217
-0.725,-0.0171,-0.4961,-0.042,-0.4902,-1.6807,-0.6303,38.0,100048.0,,,,,,,
-0.72,,,,,,,,,0.223,-7.712,-5.853,1.239,2.171,-0.03,-0.217
-0.715,-0.0156,-0.4956,-0.0352,-0.4902,-1.8908,-0.5602,38.0,100017.0,,,,,,,
-0.71,,,,,,,,,0.218,-7.712,-5.853,1.239,2.171,-0.03,-0.217
-0.705,-0.0161,-0.4966,-0.0308,-0.4902,-1.9608,-0.6303,38.0,100055.0,,,,,,,
-0.7,,,,,,,,,0.216,-7.712,-5.853,1.24,2.172,0.14,-0.217
-0.695,-0.0156,-0.498,-0.0337,-0.5602,-1.9608,-0.5602,38.0,100014.0,,,,,,,
-0.69,,,,,,,,,0.214,-7.712,-5.853,1.241,2.172,0.14,-0.217
-0.685,-0.0156,-0.4956,-0.0366,-0.6303,-2.0308,-0.5602,38.0,100032.0,,,,,,,
-0.68,,,,,,,,,0.212,-7.712,-5.852,1.241,2.173,0.14,-0.217
-0.675,-0.02,-0.4956,-0.0391,-0.6303,-1.9608,-0.5602,38.0,100034.0,,,,,,,
-0.67,,,,,,,,,0.21,-7.712,-5.852,1.242,2.174,0.14,-0.217
-0.665,-0.0181,-0.4951,-0.0371,-0.5602,-2.0308,-0.5602,38.0,100040.0,,,,,,,
-0.66,,,,,,,,,0.208,-7.712,-5.852,1.243,2.174,0.14,-0.217
-0.655,-0.0195,-0.4961,-0.0347,-0.4902,-1.9608,-0.5602,38.0,100049.0,,,,,,,
-0.65,,,,,,,,,0.214,-7.712,-5.851,1.243,2.175,0.55,-0.217
-0.645,-0.0166,-0.4966,-0.0327,-0.4902,-1.9608,-0.5602,38.0,100050.0,,,,,,,
-0.64,,,,,,,,,0.221,-7.711,-5.851,1.244,2.176,0.55,-0.217
-0.635,-0.0156,-0.4956,-0.0352,-0.5602,-1.9608,-0.5602,38.0,100044.0,,,,,,,
-0.63,,,,,,,,,0.227,-7.711,-5.851,1.245,2.176,0.55,-0.217
-0.625,-0.0176,-0.4956,-0.0396,-0.6303,-1.9608,-0.6303,37.9,100008.0,,,,,,,
-0.62,,,,,,,,,0.233,-7.711,-5.85,1.245,2.177,0.55,-0.227
-0.615,-0.0195,-0.4951,-0.0449,-0.5602,-1.8207,-0.5602,37.9,100036.0,,,,,,,
-0.61,,,,,,,,,0.239,-7.711,-5.85,1.246,2.178,0.55,-0.227
-0.605,-0.0176,-0.4966,-0.0396,-0.4902,-1.7507,-0.5602,38.0,100039.0,,,,,,,
-0.6,,,,,,,,,0.251,-7.711,-5.85,1.246,2.178,0.88,-0.227
-0.595,-0.0176,-0.4951,-0.0327,-0.4202,-1.7507,-0.4902,38.0,100048.0,,,,,,,
-0.59,,,,,,,,,0.258,-7.711,-5.85,1.247,2.179,0.62,-0.227
-0.585,-0.0181,-0.4956,-0.0308,-0.4202,-1.7507,-0.5602,38.0,100038.0,,,,,,,
-0.58,,,,,,,,,0.263,-7.711,-5.849,1.247,2.179,0.55,-0.227
-0.575,-0.0176,-0.4946,-0.0322,-0.4202,-1.6106,-0.4902,38.0,100041.0,,,,,,,
-0.57,,,,,,,,,0.268,-7.711,-5.849,1.248,2.18,0.55,-0.227
-0.565,-0.0171,-0.4971,-0.0381,-0.5602,-1.5406,-0.5602,38.0,99999.0,,,,,,,
-0.56,,,,,,,,,0.271,-7.711,-5.849,1.248,2.18,0.45,-0.227
-0.555,-0.0186,-0.4956,-0.0391,-0.4202,-1.4006,-0.4902,38.0,100032.0,,,,,,,
-0.55,,,,,,,,,0.277,-7.711,-5.849,1.249,2.181,0.62,-0.227
-0.545,-0.0195,-0.4946,-0.0381,-0.5602,-1.1204,-0.4902,38.0,100051.0,,,,,,,
-0.54,,,,,,,,,0.285,-7.711,-5.849,1.249,2.181,0.71,-0.227
-0.535,-0.0186,-0.4966,-0.0308,-0.4902,-0.8403,-0.5602,38.0,100044.0,,,,,,,
-0.53,,,,,,,,,0.293,-7.711,-5.848,1.249,2.181,0.71,-0.227
-0.525,-0.0171,-0.4961,-0.0273,-0.4902,-0.6303,-0.5602,38.0,100057.0,,,,,,,
-0.52,,,,,,,,,0.299,-7.711,-5.848,1.249,2.181,0.62,-0.227
-0.515,-0.0156,-0.4961,-0.0317,-0.6303,-0.6303,-0.5602,38.0,100038.0,,,,,,,
-0.51,,,,,,,,,0.301,-7.711,-5.848,1.249,2.181,0.45,-0.227
-0.505,-0.0176,-0.4937,-0.041,-0.6303,-0.6303,-0.5602,37.9,100047.0,,,,,,,
-0.5,,,,,,,,,0.302,-7.711,-5.848,1.249,2.181,0.45,-0.227
-0.495,-0.0171,-0.4961,-0.04,-0.4902,-0.7703,-0.5602,38.0,100044.0,,,,,,,
-0.49,,,,,,,,,0.304,-7.712,-5.848,1.248,2.181,0.45,-0.227
-0.485,-0.0161,-0.4951,-0.0352,-0.5602,-0.7003,-0.4902,38.0,100053.0,,,,,,,
-0.48,,,,,,,,,0.3,-7.712,-5.848,1.248,2.181,0.19,-0.217
-0.475,-0.0161,-0.4966,-0.0332,-0.4902,-0.7703,-0.4902,38.0,100040.0,,,,,,,
-0.47,,,,,,,,,0.296,-7.712,-5.848,1.248,2.181,0.19,-0.217
-0.465,-0.0186,-0.4956,-0.0337,-0.6303,-0.7003,-0.4902,38.0,100039.0,,,,,,,
-0.46,,,,,,,,,0.293,-7.712,-5.848,1.248,2.181,0.19,-0.217
-0.455,-0.0205,-0.4966,-0.0361,-0.6303,-0.7003,-0.4902,38.0,100045.0,,,,,,,
-0.45,,,,,,,,,0.289,-7.712,-5.848,1.248,2.181,0.19,-0.217
-0.445,-0.0225,-0.4951,-0.0371,-0.6303,-0.6303,-0.5602,38.0,100042.0,,,,,,,
-0.44,,,,,,,,,0.285,-7.712,-5.848,1.248,2.181,0.19,-0.217
-0.435,-0.0181,-0.4961,-0.0386,-0.6303,-0.4902,-0.6303,38.0,100052.0,,,,,,,
-0.43,,,,,,,,,0.281,-7.712,-5.847,1.247,2.181,0.19,-0.217
-0.425,-0.0166,-0.4941,-0.0327,-0.5602,-0.4202,-0.5602,38.0,100047.0,,,,,,,
-0.42,,,,,,,,,0.277,-7.712,-5.847,1.247,2.181,0.19,-0.217
-0.415,-0.0186,-0.4951,-0.0317,-0.5602,-0.3501,-0.5602,38.0,100035.0,,,,,,,
-0.41,,,,,,,,,0.272,-7.712,-5.847,1.247,2.181,0.11,-0.227
-0.405,-0.0195,-0.4961,-0.0342,-0.5602,-0.3501,-0.5602,38.0,100047.0,,,,,,,
-0.4,,,,,,,,,0.268,-7.713,-5.847,1.246,2.181,0.19,-0.227
-0.395,-0.0205,-0.4946,-0.0381,-0.5602,-0.2101,-0.4902,38.0,100043.0,,,,,,,
-0.39,,,,,,,,,0.262,-7.713,-5.847,1.246,2.18,0.11,-0.227
-0.385,-0.022,-0.4956,-0.0405,-0.5602,0.07,-0.4902,38.0,100060.0,,,,,,,
-0.38,,,,,,,,,0.261,-7.713,-5.847,1.245,2.18,0.27,-0.227
-0.375,-0.0205,-0.4966,-0.0391,-0.5602,0.07,-0.5602,38.0,100033.0,,,,,,,
-0.37,,,,,,,,,0.255,-7.713,-5.847,1.244,2.18,0.11,-0.227
-0.365,-0.0195,-0.4971,-0.0386,-0.4202,0.0,-0.4902,38.0,100056.0,,,,,,,
-0.36,,,,,,,,,0.25,-7.713,-5.847,1.244,2.179,0.11,-0.227
-0.355,-0.0176,-0.4966,-0.0347,-0.4202,0.07,-0.4902,38.0,100050.0,,,,,,,
-0.35,,,,,,,,,0.241,-7.713,-5.848,1.243,2.179,-0.06,-0.227
-0.345,-0.0166,-0.4956,-0.0317,-0.4902,0.07,-0.6303,38.0,100053.0,,,,,,,
-0.34,,,,,,,,,0.232,-7.714,-5.848,1.242,2.178,-0.06,-0.217
-0.335,-0.0181,-0.4956,-0.0376,-0.5602,0.0,-0.5602,38.0,100041.0,,,,,,,
-0.33,,,,,,,,,0.223,-7.714,-5.848,1.242,2.178,-0.06,-0.227
-0.325,-0.0181,-0.4971,-0.0391,-0.4902,-0.1401,-0.5602,38.0,100053.0,,,,,,,
-0.32,,,,,,,,,0.214,-7.714,-5.848,1.241,2.178,-0.06,-0.227
-0.315,-0.02,-0.4956,-0.0366,-0.5602,-0.2801,-0.4902,38.0,100044.0,,,,,,,
-0.31,,,,,,,,,0.201,-7.714,-5.848,1.24,2.177,-0.31,-0.217
-0.305,-0.022,-0.4946,-0.0356,-0.4902,-0.3501,-0.5602,38.0,100031.0,,,,,,,
-0.3,,,,,,,,,0.187,-7.714,-5.848,1.24,2.177,-0.31,-0.227
-0.295,-0.0171,-0.4966,-0.0347,-0.5602,-0.4202,-0.5602,38.0,100056.0,,,,,,,
-0.29,,,,,,,,,0.174,-7.714,-5.848,1.24,2.177,-0.31,-0.227
-0.285,-0.0151,-0.4966,-0.0342,-0.4902,-0.7003,-0.5602,38.0,100057.0,,,,,,,
-0.28,,,,,,,,,0.161,-7.714,-5.848,1.239,2.177,-0.31,-0.208
-0.275,-0.0215,-0.4951,-0.0356,-0.4202,-1.1905,-0.5602,38.0,100051.0,,,,,,,
-0.27,,,,,,,,,0.143,-7.714,-5.848,1.239,2.177,-0.57,-0.208
-0.265,-0.0181,-0.4941,-0.0386,-0.5602,-1.2605,-0.5602,38.0,100041.0,,,,,,,
-0.26,,,,,,,,,0.129,-7.714,-5.848,1.239,2.177,-0.4,-0.227
-0.255,-0.0122,-0.5024,-0.0396,-0.4902,-1.1905,-0.5602,38.0,100048.0,,,,,,,
-0.25,,,,,,,,,0.115,-7.714,-5.848,1.239,2.177,-0.4,-0.227
-0.245,-0.0259,-0.4878,-0.0386,-0.4202,-1.5406,-0.4202,38.0,100038.0,,,,,,,
-0.24,,,,,,,,,0.106,-7.714,-5.847,1.239,2.178,-0.15,-0.227
-0.235,-0.0225,-0.5005,-0.0293,-0.4202,-2.1008,-0.5602,38.0,100057.0,,,,,,,
-0.23,,,,,,,,,0.098,-7.714,-5.847,1.24,2.178,-0.15,-0.227
-0.225,-0.0229,-0.5034,-0.0288,-0.2801,-2.9412,-0.5602,38.0,100023.0,,,,,,,
-0.22,,,,,,,,,0.09,-7.714,-5.847,1.241,2.179,-0.15,-0.227
-0.215,-0.0537,-0.564,-0.0107,0.2801,-2.7311,0.0,38.0,100032.0,,,,,,,
-0.21,,,,,,,,,0.082,-7.714,-5.847,1.242,2.18,-0.15,-0.208
-0.205,-0.0547,-0.6318,-0.0493,-1.4006,0.4902,-1.4706,38.0,100023.0,,,,,,,
-0.2,,,,,,,,,0.075,-7.714,-5.847,1.244,2.18,-0.15,-0.208
-0.195,0.0112,-0.9526,-0.019,-4.3417,10.3641,-1.9608,38.0,99973.0,,,,,,,
-0.19,,,,,,,,,0.08,-7.714,-5.846,1.242,2.18,0.44,-0.132
-0.185,-0.0635,-1.1704,-0.0347,-3.3613,14.4958,-0.07,38.0,99960.0,,,,,,,
-0.18,,,,,,,,,0.092,-7.717,-5.846,1.233,2.176,0.7,-0.094
-0.175,-0.0425,-1.3027,-0.0068,-1.2605,17.507,-1.4706,38.0,99958.0,,,,,,,
-0.17,,,,,,,,,0.114,-7.72,-5.847,1.222,2.168,1.2,-0.076
-0.165,0.0518,-1.4604,-0.019,-0.5602,20.028,-1.1905,38.0,99919.0,,,,,,,
-0.16,,,,,,,,,0.163,-7.722,-5.85,1.209,2.16,1.95,1.095
-0.155,0.0415,-1.6016,-0.0527,-1.4706,24.2297,0.3501,38.0,99945.0,,,,,,,
-0.15,,,,,,,,,0.225,-7.725,-5.854,1.195,2.15,1.95,2.408
-0.145,0.0015,-1.6797,-0.0742,-2.8011,30.6723,0.2801,38.0,99957.0,,,,,,,
-0.14,,,,,,,,,0.436,-7.728,-5.858,1.178,2.136,6.14,8.611
-0.135,-0.0308,-1.7324,-0.1372,-1.8207,36.3445,0.8403,38.0,99988.0,,,,,,,
-0.13,,,,,,,,,0.71,-7.732,-5.862,1.157,2.12,7.22,12.822
-0.125,-0.0283,-1.7563,-0.0483,1.5406,35.7143,0.2101,38.0,99985.0,,,,,,,
-0.12,,,,,,,,,1.007,-7.737,-5.868,1.132,2.1,7.22,15.381
-0.115,0.0024,-1.7808,0.0469,3.7815,29.2717,-1.4706,37.9,100023.0,,,,,,,
-0.11,,,,,,,,,1.33,-7.74,-5.875,1.108,2.081,7.22,18.43
-0.105,-0.0503,-1.8174,0.0356,3.1513,25.7703,-0.9104,38.0,99973.0,,,,,,,
-0.1,,,,,,,,,1.679,-7.74,-5.884,1.088,2.066,7.22,21.159
-0.095,-0.0938,-1.8564,0.0034,-0.7703,28.0112,-0.07,38.0,99982.0,,,,,,,
-0.09,,,,,,,,,2.039,-7.741,-5.891,1.07,2.052,7.22,22.67
-0.085,-0.0454,-1.9077,-0.0498,-2.0308,31.3025,-0.5602,38.0,99974.0,,,,,,,
-0.08,,,,,,,,,2.38,-7.744,-5.896,1.051,2.037,6.02,23.689
-0.075,-0.041,-1.9595,-0.0249,1.6106,32.3529,-0.7703,38.0,99961.0,,,,,,,
-0.07,,,,,,,,,2.722,-7.748,-5.9,1.029,2.02,5.92,24.152
-0.065,-0.0371,-2.0391,-0.0063,3.4314,33.0532,-1.3305,38.0,99965.0,,,,,,,
-0.06,,,,,,,,,3.066,-7.75,-5.908,1.006,2.003,5.92,24.624
-0.055,0.0146,-2.1128,0.021,1.0504,31.0924,-1.4706,38.0,99959.0,,,,,,,
-0.05,,,,,,,,,3.414,-7.751,-5.916,0.984,1.986,5.92,25.332
-0.045,-0.001,-2.1494,0.0327,0.1401,28.1513,-1.0504,38.0,99946.0,,,,,,,
-0.04,,,,,,,,,3.767,-7.752,-5.923,0.962,1.97,5.92,26.088
-0.035,0.0293,-2.3086,-0.0059,-0.1401,30.112,0.3501,38.0,99956.0,,,,,,,
-0.03,,,,,,,,,4.129,-7.754,-5.928,0.942,1.955,6.02,27.079
-0.025,-0.0186,-2.3599,-0.0635,-4.5518,26.8207,1.4006,37.9,99915.0,,,,,,,
-0.02,,,,,,,,,4.513,-7.757,-5.933,0.921,1.939,6.65,28.08
-0.015,-0.0601,-2.4463,-0.021,-3.6415,26.8207,1.1204,38.0,99902.0,,,,,,,
-0.01,,,,,,,,,4.915,-7.762,-5.935,0.903,1.924,7.0,29.619
-0.005,-0.0317,-2.5806,-0.0283,0.7003,29.2017,0.6303,38.0,99889.0,,,,,,,
0.0,,,,,,,,,5.332,-7.766,-5.937,0.885,1.908,7.14,31.045
0.005,-0.0347,-2.6914,-0.0308,1.6106,25.9104,-0.2101,37.9,99901.0,,,,,,,
0.01,,,,,,,,,5.652,9.999,0.0,0.026,0.0,7.36,31.753
0.015,-0.0205,-2.771,0.0107,0.9804,19.6779,-0.4902,38.0,99888.0,,,,,,,
0.02,,,,,,,,,6.003,9.999,0.002,0.049,0.001,8.22,34.831
0.025,-0.0366,-2.8232,0.0273,2.521,14.5658,-0.7003,38.0,99944.0,,,,,,,
0.03,,,,,,,,,6.364,9.999,0.003,0.067,0.001,10.79,35.822
0.035,-0.0737,-2.9082,-0.0312,4.2017,12.535,-1.8207,38.0,99970.0,,,,,,,
0.04,,,,,,,,,6.742,9.999,0.006,0.08,0.0,10.79,37.493
0.045,-0.0532,-2.8848,-0.0547,0.0,13.0252,-2.6611,38.0,100000.0,,,,,,,
0.05,,,,,,,,,7.145,9.999,0.01,0.092,0.0,10.79,40.09
0.055,0.0059,-2.8608,-0.0645,1.4006,12.8151,-2.7311,38.0,100025.0,,,,,,,
0.06,,,,,,,,,7.57,9.999,0.01,0.104,-0.002,10.79,42.233
0.065,-0.0034,-2.8071,-0.0806,1.4706,12.465,-1.7507,38.0,100053.0,,,,,,,
0.07,,,,,,,,,8.01,9.999,0.012,0.116,-0.004,10.79,43.772
0.075,-0.002,-2.7681,-0.0747,2.381,11.0644,-0.7703,38.0,100064.0,,,,,,,
0.08,,,,,,,,,8.458,9.999,0.013,0.128,-0.005,8.3,44.471
0.085,-0.0156,-2.7578,0.0112,3.0112,7.6331,-0.4902,38.0,100035.0,,,,,,,
0.09,,,,,,,,,8.905,9.999,0.016,0.138,-0.005,6.11,44.471
0.095,-0.103,-2.7896,-0.0083,4.2717,-1.1204,-0.4902,38.0,100007.0,,,,,,,
0.1,,,,,,,,,9.352,9.998,0.019,0.146,-0.005,3.59,44.471
0.105,-0.0957,-2.8989,-0.0591,3.8515,-4.2717,-1.8207,38.0,99995.0,,,,,,,
0.11,,,,,,,,,9.799,9.998,0.023,0.145,-0.005,3.0,44.471
0.115,-0.0454,-2.9434,-0.0469,2.381,-11.6246,-2.9412,38.0,100009.0,,,,,,,
0.12,,,,,,,,,10.25,9.998,0.026,0.143,-0.006,3.0,44.782
0.125,-0.0864,-2.9985,-0.0361,4.8319,-20.3081,-2.9412,38.0,100001.0,,,,,,,
0.13,,,,,,,,,10.707,9.999,0.029,0.133,-0.009,2.83,45.509
0.135,-0.0278,-3.082,0.042,4.972,-18.9076,-2.9412,38.0,99991.0,,,,,,,
0.14,,,,,,,,,11.165,9.999,0.033,0.116,-0.011,2.83,45.509
0.145,0.0601,-3.1602,0.1177,4.2017,-14.0056,-2.591,38.0,99965.0,,,,,,,
0.15,,,,,,,,,11.623,9.999,0.038,0.1,-0.013,2.83,45.509
0.155,0.0732,-3.2754,0.1206,4.4118,-10.5742,-0.8403,37.9,99977.0,,,,,,,
0.16,,,,,,,,,12.088,9.999,0.042,0.089,-0.015,3.0,46.246
0.165,-0.0146,-3.3687,0.0142,1.7507,-12.8151,0.0,38.0,99953.0,,,,,,,
0.17,,,,,,,,,12.561,9.999,0.046,0.081,-0.016,3.5,47.105
0.175,-0.0752,-3.4429,-0.0107,-1.7507,-16.3165,0.07,37.9,99917.0,,,,,,,
0.18,,,,,,,,,13.045,9.999,0.048,0.07,-0.015,4.01,48.172
0.185,-0.105,-3.564,-0.0537,-0.7003,-15.4762,0.3501,37.9,99960.0,,,,,,,
0.19,,,,,,,,,13.546,9.999,0.046,0.057,-0.015,4.34,49.786
0.195,-0.1025,-3.6035,0.1357,4.1317,-17.7871,-1.4706,38.0,100003.0,,,,,,,
0.2,,,,,,,,,14.061,9.999,0.046,0.044,-0.014,5.52,51.297
0.205,-0.0005,-3.772,0.2261,8.8936,-22.2689,-0.6303,38.0,99945.0,,,,,,,
0.21,,,,,,,,,14.599,9.999,0.05,0.029,-0.015,5.52,53.525
0.215,-0.084,-3.7339,0.0146,-0.9804,-23.4594,2.0308,37.9,99988.0,,,,,,,
0.22,,,,,,,,,15.155,9.999,0.058,0.01,-0.015,6.53,55.329
0.225,-0.0522,-3.7231,-0.0996,-7.0728,-20.3081,-4.1317,38.0,99993.0,,,,,,,
0.23,,,,,,,,,15.725,9.999,0.058,-0.008,-0.013,6.53,56.764
0.235,0.1162,-3.7729,-0.1084,-5.9524,-20.7283,-3.4314,38.0,99971.0,,,,,,,
0.24,,,,,,,,,16.319,9.999,0.052,-0.025,-0.017,6.53,59.105
0.245,0.0781,-3.8076,-0.1128,-1.6106,-30.9524,0.7703,37.9,99982.0,,,,,,,
0.25,,,,,,,,,16.92,9.999,0.047,-0.042,-0.019,6.03,59.87
0.255,-0.0356,-3.8032,0.0132,2.521,-37.535,0.7003,37.9,99979.0,,,,,,,
0.26,,,,,,,,,17.545,9.999,0.046,-0.069,-0.018,6.03,62.183
0.265,-0.041,-3.8931,0.1792,7.8431,-38.1653,0.7703,37.9,99986.0,,,,,,,
0.27,,,,,,,,,18.171,9.999,0.048,-0.101,-0.018,5.35,62.391
0.275,-0.0879,-3.9658,-0.0156,3.4314,-33.9636,3.2213,38.0,99954.0,,,,,,,
0.28,,,,,,,,,18.805,9.998,0.055,-0.133,-0.017,5.1,63.128
0.285,-0.0078,-3.9922,0.0806,-2.0308,-39.0756,-0.5602,38.0,99936.0,,,,,,,
0.29,,,,,,,,,19.439,9.998,0.058,-0.162,-0.013,5.1,63.147
0.295,0.0654,-4.061,-0.0591,0.07,-47.8992,-2.9412,38.0,99978.0,,,,,,,
0.3,,,,,,,,,20.079,9.997,0.057,-0.195,-0.014,5.35,63.732
0.305,0.1079,-4.0635,-0.1011,-0.7003,-47.619,0.1401,38.0,99969.0,,,,,,,
0.31,,,,,,,,,20.719,9.997,0.057,-0.236,-0.016,5.35,63.817
0.315,-0.0361,-4.041,-0.2446,-0.4902,-53.6415,2.1709,37.9,99974.0,,,,,,,
0.32,,,,,,,,,21.377,9.995,0.057,-0.277,-0.016,5.44,65.469
0.325,-0.1104,-4.0361,0.0059,3.2913,-49.2297,1.9608,38.0,99928.0,,,,,,,
0.33,,,,,,,,,22.048,9.994,0.057,-0.323,-0.014,5.77,66.876
0.335,-0.0713,-4.1802,0.1284,12.8852,-33.2633,2.381,38.0,99950.0,,,,,,,
0.34,,,,,,,,,22.724,9.993,0.06,-0.365,-0.012,5.77,67.386
0.345,0.0371,-4.2231,0.1592,7.7031,-26.9608,4.8319,37.9,99953.0,,,,,,,
0.35,,,,,,,,,23.409,9.991,0.071,-0.394,-0.009,6.2,68.236
0.355,-0.1924,-4.1792,0.1357,1.8908,-36.5546,3.0812,37.9,99954.0,,,,,,,
0.36,,,,,,,,,24.095,9.99,0.078,-0.416,-0.004,7.46,68.33
0.365,-0.1187,-4.1899,0.123,0.9804,-34.8739,2.0308,38.0,99958.0,,,,,,,
0.37,,,,,,,,,24.785,9.989,0.08,-0.448,-0.001,7.46,68.717
0.375,-0.1802,-4.2261,-0.103,-2.591,-38.7255,0.1401,38.0,99926.0,,,,,,,
0.38,,,,,,,,,25.475,9.988,0.081,-0.477,0.0,7.46,68.764
0.385,-0.1602,-4.2681,-0.0898,-4.1317,-45.7983,-4.0616,38.0,99943.0,,,,,,,
0.39,,,,,,,,,26.187,9.986,0.079,-0.51,0.0,7.46,71.002
0.395,0.0059,-4.3584,-0.0361,0.3501,-42.0168,-6.7927,38.0,99947.0,,,,,,,
0.4,,,,,,,,,26.9,9.984,0.076,-0.549,-0.003,7.54,71.021
0.405,-0.2397,-4.3081,0.1196,2.521,-36.3445,-0.7703,37.9,99903.0,,,,,,,
0.41,,,,,,,,,27.615,9.982,0.077,-0.585,-0.009,7.79,71.21
0.415,-0.0762,-4.4453,0.1636,3.2913,-31.0224,-1.6106,38.0,99932.0,,,,,,,
0.42,,,,,,,,,28.336,9.98,0.079,-0.616,-0.009,8.05,71.852
0.425,-0.1704,-4.4033,0.3652,-2.1709,-18.4174,-2.2409,37.9,99925.0,,,,,,,
0.43,,,,,,,,,29.057,9.978,0.082,-0.642,-0.01,8.05,71.909
0.435,-0.1494,-4.3882,0.2026,-3.9216,-5.1821,-2.591,38.0,99928.0,,,,,,,
0.44,,,,,,,,,29.787,9.977,0.081,-0.657,-0.012,8.38,72.721
0.445,-0.0278,-4.4097,0.1909,-7.7731,10.9244,-4.4818,37.9,99923.0,,,,,,,
0.45,,,,,,,,,30.524,9.977,0.078,-0.661,-0.014,9.31,73.495
0.455,0.0225,-4.4688,0.0308,-9.2437,9.8739,-4.0616,37.9,99898.0,,,,,,,
0.46,,,,,,,,,31.271,9.978,0.072,-0.651,-0.018,9.65,74.467
0.465,-0.1641,-4.5229,-0.4556,-17.2269,7.0028,-5.6022,37.9,99877.0,,,,,,,
0.47,,,,,,,,,32.024,9.979,0.064,-0.641,-0.021,9.81,75.043
0.475,-0.0835,-4.5137,-0.1152,-17.0168,14.3557,-1.3305,37.9,99878.0,,,,,,,
0.48,,,,,,,,,32.78,9.979,0.05,-0.635,-0.027,9.9,75.336
0.485,0.0322,-4.5386,0.0742,10.3641,31.5826,-1.9608,38.0,99908.0,,,,,,,
0.49,,,,,,,,,33.537,9.98,0.035,-0.621,-0.028,10.07,75.459
0.495,0.0654,-4.7021,0.2983,16.8067,34.3838,0.7703,37.9,99874.0,,,,,,,
0.5,,,,,,,,,34.301,9.982,0.045,-0.593,-0.029,11.33,76.148
0.505,-0.0854,-4.665,0.0874,0.7003,17.9272,1.6106,37.9,99858.0,,,,,,,
0.51,,,,,,,,,35.07,9.983,0.06,-0.562,-0.027,11.33,76.601
0.515,0.0264,-4.6636,0.064,-0.07,3.9916,-3.9216,37.9,99858.0,,,,,,,
0.52,,,,,,,,,35.847,9.984,0.061,-0.546,-0.025,12.17,77.47
0.525,0.0049,-4.623,0.0938,-0.6303,-4.3417,-2.7311,37.9,99883.0,,,,,,,
0.53,,,,,,,,,36.626,9.985,0.061,-0.542,-0.028,13.86,77.649
0.535,-0.0747,-4.6519,0.0757,0.1401,-8.1232,-0.2801,37.9,99879.0,,,,,,,
0.54,,,,,,,,,37.408,9.984,0.061,-0.545,-0.03,13.86,77.951
0.545,0.0176,-4.6045,0.1216,0.8403,-6.5826,-0.2801,37.9,99867.0,,,,,,,
0.55,,,,,,,,,38.207,9.984,0.062,-0.551,-0.03,13.86,79.585
0.555,-0.0576,-4.6611,0.0327,0.5602,-9.944,-0.2801,37.9,99869.0,,,,,,,
0.56,,,,,,,,,39.005,9.984,0.063,-0.556,-0.03,13.94,79.585
0.565,-0.0249,-4.7549,0.1113,1.8908,-9.1036,1.0504,37.9,99823.0,,,,,,,
0.57,,,,,,,,,39.809,9.983,0.063,-0.564,-0.029,14.19,80.142
0.575,-0.0142,-4.772,0.1074,1.8207,-10.2941,0.9104,37.9,99873.0,,,,,,,
0.58,,,,,,,,,40.615,9.983,0.065,-0.571,-0.028,14.61,80.321
0.585,-0.0332,-4.833,0.0967,2.451,-12.395,1.0504,38.0,99850.0,,,,,,,
0.59,,,,,,,,,41.421,9.982,0.067,-0.579,-0.027,14.61,80.368
0.595,-0.0454,-4.7363,0.0815,2.451,-12.9552,1.8908,37.9,99839.0,,,,,,,
0.6,,,,,,,,,42.227,9.982,0.069,-0.589,-0.025,14.78,80.368
0.605,-0.0273,-4.7412,0.0942,3.0112,-13.7255,1.7507,37.9,99836.0,,,,,,,
0.61,,,,,,,,,43.033,9.981,0.072,-0.6,-0.023,14.78,80.368
0.615,-0.0474,-4.7939,0.0825,3.5714,-16.1765,2.0308,37.9,99873.0,,,,,,,
0.62,,,,,,,,,43.854,9.98,0.074,-0.611,-0.021,14.78,81.775
0.625,-0.0278,-4.7632,0.0771,3.7115,-16.8768,2.381,37.9,99823.0,,,,,,,
0.63,,,,,,,,,44.674,9.98,0.078,-0.625,-0.019,14.78,81.87
0.635,-0.0317,-4.8643,0.0996,4.4818,-18.6275,2.591,37.9,99838.0,,,,,,,
0.64,,,,,,,,,45.498,9.979,0.081,-0.638,-0.016,16.21,82.134
0.645,-0.0347,-4.9331,0.0972,4.6919,-20.5882,3.0812,37.9,99834.0,,,,,,,
0.65,,,,,,,,,46.324,9.978,0.085,-0.654,-0.014,17.14,82.294
0.655,-0.0391,-4.915,0.0913,4.6218,-21.9188,2.8711,37.9,99831.0,,,,,,,
0.66,,,,,,,,,47.151,9.977,0.089,-0.671,-0.01,17.23,82.464
0.665,-0.0249,-4.8613,0.1035,5.2521,-22.1989,3.5014,37.9,99829.0,,,,,,,
