ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
-0.76,,,,,,,,,0.294,,,,,,
-0.755,-0.0488,-0.5078,-0.0044,1.0504,-1.4706,-1.8207,35.3,100129.0,,,,,,,
-0.75,,,,,,,,,0.301,-6.646,7.259,-1.513,-0.911,0.65,-0.038
-0.745,-0.0518,-0.5073,-0.0073,1.0504,-1.3305,-1.8207,35.3,100137.0,,,,,,,
-0.74,,,,,,,,,0.308,-6.647,7.258,-1.513,-0.911,0.65,-0.038
-0.735,-0.0518,-0.5054,-0.0059,1.0504,-1.2605,-1.8207,35.3,100104.0,,,,,,,
-0.73,,,,,,,,,0.309,-6.647,7.258,-1.513,-0.912,0.4,-0.028
-0.725,-0.0474,-0.5054,-0.0049,1.0504,-1.3305,-1.8908,35.3,100111.0,,,,,,,
-0.72,,,,,,,,,0.316,-6.647,7.258,-1.512,-0.912,0.65,-0.028
-0.715,-0.0454,-0.5054,-0.0039,1.0504,-1.4706,-1.8207,35.3,100113.0,,,,,,,
-0.71,,,,,,,,,0.319,-6.647,7.258,-1.512,-0.912,0.48,-0.028
-0.705,-0.0469,-0.5068,-0.0049,1.0504,-1.5406,-1.8207,35.3,100111.0,,,,,,,
-0.7,,,,,,,,,0.318,-6.648,7.258,-1.512,-0.913,0.31,-0.028
-0.695,-0.0474,-0.5059,-0.0039,1.0504,-1.6106,-1.7507,35.3,100110.0,,,,,,,
-0.69,,,,,,,,,0.317,-6.648,7.257,-1.511,-0.913,0.31,-0.028
-0.685,-0.0488,-0.5073,-0.0054,1.1204,-1.6106,-1.7507,35.3,100110.0,,,,,,,
-0.68,,,,,,,,,0.32,-6.648,7.257,-1.511,-0.914,0.48,-0.028
-0.675,-0.0483,-0.5078,-0.0063,1.1204,-1.6807,-1.8207,35.3,100133.0,,,,,,,
-0.67,,,,,,,,,0.322,-6.649,7.257,-1.51,-0.914,0.48,-0.028
-0.665,-0.0474,-0.5073,-0.0039,1.1204,-1.6807,-1.8908,35.3,100122.0,,,,,,,
-0.66,,,,,,,,,0.325,-6.649,7.257,-1.51,-0.915,0.48,-0.028
-0.655,-0.0469,-0.5063,-0.0049,1.0504,-1.6106,-1.8207,35.2,100112.0,,,,,,,
-0.65,,,,,,,,,0.327,-6.649,7.256,-1.509,-0.915,0.48,-0.028
-0.645,-0.0464,-0.5049,-0.0063,1.1204,-1.6106,-1.8207,35.3,100124.0,,,,,,,
-0.64,,,,,,,,,0.329,-6.65,7.256,-1.509,-0.915,0.48,-0.038
-0.635,-0.0483,-0.5044,-0.0073,1.0504,-1.5406,-1.7507,35.2,100139.0,,,,,,,
-0.63,,,,,,,,,0.329,-6.65,7.256,-1.508,-0.916,0.39,-0.038
-0.625,-0.0527,-0.5063,-0.0068,1.0504,-1.5406,-1.7507,35.3,100122.0,,,,,,,
-0.62,,,,,,,,,0.327,-6.65,7.256,-1.508,-0.916,0.31,-0.038
-0.615,-0.0518,-0.5044,-0.0063,0.9804,-1.4706,-1.8207,35.3,100116.0,,,,,,,
-0.61,,,,,,,,,0.31,-6.65,7.256,-1.507,-0.917,-0.44,-0.038
-0.605,-0.0498,-0.5078,-0.0059,1.1204,-1.3305,-1.8207,35.3,100116.0,,,,,,,
-0.6,,,,,,,,,0.292,-6.651,7.255,-1.507,-0.917,-0.44,-0.038
-0.595,-0.0464,-0.5068,-0.0039,1.1204,-1.3305,-1.8207,35.3,100127.0,,,,,,,
-0.59,,,,,,,,,0.275,-6.651,7.255,-1.507,-0.918,-0.44,-0.038
-0.585,-0.0435,-0.5059,-0.0044,1.1204,-1.2605,-1.8908,35.3,100110.0,,,,,,,
-0.58,,,,,,,,,0.259,-6.651,7.255,-1.506,-0.918,-0.45,-0.038
-0.575,-0.0493,-0.5063,-0.0059,1.1204,-1.1905,-1.8207,35.3,100115.0,,,,,,,
-0.57,,,,,,,,,0.242,-6.651,7.255,-1.506,-0.918,-0.44,-0.038
-0.565,-0.0513,-0.5059,-0.0068,1.0504,-1.0504,-1.8207,35.3,100111.0,,,,,,,
-0.56,,,,,,,,,0.237,-6.652,7.255,-1.506,-0.918,0.06,-0.038
-0.555,-0.0483,-0.5063,-0.0054,1.1204,-0.7703,-1.8908,35.3,100140.0,,,,,,,
-0.55,,,,,,,,,0.231,-6.652,7.254,-1.505,-0.918,0.06,-0.047
-0.545,-0.0474,-0.5063,-0.0054,1.1204,-0.4902,-1.8908,35.3,100123.0,,,,,,,
-0.54,,,,,,,,,0.226,-6.652,7.254,-1.505,-0.918,0.06,-0.038
-0.535,-0.0444,-0.5059,-0.0034,1.1204,-0.3501,-1.8207,35.3,100122.0,,,,,,,
-0.53,,,,,,,,,0.22,-6.652,7.254,-1.506,-0.918,0.06,-0.038
-0.525,-0.0439,-0.5054,-0.0049,1.0504,-0.1401,-1.8207,35.3,100114.0,,,,,,,
-0.52,,,,,,,,,0.215,-6.653,7.254,-1.506,-0.918,0.06,-0.038
-0.515,-0.0449,-0.5054,-0.0063,0.9104,-0.2101,-1.8207,35.3,100119.0,,,,,,,
-0.51,,,,,,,,,0.21,-6.653,7.254,-1.506,-0.917,0.06,-0.038
-0.505,-0.0518,-0.5068,-0.0044,1.0504,-0.3501,-1.8207,35.3,100118.0,,,,,,,
-0.5,,,,,,,,,0.199,-6.653,7.254,-1.506,-0.917,-0.18,-0.047
-0.495,-0.0498,-0.5068,-0.0063,1.0504,-0.3501,-1.7507,35.3,100124.0,,,,,,,
-0.49,,,,,,,,,0.191,-6.653,7.254,-1.507,-0.916,-0.1,-0.047
-0.485,-0.0483,-0.5049,-0.0073,1.0504,-0.3501,-1.8207,35.3,100094.0,,,,,,,
-0.48,,,,,,,,,0.181,-6.653,7.253,-1.507,-0.916,-0.18,-0.038
-0.475,-0.0469,-0.5068,-0.001,1.1204,-0.3501,-1.8207,35.3,100131.0,,,,,,,
-0.47,,,,,,,,,0.171,-6.653,7.253,-1.507,-0.916,-0.18,-0.047
-0.465,-0.0454,-0.5063,-0.0068,1.1204,-0.3501,-1.8207,35.3,100081.0,,,,,,,
-0.46,,,,,,,,,0.156,-6.653,7.253,-1.507,-0.915,-0.44,-0.038
-0.455,-0.0474,-0.5059,-0.0029,1.0504,-0.3501,-1.8207,35.3,100130.0,,,,,,,
-0.45,,,,,,,,,0.146,-6.653,7.253,-1.508,-0.915,-0.18,-0.038
-0.445,-0.0503,-0.5078,-0.0059,1.0504,-0.2801,-1.8207,35.3,100110.0,,,,,,,
-0.44,,,,,,,,,0.137,-6.653,7.253,-1.508,-0.915,-0.18,-0.047
-0.435,-0.0483,-0.5078,-0.0054,1.1204,-0.1401,-1.8207,35.2,100136.0,,,,,,,
-0.43,,,,,,,,,0.13,-6.654,7.253,-1.508,-0.914,-0.1,-0.038
-0.425,-0.0479,-0.5049,-0.0034,1.1204,-0.07,-1.8207,35.3,100124.0,,,,,,,
-0.42,,,,,,,,,0.121,-6.654,7.253,-1.509,-0.914,-0.18,-0.028
-0.415,-0.0459,-0.5054,-0.0049,1.1204,-0.07,-1.8207,35.3,100123.0,,,,,,,
-0.41,,,,,,,,,0.103,-6.654,7.253,-1.509,-0.913,-0.6,-0.028
-0.405,-0.0479,-0.5034,-0.0044,1.1204,0.0,-1.8207,35.3,100120.0,,,,,,,
-0.4,,,,,,,,,0.086,-6.654,7.252,-1.509,-0.913,-0.6,-0.038
-0.395,-0.0493,-0.5054,-0.0034,1.0504,0.1401,-1.8908,35.3,100119.0,,,,,,,
-0.39,,,,,,,,,0.07,-6.654,7.252,-1.51,-0.912,-0.52,-0.047
-0.385,-0.0532,-0.5073,-0.0054,1.0504,0.4202,-1.8908,35.3,100139.0,,,,,,,
-0.38,,,,,,,,,0.055,-6.654,7.252,-1.51,-0.912,-0.52,-0.047
-0.375,-0.0488,-0.5068,-0.0063,0.9804,0.4202,-1.8908,35.3,100139.0,,,,,,,
-0.37,,,,,,,,,0.04,-6.654,7.252,-1.511,-0.911,-0.52,-0.047
-0.365,-0.0483,-0.5078,-0.0024,1.0504,0.3501,-1.8908,35.3,100131.0,,,,,,,
-0.36,,,,,,,,,0.024,-6.654,7.252,-1.512,-0.91,-0.61,-0.047
-0.355,-0.0483,-0.5078,-0.0029,0.9804,0.4202,-1.8908,35.3,100130.0,,,,,,,
-0.35,,,,,,,,,0.008,-6.654,7.252,-1.512,-0.909,-0.61,-0.028
-0.345,-0.0479,-0.5054,-0.0034,1.0504,0.4202,-1.8908,35.3,100128.0,,,,,,,
-0.34,,,,,,,,,-0.018,-6.654,7.252,-1.513,-0.908,-1.09,-0.028
-0.335,-0.0483,-0.5059,-0.0073,1.0504,0.3501,-1.8908,35.3,100119.0,,,,,,,
-0.33,,,,,,,,,-0.04,-6.654,7.252,-1.513,-0.907,-0.93,-0.057
-0.325,-0.0503,-0.5063,-0.0024,0.9804,0.2101,-1.8908,35.3,100114.0,,,,,,,
-0.32,,,,,,,,,-0.061,-6.654,7.252,-1.514,-0.907,-0.93,-0.047
-0.315,-0.0454,-0.5078,-0.0029,0.9804,0.2101,-1.8207,35.3,100116.0,,,,,,,
-0.31,,,,,,,,,-0.082,-6.654,7.252,-1.514,-0.906,-0.93,-0.038
-0.305,-0.0488,-0.5068,-0.0015,1.0504,0.07,-1.8908,35.3,100105.0,,,,,,,
-0.3,,,,,,,,,-0.103,-6.654,7.252,-1.515,-0.905,-0.93,-0.028
-0.295,-0.0464,-0.5063,-0.0049,1.0504,-0.1401,-1.8908,35.3,100113.0,,,,,,,
-0.29,,,,,,,,,-0.123,-6.654,7.252,-1.515,-0.905,-0.93,-0.028
-0.285,-0.0454,-0.5088,-0.002,1.0504,-0.3501,-1.9608,35.3,100106.0,,,,,,,
-0.28,,,,,,,,,-0.126,-6.654,7.252,-1.516,-0.904,-0.17,-0.028
-0.275,-0.0503,-0.5078,-0.0059,1.1204,-0.5602,-1.8207,35.2,100126.0,,,,,,,
-0.27,,,,,,,,,-0.124,-6.654,7.252,-1.516,-0.904,0.08,-0.028
-0.265,-0.0498,-0.5103,-0.0034,1.0504,-0.7703,-1.8908,35.3,100101.0,,,,,,,
-0.26,,,,,,,,,-0.122,-6.655,7.252,-1.516,-0.903,0.08,-0.028
-0.255,-0.0522,-0.5132,0.0044,1.1204,-0.7703,-1.8908,35.3,100151.0,,,,,,,
-0.25,,,,,,,,,-0.117,-6.655,7.251,-1.516,-0.903,0.25,-0.028
-0.245,-0.0332,-0.5083,0.0039,1.2605,-1.2605,-1.8908,35.2,100126.0,,,,,,,
-0.24,,,,,,,,,-0.111,-6.655,7.251,-1.516,-0.903,0.25,-0.009
-0.235,-0.0562,-0.5112,-0.0039,1.2605,-1.8207,-1.8207,35.3,100127.0,,,,,,,
-0.23,,,,,,,,,-0.106,-6.655,7.251,-1.516,-0.903,0.25,-0.009
-0.225,-0.0557,-0.5322,0.0171,1.1905,-2.591,-1.8207,35.3,100150.0,,,,,,,
-0.22,,,,,,,,,-0.104,-6.656,7.251,-1.515,-0.904,0.08,0.0
-0.215,-0.1313,-0.9253,-0.0903,0.7703,-2.0308,-1.6106,35.3,100113.0,,,,,,,
-0.21,,,,,,,,,-0.12,-6.656,7.25,-1.514,-0.905,-0.76,0.009
-0.205,-0.0752,-1.2246,0.0957,0.0,-3.8515,-1.0504,35.3,100129.0,,,,,,,
-0.2,,,,,,,,,-0.135,-6.657,7.25,-1.513,-0.906,-0.76,0.038
-0.195,-0.02,-1.332,0.0479,0.3501,-4.4818,-1.0504,35.3,100119.0,,,,,,,
-0.19,,,,,,,,,-0.149,-6.656,7.25,-1.512,-0.908,-0.76,0.057
-0.185,-0.0171,-1.3413,-0.0801,-0.7703,-2.3109,-0.7703,35.3,100131.0,,,,,,,
-0.18,,,,,,,,,-0.163,-6.657,7.25,-1.51,-0.911,-0.76,0.094
-0.175,-0.0693,-1.4302,-0.0273,-0.4202,-0.6303,-0.7703,35.3,100097.0,,,,,,,
-0.17,,,,,,,,,-0.175,-6.656,7.251,-1.51,-0.913,-0.84,0.462
-0.165,-0.0479,-1.4697,0.0254,0.4902,4.902,-0.7003,35.3,100143.0,,,,,,,
-0.16,,,,,,,,,-0.11,-6.655,7.251,-1.51,-0.914,-0.84,8.048
-0.155,-0.0586,-1.4941,-0.0308,1.9608,10.7143,-0.7003,35.3,100102.0,,,,,,,
-0.15,,,,,,,,,0.012,-6.654,7.252,-1.514,-0.911,-0.84,13.824
-0.145,0.0107,-1.5098,0.0337,1.0504,13.7955,-1.4706,35.3,100128.0,,,,,,,
-0.14,,,,,,,,,0.156,-6.653,7.252,-1.522,-0.904,-0.84,15.898
-0.135,-0.0039,-1.5957,0.0464,2.7311,16.0364,-2.8711,35.3,100168.0,,,,,,,
-0.13,,,,,,,,,0.3,-6.651,7.253,-1.53,-0.895,-0.91,16.077
-0.125,0.002,-1.6826,0.0132,2.7311,14.2857,-3.7115,35.2,100112.0,,,,,,,
-0.12,,,,,,,,,0.462,-6.65,7.253,-1.54,-0.883,-0.91,17.792
-0.115,-0.0278,-1.7725,0.0576,1.9608,12.0448,-3.7815,35.3,100100.0,,,,,,,
-0.11,,,,,,,,,0.631,-6.65,7.253,-1.547,-0.872,-0.91,18.555
-0.105,-0.0664,-1.8262,0.0513,2.9412,13.3053,-3.5714,35.3,100150.0,,,,,,,
-0.1,,,,,,,,,0.822,-6.649,7.254,-1.554,-0.863,-0.16,19.026
-0.095,-0.0415,-1.8989,0.0215,2.381,14.3557,-3.7815,35.3,100111.0,,,,,,,
-0.09,,,,,,,,,0.999,-6.648,7.254,-1.561,-0.853,-0.91,19.328
-0.085,-0.0093,-1.9902,0.0669,1.8207,14.916,-3.9916,35.3,100135.0,,,,,,,
-0.08,,,,,,,,,1.222,-6.647,7.254,-1.568,-0.842,0.44,20.986
-0.075,-0.0342,-2.061,0.042,1.3305,14.6359,-3.9216,35.3,100188.0,,,,,,,
-0.07,,,,,,,,,1.432,-6.646,7.255,-1.576,-0.83,-0.91,22.664
-0.065,-0.0747,-2.1143,-0.0342,1.0504,13.4454,-3.6415,35.3,100130.0,,,,,,,
-0.06,,,,,,,,,1.659,-6.644,7.256,-1.584,-0.819,-0.91,24.398
-0.055,-0.083,-2.1421,0.061,1.1204,8.1933,-2.8011,35.3,100179.0,,,,,,,
-0.05,,,,,,,,,1.894,-6.643,7.257,-1.591,-0.809,-1.05,25.434
-0.045,-0.0552,-2.3242,0.0342,1.4006,6.3025,-0.2101,35.3,100197.0,,,,,,,
-0.04,,,,,,,,,2.134,-6.642,7.258,-1.595,-0.803,-1.49,26.839
-0.035,-0.0796,-2.3921,0.0205,0.7003,10.8543,-0.1401,35.3,100170.0,,,,,,,
-0.03,,,,,,,,,2.391,-6.641,7.258,-1.601,-0.799,-1.49,28.601
-0.025,-0.0713,-2.4775,0.0771,0.4202,16.3165,-0.9104,35.3,100049.0,,,,,,,
-0.02,,,,,,,,,2.635,-6.639,7.259,-1.608,-0.793,-2.75,29.967
-0.015,0.0132,-2.5537,0.0742,0.8403,19.4678,-1.4006,35.3,100092.0,,,,,,,
-0.01,,,,,,,,,2.891,-6.637,7.26,-1.619,-0.782,-2.75,30.994
-0.005,0.0249,-2.584,0.0654,-1.0504,19.5378,-2.0308,35.3,100153.0,,,,,,,
0.0,,,,,,,,,3.178,-6.634,7.261,-1.631,-0.77,-1.49,31.531
0.005,-0.019,-2.6318,0.0215,1.2605,15.6162,-2.521,35.3,100097.0,,,,,,,
0.01,,,,,,,,,3.529,9.999,-0.001,0.017,0.0,-2.97,35.046
0.015,-0.0063,-2.6792,0.0996,1.1905,10.5742,-2.9412,35.3,100110.0,,,,,,,
0.02,,,,,,,,,3.893,9.999,-0.001,0.032,0.0,-2.97,36.356
0.025,0.1279,-2.6929,0.0654,1.1905,9.5238,-3.2913,35.2,100071.0,,,,,,,
0.03,,,,,,,,,4.273,9.999,0.0,0.041,-0.001,-1.05,38.006
0.035,-0.1138,-2.6514,0.0703,1.1204,9.3838,-3.4314,35.3,100118.0,,,,,,,
0.04,,,,,,,,,4.668,9.999,0.0,0.05,-0.003,0.65,39.476
0.045,-0.146,-2.6846,-0.0054,1.7507,7.3529,-3.5014,35.3,100110.0,,,,,,,
0.05,,,,,,,,,5.069,9.999,0.0,0.059,-0.004,0.65,40.06
0.055,-0.1333,-2.7002,0.0649,1.5406,9.4538,-3.2913,35.3,100084.0,,,,,,,
0.06,,,,,,,,,5.479,9.999,0.0,0.066,-0.006,0.65,40.983
0.065,-0.0254,-2.7324,0.1245,2.6611,10.7143,-3.3613,35.3,100096.0,,,,,,,
0.07,,,,,,,,,5.893,9.999,0.001,0.075,-0.007,1.74,41.36
0.075,-0.0986,-2.8267,0.0024,3.0112,10.2941,-3.1513,35.3,100126.0,,,,,,,
0.08,,,,,,,,,6.312,9.999,0.002,0.085,-0.008,1.74,41.897
0.085,0.0186,-2.8945,0.1963,2.8011,5.4622,-3.1513,35.3,100052.0,,,,,,,
0.09,,,,,,,,,6.732,9.999,0.004,0.095,-0.01,0.65,42.001
0.095,0.02,-2.9165,0.0229,1.9608,-4.0616,-3.9216,35.3,100089.0,,,,,,,
0.1,,,,,,,,,7.154,9.999,0.006,0.1,-0.011,1.74,42.161
0.105,-0.0532,-2.9312,0.0713,1.8908,-8.6835,-4.6919,35.3,100179.0,,,,,,,
0.11,,,,,,,,,7.577,9.999,0.007,0.097,-0.013,1.83,42.303
0.115,-0.0273,-2.9849,0.1343,1.8908,-17.7871,-5.3922,35.3,100170.0,,,,,,,
0.12,,,,,,,,,8.007,9.999,0.008,0.091,-0.015,1.83,42.925
0.125,-0.1851,-3.0757,0.021,2.0308,-24.6499,-4.972,35.3,100139.0,,,,,,,
0.13,,,,,,,,,8.455,9.999,0.009,0.076,-0.018,0.65,44.743
0.135,-0.1006,-3.1885,0.0732,0.5602,-20.8683,-4.8319,35.3,100154.0,,,,,,,
0.14,,,,,,,,,8.915,9.999,0.01,0.055,-0.021,0.65,46.053
0.145,-0.043,-3.2529,0.1147,0.5602,-14.2157,-4.3417,35.2,100112.0,,,,,,,
0.15,,,,,,,,,9.38,9.999,0.01,0.037,-0.024,-0.7,46.477
0.155,0.0117,-3.3501,0.126,1.3305,-11.9748,-3.4314,35.2,100089.0,,,,,,,
0.16,,,,,,,,,9.848,9.999,0.01,0.026,-0.026,-0.7,46.76
0.165,0.0435,-3.4351,0.1084,2.591,-13.5154,-3.1513,35.3,100105.0,,,,,,,
0.17,,,,,,,,,10.326,9.999,0.01,0.016,-0.028,-0.7,47.797
0.175,-0.0737,-3.5239,0.083,2.8011,-16.5966,-3.6415,35.3,100133.0,,,,,,,
0.18,,,,,,,,,10.822,9.999,0.012,0.005,-0.029,0.48,49.549
0.185,-0.0625,-3.54,0.0649,2.8711,-14.6359,-4.1317,35.3,100091.0,,,,,,,
0.19,,,,,,,,,11.34,9.999,0.013,-0.008,-0.031,-1.28,51.726
0.195,0.0483,-3.5811,0.2188,2.7311,-19.1176,-3.5014,35.3,100092.0,,,,,,,
0.2,,,,,,,,,11.869,9.999,0.015,-0.02,-0.033,-1.28,52.97
0.205,-0.124,-3.6191,0.0151,-0.1401,-26.7507,-1.1905,35.3,100130.0,,,,,,,
0.21,,,,,,,,,12.418,9.999,0.017,-0.036,-0.034,0.48,54.846
0.215,-0.1211,-3.6729,0.0796,-0.6303,-26.4706,0.07,35.2,100078.0,,,,,,,
0.22,,,,,,,,,12.983,9.999,0.016,-0.059,-0.034,0.48,56.485
0.225,-0.0713,-3.7197,0.104,0.07,-20.5182,0.2801,35.3,100056.0,,,,,,,
0.23,,,,,,,,,13.565,9.999,0.014,-0.081,-0.032,1.07,58.2
0.235,0.019,-3.7988,0.1304,0.4202,-20.5182,-0.4202,35.3,100108.0,,,,,,,
0.24,,,,,,,,,14.151,9.999,0.014,-0.098,-0.03,2.16,58.511
0.245,0.0332,-3.7915,-0.0044,1.9608,-31.2325,-0.4202,35.3,100085.0,,,,,,,
0.25,,,,,,,,,14.744,9.999,0.013,-0.116,-0.029,2.16,59.303
0.255,-0.0605,-3.8862,0.1436,3.6415,-37.7451,-0.9104,35.3,100120.0,,,,,,,
0.26,,,,,,,,,15.345,9.998,0.014,-0.142,-0.028,2.16,60.038
0.265,0.0474,-3.96,0.1421,3.2913,-39.5658,-0.2801,35.3,100093.0,,,,,,,
0.27,,,,,,,,,15.956,9.998,0.017,-0.175,-0.027,2.16,61.075
0.275,-0.1689,-3.9512,0.0552,2.3109,-32.9132,0.2101,35.3,100116.0,,,,,,,
0.28,,,,,,,,,16.576,9.997,0.019,-0.208,-0.026,2.16,61.979
0.285,0.1187,-4.0322,0.1118,2.1008,-39.986,0.0,35.3,100078.0,,,,,,,
0.29,,,,,,,,,17.209,9.997,0.02,-0.236,-0.024,2.08,63.364
0.295,-0.1206,-4.0454,-0.0068,2.7311,-46.8487,-0.5602,35.3,100069.0,,,,,,,
0.3,,,,,,,,,17.845,9.996,0.021,-0.271,-0.023,2.08,63.506
0.305,-0.1465,-4.083,0.1333,4.6218,-53.5014,-2.9412,35.3,100076.0,,,,,,,
0.31,,,,,,,,,18.497,9.995,0.023,-0.311,-0.022,2.75,65.193
0.315,-0.0605,-4.145,0.1084,6.0224,-48.6695,-3.7115,35.3,100078.0,,,,,,,
0.32,,,,,,,,,19.161,9.993,0.026,-0.357,-0.023,2.75,66.446
0.325,-0.062,-4.2124,0.1201,5.6022,-33.7535,-3.6415,35.3,100081.0,,,,,,,
0.33,,,,,,,,,19.828,9.991,0.03,-0.399,-0.025,2.75,66.616
0.335,-0.019,-4.1772,0.0591,5.5322,-29.5518,-3.1513,35.3,100054.0,,,,,,,
0.34,,,,,,,,,20.508,9.99,0.035,-0.427,-0.026,3.09,68.01
0.345,-0.1099,-4.1885,0.1611,4.8319,-36.0644,-1.8207,35.3,100063.0,,,,,,,
0.35,,,,,,,,,21.191,9.989,0.039,-0.452,-0.027,3.34,68.265
0.355,-0.0449,-4.2534,0.1055,3.0112,-34.1737,-0.7703,35.3,100086.0,,,,,,,
0.36,,,,,,,,,21.881,9.988,0.042,-0.483,-0.027,3.34,68.99
0.365,-0.1187,-4.3037,0.0718,1.2605,-37.605,-0.4202,35.3,100056.0,,,,,,,
0.37,,,,,,,,,22.583,9.986,0.044,-0.512,-0.026,3.34,70.187
0.375,-0.0605,-4.3408,0.1191,1.2605,-45.098,-1.1204,35.3,100081.0,,,,,,,
0.38,,,,,,,,,23.291,9.985,0.044,-0.544,-0.025,3.51,70.809
0.385,-0.0576,-4.3203,0.083,0.0,-40.1961,-2.1709,35.3,100054.0,,,,,,,
0.39,,,,,,,,,24.002,9.982,0.045,-0.583,-0.025,3.51,71.026
0.395,-0.0928,-4.3848,0.2427,-0.1401,-34.5238,-2.591,35.2,100045.0,,,,,,,
0.4,,,,,,,,,24.717,9.98,0.044,-0.617,-0.025,3.51,71.488
0.405,-0.064,-4.4028,0.1333,-0.9104,-31.9328,-2.2409,35.3,100046.0,,,,,,,
0.41,,,,,,,,,25.44,9.978,0.043,-0.647,-0.026,4.6,72.279
0.415,-0.0708,-4.4238,0.1357,-1.6106,-27.521,-1.7507,35.2,100049.0,,,,,,,
0.42,,,,,,,,,26.173,9.977,0.041,-0.674,-0.027,5.19,73.25
0.425,0.1216,-4.3872,0.249,-2.591,-19.7479,-0.9104,35.3,100057.0,,,,,,,
0.43,,,,,,,,,26.908,9.975,0.039,-0.697,-0.027,5.36,73.57
0.435,-0.1538,-4.4302,0.0576,-3.1513,-7.563,0.8403,35.3,100077.0,,,,,,,
0.44,,,,,,,,,27.648,9.974,0.036,-0.714,-0.027,5.19,73.966
0.445,-0.0386,-4.5034,0.2944,-3.9216,7.8431,2.0308,35.3,100028.0,,,,,,,
0.45,,,,,,,,,28.397,9.973,0.033,-0.719,-0.025,5.19,74.814
0.455,-0.0029,-4.5283,0.0771,-4.6919,13.0952,2.8011,35.3,100042.0,,,,,,,
0.46,,,,,,,,,29.145,9.974,0.028,-0.712,-0.022,5.36,74.861
0.465,-0.1401,-4.5718,0.1519,-3.2213,8.7535,1.6807,35.3,100040.0,,,,,,,
0.47,,,,,,,,,29.897,9.975,0.023,-0.7,-0.018,5.78,75.163
0.475,-0.147,-4.5654,0.0562,-1.2605,15.4762,-1.7507,35.2,100030.0,,,,,,,
0.48,,,,,,,,,30.653,9.975,0.02,-0.692,-0.015,6.03,75.568
0.485,0.207,-4.6138,0.3135,-0.3501,28.1513,-2.8711,35.3,100015.0,,,,,,,
0.49,,,,,,,,,31.41,9.976,0.018,-0.677,-0.015,6.11,75.691
0.495,-0.0308,-4.6602,0.1826,0.0,33.2633,-2.7311,35.3,100022.0,,,,,,,
0.5,,,,,,,,,32.181,9.978,0.017,-0.652,-0.016,6.37,77.104
0.505,0.1279,-4.6689,0.1289,-0.2101,20.8683,-3.3613,35.3,100020.0,,,,,,,
0.51,,,,,,,,,32.957,9.98,0.016,-0.623,-0.017,6.53,77.585
0.515,0.1797,-4.6587,0.1294,0.8403,9.2437,-3.3613,35.3,100012.0,,,,,,,
0.52,,,,,,,,,33.74,9.981,0.016,-0.604,-0.018,7.37,78.301
0.525,-0.0801,-4.665,0.1392,1.4706,-3.0812,-2.8711,35.2,100017.0,,,,,,,
0.53,,,,,,,,,34.524,9.982,0.016,-0.595,-0.02,7.54,78.423
0.535,-0.0229,-4.6968,0.2065,1.4706,-5.5322,-2.521,35.3,100004.0,,,,,,,
0.54,,,,,,,,,35.317,9.982,0.017,-0.597,-0.021,8.05,79.234
0.545,0.0708,-4.6167,0.1201,1.6106,-5.8824,-2.381,35.3,100060.0,,,,,,,
0.55,,,,,,,,,36.118,9.981,0.017,-0.601,-0.021,8.22,80.101
0.555,0.0161,-4.7959,0.1929,2.0308,-9.3838,-2.7311,35.3,100038.0,,,,,,,
0.56,,,,,,,,,36.919,9.981,0.018,-0.606,-0.022,8.22,80.101
0.565,0.0122,-4.7637,0.2178,2.9412,-7.423,-2.8011,35.3,100037.0,,,,,,,
0.57,,,,,,,,,37.72,9.981,0.019,-0.613,-0.023,8.22,80.129
0.575,0.0605,-4.7744,0.1689,3.5014,-9.8039,-2.9412,35.3,100028.0,,,,,,,
0.58,,,,,,,,,38.522,9.98,0.021,-0.619,-0.023,8.22,80.223
0.585,0.001,-4.9849,0.1943,3.9916,-10.2941,-3.0812,35.3,100029.0,,,,,,,
0.59,,,,,,,,,39.325,9.98,0.023,-0.627,-0.024,8.05,80.299
0.595,0.0498,-4.6528,0.1499,4.2717,-11.2745,-3.2913,35.3,100009.0,,,,,,,
0.6,,,,,,,,,40.133,9.979,0.026,-0.635,-0.025,7.54,80.836
0.605,0.0312,-4.8452,0.1802,5.042,-13.3754,-3.4314,35.2,100027.0,,,,,,,
0.61,,,,,,,,,40.941,9.979,0.029,-0.644,-0.026,7.54,80.836
0.615,0.0459,-4.7417,0.1826,5.2521,-14.2857,-3.7115,35.2,100028.0,,,,,,,
0.62,,,,,,,,,41.762,9.978,0.033,-0.655,-0.028,7.54,82.127
0.625,0.0166,-4.8335,0.1592,5.6723,-15.8964,-3.9216,35.3,100034.0,,,,,,,
0.63,,,,,,,,,42.582,9.977,0.037,-0.667,-0.029,7.54,82.127
0.635,0.0278,-4.9536,0.1865,6.0924,-17.2969,-4.0616,35.3,100011.0,,,,,,,
0.64,,,,,,,,,43.405,9.976,0.041,-0.68,-0.031,7.46,82.334
0.645,0.0254,-4.9028,0.2002,6.8627,-20.6583,-4.2717,35.3,100027.0,,,,,,,
0.65,,,,,,,,,44.232,9.975,0.046,-0.695,-0.033,7.54,82.749
0.655,0.0151,-4.9092,0.1777,7.2829,-21.4286,-4.4118,35.2,100014.0,,,,,,,
