ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
-0.75,,,,,,,,,-0.034,,,,,-0.28,0.047
-0.745,0.0137,-0.5073,0.0493,0.2101,-0.1401,-0.2801,31.2,100069.0,,,,,,,
-0.74,,,,,,,,,-0.038,8.188,5.647,-0.867,0.547,-0.2,0.038
-0.735,0.0127,-0.5068,0.0493,0.2101,-0.1401,-0.2801,31.2,100092.0,,,,,,,
-0.73,,,,,,,,,-0.038,8.188,5.647,-0.867,0.547,-0.03,0.038
-0.725,0.0112,-0.5063,0.0498,0.2101,-0.1401,-0.2801,31.2,100085.0,,,,,,,
-0.72,,,,,,,,,-0.042,8.188,5.647,-0.867,0.547,-0.2,0.038
-0.715,0.0137,-0.5078,0.0513,0.2101,-0.2101,-0.2801,31.2,100089.0,,,,,,,
-0.71,,,,,,,,,-0.045,8.189,5.646,-0.867,0.547,-0.2,0.038
-0.705,0.0122,-0.5068,0.0503,0.2101,-0.2101,-0.2801,31.2,100091.0,,,,,,,
-0.7,,,,,,,,,-0.047,8.189,5.646,-0.867,0.547,-0.11,0.038
-0.695,0.0122,-0.5078,0.0513,0.2101,-0.2801,-0.2801,31.2,100097.0,,,,,,,
-0.69,,,,,,,,,-0.049,8.189,5.645,-0.867,0.547,-0.11,0.038
-0.685,0.0137,-0.5083,0.0522,0.1401,-0.2101,-0.2801,31.2,100078.0,,,,,,,
-0.68,,,,,,,,,-0.052,8.19,5.645,-0.867,0.547,-0.2,0.038
-0.675,0.0132,-0.5073,0.0518,0.1401,-0.07,-0.2801,31.2,100083.0,,,,,,,
-0.67,,,,,,,,,-0.054,8.19,5.644,-0.867,0.547,-0.11,0.047
-0.665,0.0137,-0.5054,0.0488,0.1401,0.0,-0.2801,31.2,100092.0,,,,,,,
-0.66,,,,,,,,,-0.052,8.191,5.643,-0.867,0.547,0.06,0.047
-0.655,0.0127,-0.5073,0.0488,0.2101,0.0,-0.2801,31.2,100073.0,,,,,,,
-0.65,,,,,,,,,-0.053,8.191,5.643,-0.867,0.547,-0.11,0.047
-0.645,0.0127,-0.5073,0.0498,0.1401,0.0,-0.2801,31.2,100081.0,,,,,,,
-0.64,,,,,,,,,-0.054,8.191,5.642,-0.866,0.547,-0.11,0.047
-0.635,0.0137,-0.5068,0.0474,0.2101,0.0,-0.2801,31.2,100093.0,,,,,,,
-0.63,,,,,,,,,-0.049,8.192,5.642,-0.866,0.547,0.22,0.047
-0.625,0.0132,-0.5068,0.0503,0.2801,-0.07,-0.3501,31.2,100078.0,,,,,,,
-0.62,,,,,,,,,-0.05,8.192,5.641,-0.866,0.547,-0.11,0.047
-0.615,0.0122,-0.5088,0.0503,0.1401,-0.2101,-0.3501,31.2,100108.0,,,,,,,
-0.61,,,,,,,,,-0.041,8.192,5.641,-0.866,0.547,0.39,0.047
-0.605,0.0137,-0.5068,0.0513,0.1401,-0.2101,-0.3501,31.2,100083.0,,,,,,,
-0.6,,,,,,,,,-0.032,8.193,5.64,-0.866,0.547,0.39,0.047
-0.595,0.0132,-0.5073,0.0513,0.1401,-0.1401,-0.2801,31.2,100081.0,,,,,,,
-0.59,,,,,,,,,-0.023,8.193,5.64,-0.866,0.547,0.39,0.047
-0.585,0.0117,-0.5073,0.0508,0.1401,-0.07,-0.3501,31.2,100094.0,,,,,,,
-0.58,,,,,,,,,-0.014,8.194,5.639,-0.866,0.547,0.39,0.047
-0.575,0.0146,-0.5088,0.0498,0.1401,-0.1401,-0.3501,31.2,100094.0,,,,,,,
-0.57,,,,,,,,,-0.006,8.194,5.639,-0.866,0.547,0.39,0.047
-0.565,0.0137,-0.5078,0.0498,0.2101,-0.07,-0.3501,31.2,100096.0,,,,,,,
-0.56,,,,,,,,,0.003,8.194,5.638,-0.866,0.546,0.39,0.047
-0.555,0.0137,-0.5073,0.0498,0.2101,-0.07,-0.3501,31.2,100079.0,,,,,,,
-0.55,,,,,,,,,-0.007,8.195,5.638,-0.866,0.546,-0.45,0.047
-0.545,0.0122,-0.5059,0.0493,0.2101,-0.07,-0.3501,31.2,100083.0,,,,,,,
-0.54,,,,,,,,,-0.017,8.195,5.637,-0.865,0.546,-0.45,0.047
-0.535,0.0132,-0.5073,0.0498,0.1401,-0.1401,-0.3501,31.2,100091.0,,,,,,,
-0.53,,,,,,,,,-0.008,8.195,5.637,-0.865,0.546,0.39,0.047
-0.525,0.0127,-0.5088,0.0508,0.2101,-0.1401,-0.3501,31.2,100102.0,,,,,,,
-0.52,,,,,,,,,-0.014,8.196,5.636,-0.865,0.546,-0.28,0.047
-0.515,0.0137,-0.5068,0.0503,0.2101,-0.1401,-0.3501,31.2,100102.0,,,,,,,
-0.51,,,,,,,,,-0.02,8.196,5.636,-0.865,0.546,-0.28,0.047
-0.505,0.0127,-0.5073,0.0498,0.2101,-0.1401,-0.3501,31.2,100088.0,,,,,,,
-0.5,,,,,,,,,-0.031,8.196,5.635,-0.865,0.546,-0.53,0.047
-0.495,0.0122,-0.5146,0.0513,0.1401,-0.1401,-0.3501,31.2,100103.0,,,,,,,
-0.49,,,,,,,,,-0.041,8.197,5.635,-0.865,0.546,-0.53,0.047
-0.485,0.0146,-0.5,0.0498,0.2101,-0.07,-0.3501,31.2,100079.0,,,,,,,
-0.48,,,,,,,,,-0.052,8.197,5.634,-0.865,0.546,-0.53,0.047
-0.475,0.0112,-0.5078,0.0542,0.07,-0.07,-0.3501,31.2,100094.0,,,,,,,
-0.47,,,,,,,,,-0.057,8.198,5.634,-0.865,0.546,-0.28,0.047
-0.465,0.0142,-0.5078,0.0503,0.1401,0.07,-0.3501,31.2,100074.0,,,,,,,
-0.46,,,,,,,,,-0.061,8.198,5.633,-0.865,0.546,-0.28,0.047
-0.455,0.0127,-0.5073,0.0513,0.1401,0.07,-0.3501,31.2,100094.0,,,,,,,
-0.45,,,,,,,,,-0.066,8.198,5.633,-0.865,0.546,-0.28,0.047
-0.445,0.0146,-0.5068,0.0474,0.1401,0.0,-0.3501,31.2,100088.0,,,,,,,
-0.44,,,,,,,,,-0.076,8.199,5.632,-0.864,0.546,-0.53,0.047
-0.435,0.0151,-0.5073,0.0493,0.1401,-0.07,-0.3501,31.2,100079.0,,,,,,,
-0.43,,,,,,,,,-0.086,8.199,5.632,-0.864,0.546,-0.53,0.047
-0.425,0.0132,-0.5068,0.0479,0.1401,-0.1401,-0.3501,31.2,100066.0,,,,,,,
-0.42,,,,,,,,,-0.084,8.2,5.631,-0.864,0.546,-0.02,0.047
-0.415,0.0132,-0.5073,0.0508,0.1401,-0.2101,-0.3501,31.2,100087.0,,,,,,,
-0.41,,,,,,,,,-0.083,8.2,5.63,-0.864,0.545,-0.02,0.047
-0.405,0.0132,-0.5044,0.0508,0.2801,-0.2101,-0.3501,31.2,100094.0,,,,,,,
-0.4,,,,,,,,,-0.08,8.2,5.63,-0.864,0.545,0.05,0.047
-0.395,0.0151,-0.5049,0.0518,0.2801,-0.2101,-0.3501,31.2,100078.0,,,,,,,
-0.39,,,,,,,,,-0.077,8.201,5.629,-0.864,0.545,0.05,0.047
-0.385,0.0137,-0.5068,0.0488,0.1401,-0.2101,-0.3501,31.2,100084.0,,,,,,,
-0.38,,,,,,,,,-0.074,8.201,5.629,-0.864,0.545,0.05,0.047
-0.375,0.0127,-0.5068,0.0493,0.1401,-0.07,-0.3501,31.2,100098.0,,,,,,,
-0.37,,,,,,,,,-0.066,8.201,5.629,-0.864,0.545,0.31,0.038
-0.365,0.0132,-0.5054,0.0503,0.1401,0.07,-0.2801,31.2,100076.0,,,,,,,
-0.36,,,,,,,,,-0.064,8.202,5.628,-0.864,0.545,0.05,0.038
-0.355,0.0127,-0.5073,0.0493,0.1401,0.0,-0.3501,31.2,100085.0,,,,,,,
-0.35,,,,,,,,,-0.056,8.202,5.627,-0.864,0.545,0.31,0.038
-0.345,0.0142,-0.5068,0.0498,0.2101,0.07,-0.3501,31.2,100070.0,,,,,,,
-0.34,,,,,,,,,-0.048,8.202,5.627,-0.863,0.545,0.31,0.038
-0.335,0.0127,-0.5093,0.0459,0.1401,-0.1401,-0.4202,31.2,100082.0,,,,,,,
-0.33,,,,,,,,,-0.04,8.203,5.626,-0.863,0.545,0.31,0.038
-0.325,0.0112,-0.5073,0.0488,0.1401,-0.3501,-0.3501,31.2,100093.0,,,,,,,
-0.32,,,,,,,,,-0.033,8.203,5.626,-0.863,0.545,0.31,0.038
-0.315,0.0142,-0.5078,0.0498,0.1401,-0.3501,-0.3501,31.2,100079.0,,,,,,,
-0.31,,,,,,,,,-0.026,8.204,5.625,-0.863,0.545,0.31,0.038
-0.305,0.0142,-0.5059,0.0522,0.2101,-0.2801,-0.4202,31.2,100082.0,,,,,,,
-0.3,,,,,,,,,-0.015,8.204,5.625,-0.863,0.544,0.47,0.038
-0.295,0.0137,-0.5083,0.0513,0.2101,-0.1401,-0.3501,31.2,100086.0,,,,,,,
-0.29,,,,,,,,,-0.005,8.204,5.624,-0.863,0.544,0.47,0.038
-0.285,0.0151,-0.5073,0.0508,0.1401,-0.1401,-0.2801,31.2,100083.0,,,,,,,
-0.28,,,,,,,,,0.006,8.205,5.624,-0.863,0.544,0.47,0.047
-0.275,0.0103,-0.5093,0.0483,0.1401,0.1401,-0.2801,31.2,100092.0,,,,,,,
-0.27,,,,,,,,,0.016,8.205,5.623,-0.863,0.544,0.47,0.047
-0.265,0.0137,-0.5059,0.0503,0.2101,0.2101,-0.2801,31.2,100079.0,,,,,,,
-0.26,,,,,,,,,0.024,8.205,5.623,-0.863,0.544,0.38,0.047
-0.255,0.0132,-0.5073,0.0488,0.2801,0.1401,-0.2801,31.2,100075.0,,,,,,,
-0.25,,,,,,,,,0.033,8.206,5.622,-0.863,0.544,0.47,0.047
-0.245,0.0127,-0.5059,0.0508,0.2101,-0.2101,-0.3501,31.2,100099.0,,,,,,,
-0.24,,,,,,,,,0.043,8.206,5.622,-0.862,0.544,0.47,0.047
-0.235,0.0132,-0.5073,0.0508,0.2801,-0.3501,-0.3501,31.2,100090.0,,,,,,,
-0.23,,,,,,,,,0.05,8.206,5.621,-0.862,0.544,0.38,0.047
-0.225,0.0161,-0.5054,0.0498,0.2101,-0.4202,-0.4202,31.2,100083.0,,,,,,,
-0.22,,,,,,,,,0.057,8.207,5.621,-0.862,0.544,0.38,0.047
-0.215,0.0122,-0.5073,0.0508,0.2101,-0.3501,-0.4202,31.2,100077.0,,,,,,,
-0.21,,,,,,,,,0.065,8.207,5.62,-0.862,0.544,0.38,0.047
-0.205,0.0156,-0.5083,0.0503,0.2101,-0.2101,-0.3501,31.2,100098.0,,,,,,,
-0.2,,,,,,,,,0.072,8.207,5.62,-0.863,0.543,0.38,0.047
-0.195,0.0117,-0.5088,0.0503,0.1401,-0.07,-0.3501,31.2,100102.0,,,,,,,
-0.19,,,,,,,,,0.078,8.208,5.619,-0.862,0.543,0.38,0.047
-0.185,0.0137,-0.5063,0.0513,0.2101,0.07,-0.2801,31.2,100084.0,,,,,,,
-0.18,,,,,,,,,0.073,8.208,5.619,-0.862,0.543,-0.21,0.047
-0.175,0.0142,-0.5078,0.0483,0.1401,0.07,-0.2801,31.2,100096.0,,,,,,,
-0.17,,,,,,,,,0.078,8.209,5.618,-0.862,0.543,0.3,0.047
-0.165,0.0132,-0.5068,0.0513,0.2101,0.0,-0.2801,31.2,100093.0,,,,,,,
-0.16,,,,,,,,,0.072,8.209,5.618,-0.862,0.543,-0.21,0.047
-0.155,0.0117,-0.5068,0.0513,0.2101,-0.2101,-0.2801,31.2,100091.0,,,,,,,
-0.15,,,,,,,,,0.061,8.209,5.617,-0.862,0.543,-0.45,0.047
-0.145,0.0156,-0.5093,0.0498,0.2801,-0.2101,-0.3501,31.2,100089.0,,,,,,,
-0.14,,,,,,,,,0.053,8.21,5.617,-0.862,0.543,-0.29,0.047
-0.135,0.0127,-0.5103,0.0503,0.2101,-0.3501,-0.3501,31.2,100091.0,,,,,,,
-0.13,,,,,,,,,0.046,8.21,5.616,-0.862,0.543,-0.29,0.047
-0.125,0.0142,-0.5469,0.0454,0.2101,-0.9104,-0.4202,31.2,100088.0,,,,,,,
-0.12,,,,,,,,,0.04,8.21,5.616,-0.862,0.543,-0.29,0.057
-0.115,-0.0259,-1.5825,0.1147,0.0,1.2605,-0.07,31.2,100076.0,,,,,,,
-0.11,,,,,,,,,0.033,8.211,5.616,-0.862,0.542,-0.29,0.066
-0.105,0.4565,-4.9409,0.0254,-3.7115,4.2017,-0.7003,31.2,100224.0,,,,,,,
-0.1,,,,,,,,,0.026,8.211,5.615,-0.861,0.543,-0.29,0.076
-0.095,-0.7734,-8.8721,0.4048,-15.1961,3.9916,-3.5014,31.2,100235.0,,,,,,,
-0.09,,,,,,,,,0.02,8.214,5.611,-0.858,0.545,-0.29,0.085
-0.085,0.4253,-9.8359,-0.2178,-0.5602,3.4314,-5.9524,31.2,100154.0,,,,,,,
-0.08,,,,,,,,,0.014,8.222,5.6,-0.854,0.543,-0.29,0.104
-0.075,0.1084,-9.3008,-0.124,-5.112,5.5322,4.4118,31.2,100105.0,,,,,,,
-0.07,,,,,,,,,0.016,8.223,5.599,-0.849,0.541,-0.29,0.816
-0.065,0.085,-9.4336,-0.0713,-7.2829,7.3529,-3.6415,31.2,100088.0,,,,,,,
-0.06,,,,,,,,,0.219,8.226,5.594,-0.847,0.547,-0.29,20.939
-0.055,0.021,-9.3887,-0.1895,-11.7647,23.1793,-3.3613,31.2,100097.0,,,,,,,
-0.05,,,,,,,,,1.074,8.231,5.588,-0.841,0.547,-0.29,86.193
-0.045,0.0713,-9.395,-0.2383,-3.0112,21.7787,3.0112,31.2,100132.0,,,,,,,
-0.04,,,,,,,,,2.683,8.239,5.578,-0.823,0.555,-0.73,162.577
-0.035,0.1426,-9.5283,-0.3057,-8.1232,29.6919,3.0812,31.2,100093.0,,,,,,,
-0.03,,,,,,,,,4.361,8.242,5.574,-0.809,0.568,-1.4,170.907
-0.025,0.0288,-9.6523,-0.1538,6.2325,30.6022,1.4706,31.2,100107.0,,,,,,,
-0.02,,,,,,,,,6.056,8.249,5.566,-0.79,0.584,-1.4,172.614
-0.015,0.0229,-9.8398,-0.209,1.8207,37.3249,2.1008,31.2,100109.0,,,,,,,
-0.01,,,,,,,,,7.748,8.248,5.568,-0.768,0.601,-1.56,172.738
-0.005,0.001,-9.9307,-0.1406,12.9552,43.6975,4.2017,31.2,100128.0,,,,,,,
0.0,,,,,,,,,9.446,8.25,5.566,-0.742,0.621,-1.56,173.487
0.005,-0.0068,-9.9561,-0.1714,5.5322,32.493,2.8711,31.2,100107.0,,,,,,,
0.01,,,,,,,,,11.199,9.999,0.01,0.038,0.003,-1.56,175.328
0.015,-0.0654,-10.0249,0.1235,1.5406,24.0896,-0.7003,31.2,100128.0,,,,,,,
0.02,,,,,,,,,12.951,9.999,0.014,0.066,0.006,-1.55,175.328
0.025,-0.042,-10.0977,0.1035,4.1317,17.9972,-2.591,31.2,100076.0,,,,,,,
0.03,,,,,,,,,14.728,9.999,0.015,0.088,0.006,-1.56,177.737
0.035,0.0674,-10.21,0.3369,1.1204,-19.6078,-7.6331,31.2,100060.0,,,,,,,
0.04,,,,,,,,,16.542,9.999,0.017,0.103,0.004,-1.56,181.381
0.045,0.0483,-10.3555,0.3149,1.1905,-41.2465,-9.5938,31.2,100085.0,,,,,,,
0.05,,,,,,,,,18.373,9.999,0.018,0.087,-0.002,-1.56,183.145
0.055,0.1045,-10.5615,0.4082,-7.1429,-50.9104,-8.0532,31.2,100096.0,,,,,,,
0.06,,,,,,,,,20.208,9.999,0.018,0.051,-0.01,-1.55,183.639
0.065,0.1748,-10.6626,0.3457,-16.3866,-72.8291,-10.084,31.2,100095.0,,,,,,,
0.07,,,,,,,,,22.058,9.999,0.011,0.007,-0.017,-1.55,184.976
0.075,0.1133,-10.792,-0.23,-23.5994,-81.1625,-9.5238,31.2,100065.0,,,,,,,
0.08,,,,,,,,,23.921,9.999,-0.004,-0.056,-0.026,-0.62,186.39
0.085,0.0786,-10.6548,-1.6743,-18.1373,-75.4902,-7.1429,31.2,100051.0,,,,,,,
0.09,,,,,,,,,25.806,9.999,-0.025,-0.126,-0.034,-0.54,188.572
0.095,0.2939,-10.8252,-0.3569,8.1232,-52.521,-8.2633,31.2,100094.0,,,,,,,
0.1,,,,,,,,,27.72,9.997,-0.042,-0.192,-0.04,0.3,191.399
0.105,-0.0103,-10.9355,-0.1782,12.7451,-32.423,-0.5602,31.2,100107.0,,,,,,,
0.11,,,,,,,,,29.673,9.996,-0.036,-0.238,-0.046,0.3,195.403
0.115,0.3345,-11.0044,0.0371,18.5574,1.1204,5.5322,31.2,100070.0,,,,,,,
0.12,,,,,,,,,31.645,9.996,-0.025,-0.266,-0.046,0.3,197.215
0.125,-0.0972,-10.9326,0.1987,6.3025,19.1176,6.7227,31.2,100065.0,,,,,,,
0.13,,,,,,,,,33.618,9.996,-0.01,-0.265,-0.041,0.3,197.367
0.135,-0.2134,-10.9194,0.936,14.2157,15.1961,8.8235,31.2,100082.0,,,,,,,
0.14,,,,,,,,,35.616,9.996,-0.005,-0.248,-0.035,0.3,199.881
0.145,-0.4214,-10.8223,0.3794,-2.521,19.3978,10.2241,31.2,100023.0,,,,,,,
0.15,,,,,,,,,37.621,9.997,0.005,-0.234,-0.027,0.56,200.526
0.155,-0.0391,-10.791,0.4062,-15.3361,-53.2913,-2.8011,31.2,100041.0,,,,,,,
0.16,,,,,,,,,39.626,9.997,0.002,-0.217,-0.018,1.56,200.526
0.165,-0.3936,-10.813,0.1348,-30.6022,-33.8235,-17.0868,31.2,100047.0,,,,,,,
0.17,,,,,,,,,41.631,9.996,-0.011,-0.264,-0.02,1.99,200.526
0.175,0.0977,-10.7163,-0.9888,-26.2605,-0.7703,-10.9944,31.2,100031.0,,,,,,,
0.18,,,,,,,,,43.635,9.995,-0.038,-0.293,-0.035,1.99,200.526
0.185,0.4917,-10.6113,-1.1025,-5.6723,12.605,-6.4426,31.2,100013.0,,,,,,,
0.19,,,,,,,,,45.64,9.995,-0.062,-0.293,-0.046,1.99,200.526
0.195,0.2622,-10.728,0.0605,6.3725,118.6275,-4.2017,31.2,100047.0,,,,,,,
0.2,,,,,,,,,47.644,9.995,-0.067,-0.282,-0.051,3.5,200.469
0.205,0.5693,-10.769,-0.1113,14.1457,180.7423,7.563,31.2,99992.0,,,,,,,
0.21,,,,,,,,,49.647,9.998,-0.062,-0.178,-0.055,3.5,200.289
0.215,0.436,-10.646,0.2725,13.7955,251.1204,23.6695,31.2,100003.0,,,,,,,
0.22,,,,,,,,,51.645,9.999,-0.05,-0.021,-0.049,4.0,199.862
0.225,0.3691,-10.499,0.5762,9.5938,230.3922,25.5602,31.2,100008.0,,,,,,,
0.23,,,,,,,,,53.638,9.997,-0.037,0.198,-0.029,4.84,199.435
0.235,0.1011,-10.3599,0.8247,-2.451,189.0756,18.5574,31.2,100009.0,,,,,,,
0.24,,,,,,,,,55.624,9.991,-0.029,0.399,-0.008,5.52,198.638
0.245,0.27,-10.3604,-0.7412,-31.5126,166.5266,10.9944,31.2,100006.0,,,,,,,
0.25,,,,,,,,,57.608,9.984,-0.031,0.564,0.007,6.36,198.411
0.255,-0.0801,-10.7124,0.2188,-26.3305,131.9328,11.0644,31.2,100016.0,,,,,,,
0.26,,,,,,,,,59.578,9.974,-0.059,0.709,0.018,6.69,197.044
0.265,0.1831,-10.667,0.1714,3.2913,122.8992,10.5042,31.2,100002.0,,,,,,,
0.27,,,,,,,,,61.547,9.965,-0.082,0.824,0.029,6.69,197.044
0.275,0.0986,-10.6636,-0.4888,11.6947,122.0588,8.1933,31.2,99984.0,,,,,,,
0.28,,,,,,,,,63.517,9.956,-0.079,0.931,0.037,6.78,197.044
0.285,0.1582,-10.6699,-0.3086,-9.944,115.056,4.4118,31.2,99989.0,,,,,,,
0.29,,,,,,,,,65.49,9.945,-0.07,1.037,0.043,6.94,197.386
0.295,0.0825,-10.6621,0.0664,-21.4986,110.1541,12.0448,31.2,99978.0,,,,,,,
0.3,,,,,,,,,67.464,9.934,-0.079,1.137,0.047,7.2,197.386
0.305,0.0898,-10.625,0.0151,-5.042,108.1232,18.8375,31.2,99971.0,,,,,,,
0.31,,,,,,,,,69.436,9.923,-0.098,1.232,0.059,7.2,197.357
0.315,0.145,-10.6348,-0.2627,1.0504,106.6527,10.5742,31.2,99972.0,,,,,,,
0.32,,,,,,,,,71.409,9.91,-0.101,1.326,0.075,7.28,197.357
0.325,0.0884,-10.5806,0.0029,-16.7367,97.7591,15.1261,31.2,99956.0,,,,,,,
0.33,,,,,,,,,73.382,9.897,-0.101,1.419,0.084,8.38,197.357
0.335,0.1089,-10.541,-0.1362,-9.1737,93.8375,22.409,31.2,99935.0,,,,,,,
0.34,,,,,,,,,75.355,9.885,-0.115,1.503,0.098,8.8,197.357
0.345,0.1597,-10.5801,-0.1729,-9.6639,91.2465,12.3249,31.2,99957.0,,,,,,,
0.35,,,,,,,,,77.327,9.872,-0.121,1.584,0.118,9.3,197.357
0.355,0.0845,-10.5913,-0.0698,-15.4062,87.465,7.1429,31.2,99946.0,,,,,,,
0.36,,,,,,,,,79.295,9.858,-0.13,1.663,0.13,9.81,196.826
0.365,0.0825,-10.5923,-0.0801,-15.8263,83.4034,17.0868,31.2,99946.0,,,,,,,
0.37,,,,,,,,,81.26,9.845,-0.143,1.738,0.137,9.89,196.636
0.375,0.1621,-10.5786,-0.1504,-14.2857,79.5518,22.409,31.2,99935.0,,,,,,,
0.38,,,,,,,,,83.219,9.832,-0.156,1.81,0.154,11.07,196.001
0.385,0.1558,-10.6104,-0.1025,-18.4874,76.8207,13.7955,31.2,99911.0,,,,,,,
0.39,,,,,,,,,85.178,9.818,-0.167,1.879,0.174,11.15,195.982
0.395,0.0698,-10.6445,-0.0649,-17.1569,72.8992,11.1345,31.2,99923.0,,,,,,,
0.4,,,,,,,,,87.137,9.805,-0.182,1.945,0.189,11.99,195.982
0.405,0.1177,-10.6641,-0.1133,-13.7255,68.6275,19.4678,31.2,99912.0,,,,,,,
0.41,,,,,,,,,89.095,9.792,-0.197,2.007,0.2,11.99,195.982
0.415,0.1553,-10.668,-0.1196,-18.3473,65.6863,21.0784,31.2,99900.0,,,,,,,
0.42,,,,,,,,,91.054,9.779,-0.207,2.066,0.218,12.92,195.982
0.425,0.123,-10.6953,-0.0601,-21.2185,62.9552,13.8655,31.2,99887.0,,,,,,,
0.43,,,,,,,,,93.013,9.766,-0.221,2.122,0.239,12.92,196.001
0.435,0.0884,-10.7432,-0.0806,-14.7759,59.0336,13.6555,31.2,99901.0,,,,,,,
0.44,,,,,,,,,94.975,9.754,-0.239,2.176,0.254,13.93,196.352
0.445,0.1338,-10.7739,-0.1182,-17.1569,56.3725,18.8375,31.2,99888.0,,,,,,,
0.45,,,,,,,,,96.944,9.742,-0.251,2.226,0.267,14.86,197.016
0.455,0.145,-10.7812,-0.082,-21.7787,52.1709,17.437,31.2,99894.0,,,,,,,
0.46,,,,,,,,,98.916,9.73,-0.263,2.274,0.286,14.94,197.395
0.465,0.1074,-10.8066,-0.0361,-18.8375,49.2997,12.3249,31.2,99864.0,,,,,,,
0.47,,,,,,,,,100.889,9.718,-0.281,2.318,0.304,15.78,197.471
0.475,0.1167,-10.8564,-0.0815,-13.5154,46.4986,13.5154,31.2,99870.0,,,,,,,
0.48,,,,,,,,,102.868,9.707,-0.296,2.36,0.317,15.87,198.003
0.485,0.147,-10.8613,-0.105,-17.0868,42.8571,15.8263,31.2,99852.0,,,,,,,
0.49,,,,,,,,,104.855,9.697,-0.307,2.399,0.331,16.37,198.932
0.495,0.147,-10.8867,-0.0342,-18.2073,38.6555,13.0252,31.2,99876.0,,,,,,,
0.5,,,,,,,,,106.849,9.687,-0.32,2.436,0.347,16.88,199.53
0.505,0.1226,-10.9478,-0.0342,-16.1064,36.7647,10.2941,31.2,99831.0,,,,,,,
0.51,,,,,,,,,108.843,9.677,-0.334,2.468,0.361,16.96,199.672
0.515,0.1401,-10.9824,-0.0854,-12.7451,33.1232,11.4146,31.2,99847.0,,,,,,,
0.52,,,,,,,,,110.843,9.669,-0.348,2.499,0.373,17.89,200.166
0.525,0.1489,-11.0098,-0.0522,-14.2857,27.9412,11.3445,31.2,99826.0,,,,,,,
0.53,,,,,,,,,112.852,9.66,-0.358,2.527,0.384,18.39,201.133
0.535,0.1333,-11.0605,-0.0083,-13.9356,24.0896,8.1933,31.2,99838.0,,,,,,,
0.54,,,,,,,,,114.862,9.653,-0.369,2.551,0.397,18.9,201.228
0.545,0.1362,-11.1226,-0.0303,-10.5042,21.2185,6.5826,31.2,99828.0,,,,,,,
0.55,,,,,,,,,116.876,9.647,-0.38,2.571,0.406,19.91,201.722
0.555,0.1621,-11.1758,-0.0679,-9.7339,17.1569,6.8627,31.2,99833.0,,,,,,,
0.56,,,,,,,,,118.903,9.642,-0.389,2.589,0.414,20.33,202.908
0.565,0.1445,-11.2217,-0.0215,-10.5742,11.5546,5.6723,31.2,99806.0,,,,,,,
0.57,,,,,,,,,120.936,9.637,-0.397,2.603,0.422,21.09,203.581
0.575,0.1475,-11.2593,0.0005,-7.1429,7.563,3.1513,31.2,99824.0,,,,,,,
0.58,,,,,,,,,122.974,9.634,-0.406,2.613,0.429,21.51,204.113
0.585,0.1548,-11.3149,-0.0557,-2.7311,2.381,1.7507,31.2,99815.0,,,,,,,
0.59,,,,,,,,,125.022,9.632,-0.412,2.619,0.433,21.68,205.099
0.595,0.1436,-11.3633,-0.0483,-3.6415,-2.1709,0.5602,31.2,99780.0,,,,,,,
0.6,,,,,,,,,127.082,9.631,-0.415,2.622,0.436,21.93,206.304
0.605,0.1392,-11.4121,-0.0044,-5.042,-5.3221,-1.4706,31.2,99791.0,,,,,,,
0.61,,,,,,,,,129.151,9.631,-0.418,2.62,0.437,22.1,207.338
0.615,0.147,-11.4565,-0.0073,-2.381,-7.7731,-3.5714,31.2,99784.0,,,,,,,
0.62,,,,,,,,,131.23,9.632,-0.423,2.615,0.438,22.27,208.23
0.625,0.1538,-11.4976,-0.0498,3.7115,-14.0056,-4.902,31.2,99773.0,,,,,,,
0.63,,,,,,,,,133.315,9.634,-0.427,2.609,0.436,23.03,208.961
0.635,0.1514,-11.5146,-0.0273,3.3613,-18.2073,-5.6022,31.2,99775.0,,,,,,,
0.64,,,,,,,,,135.411,9.637,-0.425,2.597,0.432,23.78,210.042
0.645,0.1318,-11.5059,0.0059,1.1204,-20.7983,-6.9328,31.2,99794.0,,,,,,,
0.65,,,,,,,,,137.516,9.642,-0.423,2.582,0.428,25.05,210.981
0.655,0.1562,-11.5449,-0.0347,5.8123,-25.1401,-8.7535,31.2,99776.0,,,,,,,
0.66,,,,,,,,,139.631,9.646,-0.424,2.564,0.423,25.05,211.93
0.665,0.1519,-11.5508,-0.0425,7.423,-29.972,-9.5938,31.2,99790.0,,,,,,,
0.67,,,,,,,,,141.754,9.652,-0.421,2.543,0.416,25.64,212.794
0.675,0.1401,-11.5366,-0.0171,9.1036,-35.2941,-9.944,31.2,99791.0,,,,,,,
0.68,,,,,,,,,143.884,9.66,-0.416,2.518,0.407,25.64,213.59
0.685,0.1489,-11.5327,-0.0146,6.6527,-37.6751,-10.7843,31.2,99749.0,,,,,,,
0.69,,,,,,,,,146.016,9.668,-0.41,2.488,0.399,25.64,213.752
0.695,0.146,-11.5308,-0.0508,14.4958,-44.958,-12.3249,31.2,99707.0,,,,,,,
0.7,,,,,,,,,148.148,9.677,-0.406,2.456,0.39,25.64,213.923
0.705,0.1602,-11.5039,-0.0464,11.1345,-49.2997,-12.8852,31.2,99737.0,,,,,,,
