ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
-0.59,,,,,,,,,-0.024,4.393,7.546,-4.872,-0.032,-0.03,-0.009
-0.585,0.0361,-0.5112,0.0439,0.0,0.7003,0.2801,31.4,100099.0,,,,,,,
-0.58,,,,,,,,,-0.031,4.394,7.546,-4.872,-0.032,-0.28,-0.019
-0.575,0.0342,-0.5112,0.0449,0.07,0.7003,0.2801,31.3,100098.0,,,,,,,
-0.57,,,,,,,,,-0.037,4.395,7.546,-4.872,-0.032,-0.28,-0.019
-0.565,0.0352,-0.5112,0.0439,0.1401,0.7003,0.2101,31.4,100091.0,,,,,,,
-0.56,,,,,,,,,-0.046,4.395,7.546,-4.871,-0.032,-0.45,-0.019
-0.555,0.0352,-0.5103,0.043,0.1401,0.7003,0.2801,31.4,100095.0,,,,,,,
-0.55,,,,,,,,,-0.055,4.396,7.545,-4.871,-0.032,-0.45,-0.028
-0.545,0.0347,-0.5103,0.0435,0.1401,0.7703,0.2801,31.4,100093.0,,,,,,,
-0.54,,,,,,,,,-0.061,4.396,7.545,-4.871,-0.032,-0.28,-0.028
-0.535,0.0337,-0.5117,0.0439,0.1401,0.7703,0.2801,31.3,100104.0,,,,,,,
-0.53,,,,,,,,,-0.067,4.397,7.545,-4.871,-0.032,-0.28,-0.028
-0.525,0.0352,-0.5107,0.0439,0.07,0.7003,0.2801,31.3,100074.0,,,,,,,
-0.52,,,,,,,,,-0.075,4.397,7.545,-4.871,-0.032,-0.45,-0.028
-0.515,0.0352,-0.5122,0.0469,0.07,0.6303,0.2801,31.4,100087.0,,,,,,,
-0.51,,,,,,,,,-0.081,4.398,7.545,-4.871,-0.032,-0.28,-0.028
-0.505,0.0342,-0.5137,0.0464,0.1401,0.6303,0.2801,31.4,100072.0,,,,,,,
-0.5,,,,,,,,,-0.084,4.398,7.544,-4.87,-0.032,-0.19,-0.028
-0.495,0.0356,-0.5195,0.0444,0.1401,0.6303,0.2801,31.3,100101.0,,,,,,,
-0.49,,,,,,,,,-0.083,4.399,7.544,-4.87,-0.032,-0.03,-0.028
-0.485,0.0361,-0.5107,0.0444,0.1401,0.7003,0.2801,31.4,100087.0,,,,,,,
-0.48,,,,,,,,,-0.083,4.399,7.544,-4.87,-0.032,-0.03,-0.028
-0.475,0.0327,-0.5107,0.0518,0.07,0.7703,0.2801,31.4,100090.0,,,,,,,
-0.47,,,,,,,,,-0.079,4.4,7.544,-4.87,-0.032,0.14,-0.028
-0.465,0.0371,-0.5107,0.0444,0.07,0.8403,0.3501,31.4,100092.0,,,,,,,
-0.46,,,,,,,,,-0.073,4.4,7.543,-4.87,-0.032,0.22,-0.037
-0.455,0.0327,-0.5107,0.0444,0.07,0.8403,0.2801,31.4,100088.0,,,,,,,
-0.45,,,,,,,,,-0.068,4.401,7.543,-4.87,-0.032,0.22,-0.037
-0.445,0.0366,-0.5107,0.0415,0.07,0.9104,0.2801,31.4,100097.0,,,,,,,
-0.44,,,,,,,,,-0.059,4.401,7.543,-4.87,-0.032,0.39,-0.037
-0.435,0.0356,-0.5122,0.0444,0.0,0.7703,0.2801,31.4,100097.0,,,,,,,
-0.43,,,,,,,,,-0.05,4.402,7.543,-4.869,-0.032,0.39,-0.037
-0.425,0.0337,-0.5107,0.042,0.1401,0.6303,0.2801,31.3,100086.0,,,,,,,
-0.42,,,,,,,,,-0.045,4.403,7.542,-4.869,-0.032,0.22,-0.037
-0.415,0.0342,-0.5103,0.0449,0.07,0.5602,0.2101,31.4,100090.0,,,,,,,
-0.41,,,,,,,,,-0.04,4.403,7.542,-4.869,-0.032,0.22,-0.037
-0.405,0.0352,-0.5107,0.043,0.1401,0.4202,0.2101,31.4,100095.0,,,,,,,
-0.4,,,,,,,,,-0.036,4.404,7.542,-4.869,-0.032,0.22,-0.037
-0.395,0.0352,-0.5127,0.0425,0.07,0.5602,0.2801,31.4,100112.0,,,,,,,
-0.39,,,,,,,,,-0.031,4.404,7.542,-4.869,-0.032,0.22,-0.037
-0.385,0.0356,-0.5122,0.0464,0.0,0.7003,0.2801,31.3,100091.0,,,,,,,
-0.38,,,,,,,,,-0.03,4.405,7.542,-4.869,-0.032,0.05,-0.037
-0.375,0.0356,-0.5127,0.0444,0.07,0.8403,0.3501,31.4,100098.0,,,,,,,
-0.37,,,,,,,,,-0.029,4.405,7.541,-4.869,-0.032,0.05,-0.037
-0.365,0.0361,-0.5127,0.0444,0.1401,0.7703,0.2801,31.4,100090.0,,,,,,,
-0.36,,,,,,,,,-0.033,4.406,7.541,-4.869,-0.032,-0.2,-0.037
-0.355,0.0342,-0.5137,0.0439,0.07,0.7703,0.2801,31.4,100094.0,,,,,,,
-0.35,,,,,,,,,-0.037,4.406,7.541,-4.868,-0.032,-0.2,-0.009
-0.345,0.0371,-0.5122,0.043,0.1401,0.7003,0.2101,31.4,100102.0,,,,,,,
-0.34,,,,,,,,,-0.039,4.407,7.541,-4.868,-0.032,-0.11,-0.009
-0.335,0.0327,-0.5117,0.0449,0.1401,0.5602,0.2101,31.3,100095.0,,,,,,,
-0.33,,,,,,,,,-0.041,4.407,7.541,-4.868,-0.032,-0.11,-0.009
-0.325,0.0361,-0.5103,0.0469,0.1401,0.4202,0.2101,31.4,100103.0,,,,,,,
-0.32,,,,,,,,,-0.045,4.408,7.54,-4.868,-0.032,-0.19,-0.009
-0.315,0.0356,-0.5107,0.0444,0.07,0.4202,0.2101,31.4,100111.0,,,,,,,
-0.31,,,,,,,,,-0.049,4.408,7.54,-4.868,-0.032,-0.2,-0.009
-0.305,0.0337,-0.5117,0.0425,0.07,0.5602,0.2801,31.4,100085.0,,,,,,,
-0.3,,,,,,,,,-0.058,4.409,7.54,-4.868,-0.032,-0.45,-0.009
-0.295,0.0376,-0.5127,0.0444,0.07,0.6303,0.2801,31.3,100091.0,,,,,,,
-0.29,,,,,,,,,-0.061,4.409,7.54,-4.868,-0.032,-0.19,-0.009
-0.285,0.0356,-0.5132,0.043,0.07,0.8403,0.2801,31.4,100103.0,,,,,,,
-0.28,,,,,,,,,-0.064,4.41,7.54,-4.867,-0.032,-0.19,-0.009
-0.275,0.0361,-0.5117,0.0454,0.07,0.9804,0.3501,31.4,100099.0,,,,,,,
-0.27,,,,,,,,,-0.067,4.41,7.539,-4.867,-0.032,-0.19,-0.009
-0.265,0.0327,-0.5117,0.043,0.07,0.9804,0.3501,31.4,100093.0,,,,,,,
-0.26,,,,,,,,,-0.077,4.411,7.539,-4.867,-0.032,-0.52,-0.019
-0.255,0.0332,-0.5122,0.0439,0.1401,0.8403,0.3501,31.4,100096.0,,,,,,,
-0.25,,,,,,,,,-0.087,4.412,7.539,-4.867,-0.032,-0.52,-0.019
-0.245,0.0327,-0.5132,0.0464,0.07,0.7003,0.2101,31.4,100094.0,,,,,,,
-0.24,,,,,,,,,-0.092,4.412,7.539,-4.867,-0.032,-0.27,-0.019
-0.235,0.0361,-0.5112,0.0449,0.1401,0.4202,0.2101,31.4,100098.0,,,,,,,
-0.23,,,,,,,,,-0.096,4.413,7.538,-4.867,-0.032,-0.27,-0.019
-0.225,0.0332,-0.5112,0.0435,0.1401,0.3501,0.2101,31.4,100102.0,,,,,,,
-0.22,,,,,,,,,-0.1,4.413,7.538,-4.866,-0.032,-0.27,-0.019
-0.215,0.0361,-0.5107,0.0454,0.07,0.3501,0.2101,31.3,100095.0,,,,,,,
-0.21,,,,,,,,,-0.104,4.413,7.538,-4.866,-0.032,-0.27,-0.019
-0.205,0.0342,-0.5122,0.043,0.1401,0.4202,0.2101,31.4,100084.0,,,,,,,
-0.2,,,,,,,,,-0.108,4.414,7.538,-4.866,-0.032,-0.27,-0.019
-0.195,0.0361,-0.5117,0.0459,0.07,0.6303,0.2801,31.4,100080.0,,,,,,,
-0.19,,,,,,,,,-0.112,4.414,7.538,-4.866,-0.033,-0.27,-0.019
-0.185,0.0361,-0.5122,0.0439,0.07,0.7003,0.3501,31.4,100085.0,,,,,,,
-0.18,,,,,,,,,-0.114,4.415,7.537,-4.866,-0.033,-0.19,-0.019
-0.175,0.0352,-0.5103,0.0459,0.07,0.8403,0.3501,31.4,100087.0,,,,,,,
-0.17,,,,,,,,,-0.114,4.415,7.537,-4.866,-0.033,-0.1,-0.019
-0.165,0.0342,-0.5137,0.0444,0.0,0.9104,0.3501,31.4,100092.0,,,,,,,
-0.16,,,,,,,,,-0.114,4.416,7.537,-4.866,-0.033,-0.1,-0.019
-0.155,0.0332,-0.5122,0.0435,0.07,0.7003,0.3501,31.4,100088.0,,,,,,,
-0.15,,,,,,,,,-0.11,4.416,7.537,-4.866,-0.032,0.06,-0.019
-0.145,0.0342,-0.5127,0.0439,0.0,0.5602,0.3501,31.4,100098.0,,,,,,,
-0.14,,,,,,,,,-0.1,4.417,7.536,-4.866,-0.032,0.4,-0.019
-0.135,0.0356,-0.5122,0.0449,0.1401,0.4902,0.2801,31.4,100101.0,,,,,,,
-0.13,,,,,,,,,-0.089,4.418,7.536,-4.866,-0.032,0.4,-0.009
-0.125,0.0342,-0.5278,0.0493,0.07,0.2801,0.2801,31.4,100112.0,,,,,,,
-0.12,,,,,,,,,-0.079,4.418,7.536,-4.866,-0.033,0.4,-0.009
-0.115,0.0479,-0.6221,0.0522,0.2801,0.2101,0.1401,31.3,100096.0,,,,,,,
-0.11,,,,,,,,,-0.069,4.418,7.536,-4.866,-0.033,0.4,-0.009
-0.105,-0.106,-2.3789,0.2861,0.1401,2.381,1.2605,31.4,100017.0,,,,,,,
-0.1,,,,,,,,,-0.066,4.419,7.536,-4.866,-0.033,0.06,-0.009
-0.095,-0.3506,-7.687,-0.3418,-24.6499,4.6919,-4.4118,31.4,100168.0,,,,,,,
-0.09,,,,,,,,,-0.064,4.42,7.535,-4.865,-0.032,0.06,0.0
-0.085,-0.1133,-9.5396,-0.5908,-16.3165,0.0,-0.9104,31.3,100119.0,,,,,,,
-0.08,,,,,,,,,-0.068,4.438,7.527,-4.861,-0.041,-0.27,0.019
-0.075,0.438,-9.6221,0.1621,4.0616,9.1036,2.7311,31.3,100079.0,,,,,,,
-0.07,,,,,,,,,-0.073,4.449,7.521,-4.86,-0.049,-0.44,0.29
-0.065,0.0889,-9.5649,-0.2363,-5.7423,11.1345,-4.2017,31.4,100112.0,,,,,,,
-0.06,,,,,,,,,-0.059,4.451,7.521,-4.858,-0.041,-0.44,2.093
-0.055,0.1626,-9.4746,-0.0762,-0.07,17.8571,-1.0504,31.4,100088.0,,,,,,,
-0.05,,,,,,,,,0.285,4.459,7.521,-4.851,-0.038,-0.69,35.708
-0.045,0.1997,-9.582,-0.1362,-3.3613,20.6583,4.8319,31.4,100128.0,,,,,,,
-0.04,,,,,,,,,1.645,4.467,7.521,-4.843,-0.028,-0.69,137.275
-0.035,0.1367,-9.6987,-0.208,-7.423,33.5434,2.8011,31.4,100104.0,,,,,,,
-0.03,,,,,,,,,3.327,4.479,7.518,-4.838,-0.014,-1.61,171.479
-0.025,0.1616,-9.8398,-0.1826,2.8711,32.0728,1.2605,31.3,100114.0,,,,,,,
-0.02,,,,,,,,,5.036,4.498,7.514,-4.827,0.004,-0.93,172.721
-0.015,0.1108,-9.9751,-0.1055,1.9608,40.5462,3.0812,31.4,100099.0,,,,,,,
-0.01,,,,,,,,,6.735,4.51,7.514,-4.815,0.026,-1.61,173.207
-0.005,0.0332,-10.0903,0.0679,3.5714,49.7199,4.6919,31.4,100125.0,,,,,,,
0.0,,,,,,,,,8.435,4.526,7.513,-4.801,0.054,-1.61,173.534
0.005,0.0508,-10.1162,-0.0215,1.5406,33.4734,2.3109,31.4,100119.0,,,,,,,
0.01,,,,,,,,,10.179,9.999,0.002,0.043,0.003,-1.61,174.3
0.015,0.022,-10.1699,0.311,1.5406,24.5098,-1.0504,31.4,100083.0,,,,,,,
0.02,,,,,,,,,11.936,9.999,0.003,0.072,0.005,-1.61,175.767
0.025,0.0327,-10.2803,0.2368,3.4314,12.2549,-2.7311,31.4,100127.0,,,,,,,
0.03,,,,,,,,,13.721,9.999,0.004,0.093,0.004,-1.61,178.467
0.035,0.1553,-10.3921,0.8594,2.7311,-25.5602,-7.7731,31.4,100060.0,,,,,,,
0.04,,,,,,,,,15.532,9.999,0.006,0.103,0.001,-1.77,181.055
0.045,0.1436,-10.5063,0.1641,-3.0112,-40.4762,-8.1933,31.4,100096.0,,,,,,,
0.05,,,,,,,,,17.365,9.999,0.008,0.08,-0.005,-1.77,183.26
0.055,0.251,-10.7192,0.7734,-7.7031,-56.8627,-7.3529,31.4,100126.0,,,,,,,
0.06,,,,,,,,,19.202,9.999,0.004,0.045,-0.012,-0.93,183.755
0.065,0.2183,-10.8438,0.4268,-16.8067,-73.4594,-8.9636,31.3,100100.0,,,,,,,
0.07,,,,,,,,,21.05,9.999,-0.002,-0.004,-0.019,-1.77,184.783
0.075,0.2051,-10.9487,-0.1982,-21.5686,-81.1625,-7.7031,31.3,100074.0,,,,,,,
0.08,,,,,,,,,22.919,9.999,-0.017,-0.068,-0.027,-0.58,186.895
0.085,0.1079,-10.854,-1.8418,-18.2073,-69.0476,-5.8123,31.4,100088.0,,,,,,,
0.09,,,,,,,,,24.81,9.998,-0.037,-0.139,-0.034,-0.58,189.034
0.095,0.4248,-10.9565,-0.1382,8.5434,-51.5406,-7.3529,31.4,100081.0,,,,,,,
0.1,,,,,,,,,26.722,9.997,-0.053,-0.2,-0.039,-0.25,191.22
0.105,0.0635,-11.0684,-0.2505,13.3754,-28.7115,1.5406,31.4,100085.0,,,,,,,
0.11,,,,,,,,,28.675,9.996,-0.047,-0.245,-0.045,0.43,195.294
0.115,0.4102,-11.1694,-0.0664,17.9272,5.3221,6.0224,31.4,100066.0,,,,,,,
0.12,,,,,,,,,30.652,9.996,-0.036,-0.27,-0.044,0.43,197.676
0.125,-0.0552,-11.0884,0.4253,6.8627,18.8375,7.493,31.3,100036.0,,,,,,,
0.13,,,,,,,,,32.631,9.996,-0.021,-0.266,-0.038,0.68,197.872
0.135,-0.1064,-11.0503,0.8652,12.395,16.3866,9.3838,31.4,100072.0,,,,,,,
0.14,,,,,,,,,34.628,9.996,-0.015,-0.25,-0.032,0.68,199.685
0.145,-0.3247,-11.0498,1.0234,0.4902,17.6471,10.7843,31.4,100042.0,,,,,,,
0.15,,,,,,,,,36.626,9.997,-0.005,-0.236,-0.024,1.01,199.834
0.155,0.0459,-11.0513,0.3408,-17.2969,-53.3613,-2.3109,31.4,100033.0,,,,,,,
0.16,,,,,,,,,38.642,9.997,-0.006,-0.221,-0.015,1.6,201.619
0.165,-0.3193,-10.9341,0.0151,-31.3025,-30.6022,-16.2465,31.4,100029.0,,,,,,,
0.17,,,,,,,,,40.659,9.996,-0.021,-0.268,-0.017,1.77,201.628
0.175,0.1675,-10.8457,-0.7266,-25.4902,0.2801,-10.1541,31.4,100054.0,,,,,,,
0.18,,,,,,,,,42.675,9.995,-0.049,-0.295,-0.032,2.27,201.628
0.185,0.5542,-10.8506,-1.5718,-8.6134,14.3557,-5.7423,31.3,100027.0,,,,,,,
0.19,,,,,,,,,44.692,9.995,-0.071,-0.295,-0.042,3.28,201.628
0.195,0.3296,-10.7886,-0.1133,6.2325,114.0756,-4.902,31.4,100056.0,,,,,,,
0.2,,,,,,,,,46.708,9.995,-0.079,-0.282,-0.048,4.29,201.628
0.205,0.6484,-10.8027,-0.4902,13.5854,179.972,6.5126,31.3,100036.0,,,,,,,
0.21,,,,,,,,,48.724,9.997,-0.074,-0.183,-0.053,4.29,201.619
0.215,0.4795,-10.8032,0.3853,14.0056,249.5798,22.0588,31.4,100020.0,,,,,,,
0.22,,,,,,,,,50.718,9.999,-0.062,-0.027,-0.048,4.8,199.405
0.225,0.2095,-10.5464,1.1499,-1.6807,193.8375,18.4174,31.4,100022.0,,,,,,,
0.23,,,,,,,,,52.697,9.998,-0.049,0.19,-0.031,4.8,197.807
0.235,0.3125,-10.5327,-0.4604,-28.5014,169.6078,11.2745,31.4,100005.0,,,,,,,
0.24,,,,,,,,,54.674,9.993,-0.05,0.359,-0.016,5.05,197.714
0.245,-0.0229,-10.874,0.3032,-30.7423,136.9748,10.4342,31.3,100017.0,,,,,,,
0.25,,,,,,,,,56.643,9.986,-0.075,0.506,-0.006,5.38,196.901
0.255,0.2651,-10.7861,0.3125,-0.6303,123.2493,10.3641,31.3,100029.0,,,,,,,
0.26,,,,,,,,,58.612,9.979,-0.102,0.625,0.002,5.55,196.901
0.265,0.1338,-10.8662,-0.3062,14.6359,123.4594,8.6134,31.4,99991.0,,,,,,,
0.27,,,,,,,,,60.581,9.972,-0.103,0.732,0.01,5.55,196.891
0.275,0.3003,-10.8013,-0.189,-6.6527,116.6667,4.3417,31.3,99982.0,,,,,,,
0.28,,,,,,,,,62.549,9.964,-0.09,0.84,0.015,5.97,196.891
0.285,0.1533,-10.7749,0.1538,-22.6891,111.2745,10.2941,31.4,99988.0,,,,,,,
0.29,,,,,,,,,64.518,9.955,-0.096,0.941,0.019,6.14,196.863
0.295,0.0962,-10.8091,0.1064,-8.6835,109.3137,18.6975,31.3,99999.0,,,,,,,
0.3,,,,,,,,,66.487,9.945,-0.116,1.037,0.028,6.39,196.863
0.305,0.2681,-10.8433,-0.1152,2.3109,108.4034,12.395,31.3,99981.0,,,,,,,
0.31,,,,,,,,,68.455,9.934,-0.123,1.132,0.044,7.4,196.863
0.315,0.2134,-10.7578,-0.1138,-10.4342,104.0616,5.042,31.3,99967.0,,,,,,,
0.32,,,,,,,,,70.424,9.923,-0.12,1.225,0.053,7.91,196.863
0.325,0.1553,-10.6802,0.1064,-17.6471,99.0896,12.2549,31.4,99976.0,,,,,,,
0.33,,,,,,,,,72.392,9.912,-0.13,1.315,0.057,8.58,196.863
0.335,0.1479,-10.7354,-0.0039,-11.6947,96.0084,22.549,31.3,99962.0,,,,,,,
0.34,,,,,,,,,74.361,9.9,-0.145,1.401,0.069,8.84,196.863
0.345,0.2891,-10.7896,-0.0103,-8.2633,92.9972,15.4062,31.4,99950.0,,,,,,,
0.35,,,,,,,,,76.326,9.887,-0.153,1.483,0.088,9.34,196.574
0.355,0.1343,-10.7173,-0.0269,-14.916,89.2157,6.7927,31.4,99948.0,,,,,,,
0.36,,,,,,,,,78.292,9.875,-0.16,1.563,0.101,9.42,196.639
0.365,0.1816,-10.6855,0.0596,-16.0364,85.2241,13.8655,31.4,99930.0,,,,,,,
0.37,,,,,,,,,80.255,9.862,-0.173,1.64,0.108,9.85,196.359
0.375,0.2119,-10.7734,-0.0098,-13.5854,81.5126,22.9692,31.3,99952.0,,,,,,,
0.38,,,,,,,,,82.215,9.849,-0.186,1.713,0.121,10.6,196.032
0.385,0.2461,-10.8013,-0.0117,-16.3866,78.0112,17.0168,31.4,99935.0,,,,,,,
0.39,,,,,,,,,84.175,9.836,-0.196,1.783,0.141,11.02,196.032
0.395,0.1436,-10.7568,0.0127,-17.6471,74.6499,10.3641,31.4,99926.0,,,,,,,
0.4,,,,,,,,,86.135,9.823,-0.209,1.849,0.157,11.86,196.032
0.405,0.2041,-10.7817,0.0547,-14.6359,71.1485,16.8768,31.3,99896.0,,,,,,,
0.41,,,,,,,,,88.095,9.811,-0.224,1.913,0.167,12.03,196.013
0.415,0.2129,-10.8594,-0.022,-17.0868,67.9272,22.409,31.3,99902.0,,,,,,,
0.42,,,,,,,,,90.054,9.798,-0.235,1.974,0.182,12.2,196.013
0.425,0.2344,-10.876,0.0186,-20.7283,64.4258,16.5966,31.4,99907.0,,,,,,,
0.43,,,,,,,,,92.017,9.786,-0.248,2.032,0.203,13.3,196.331
0.435,0.1597,-10.853,0.0527,-17.8571,61.4846,12.6751,31.3,99899.0,,,,,,,
0.44,,,,,,,,,93.981,9.773,-0.264,2.086,0.219,13.72,196.49
0.445,0.2144,-10.9131,0.0254,-14.986,58.3333,17.577,31.3,99897.0,,,,,,,
0.45,,,,,,,,,95.945,9.761,-0.279,2.138,0.232,14.05,196.49
0.455,0.209,-10.9741,-0.0171,-19.888,54.1317,19.3978,31.3,99874.0,,,,,,,
0.46,,,,,,,,,97.913,9.75,-0.29,2.188,0.248,15.65,196.863
0.465,0.2217,-10.9683,0.0728,-20.7283,50.7703,14.2857,31.4,99889.0,,,,,,,
0.47,,,,,,,,,99.891,9.738,-0.305,2.234,0.267,16.07,197.854
0.475,0.1919,-10.9756,0.0635,-15.4762,48.9496,12.605,31.3,99867.0,,,,,,,
0.48,,,,,,,,,101.87,9.727,-0.322,2.276,0.281,16.33,197.975
0.485,0.2246,-11.0298,0.0156,-14.986,45.6583,15.7563,31.4,99867.0,,,,,,,
0.49,,,,,,,,,103.852,9.717,-0.334,2.317,0.294,16.49,198.293
0.495,0.2295,-11.0615,0.0308,-18.9776,41.3165,15.2661,31.3,99855.0,,,,,,,
0.5,,,,,,,,,105.84,9.707,-0.346,2.356,0.309,16.58,199.003
0.505,0.2148,-11.0986,0.0972,-17.507,38.1653,11.4146,31.3,99855.0,,,,,,,
0.51,,,,,,,,,107.84,9.697,-0.36,2.391,0.324,17.17,200.059
0.515,0.2129,-11.127,0.0615,-13.2353,35.4342,11.0644,31.3,99850.0,,,,,,,
0.52,,,,,,,,,109.84,9.688,-0.374,2.422,0.336,18.43,200.171
0.525,0.2339,-11.1763,0.0327,-14.2157,31.2325,12.3249,31.3,99825.0,,,,,,,
0.53,,,,,,,,,111.84,9.68,-0.385,2.452,0.347,19.02,200.199
0.535,0.2388,-11.2217,0.0864,-16.1064,27.1709,10.5042,31.3,99844.0,,,,,,,
0.54,,,,,,,,,113.851,9.673,-0.396,2.478,0.359,19.02,201.236
0.545,0.2256,-11.3267,0.0605,-8.6835,19.8179,7.423,31.3,99829.0,,,,,,,
0.55,,,,,,,,,115.868,9.666,-0.408,2.501,0.371,20.03,201.843
0.555,0.248,-11.3809,0.0669,-10.8543,15.4062,7.1429,31.3,99818.0,,,,,,,
0.56,,,,,,,,,117.891,9.661,-0.415,2.517,0.378,20.03,202.553
0.565,0.2554,-11.4263,0.1206,-10.8543,11.1345,5.112,31.3,99830.0,,,,,,,
0.57,,,,,,,,,119.92,9.657,-0.424,2.529,0.386,20.45,203.095
0.575,0.2324,-11.4653,0.1069,-5.6022,6.0224,3.0812,31.3,99791.0,,,,,,,
0.58,,,,,,,,,121.958,9.654,-0.433,2.538,0.392,20.96,204.039
0.585,0.2354,-11.5298,0.0747,-3.7815,1.5406,2.0308,31.3,99801.0,,,,,,,
0.59,,,,,,,,,124.005,9.653,-0.438,2.543,0.396,22.14,204.908
0.595,0.2368,-11.5703,0.0928,-7.493,-2.1008,0.5602,31.3,99815.0,,,,,,,
0.6,,,,,,,,,126.071,9.652,-0.441,2.544,0.398,22.22,206.916
0.605,0.2456,-11.6362,0.1167,-2.1008,-6.0924,-1.5406,31.3,99798.0,,,,,,,
0.61,,,,,,,,,128.148,9.652,-0.448,2.542,0.4,22.56,207.953
0.615,0.2329,-11.6655,0.0918,1.1204,-9.7339,-3.5014,31.3,99809.0,,,,,,,
0.62,,,,,,,,,130.233,9.654,-0.451,2.536,0.4,23.15,208.822
0.625,0.2466,-11.6924,0.0815,0.8403,-13.2353,-4.4118,31.4,99801.0,,,,,,,
0.63,,,,,,,,,132.325,9.656,-0.451,2.528,0.397,23.4,209.57
0.635,0.2485,-11.7075,0.1191,0.2101,-17.7871,-5.3221,31.3,99781.0,,,,,,,
0.64,,,,,,,,,134.43,9.659,-0.451,2.516,0.393,23.9,210.803
0.645,0.2319,-11.7178,0.1084,3.9216,-22.409,-6.7927,31.3,99782.0,,,,,,,
0.65,,,,,,,,,136.542,9.663,-0.452,2.5,0.389,24.58,211.578
0.655,0.2393,-11.7354,0.0879,6.7227,-25.9804,-8.2633,31.3,99767.0,,,,,,,
0.66,,,,,,,,,138.666,9.669,-0.45,2.481,0.383,24.58,212.84
0.665,0.2441,-11.7349,0.0928,4.972,-30.6022,-8.8936,31.3,99762.0,,,,,,,
0.67,,,,,,,,,140.796,9.675,-0.446,2.459,0.376,24.83,213.4
0.675,0.2393,-11.7231,0.1138,6.2325,-34.6639,-9.1737,31.3,99743.0,,,,,,,
0.68,,,,,,,,,142.93,9.682,-0.443,2.432,0.369,24.83,213.914
0.685,0.2432,-11.7329,0.1064,10.4342,-38.9356,-10.2241,31.3,99744.0,,,,,,,
0.69,,,,,,,,,145.067,9.69,-0.439,2.403,0.361,26.18,214.204
