ts,id,Ax,Ay,Az,Gx,Gy,Gz
-0.755,IMU0,-0.03515625,-0.509765625,0.03564453125,-0.0700280112044818,0.700280112044818,0.0700280112044818
-0.745,IMU0,-0.03515625,-0.5107421875,0.03515625,0.0,0.6302521008403361,0.0700280112044818
-0.735,IMU0,-0.037109375,-0.51025390625,0.03515625,-0.0700280112044818,0.5602240896358543,0.1400560224089636
-0.725,IMU0,-0.0380859375,-0.50927734375,0.03515625,-0.0700280112044818,0.350140056022409,0.0700280112044818
-0.715,IMU0,-0.03564453125,-0.5078125,0.0361328125,-0.0700280112044818,0.350140056022409,0.0700280112044818
-0.705,IMU0,-0.03271484375,-0.50732421875,0.0361328125,-0.1400560224089636,0.350140056022409,0.0700280112044818
-0.695,IMU0,-0.033203125,-0.50830078125,0.03515625,-0.0700280112044818,0.350140056022409,0.1400560224089636
-0.685,IMU0,-0.03466796875,-0.505859375,0.033203125,-0.0700280112044818,0.42016806722689076,0.0700280112044818
-0.675,IMU0,-0.03564453125,-0.505859375,0.0361328125,-0.0700280112044818,0.4901960784313726,0.1400560224089636
-0.665,IMU0,-0.033203125,-0.51123046875,0.03564453125,-0.0700280112044818,0.4901960784313726,0.0700280112044818
-0.655,IMU0,-0.03369140625,-0.51123046875,0.03564453125,-0.1400560224089636,0.42016806722689076,0.0700280112044818
-0.645,IMU0,-0.03271484375,-0.509765625,0.03662109375,-0.0700280112044818,0.42016806722689076,0.0700280112044818
-0.635,IMU0,-0.0361328125,-0.5087890625,0.03564453125,-0.1400560224089636,0.350140056022409,0.0700280112044818
-0.625,IMU0,-0.0341796875,-0.5078125,0.0341796875,-0.0700280112044818,0.2801120448179272,0.0700280112044818
-0.615,IMU0,-0.03369140625,-0.50830078125,0.03515625,0.0700280112044818,0.350140056022409,0.0700280112044818
-0.605,IMU0,-0.03515625,-0.51025390625,0.037109375,-0.0700280112044818,0.5602240896358543,0.0700280112044818
-0.595,IMU0,-0.037109375,-0.5107421875,0.0361328125,-0.0700280112044818,0.5602240896358543,0.0700280112044818
-0.585,IMU0,-0.03515625,-0.51123046875,0.03466796875,-0.0700280112044818,0.5602240896358543,0.0700280112044818
-0.575,IMU0,-0.03369140625,-0.5087890625,0.03662109375,-0.0700280112044818,0.42016806722689076,0.1400560224089636
-0.565,IMU0,-0.03515625,-0.5087890625,0.0361328125,-0.0700280112044818,0.2801120448179272,0.1400560224089636
-0.555,IMU0,-0.03564453125,-0.5078125,0.03662109375,-0.0700280112044818,0.2801120448179272,0.1400560224089636
-0.545,IMU0,-0.03466796875,-0.50830078125,0.0341796875,-0.0700280112044818,0.2801120448179272,0.0700280112044818
-0.535,IMU0,-0.033203125,-0.509765625,0.03564453125,-0.0700280112044818,0.350140056022409,0.0700280112044818
-0.525,IMU0,-0.03466796875,-0.5107421875,0.03466796875,0.0,0.2801120448179272,0.0700280112044818
-0.515,IMU0,-0.033203125,-0.509765625,0.03564453125,-0.0700280112044818,0.4901960784313726,0.0700280112044818
-0.505,IMU0,-0.03466796875,-0.5087890625,0.03564453125,-0.0700280112044818,0.42016806722689076,0.0700280112044818
-0.495,IMU0,-0.0341796875,-0.5087890625,0.03466796875,-0.0700280112044818,0.4901960784313726,0.0700280112044818
-0.485,IMU0,-0.03564453125,-0.50927734375,0.03515625,-0.0700280112044818,0.42016806722689076,0.0700280112044818
-0.475,IMU0,-0.03466796875,-0.50537109375,0.03564453125,-0.0700280112044818,0.42016806722689076,0.1400560224089636
-0.465,IMU0,-0.03466796875,-0.50830078125,0.03466796875,-0.0700280112044818,0.4901960784313726,0.0700280112044818
-0.455,IMU0,-0.0341796875,-0.5078125,0.037109375,0.0,0.350140056022409,0.0700280112044818
-0.445,IMU0,-0.03564453125,-0.50830078125,0.03466796875,-0.0700280112044818,0.42016806722689076,0.1400560224089636
-0.435,IMU0,-0.03369140625,-0.51025390625,0.037109375,-0.0700280112044818,0.350140056022409,0.1400560224089636
-0.425,IMU0,-0.03515625,-0.50732421875,0.03564453125,-0.1400560224089636,0.21008403361344538,0.0700280112044818
-0.415,IMU0,-0.03466796875,-0.50927734375,0.03564453125,-0.0700280112044818,0.2801120448179272,0.0700280112044818
-0.405,IMU0,-0.03369140625,-0.5087890625,0.03515625,-0.0700280112044818,0.42016806722689076,0.0700280112044818
-0.395,IMU0,-0.03564453125,-0.5068359375,0.03466796875,-0.0700280112044818,0.350140056022409,0.1400560224089636
-0.385,IMU0,-0.037109375,-0.51025390625,0.0361328125,-0.0700280112044818,0.21008403361344538,0.1400560224089636
-0.375,IMU0,-0.03466796875,-0.50927734375,0.0361328125,0.0,0.21008403361344538,0.0700280112044818
-0.365,IMU0,-0.03662109375,-0.51025390625,0.03369140625,-0.1400560224089636,0.0700280112044818,0.0700280112044818
-0.355,IMU0,-0.033203125,-0.52197265625,0.02978515625,-0.1400560224089636,0.0,0.21008403361344538
-0.345,IMU0,-0.03564453125,-0.49951171875,0.01318359375,0.1400560224089636,0.9103641456582633,-0.0700280112044818
-0.335,IMU0,-0.02880859375,-0.498046875,0.08154296875,0.5602240896358543,0.8403361344537815,-0.1400560224089636
-0.325,IMU0,-0.03466796875,-0.49755859375,0.04248046875,-0.8403361344537815,0.21008403361344538,0.0700280112044818
-0.315,IMU0,-0.033203125,-0.51123046875,-0.0126953125,-0.7703081232492998,0.9803921568627452,0.0
-0.305,IMU0,-0.029296875,-0.509765625,0.033203125,0.5602240896358543,0.5602240896358543,0.0700280112044818
-0.295,IMU0,-0.0390625,-0.51708984375,0.0712890625,0.350140056022409,-0.1400560224089636,0.2801120448179272
-0.285,IMU0,-0.046875,-0.52001953125,0.03515625,-0.5602240896358543,-0.350140056022409,0.2801120448179272
-0.275,IMU0,-0.0361328125,-0.5166015625,0.0078125,-0.21008403361344538,-0.350140056022409,-0.0700280112044818
-0.265,IMU0,-0.0126953125,-0.50244140625,0.0458984375,0.42016806722689076,0.350140056022409,-0.1400560224089636
-0.255,IMU0,-0.02783203125,-0.5,0.04248046875,-0.0700280112044818,0.42016806722689076,0.2801120448179272
-0.245,IMU0,-0.05078125,-0.5048828125,0.02490234375,-0.2801120448179272,0.1400560224089636,0.2801120448179272
-0.235,IMU0,-0.01611328125,-0.51025390625,0.05126953125,0.0700280112044818,1.1204481792717087,-0.21008403361344538
-0.225,IMU0,-0.037109375,-0.517578125,0.02734375,-0.350140056022409,0.9103641456582633,0.2801120448179272
-0.215,IMU0,-0.0595703125,-0.521484375,0.0322265625,-0.0700280112044818,0.2801120448179272,0.2801120448179272
-0.205,IMU0,-0.0380859375,-0.51416015625,0.0390625,0.0700280112044818,-0.42016806722689076,-0.1400560224089636
-0.195,IMU0,-0.01513671875,-0.5068359375,0.0380859375,-0.1400560224089636,-0.6302521008403361,-0.0700280112044818
-0.185,IMU0,-0.0224609375,-0.5009765625,0.025390625,-0.1400560224089636,0.0700280112044818,0.2801120448179272
-0.175,IMU0,-0.0380859375,-0.52001953125,0.03515625,0.1400560224089636,-0.0700280112044818,0.2801120448179272
-0.165,IMU0,-0.04638671875,-0.81640625,0.0263671875,-0.0700280112044818,0.8403361344537815,0.0
-0.155,IMU0,-0.03369140625,-0.3134765625,0.0400390625,1.3305322128851542,-3.2212885154061626,0.5602240896358543
-0.145,IMU0,-0.02734375,-0.57275390625,0.09521484375,-0.0700280112044818,-5.2521008403361344,0.6302521008403361
-0.135,IMU0,-0.06689453125,-1.0859375,0.05810546875,-1.3305322128851542,-4.621848739495799,1.4705882352941178
-0.125,IMU0,-0.07373046875,-1.52197265625,0.11376953125,-0.7703081232492998,-9.663865546218489,1.3305322128851542
-0.115,IMU0,-0.05078125,-1.79345703125,0.13134765625,-2.030812324929972,-10.854341736694678,2.030812324929972
-0.105,IMU0,-0.04931640625,-2.158203125,0.16650390625,-4.551820728291316,-13.865546218487395,7.42296918767507
-0.095,IMU0,-0.14453125,-2.337890625,0.14990234375,1.400560224089636,-23.31932773109244,4.621848739495799
-0.085,IMU0,-0.0703125,-2.7294921875,0.32080078125,-2.73109243697479,-26.12044817927171,4.201680672268908
-0.075,IMU0,-0.115234375,-3.1201171875,0.2529296875,-6.792717086834735,-37.324929971988794,7.42296918767507
-0.065,IMU0,-0.19189453125,-3.53662109375,0.228515625,-12.955182072829132,-37.39495798319328,16.456582633053223
-0.055,IMU0,-0.22412109375,-4.482421875,0.302734375,-12.46498599439776,-24.859943977591037,8.823529411764707
-0.045,IMU0,-0.21728515625,-5.287109375,0.42236328125,-10.224089635854343,-22.338935574229694,6.932773109243698
-0.035,IMU0,-0.322265625,-6.14404296875,0.5009765625,-19.95798319327731,-23.10924369747899,11.344537815126051
-0.025,IMU0,-0.35546875,-6.51708984375,0.54736328125,-21.708683473389357,-8.893557422969188,14.495798319327731
-0.015,IMU0,-0.3662109375,-6.24853515625,0.43359375,-12.394957983193278,2.5910364145658265,7.072829131652662
-0.005,IMU0,-0.2802734375,-5.08935546875,0.3203125,0.21008403361344538,1.7507002801120448,0.9103641456582633
0.005,IMU0,-0.30859375,-4.79296875,0.33203125,0.7703081232492998,-5.042016806722689,-0.2801120448179272
0.015,IMU0,-0.21484375,-4.6806640625,0.35888671875,0.5602240896358543,-6.23249299719888,0.700280112044818
0.025,IMU0,-0.2236328125,-4.6435546875,0.33251953125,0.0700280112044818,-5.042016806722689,0.5602240896358543
0.035,IMU0,-0.23486328125,-4.67626953125,0.2958984375,-0.4901960784313726,-0.350140056022409,0.8403361344537815
0.045,IMU0,-0.27197265625,-4.7451171875,0.23828125,0.7703081232492998,-1.4705882352941178,1.3305322128851542
0.055,IMU0,-0.23095703125,-4.8056640625,0.3623046875,1.9607843137254903,-1.8907563025210086,-0.6302521008403361
0.065,IMU0,-0.30419921875,-4.8447265625,0.0771484375,0.0700280112044818,2.8711484593837535,0.42016806722689076
0.075,IMU0,-0.17919921875,-4.81591796875,0.05615234375,-2.450980392156863,-3.2913165266106446,0.8403361344537815
0.085,IMU0,-0.134765625,-4.8271484375,0.30078125,8.403361344537815,-10.714285714285715,0.0700280112044818
0.095,IMU0,-0.2509765625,-4.76123046875,0.33056640625,5.882352941176471,-10.504201680672269,3.2913165266106446
0.105,IMU0,-0.2080078125,-4.751953125,0.36767578125,3.9215686274509807,-2.6610644257703084,2.2408963585434174
0.115,IMU0,-0.2841796875,-4.7451171875,0.2626953125,4.411764705882353,3.361344537815126,2.450980392156863
0.125,IMU0,-0.18212890625,-4.763671875,0.40234375,4.621848739495799,3.8515406162464987,1.3305322128851542
0.135,IMU0,-0.0966796875,-4.76513671875,0.873046875,7.843137254901961,14.495798319327731,-1.1904761904761905
0.145,IMU0,-0.32421875,-4.82861328125,0.25146484375,-3.8515406162464987,22.058823529411764,2.170868347338936
0.155,IMU0,-0.24267578125,-4.82470703125,0.3564453125,-1.6106442577030813,10.504201680672269,0.8403361344537815
0.165,IMU0,-0.41357421875,-4.81005859375,0.2060546875,-1.8907563025210086,13.865546218487395,0.0700280112044818
0.175,IMU0,-0.22314453125,-4.81591796875,0.43603515625,1.3305322128851542,1.5406162464985995,-3.2913165266106446
0.185,IMU0,-0.19384765625,-4.77978515625,0.2001953125,-1.6106442577030813,20.798319327731093,-4.761904761904762
0.195,IMU0,-0.322265625,-4.779296875,0.3779296875,0.21008403361344538,25.70028011204482,0.4901960784313726
0.205,IMU0,-0.0595703125,-4.68212890625,0.37451171875,0.21008403361344538,31.58263305322129,-2.8711484593837535
0.215,IMU0,-0.46923828125,-4.82275390625,-0.166015625,-4.411764705882353,-3.5714285714285716,5.042016806722689
0.225,IMU0,-0.0126953125,-4.74755859375,0.20361328125,5.322128851540617,-22.198879551820728,-1.3305322128851542
0.235,IMU0,-0.21630859375,-4.79150390625,0.25927734375,6.23249299719888,-14.355742296918768,2.9411764705882355
0.245,IMU0,-0.185546875,-4.81201171875,0.33154296875,5.2521008403361344,-3.081232492997199,5.8123249299719895
0.255,IMU0,-0.3154296875,-4.7607421875,0.13330078125,5.602240896358544,-9.173669467787116,3.361344537815126
0.265,IMU0,-0.48291015625,-4.751953125,0.61962890625,11.554621848739496,-24.439775910364148,4.201680672268908
0.275,IMU0,-0.35791015625,-4.7275390625,0.71923828125,-1.5406162464985995,-9.033613445378151,0.0
0.285,IMU0,-0.27197265625,-4.74609375,0.3134765625,-4.761904761904762,13.725490196078432,-4.831932773109244
0.295,IMU0,-0.39013671875,-4.73095703125,0.11865234375,-3.431372549019608,8.893557422969188,-2.2408963585434174
0.305,IMU0,-0.2998046875,-4.703125,0.50830078125,3.5714285714285716,40.75630252100841,-9.593837535014005
0.315,IMU0,-0.345703125,-4.7705078125,0.197265625,0.350140056022409,77.73109243697479,-7.002801120448179
0.325,IMU0,-0.427734375,-4.62548828125,0.443359375,0.1400560224089636,64.56582633053222,-8.61344537815126
0.335,IMU0,-0.61572265625,-4.63671875,0.2119140625,-2.030812324929972,39.77591036414566,-7.703081232492997
0.345,IMU0,-0.2490234375,-4.65185546875,-0.0166015625,-4.061624649859944,20.938375350140056,-11.834733893557424
0.355,IMU0,-0.20947265625,-4.61865234375,0.1064453125,4.901960784313726,9.873949579831933,-8.123249299719888
0.365,IMU0,-0.13720703125,-4.59912109375,0.5361328125,9.73389355742297,-24.439775910364148,-1.050420168067227
0.375,IMU0,-0.41162109375,-4.60595703125,0.33935546875,0.0700280112044818,-48.94957983193277,5.2521008403361344
0.385,IMU0,-0.49560546875,-4.69580078125,0.0966796875,-3.431372549019608,-42.15686274509804,5.182072829131653
0.395,IMU0,-0.306640625,-4.74072265625,0.27734375,2.2408963585434174,-38.30532212885154,-0.0700280112044818
0.405,IMU0,-0.1064453125,-4.7109375,0.51953125,6.23249299719888,-38.30532212885154,-2.8711484593837535
0.415,IMU0,-0.1650390625,-4.73388671875,0.4794921875,-1.3305322128851542,-0.350140056022409,0.4901960784313726
0.425,IMU0,-0.24755859375,-4.77783203125,0.2607421875,-7.492997198879552,27.3109243697479,4.061624649859944
0.435,IMU0,-0.20361328125,-4.791015625,0.36474609375,-1.1204481792717087,28.0812324929972,0.5602240896358543
0.445,IMU0,-0.18408203125,-4.7802734375,0.4150390625,-1.5406162464985995,26.330532212885156,-0.8403361344537815
0.455,IMU0,-0.2421875,-4.78173828125,0.30224609375,-5.112044817927171,25.420168067226893,2.6610644257703084
0.465,IMU0,-0.21728515625,-4.78515625,0.37109375,-0.9803921568627452,23.949579831932773,0.2801120448179272
0.475,IMU0,-0.193359375,-4.7744140625,0.37353515625,-2.8711484593837535,22.408963585434176,0.21008403361344538
0.485,IMU0,-0.2431640625,-4.76025390625,0.31591796875,-3.781512605042017,21.42857142857143,2.100840336134454
0.495,IMU0,-0.2060546875,-4.75830078125,0.35888671875,-4.061624649859944,18.207282913165265,0.8403361344537815
0.505,IMU0,-0.2373046875,-4.75439453125,0.34326171875,-3.2212885154061626,16.80672268907563,1.400560224089636
0.515,IMU0,-0.203125,-4.755859375,0.39404296875,-2.2408963585434174,14.84593837535014,-0.2801120448179272
0.525,IMU0,-0.21875,-4.76513671875,0.3369140625,-4.621848739495799,13.165266106442578,1.050420168067227
0.535,IMU0,-0.2353515625,-4.76513671875,0.3662109375,-2.73109243697479,11.414565826330533,0.6302521008403361
0.545,IMU0,-0.2119140625,-4.77001953125,0.3837890625,-3.5714285714285716,9.38375350140056,-0.5602240896358543
0.555,IMU0,-0.232421875,-4.76611328125,0.34228515625,-4.551820728291316,7.843137254901961,0.21008403361344538
0.565,IMU0,-0.22216796875,-4.7685546875,0.384765625,-2.9411764705882355,5.9523809523809526,-0.7703081232492998
0.575,IMU0,-0.21826171875,-4.76806640625,0.3603515625,-4.621848739495799,3.991596638655462,-1.050420168067227
0.585,IMU0,-0.23681640625,-4.77734375,0.349609375,-4.131652661064426,2.380952380952381,-0.700280112044818
0.595,IMU0,-0.2236328125,-4.7958984375,0.38427734375,-3.5714285714285716,0.1400560224089636,-1.8907563025210086
0.605,IMU0,-0.22705078125,-4.7802734375,0.3486328125,-4.971988795518207,-1.8907563025210086,-1.680672268907563
0.615,IMU0,-0.2333984375,-4.77978515625,0.3671875,-3.8515406162464987,-3.781512605042017,-1.8907563025210086
0.625,IMU0,-0.220703125,-4.7724609375,0.37158203125,-4.411764705882353,-6.0924369747899165,-2.5210084033613445
0.635,IMU0,-0.2275390625,-4.7734375,0.3486328125,-4.901960784313726,-8.123249299719888,-2.170868347338936
0.645,IMU0,-0.2265625,-4.7763671875,0.376953125,-3.9215686274509807,-10.364145658263306,-2.73109243697479
0.655,IMU0,-0.224609375,-4.77685546875,0.35986328125,-5.112044817927171,-12.815126050420169,-2.9411764705882355
0.665,IMU0,-0.2314453125,-4.7880859375,0.3583984375,-4.901960784313726,-14.84593837535014,-2.73109243697479
0.675,IMU0,-0.2197265625,-4.79150390625,0.37890625,-4.621848739495799,-17.086834733893557,-3.431372549019608
0.685,IMU0,-0.21875,-4.78662109375,0.3564453125,-5.5322128851540615,-19.39775910364146,-3.2913165266106446
0.695,IMU0,-0.22314453125,-4.7900390625,0.36962890625,-4.831932773109244,-21.708683473389357,-3.361344537815126
0.705,IMU0,-0.22412109375,-4.79345703125,0.36669921875,-5.392156862745098,-24.229691876750703,-3.5714285714285716
0.715,IMU0,-0.22998046875,-4.79638671875,0.35888671875,-5.46218487394958,-26.400560224089638,-3.641456582633053
0.725,IMU0,-0.236328125,-4.7900390625,0.37451171875,-5.042016806722689,-28.641456582633054,-3.991596638655462
0.735,IMU0,-0.23388671875,-4.779296875,0.36181640625,-5.602240896358544,-31.022408963585434,-4.271708683473389
0.745,IMU0,-0.23046875,-4.779296875,0.3642578125,-5.322128851540617,-33.12324929971989,-4.341736694677872
0.755,IMU0,-0.22705078125,-4.78759765625,0.37353515625,-5.392156862745098,-35.57422969187675,-4.341736694677872
0.765,IMU0,-0.23046875,-4.79150390625,0.35791015625,-5.602240896358544,-38.095238095238095,-4.061624649859944
0.775,IMU0,-0.22998046875,-4.806640625,0.365234375,-5.042016806722689,-40.75630252100841,-4.201680672268908
0.785,IMU0,-0.2314453125,-4.81298828125,0.361328125,-5.182072829131653,-43.34733893557423,-3.991596638655462
0.795,IMU0,-0.234375,-4.82080078125,0.36181640625,-4.901960784313726,-45.728291316526615,-3.781512605042017
0.805,IMU0,-0.23193359375,-4.8154296875,0.36181640625,-4.69187675070028,-48.38935574229692,-3.781512605042017
0.815,IMU0,-0.234375,-4.81591796875,0.35693359375,-4.761904761904762,-51.05042016806723,-3.361344537815126
0.825,IMU0,-0.2353515625,-4.81640625,0.3623046875,-4.201680672268908,-53.57142857142858,-3.2913165266106446
0.835,IMU0,-0.232421875,-4.81689453125,0.3583984375,-4.341736694677872,-56.44257703081233,-3.2913165266106446
0.845,IMU0,-0.24072265625,-4.81787109375,0.35498046875,-4.131652661064426,-59.103641456582636,-3.011204481792717
0.855,IMU0,-0.244140625,-4.814453125,0.3544921875,-3.8515406162464987,-64.77591036414566,-2.801120448179272
0.865,IMU0,-0.24169921875,-4.82177734375,0.35888671875,-3.2913165266106446,-67.22689075630252,-2.801120448179272
0.875,IMU0,-0.2421875,-4.83642578125,0.36279296875,-3.151260504201681,-69.53781512605042,-2.5910364145658265
0.885,IMU0,-0.23974609375,-4.8330078125,0.3564453125,-3.151260504201681,-72.26890756302521,-2.380952380952381
0.895,IMU0,-0.2392578125,-4.85009765625,0.3603515625,-2.801120448179272,-75.0,-2.170868347338936
0.905,IMU0,-0.24951171875,-4.85888671875,0.36083984375,-2.6610644257703084,-77.6610644257703,-1.8907563025210086
