ts,filtered_altitude_AGL,filtered_acceleration
-0.75,0.9276351928710938,0.3312206268310547
-0.74,0.7504501342773438,0.3312206268310547
-0.73,0.7504501342773438,0.3312206268310547
-0.72,0.7504501342773438,0.3312206268310547
-0.71,0.6600875854492188,0.3312206268310547
-0.7,0.4955902099609375,0.3312206268310547
-0.69,0.4955902099609375,0.3312206268310547
-0.68,0.6600875854492188,0.3312206268310547
-0.67,0.4955902099609375,0.3312206268310547
-0.66,0.4955902099609375,0.3312206268310547
-0.65,0.6600875854492188,0.3312206268310547
-0.64,0.9119644165039062,0.3312206268310547
-0.63,0.9119644165039062,0.3312206268310547
-0.62,0.9119644165039062,0.3312206268310547
-0.61,0.9119644165039062,0.3312206268310547
-0.6,0.396636962890625,0.3312206268310547
-0.59,0.1437835693359375,0.34096240997314453
-0.58,0.396636962890625,0.3604469299316406
-0.57,0.1437835693359375,0.37018775939941406
-0.56,0.1437835693359375,0.3604469299316406
-0.55,0.1437835693359375,0.34096240997314453
-0.54,0.3151702880859375,0.34096240997314453
-0.53,0.3151702880859375,0.34096240997314453
-0.52,0.06214141845703125,0.34096240997314453
-0.51,0.3151702880859375,0.3604469299316406
-0.5,0.39611053466796875,0.3604469299316406
-0.49,0.3151702880859375,0.34096240997314453
-0.48,0.39611053466796875,0.34096240997314453
-0.47,0.6464767456054688,0.34096240997314453
-0.46,0.39611053466796875,0.34096240997314453
-0.45,0.3147125244140625,0.34096240997314453
-0.44,0.3147125244140625,0.34096240997314453
-0.43,0.39611053466796875,0.34096240997314453
-0.42,0.3147125244140625,0.34096240997314453
-0.41,0.3147125244140625,0.3312206268310547
-0.4,0.728851318359375,0.3312206268310547
-0.39,0.3147125244140625,0.3312206268310547
-0.38,-0.02082061767578125,0.3312206268310547
-0.37,-0.02082061767578125,0.3312206268310547
-0.36,-0.02082061767578125,0.34096240997314453
-0.35,-0.0275115966796875,0.3507041931152344
-0.34,-0.107635498046875,0.3507041931152344
-0.33,-0.0275115966796875,0.3507041931152344
-0.32,-0.0275115966796875,0.3507041931152344
-0.31,-0.44305419921875,0.34096240997314453
-0.3,-0.0275115966796875,0.3507041931152344
-0.29,0.47621917724609375,0.3604469299316406
-0.28,0.47621917724609375,0.3604469299316406
-0.27,0.4780731201171875,0.37018775939941406
-0.26,0.73394775390625,0.38967132568359375
-0.25,0.73394775390625,0.3604469299316406
-0.24,0.8102798461914062,0.3604469299316406
-0.23,0.8102798461914062,0.3604469299316406
-0.22,0.8102798461914062,0.37018775939941406
-0.21,0.5554962158203125,0.37018775939941406
-0.2,0.5554962158203125,0.49683189392089844
-0.19,0.6357650756835938,0.4481229782104492
-0.18,0.5554962158203125,0.37018775939941406
-0.17,0.5524826049804688,0.30199527740478516
-0.16,-0.11998748779296875,0.37018775939941406
-0.15,-0.11998748779296875,0.4481229782104492
-0.14,-0.11998748779296875,0.4481229782104492
-0.13,0.05234527587890625,0.5163154602050781
-0.12,0.5524826049804688,0.5650243759155273
-0.11,0.6357650756835938,0.5650243759155273
-0.1,0.7174148559570312,1.6171398162841797
-0.09,0.9778289794921875,6.478301048278809
-0.08,2.6556777954101562,11.855778694152832
-0.07,3.4031219482421875,20.555213928222656
-0.06,6.5053863525390625,25.971656799316406
-0.05,21.20439910888672,33.24878692626953
-0.04,37.99945831298828,36.833770751953125
-0.03,51.32963562011719,44.64670181274414
-0.02,51.32963562011719,52.440147399902344
-0.01,51.32963562011719,60.74991226196289
0.0,51.32963562011719,79.61979675292969
0.01,51.32963562011719,91.7288589477539
0.02,33.27141571044922,91.7288589477539
0.03,13.849029541015625,91.7288589477539
0.04,4.663566589355469,91.7288589477539
0.05,3.7387619018554688,91.7288589477539
0.06,3.1495132446289062,85.81558227539062
0.07,3.1495132446289062,85.81558227539062
0.08,2.5602798461914062,85.81558227539062
0.09,3.1495132446289062,85.81558227539062
0.1,3.654205322265625,85.81558227539062
0.11,3.654205322265625,85.18236541748047
0.12,3.1495132446289062,85.18236541748047
0.13,3.654205322265625,85.18236541748047
0.14,3.8233184814453125,85.2310791015625
0.15,3.9924163818359375,85.26029968261719
0.16,4.497100830078125,85.26029968261719
0.17,4.497100830078125,85.26029968261719
0.18,4.663566589355469,85.26029968261719
0.19,5.086334228515625,85.26029968261719
0.2,5.2528076171875,85.55255126953125
0.21,5.5064697265625,85.55255126953125
0.22,5.760139465332031,85.55255126953125
0.23,6.095710754394531,86.15653991699219
0.24,6.095710754394531,86.15653991699219
0.25,6.180259704589844,85.7863540649414
0.26,6.6003875732421875,85.7863540649414
0.27,6.854057312011719,85.55255126953125
0.28,7.020515441894531,85.54280853271484
0.29,7.105072021484375,85.17262268066406
0.3,7.443290710449219,84.99726867675781
0.31,8.706321716308594,84.99726867675781
0.32,9.21099853515625,84.90959167480469
0.33,9.380111694335938,84.99726867675781
0.34,9.54656982421875,84.88036346435547
0.35,9.54656982421875,84.578369140625
0.36,9.54656982421875,84.51017761230469
0.37,9.800239562988281,84.02308654785156
0.38,10.053901672363281,83.00019836425781
0.39,10.220367431640625,82.69820404052734
0.4,10.220367431640625,82.69820404052734
0.41,10.389472961425781,82.69820404052734
0.42,10.389472961425781,82.69820404052734
0.43,10.727699279785156,83.00019836425781
0.44,10.894157409667969,83.87696075439453
0.45,13.169197082519531,84.178955078125
0.46,14.263114929199219,84.63682556152344
0.47,14.432228088378906,84.77320861816406
0.48,14.432228088378906,85.51358032226562
0.49,14.51678466796875,85.51358032226562
0.5,14.685882568359375,85.51358032226562
0.51,14.854995727539062,85.51358032226562
