ts,height,velocity,acceleration
-0.75,0.1136820986866951,0.13254399597644806,0.016265440732240677
-0.74,0.13107715547084808,0.14933042228221893,0.0165242999792099
-0.73,0.14847275614738464,0.16594631969928741,0.016780460253357887
-0.72,0.1654825508594513,0.1819937378168106,0.017027730122208595
-0.71,0.18230119347572327,0.19767984747886658,0.017269335687160492
-0.7,0.1903081089258194,0.20409002900123596,0.01736646145582199
-0.69,0.1982138454914093,0.21033017337322235,0.01746092550456524
-0.68,0.21463976800441742,0.22532117366790771,0.017691638320684433
-0.67,0.22567704319953918,0.23458462953567505,0.017833130434155464
-0.66,0.22623784840106964,0.23291534185409546,0.017804360017180443
-0.65,0.23535163700580597,0.24011141061782837,0.017913641408085823
-0.64,0.23576845228672028,0.23823679983615875,0.017881661653518677
-0.63,0.2361583709716797,0.23635342717170715,0.017849549651145935
-0.62,0.2365218549966812,0.23446188867092133,0.017817316576838493
-0.61,0.2420814484357834,0.2379651516675949,0.017869092524051666
-0.6,0.24233943223953247,0.23594796657562256,0.017834899947047234
-0.59,0.2425719052553177,0.23383082449436188,0.008341132663190365
-0.58,0.24277886748313904,0.23170886933803558,0.008306792005896568
-0.57,0.239475816488266,0.22597728669643402,0.008216248825192451
-0.56,0.23452170193195343,0.21859599649906158,0.00810003187507391
-0.55,0.2278730720281601,0.20953688025474548,0.007957706227898598
-0.54,0.22299551963806152,0.20240230858325958,0.007845371030271053
-0.53,0.21814796328544617,0.19537146389484406,0.00773466844111681
-0.52,0.21333080530166626,0.18844370543956757,0.0076255882158875465
-0.51,0.22066786885261536,0.19416052103042603,0.007713420316576958
-0.5,0.21578724682331085,0.18717941641807556,0.007603513076901436
-0.49,0.20921452343463898,0.17851890623569489,0.007467471994459629
-0.48,0.1890377402305603,0.15587271749973297,0.007113673724234104
-0.47,0.16728520393371582,0.13182714581489563,0.006738140247762203
-0.46,0.14750969409942627,0.11007189005613327,0.006398328579962254
-0.45,0.1279260516166687,0.08873681724071503,0.006065113469958305
-0.44,0.11551613360643387,0.07504063099622726,0.0058508990332484245
-0.43,0.1032261997461319,0.061608120799064636,0.005640823394060135
-0.42,0.09105636924505234,0.048436734825372696,0.005434846505522728
-0.41,0.08071555942296982,0.0372917503118515,0.00526045635342598
-0.4,0.07223380357027054,0.028183601796627045,0.005117809399962425
-0.39,0.06383605301380157,0.019161056727170944,-0.004482458345592022
-0.38,0.055521901696920395,0.010316942818462849,-0.0046194763854146
-0.37,0.04900910705327988,0.0034265276044607162,-0.004726051352918148
-0.36,0.039239391684532166,-0.006763070821762085,-0.004883983172476292
-0.35,0.032892730087041855,-0.013307547196745872,-0.00498513039201498
-0.34,0.023289134725928307,-0.023154743015766144,-0.005137689411640167
-0.33,0.01710854470729828,-0.02936035767197609,-0.005233519710600376
-0.32,0.014547301456332207,-0.03166426718235016,0.004190395586192608
-0.31,0.012015940621495247,-0.033913787454366684,0.00415471475571394
-0.3,0.011213358491659164,-0.034351903945207596,0.0041472455486655235
-0.29,0.012198453769087791,-0.03293614462018013,0.004168645478785038
-0.28,0.011401710100471973,-0.033378198742866516,0.004161112941801548
-0.27,0.01239248737692833,-0.031966496258974075,0.004182447679340839
-0.26,0.013376803137362003,-0.03057587333023548,0.004203450866043568
-0.25,0.0143545838072896,-0.029206188395619392,0.004224124364554882
-0.24,0.013550223782658577,-0.02969415858387947,0.004215868189930916
-0.23,0.012757555581629276,-0.030165065079927444,0.004207879304885864
-0.22,0.008513253182172775,-0.03429614007472992,-0.0053160786628723145
-0.21,0.004315401427447796,-0.03833705186843872,-0.005378173664212227
-0.2,-0.004994870629161596,-0.04753165319561958,0.003938466310501099
-0.19,-0.014205011539161205,-0.05662308633327484,-0.005662689916789532
-0.18,-0.02331559732556343,-0.06551887094974518,-0.005800329148769379
-0.17,-0.032326750457286835,-0.07422112673521042,-0.005934933200478554
-0.16,-0.04299978166818619,-0.08445984870195389,0.003365534357726574
-0.15,-0.046674422919750214,-0.08726005256175995,0.01277942955493927
-0.14,-0.05542410537600517,-0.09528205543756485,0.012652525678277016
-0.13,-0.06407179683446884,-0.10283447802066803,0.040908925235271454
-0.12,-0.07437269389629364,-0.11192619800567627,0.05021996051073074
-0.11,-0.08455170691013336,-0.1207992434501648,0.05007397383451462
-0.1,-0.09460826218128204,-0.12926703691482544,0.06885132193565369
-0.09,-0.10970218479633331,-0.142577663064003,0.0970083475112915
-0.08,-0.12249799072742462,-0.15309299528598785,0.12520453333854675
-0.07,-0.13671576976776123,-0.15160875022411346,1.468316912651062
-0.06,-0.16274705529212952,-0.09733306616544724,8.00476360321045
-0.05,-0.1952851116657257,0.0800827145576477,21.115772247314453
-0.04,-0.22414937615394592,0.5927978157997131,54.622501373291016
-0.03,-0.2601449489593506,1.2755886316299438,72.99305725097656
-0.02,-0.28810977935791016,2.0826187133789062,85.35652923583984
-0.01,-0.29337596893310547,2.9464662075042725,89.54680633544922
0.0,-0.2693646550178528,3.8428597450256348,90.67237854003906
0.01,-0.22651764750480652,4.752419948577881,90.9561767578125
0.02,-0.1745784729719162,5.66245174407959,91.00347900390625
0.03,-0.11344815045595169,6.573336601257324,91.088623046875
0.04,-0.04317284747958183,7.49301815032959,91.96839904785156
0.05,0.03632208704948425,8.413456916809082,92.04407501220703
0.06,0.12510059773921967,9.33475112915039,92.12921905517578
0.07,0.22331835329532623,10.262210845947266,92.7441177368164
0.08,0.3305293917655945,11.194090843200684,93.18873596191406
0.09,0.4470227062702179,12.126911163330078,93.28334045410156
0.1,0.5731511116027832,13.059767723083496,93.28334045410156
