ts,altitude[m],velocity[m/s],latitude,longitude
0.0,0,6,0.0,0.0
0.1,0,11,0.0,0.0
0.2,2,17,0.0,0.0
0.3,4,22,0.0,0.0
0.4,6,27,0.0,0.0
0.6,13,39,0.0,0.0
0.7,17,44,0.0,0.0
0.8,22,50,0.0,0.0
0.9,27,56,0.0,0.0
1.0,33,62,0.0,0.0
1.1,40,67,0.0,0.0
1.3,55,79,0.0,0.0
1.4,63,85,0.0,0.0
1.5,72,91,0.0,0.0
1.6,81,97,0.0,0.0
1.7,91,103,0.0,0.0
1.8,102,109,0.0,0.0
2.0,124,120,0.0,0.0
2.1,137,126,0.0,0.0
2.2,149,131,0.0,0.0
2.3,163,137,0.0,0.0
2.4,176,143,0.0,0.0
2.5,191,148,0.0,0.0
2.6,205,153,0.0,0.0
2.7,221,159,0.0,0.0
2.8,237,164,0.0,0.0
2.9,253,169,0.0,0.0
3.0,270,174,0.0,0.0
3.1,12,37,39.3879,-8.2901
3.2,304,184,0.0,0.0
3.3,21,49,39.3879,-8.2901
3.4,26,55,39.3879,-8.2901
3.5,32,61,39.3879,-8.2901
3.6,38,67,39.3879,-8.2901
3.7,398,206,0.0,0.0
3.8,418,210,0.0,0.0
3.9,61,85,39.3879,-8.2901
4.0,70,91,39.3879,-8.2901
4.1,481,222,0.0,0.0
4.2,89,103,39.3879,-8.2901
4.3,525,230,0.0,0.0
4.4,547,233,0.0,0.0
4.5,570,237,0.0,0.0
4.6,135,127,39.3879,-8.2901
4.7,148,133,39.3879,-8.2901
4.8,642,248,0.0,0.0
4.9,667,250,0.0,0.0
5.0,692,251,0.0,0.0
5.1,717,251,0.0,0.0
5.2,219,161,39.3879,-8.2901
5.3,767,248,0.0,0.0
5.4,792,246,0.0,0.0
5.5,817,244,0.0,0.0
5.6,285,182,39.3879,-8.2901
5.7,303,186,39.3879,-8.2901
5.8,890,239,0.0,0.0
6.0,358,200,39.3879,-8.2901
6.1,961,233,0.0,0.0
6.2,984,231,0.0,0.0
6.3,1008,229,0.0,0.0
6.4,1031,227,0.0,0.0
6.5,1054,226,0.0,0.0
6.6,1077,224,0.0,0.0
6.7,499,229,39.3879,-8.2901
6.8,1122,220,0.0,0.0
6.9,1144,218,0.0,0.0
7.0,566,240,39.3879,-8.2901
7.1,1188,215,0.0,0.0
7.2,1209,213,0.0,0.0
7.3,637,250,39.3879,-8.2901
7.4,1252,209,0.0,0.0
7.5,687,255,39.3879,-8.2901
7.6,1294,206,0.0,0.0
7.8,762,252,39.3879,-8.2901
8.0,811,248,39.3879,-8.2901
8.1,1396,197,0.0,0.0
8.2,860,244,39.3879,-8.2901
8.3,884,242,39.3879,-8.2901
8.5,932,238,39.3879,-8.2901
8.6,956,236,39.3879,-8.2901
8.7,1513,187,0.0,0.0
8.8,1532,186,0.0,0.0
8.9,1025,230,39.3879,-8.2901
9.0,1569,182,0.0,0.0
9.1,1588,181,0.0,0.0
9.2,1606,179,0.0,0.0
9.3,1624,178,0.0,0.0
9.4,1642,176,0.0,0.0
9.5,1660,175,0.0,0.0
9.6,1678,173,0.0,0.0
9.7,1202,214,39.3879,-8.2901
9.8,1713,170,0.0,0.0
10.0,1747,167,0.0,0.0
10.1,1764,166,0.0,0.0
10.2,1780,164,0.0,0.0
10.3,1329,203,39.3879,-8.2901
10.4,1349,201,39.3879,-8.2901
10.5,1370,200,39.3879,-8.2901
10.6,1846,159,0.0,0.0
10.8,1877,156,0.0,0.0
10.9,1448,193,39.3879,-8.2901
11.0,1468,191,39.3879,-8.2901
11.1,1924,152,0.0,0.0
11.2,1939,150,0.0,0.0
11.3,1954,149,0.0,0.0
11.6,1999,145,0.0,0.0
11.8,2028,142,0.0,0.0
11.9,2042,141,0.0,0.0
12.0,2056,140,0.0,0.0
12.1,2070,138,0.0,0.0
12.2,2084,137,0.0,0.0
12.5,2124,133,0.0,0.0
12.7,2151,130,0.0,0.0
12.8,2164,129,0.0,0.0
12.9,2177,128,0.0,0.0
13.0,2190,127,0.0,0.0
13.2,2214,124,0.0,0.0
13.3,1870,156,39.3879,-8.2901
13.4,1886,154,39.3879,-8.2901
13.5,2251,120,0.0,0.0
13.6,2263,119,0.0,0.0
13.7,2275,118,0.0,0.0
13.8,2287,116,0.0,0.0
13.9,1962,147,39.3879,-8.2901
14.0,1976,146,39.3879,-8.2901
14.1,2321,113,0.0,0.0
14.2,2332,112,0.0,0.0
14.3,2343,110,0.0,0.0
14.5,2365,108,0.0,0.0
14.6,2062,138,39.3879,-8.2901
14.7,2387,106,0.0,0.0
14.8,2397,104,0.0,0.0
14.9,2408,103,0.0,0.0
15.0,2117,132,39.3879,-8.2901
15.1,2428,101,0.0,0.0
15.2,2438,100,0.0,0.0
15.3,2448,99,0.0,0.0
15.4,2169,127,39.3879,-8.2901
15.5,2182,126,39.3879,-8.2901
15.6,2195,125,39.3879,-8.2901
15.7,2487,94,0.0,0.0
15.8,2496,93,0.0,0.0
15.9,2232,121,39.3879,-8.2901
16.0,2244,120,39.3879,-8.2901
16.1,2524,89,0.0,0.0
16.2,2533,88,0.0,0.0
16.3,2279,116,39.3879,-8.2901
16.4,2550,86,0.0,0.0
16.5,2303,113,39.3879,-8.2901
16.6,2567,84,0.0,0.0
16.9,2348,109,39.3879,-8.2901
17.0,2358,107,39.3879,-8.2901
17.1,2369,106,39.3879,-8.2901
17.2,2616,77,0.0,0.0
17.3,2624,76,0.0,0.0
17.4,2631,75,0.0,0.0
17.5,2639,74,0.0,0.0
17.7,2432,99,39.3879,-8.2901
17.9,2668,70,0.0,0.0
18.0,2461,96,39.3879,-8.2901
18.2,2689,67,0.0,0.0
18.3,2695,66,0.0,0.0
18.4,2702,65,0.0,0.0
18.5,2708,64,0.0,0.0
18.6,2715,63,0.0,0.0
18.7,2721,62,0.0,0.0
18.8,2727,61,0.0,0.0
18.9,2545,86,39.3879,-8.2901
19.1,2562,84,39.3879,-8.2901
19.2,2751,57,0.0,0.0
19.4,2762,55,0.0,0.0
19.6,2773,53,0.0,0.0
19.9,2789,50,0.0,0.0
20.0,2794,49,0.0,0.0
20.1,2799,48,0.0,0.0
20.2,2803,47,0.0,0.0
