ts,latitude,longitude,satellites
51.67,39.39055252075195,-8.28258228302002,12
51.87,39.390567779541016,-8.282563209533691,12
52.07,39.390586853027344,-8.282540321350098,12
52.27,39.39060592651367,-8.282515525817871,12
52.67,39.390647888183594,-8.282450675964355,12
52.87,39.39066696166992,-8.282408714294434,12
53.07,39.39068603515625,-8.282364845275879,12
53.27,39.39069366455078,-8.282319068908691,12
53.67,39.39070129394531,-8.282234191894531,12
53.87,39.39070510864258,-8.282206535339355,12
54.07,39.39071273803711,-8.282182693481445,12
54.27,39.390724182128906,-8.28216552734375,12
54.67,39.3907585144043,-8.282120704650879,12
54.87,39.39077377319336,-8.282093048095703,12
55.07,39.39079284667969,-8.282060623168945,12
55.27,39.390804290771484,-8.282027244567871,12
55.47,39.39081954956055,-8.281993865966797,12
55.87,39.39083480834961,-8.281930923461914,12
56.07,39.39084243774414,-8.281903266906738,12
56.27,39.39085006713867,-8.281879425048828,12
56.67,39.390865325927734,-8.281841278076172,12
56.87,39.39087677001953,-8.281826972961426,12
57.07,39.390892028808594,-8.28181266784668,12
57.27,39.39091110229492,-8.281797409057617,12
57.87,39.3909797668457,-8.281725883483887,12
58.07,39.39100646972656,-8.281694412231445,12
58.27,39.391029357910156,-8.281661033630371,12
58.67,39.391075134277344,-8.281590461730957,12
58.87,39.39109420776367,-8.281553268432617,12
59.07,39.39111328125,-8.28151798248291,12
59.27,39.39113235473633,-8.281481742858887,12
59.67,39.39116287231445,-8.28140926361084,12
59.87,39.391178131103516,-8.28137493133545,12
60.07,39.39118957519531,-8.281340599060059,12
60.27,39.391204833984375,-8.281306266784668,12
60.67,39.391231536865234,-8.281242370605469,12
60.87,39.3912467956543,-8.281214714050293,12
61.07,39.39126205444336,-8.281187057495117,12
61.27,39.39128112792969,-8.281158447265625,12
61.67,39.391319274902344,-8.28110408782959,12
61.87,39.39133834838867,-8.281075477600098,12
62.07,39.391361236572266,-8.281044960021973,12
62.27,39.391380310058594,-8.28101634979248,12
62.67,39.391422271728516,-8.280950546264648,12
62.87,39.39143753051758,-8.280915260314941,12
63.07,39.39145278930664,-8.280878067016602,12
63.27,39.39146423339844,-8.280841827392578,12
63.67,39.391483306884766,-8.280771255493164,12
63.87,39.39149475097656,-8.280742645263672,12
64.07,39.391502380371094,-8.280713081359863,12
64.27,39.39150619506836,-8.280683517456055,12
64.67,39.39152526855469,-8.280630111694336,12
64.87,39.39153289794922,-8.280604362487793,12
65.07,39.39154052734375,-8.280579566955566,12
65.27,39.39155197143555,-8.280555725097656,12
65.87,39.3915901184082,-8.280482292175293,12
66.07,39.3916015625,-8.280458450317383,12
66.27,39.3916130065918,-8.280435562133789,12
66.67,39.39163589477539,-8.280388832092285,12
66.87,39.39164352416992,-8.280364036560059,12
67.07,39.39164733886719,-8.280339241027832,12
67.27,39.39165496826172,-8.280312538146973,12
67.47,39.39165496826172,-8.280312538146973,12
67.67,39.39166259765625,-8.28026294708252,12
67.87,39.391666412353516,-8.280238151550293,12
68.07,39.39167022705078,-8.2802152633667,12
68.27,39.39167404174805,-8.280194282531738,12
68.67,39.391693115234375,-8.28015422821045,12
68.87,39.39170837402344,-8.280135154724121,12
69.07,39.3917236328125,-8.280115127563477,12
69.27,39.39173889160156,-8.2800931930542,12
69.67,39.391780853271484,-8.280047416687012,12
69.87,39.39179992675781,-8.280024528503418,12
70.07,39.39181900024414,-8.28000259399414,12
70.27,39.39183807373047,-8.279980659484863,12
70.67,39.391868591308594,-8.279949188232422,12
70.87,39.391876220703125,-8.279932975769043,12
71.07,39.39188766479492,-8.27991771697998,12
71.27,39.39189910888672,-8.279898643493652,12
71.67,39.39192199707031,-8.279860496520996,12
71.87,39.391937255859375,-8.279837608337402,12
72.07,39.39195251464844,-8.279810905456543,12
72.27,39.3919677734375,-8.27978229522705,12
72.67,39.39200210571289,-8.279717445373535,12
72.87,39.39201736450195,-8.279680252075195,12
73.07,39.392032623291016,-8.279644966125488,12
73.27,39.392051696777344,-8.279605865478516,12
73.67,39.39208221435547,-8.279524803161621,12
73.87,39.3921012878418,-8.279485702514648,12
74.07,39.392120361328125,-8.279448509216309,12
74.27,39.39213943481445,-8.279414176940918,12
74.67,39.392181396484375,-8.279348373413086,12
74.87,39.39220428466797,-8.279317855834961,12
75.07,39.3922233581543,-8.279291152954102,12
75.27,39.392242431640625,-8.27926254272461,12
75.57,39.39226150512695,-8.279234886169434,12
75.67,39.39228057861328,-8.279208183288574,12
75.87,39.39229965209961,-8.279181480407715,12
76.07,39.39231872558594,-8.279153823852539,12
76.27,39.392337799072266,-8.279125213623047,12
76.67,39.39237594604492,-8.279068946838379,12
76.87,39.392391204833984,-8.27904224395752,12
77.07,39.39240646362305,-8.279014587402344,12
77.27,39.39242172241211,-8.278987884521484,12
77.57,39.39243698120117,-8.278962135314941,12
77.67,39.392452239990234,-8.278936386108398,12
77.87,39.3924674987793,-8.278910636901855,12
78.07,39.39248275756836,-8.278883934020996,12
78.27,39.39249801635742,-8.278858184814453,12
78.67,39.39253234863281,-8.278800964355469,12
78.87,39.39255142211914,-8.278772354125977,12
79.07,39.39257049560547,-8.2787446975708,12
79.27,39.3925895690918,-8.278716087341309,12
79.57,39.39261245727539,-8.2786865234375,12
79.67,39.39263153076172,-8.278656959533691,12
79.87,39.39265060424805,-8.278627395629883,12
80.07,39.39267349243164,-8.278597831726074,12
80.27,39.39269256591797,-8.27856731414795,12
80.67,39.392730712890625,-8.278495788574219,12
80.87,39.39274597167969,-8.278461456298828,12
81.07,39.39276123046875,-8.278426170349121,12
81.27,39.39278030395508,-8.278389930725098,12
81.57,39.392791748046875,-8.278353691101074,12
81.67,39.39280700683594,-8.278319358825684,12
81.87,39.392822265625,-8.278285026550293,12
82.07,39.3928337097168,-8.278250694274902,12
82.27,39.392845153808594,-8.278216361999512,12
82.47,39.392860412597656,-8.278182983398438,12
82.67,39.39287185668945,-8.27815055847168,12
82.87,39.392879486083984,-8.278119087219238,12
83.07,39.392887115478516,-8.278087615966797,12
83.27,39.39289093017578,-8.278057098388672,12
83.57,39.39289855957031,-8.278027534484863,12
83.67,39.392906188964844,-8.277997016906738,12
83.87,39.39291000366211,-8.27796745300293,12
84.07,39.392913818359375,-8.277938842773438,12
84.27,39.39291763305664,-8.277911186218262,12
84.67,39.39292526245117,-8.277857780456543,12
84.87,39.3929328918457,-8.277832984924316,12
85.07,39.39293670654297,-8.277809143066406,12
85.27,39.392948150634766,-8.277787208557129,12
85.67,39.39295959472656,-8.277765274047852,12
85.87,39.39299011230469,-8.277717590332031,12
86.07,39.393009185791016,-8.27768611907959,12
86.27,39.393028259277344,-8.277653694152832,12
86.67,39.39306640625,-8.277581214904785,12
86.87,39.39308166503906,-8.277545928955078,12
87.07,39.393096923828125,-8.277510643005371,12
87.27,39.39311218261719,-8.277473449707031,12
87.57,39.39311981201172,-8.277434349060059,12
87.67,39.393131256103516,-8.277398109436035,12
87.87,39.39313888549805,-8.277362823486328,12
88.07,39.39314651489258,-8.277325630187988,12
88.27,39.39315414428711,-8.277288436889648,12
88.67,39.39316940307617,-8.27722454071045,12
88.87,39.3931770324707,-8.277193069458008,12
89.07,39.393184661865234,-8.2771635055542,12
89.27,39.3931999206543,-8.277135848999023,12
89.57,39.39321517944336,-8.27711009979248,12
89.67,39.39323043823242,-8.277084350585938,12
89.87,39.39324951171875,-8.277060508728027,12
90.07,39.39326858520508,-8.27703857421875,12
90.27,39.39328384399414,-8.277013778686523,12
90.67,39.3933219909668,-8.276956558227539,12
90.87,39.39333724975586,-8.276924133300781,12
91.07,39.393348693847656,-8.27688980102539,12
91.27,39.39336013793945,-8.276854515075684,12
91.57,39.393367767333984,-8.27681827545166,12
91.67,39.393375396728516,-8.27678108215332,12
91.87,39.39337921142578,-8.276741027832031,12
92.07,39.39338302612305,-8.27670669555664,12
92.27,39.39338302612305,-8.27667236328125,12
92.67,39.39338684082031,-8.276607513427734,12
92.87,39.39338684082031,-8.276576042175293,12
93.07,39.39339065551758,-8.2765474319458,12
93.27,39.393394470214844,-8.276520729064941,12
93.57,39.39339828491211,-8.276495933532715,12
93.67,39.393402099609375,-8.276472091674805,12
93.87,39.393409729003906,-8.276446342468262,12
94.07,39.39341354370117,-8.276420593261719,12
94.27,39.39341735839844,-8.276392936706543,12
94.67,39.3934211730957,-8.276331901550293,12
94.87,39.39342498779297,-8.276299476623535,12
95.07,39.393428802490234,-8.276266098022461,12
95.27,39.3934326171875,-8.27623176574707,12
95.57,39.393436431884766,-8.276198387145996,12
95.67,39.393436431884766,-8.276162147521973,12
95.87,39.393436431884766,-8.276126861572266,12
96.07,39.39344024658203,-8.276093482971191,12
96.27,39.39344024658203,-8.276061058044434,12
96.47,39.393436431884766,-8.276028633117676,12
96.67,39.393436431884766,-8.275999069213867,12
96.87,39.393436431884766,-8.275967597961426,12
97.07,39.3934326171875,-8.275938034057617,12
97.27,39.3934326171875,-8.275909423828125,12
97.57,39.3934326171875,-8.27588176727295,12
97.67,39.393428802490234,-8.275856018066406,12
97.87,39.39342498779297,-8.275832176208496,12
98.07,39.39342498779297,-8.275810241699219,12
98.27,39.39342498779297,-8.27579116821289,12
98.67,39.39342498779297,-8.275752067565918,12
98.87,39.39342498779297,-8.27573299407959,12
99.07,39.39342498779297,-8.275715827941895,12
99.27,39.393428802490234,-8.275696754455566,12
99.57,39.393428802490234,-8.275678634643555,12
99.67,39.3934326171875,-8.275659561157227,12
99.87,39.39344024658203,-8.275640487670898,12
100.07,39.39345169067383,-8.275618553161621,12
100.27,39.39345932006836,-8.275596618652344,12
100.67,39.39348602294922,-8.27554702758789,12
100.87,39.39350128173828,-8.275519371032715,12
101.07,39.39351272583008,-8.275491714477539,12
101.27,39.39352798461914,-8.275463104248047,12
101.57,39.39353942871094,-8.275432586669922,12
101.67,39.3935546875,-8.275400161743164,12
101.87,39.39356231689453,-8.27536678314209,12
102.07,39.39357376098633,-8.275335311889648,12
102.27,39.393585205078125,-8.275301933288574,12
102.67,39.39359664916992,-8.27523422241211,12
102.87,39.39360046386719,-8.275201797485352,12
103.07,39.39360809326172,-8.275169372558594,12
103.27,39.393611907958984,-8.275137901306152,12
103.57,39.393619537353516,-8.275106430053711,12
103.67,39.39362335205078,-8.27507495880127,12
103.87,39.39363479614258,-8.275044441223145,12
104.07,39.393646240234375,-8.275014877319336,12
104.27,39.39365768432617,-8.274985313415527,12
104.67,39.3936767578125,-8.27492618560791,12
104.87,39.39368438720703,-8.27490234375,12
105.07,39.39369201660156,-8.274879455566406,12
105.27,39.393699645996094,-8.274856567382812,12
105.57,39.39370346069336,-8.274834632873535,12
105.67,39.39371109008789,-8.274811744689941,12
105.87,39.39371871948242,-8.274789810180664,12
106.07,39.39372253417969,-8.274771690368652,12
106.27,39.39373016357422,-8.274754524230957,12
106.67,39.39375686645508,-8.274709701538086,12
106.87,39.39377212524414,-8.274681091308594,12
107.07,39.39379119873047,-8.274649620056152,12
107.27,39.3938102722168,-8.274617195129395,12
107.47,39.393829345703125,-8.274581909179688,12
107.57,39.393829345703125,-8.274581909179688,12
107.67,39.39384460449219,-8.274544715881348,12
107.87,39.39385986328125,-8.27450942993164,12
108.07,39.39387512207031,-8.274476051330566,12
108.27,39.39388656616211,-8.274443626403809,12
108.67,39.3939094543457,-8.27438735961914,12
108.87,39.3939208984375,-8.274365425109863,12
109.07,39.3939323425293,-8.27434253692627,12
109.27,39.393943786621094,-8.274322509765625,12
109.57,39.393951416015625,-8.274298667907715,12
109.67,39.393959045410156,-8.274272918701172,12
109.87,39.39397048950195,-8.274246215820312,12
110.07,39.393978118896484,-8.274219512939453,12
110.27,39.393985748291016,-8.274189949035645,12
110.67,39.39399719238281,-8.274130821228027,12
110.87,39.39399719238281,-8.274101257324219,12
111.07,39.39400100708008,-8.27407455444336,12
111.27,39.394004821777344,-8.27405071258545,12
111.57,39.39400863647461,-8.274031639099121,12
111.67,39.394012451171875,-8.274014472961426,12
111.87,39.394020080566406,-8.273996353149414,12
112.07,39.39402770996094,-8.273977279663086,12
112.27,39.3940315246582,-8.273953437805176,12
112.67,39.39405059814453,-8.273897171020508,12
112.87,39.39405822753906,-8.273865699768066,12
113.07,39.39406967163086,-8.273832321166992,12
113.27,39.394081115722656,-8.273799896240234,12
113.67,39.39408874511719,-8.27376651763916,12
113.87,39.39410400390625,-8.273696899414062,12
114.07,39.39411163330078,-8.273661613464355,12
114.27,39.39411926269531,-8.273624420166016,12
114.67,39.39412307739258,-8.27355670928955,12
114.87,39.394126892089844,-8.27352523803711,12
115.07,39.394126892089844,-8.273493766784668,12
115.27,39.394126892089844,-8.273463249206543,12
115.67,39.394126892089844,-8.273433685302734,12
115.87,39.394126892089844,-8.273372650146484,12
116.07,39.394126892089844,-8.273344039916992,12
116.27,39.39412307739258,-8.2733154296875,12
116.67,39.39412307739258,-8.273269653320312,12
116.87,39.39412307739258,-8.273252487182617,12
117.07,39.394126892089844,-8.273235321044922,12
117.27,39.394134521484375,-8.273222923278809,12
117.67,39.394142150878906,-8.273210525512695,12
117.87,39.394161224365234,-8.273185729980469,12
118.07,39.39417266845703,-8.273173332214355,12
118.27,39.394187927246094,-8.273159980773926,12
118.67,39.394222259521484,-8.273116111755371,12
118.87,39.39424133300781,-8.273086547851562,12
119.07,39.394256591796875,-8.273053169250488,12
119.27,39.39426803588867,-8.273017883300781,12
119.67,39.39427947998047,-8.272976875305176,12
119.87,39.394290924072266,-8.272897720336914,12
120.07,39.39429473876953,-8.272858619689941,12
120.27,39.3942985534668,-8.272821426391602,12
120.67,39.39430618286133,-8.27275562286377,12
120.87,39.39431381225586,-8.272726058959961,12
121.07,39.394317626953125,-8.272698402404785,12
121.27,39.394325256347656,-8.272671699523926,12
121.67,39.39433670043945,-8.27264404296875,12
121.87,39.39435958862305,-8.272589683532715,12
122.07,39.394371032714844,-8.272563934326172,12
122.27,39.39438247680664,-8.272539138793945,12
122.67,39.394405364990234,-8.272489547729492,12
122.87,39.39441680908203,-8.272466659545898,12
123.07,39.39442443847656,-8.272441864013672,12
123.27,39.39443588256836,-8.272416114807129,12
123.67,39.394447326660156,-8.272388458251953,12
123.87,39.394466400146484,-8.272330284118652,12
124.07,39.39447784423828,-8.27230167388916,12
124.27,39.39448547363281,-8.272271156311035,12
124.67,39.394500732421875,-8.272216796875,12
124.87,39.394508361816406,-8.272195816040039,12
125.07,39.39451599121094,-8.272177696228027,12
125.27,39.39453125,-8.272164344787598,12
125.47,39.39453125,-8.272164344787598,12
125.67,39.394561767578125,-8.272134780883789,12
125.87,39.39458084106445,-8.272116661071777,12
126.07,39.39459991455078,-8.272098541259766,12
126.27,39.394622802734375,-8.272079467773438,12
126.67,39.39466094970703,-8.272037506103516,12
126.87,39.394683837890625,-8.272018432617188,12
127.07,39.39469909667969,-8.271998405456543,12
127.27,39.394718170166016,-8.271980285644531,12
127.47,39.394718170166016,-8.271980285644531,12
127.67,39.39475631713867,-8.271944999694824,12
127.87,39.394775390625,-8.271926879882812,12
128.07,39.39479446411133,-8.271907806396484,12
128.27,39.39480972290039,-8.27188491821289,12
128.67,39.394832611083984,-8.271833419799805,12
128.87,39.39484405517578,-8.271807670593262,12
129.07,39.39485168457031,-8.271782875061035,12
129.27,39.394859313964844,-8.271759033203125,12
129.87,39.394874572753906,-8.271703720092773,12
130.07,39.39488220214844,-8.271692276000977,12
130.27,39.39488983154297,-8.271682739257812,12
130.67,39.39491271972656,-8.271668434143066,12
130.87,39.394927978515625,-8.271659851074219,12
131.07,39.39493942260742,-8.271651268005371,12
131.27,39.394954681396484,-8.271638870239258,12
131.87,39.394996643066406,-8.271586418151855,12
132.07,39.3950080871582,-8.271566390991211,12
132.27,39.39501953125,-8.271544456481934,12
132.67,39.395042419433594,-8.271492958068848,12
132.87,39.39505386352539,-8.271468162536621,12
133.07,39.39506149291992,-8.271444320678711,12
133.27,39.39506912231445,-8.2714204788208,12
133.87,39.395084381103516,-8.27137279510498,12
134.07,39.39508819580078,-8.271363258361816,12
134.27,39.39509582519531,-8.271357536315918,12
134.67,39.39510726928711,-8.27134895324707,12
134.87,39.395111083984375,-8.271347999572754,12
135.07,39.395118713378906,-8.271346092224121,12
135.27,39.39512634277344,-8.271343231201172,12
135.87,39.3951416015625,-8.271330833435059,12
136.07,39.395145416259766,-8.271323204040527,12
136.27,39.3951530456543,-8.271315574645996,12
136.67,39.395164489746094,-8.271295547485352,12
136.87,39.39516830444336,-8.271285057067871,12
137.07,39.39517593383789,-8.27127456665039,12
137.27,39.39518356323242,-8.271263122558594,12
137.87,39.39520263671875,-8.271230697631836,12
138.07,39.39521026611328,-8.271222114562988,12
138.27,39.39521408081055,-8.271212577819824,12
138.67,39.39522933959961,-8.271197319030762,12
138.87,39.39523696899414,-8.271190643310547,12
139.07,39.39524459838867,-8.271185874938965,12
139.27,39.3952522277832,-8.271181106567383,12
139.47,39.395263671875,-8.2711763381958,12
139.67,39.39527130126953,-8.271173477172852,12
139.87,39.395286560058594,-8.271172523498535,12
140.07,39.39529800415039,-8.27116870880127,12
140.27,39.39531326293945,-8.271163940429688,12
140.67,39.39535903930664,-8.27114486694336,12
140.87,39.39537811279297,-8.271130561828613,12
141.07,39.39540100097656,-8.271113395690918,12
141.27,39.39542007446289,-8.271097183227539,12
141.87,39.395477294921875,-8.271039962768555,12
142.07,39.39550018310547,-8.271021842956543,12
142.27,39.39551544189453,-8.271005630493164,12
142.67,39.39555740356445,-8.270978927612305,12
142.87,39.395572662353516,-8.270965576171875,12
143.07,39.395591735839844,-8.270950317382812,12
143.27,39.395606994628906,-8.2709321975708,12
143.87,39.39564514160156,-8.270872116088867,12
144.07,39.39565658569336,-8.270851135253906,12
144.27,39.395668029785156,-8.270831108093262,12
144.67,39.39569091796875,-8.27078628540039,12
144.87,39.39569854736328,-8.270763397216797,12
145.07,39.395713806152344,-8.270739555358887,12
145.27,39.395729064941406,-8.270715713500977,12
145.87,39.39577865600586,-8.270639419555664,12
146.07,39.39579391479492,-8.270614624023438,12
146.27,39.39581298828125,-8.270588874816895,12
146.47,39.39582824707031,-8.270565032958984,12
146.67,39.395843505859375,-8.270544052124023,12
146.87,39.39585494995117,-8.270524978637695,12
147.07,39.39586639404297,-8.270509719848633,12
147.27,39.395877838134766,-8.270495414733887,12
147.87,39.395912170410156,-8.270472526550293,12
148.07,39.39592361450195,-8.270464897155762,12
148.27,39.39593505859375,-8.270461082458496,12
148.67,39.395957946777344,-8.270450592041016,12
148.87,39.39596939086914,-8.270442962646484,12
149.07,39.39597702026367,-8.270435333251953,12
149.27,39.3959846496582,-8.270424842834473,12
149.47,39.3959846496582,-8.270424842834473,12
149.67,39.395999908447266,-8.270403861999512,12
149.87,39.39601135253906,-8.270393371582031,12
150.07,39.396018981933594,-8.270383834838867,12
150.27,39.396034240722656,-8.270373344421387,12
150.67,39.39606857299805,-8.270347595214844,12
150.87,39.396087646484375,-8.270333290100098,12
151.07,39.39611053466797,-8.270317077636719,12
151.27,39.3961296081543,-8.27029800415039,12
151.87,39.39619445800781,-8.270238876342773,12
152.07,39.39621353149414,-8.270218849182129,12
152.27,39.396236419677734,-8.2702054977417,12
152.67,39.39627456665039,-8.270191192626953,12
152.87,39.39628982543945,-8.27019214630127,12
153.07,39.39630126953125,-8.270193099975586,12
153.27,39.39630889892578,-8.270193099975586,12
153.87,39.396324157714844,-8.27016830444336,12
154.07,39.396331787109375,-8.270149230957031,12
154.27,39.39634704589844,-8.270126342773438,12
154.47,39.39636993408203,-8.270103454589844,12
154.67,39.396392822265625,-8.270087242126465,12
154.87,39.396419525146484,-8.270073890686035,12
155.07,39.39644241333008,-8.270062446594238,12
155.27,39.396461486816406,-8.27005672454834,12
155.67,39.396488189697266,-8.270045280456543,12
155.87,39.3964958190918,-8.27003288269043,12
156.07,39.396507263183594,-8.270017623901367,12
