ts,latitude,longitude,satellites
21.08,39.388648986816406,-8.286434173583984,12
21.28,39.38862991333008,-8.28640079498291,12
21.48,39.38862991333008,-8.28640079498291,12
21.68,39.38859558105469,-8.286334037780762,12
21.78,39.38859558105469,-8.286334037780762,11
21.88,39.38857650756836,-8.286300659179688,11
21.98,39.38857650756836,-8.286300659179688,11
22.08,39.388553619384766,-8.28626537322998,11
22.28,39.38853073120117,-8.286230087280273,12
22.58,39.38850784301758,-8.28619384765625,12
22.68,39.38848114013672,-8.28615665435791,12
22.78,39.38848114013672,-8.28615665435791,8
22.88,39.388458251953125,-8.286120414733887,8
23.08,39.388431549072266,-8.28608226776123,11
23.18,39.388431549072266,-8.28608226776123,12
23.28,39.388404846191406,-8.286044120788574,12
23.68,39.388343811035156,-8.285962104797363,12
23.88,39.38831329345703,-8.285920143127441,9
24.08,39.38827896118164,-8.28587818145752,11
24.18,39.38827896118164,-8.28587818145752,11
24.38,39.38824462890625,-8.285835266113281,12
24.68,39.38817596435547,-8.285745620727539,12
25.08,39.38812255859375,-8.285667419433594,10
25.28,39.388099670410156,-8.28563117980957,9
25.58,39.388099670410156,-8.28563117980957,9
25.98,39.388099670410156,-8.28563117980957,0
26.08,39.38798522949219,-8.285505294799805,0
26.18,39.38798522949219,-8.285505294799805,0
26.38,39.38791275024414,-8.285416603088379,12
26.68,39.38791275024414,-8.285416603088379,12
26.88,39.38848114013672,-8.285659790039062,0
27.08,39.38850402832031,-8.285625457763672,12
27.28,39.38850021362305,-8.285578727722168,12
27.68,39.38850021362305,-8.285518646240234,12
27.88,39.38850021362305,-8.285491943359375,12
28.08,39.38850784301758,-8.2854642868042,12
28.28,39.38851547241211,-8.285440444946289,12
28.68,39.388545989990234,-8.285387992858887,12
28.88,39.3885612487793,-8.285361289978027,12
29.08,39.38857650756836,-8.285334587097168,12
29.28,39.38859558105469,-8.285303115844727,12
29.68,39.38862991333008,-8.285243034362793,12
29.88,39.38864517211914,-8.285211563110352,12
30.08,39.38866424560547,-8.285176277160645,12
30.28,39.38867950439453,-8.285139083862305,12
30.68,39.388710021972656,-8.28507137298584,12
30.88,39.388729095458984,-8.285042762756348,12
31.08,39.38874816894531,-8.285015106201172,12
31.28,39.388771057128906,-8.284989356994629,12
31.68,39.38881301879883,-8.284939765930176,12
31.88,39.38883590698242,-8.284918785095215,12
32.08,39.388858795166016,-8.284899711608887,12
32.28,39.388885498046875,-8.284879684448242,12
32.68,39.38893127441406,-8.28483772277832,12
32.88,39.38895797729492,-8.28481674194336,12
33.08,39.388980865478516,-8.284793853759766,12
33.28,39.389007568359375,-8.284770011901855,12
33.68,39.38905715942383,-8.284720420837402,12
33.88,39.38908004760742,-8.284696578979492,12
34.08,39.38910675048828,-8.284673690795898,12
34.28,39.389129638671875,-8.284650802612305,12
34.68,39.38917922973633,-8.28460693359375,12
34.88,39.38920211791992,-8.284586906433105,12
35.08,39.38922882080078,-8.284566879272461,12
35.28,39.389251708984375,-8.284549713134766,12
35.68,39.38929748535156,-8.284517288208008,12
35.88,39.389320373535156,-8.284502983093262,12
36.08,39.389339447021484,-8.284488677978516,12
36.28,39.38936233520508,-8.284476280212402,12
36.68,39.38939666748047,-8.284451484680176,12
36.88,39.3894157409668,-8.284440040588379,12
37.08,39.38943862915039,-8.284428596496582,12
37.28,39.38945770263672,-8.284416198730469,12
37.68,39.389503479003906,-8.28438663482666,12
37.88,39.3895263671875,-8.284371376037598,12
38.08,39.38955307006836,-8.284358978271484,12
38.28,39.38957214355469,-8.284347534179688,12
38.68,39.389617919921875,-8.284324645996094,12
38.88,39.3896369934082,-8.284313201904297,12
39.08,39.3896598815918,-8.284300804138184,12
39.28,39.389678955078125,-8.284289360046387,12
39.68,39.38972473144531,-8.284262657165527,12
39.88,39.389747619628906,-8.284249305725098,12
40.08,39.389766693115234,-8.284234046936035,12
40.28,39.38978958129883,-8.284217834472656,12
40.68,39.38983917236328,-8.2841796875,12
40.88,39.38985824584961,-8.28415584564209,12
41.08,39.3898811340332,-8.284131050109863,12
41.28,39.38990020751953,-8.284102439880371,12
41.68,39.389930725097656,-8.284042358398438,12
41.88,39.38994216918945,-8.284012794494629,12
42.08,39.38995361328125,-8.28398323059082,12
42.28,39.38996124267578,-8.283956527709961,12
42.68,39.38997268676758,-8.283916473388672,12
42.88,39.38998031616211,-8.283904075622559,12
43.08,39.38999557495117,-8.283894538879395,12
43.28,39.3900146484375,-8.283884048461914,12
43.68,39.39006423950195,-8.283849716186523,12
43.88,39.39008712768555,-8.283824920654297,12
44.08,39.390113830566406,-8.283794403076172,12
44.28,39.390132904052734,-8.283760070800781,12
44.68,39.390159606933594,-8.28368854522705,12
44.88,39.39017105102539,-8.283656120300293,12
45.08,39.39017868041992,-8.283628463745117,12
45.28,39.39018630981445,-8.28360366821289,12
45.68,39.39020919799805,-8.283565521240234,12
45.88,39.39022445678711,-8.283548355102539,12
46.08,39.39024353027344,-8.283527374267578,12
46.28,39.390262603759766,-8.283503532409668,12
46.58,39.39028549194336,-8.28347396850586,12
46.68,39.39030456542969,-8.283439636230469,12
46.88,39.390323638916016,-8.283398628234863,12
47.08,39.39033508300781,-8.283357620239258,12
47.28,39.39034652709961,-8.283316612243652,12
47.68,39.39036560058594,-8.283236503601074,12
47.88,39.39037322998047,-8.283197402954102,12
48.08,39.390380859375,-8.283159255981445,12
48.28,39.39038848876953,-8.283120155334473,12
48.68,39.390411376953125,-8.283048629760742,12
48.88,39.39042282104492,-8.283015251159668,12
49.08,39.39043426513672,-8.28298282623291,12
49.28,39.390445709228516,-8.282951354980469,12
49.68,39.390464782714844,-8.282889366149902,12
49.88,39.39047622680664,-8.282859802246094,12
50.08,39.39048767089844,-8.282830238342285,12
50.28,39.39049530029297,-8.28280258178711,12
50.68,39.3905143737793,-8.282750129699707,12
50.88,39.390525817871094,-8.282726287841797,12
51.08,39.39053726196289,-8.282702445983887,12
51.28,39.39054870605469,-8.282679557800293,12
51.68,39.39057159423828,-8.282634735107422,12
51.88,39.390586853027344,-8.282612800598145,12
52.08,39.390602111816406,-8.282588958740234,12
52.28,39.390621185302734,-8.282560348510742,12
52.68,39.390663146972656,-8.282491683959961,12
52.88,39.390682220458984,-8.282448768615723,12
52.98,39.390682220458984,-8.282448768615723,12
53.08,39.39069747924805,-8.2824068069458,12
53.28,39.39070510864258,-8.282360076904297,12
53.68,39.390716552734375,-8.282279968261719,12
53.88,39.390716552734375,-8.282247543334961,12
54.08,39.390724182128906,-8.282225608825684,12
54.28,39.3907356262207,-8.282206535339355,12
54.68,39.39076614379883,-8.282159805297852,12
54.88,39.390785217285156,-8.282129287719727,12
55.08,39.39080047607422,-8.282096862792969,12
55.28,39.39081573486328,-8.282062530517578,12
55.68,39.390838623046875,-8.281993865966797,12
55.88,39.390846252441406,-8.281963348388672,12
56.08,39.39085388183594,-8.281935691833496,12
56.28,39.39086151123047,-8.281911849975586,12
56.68,39.390872955322266,-8.281872749328613,12
56.88,39.39088821411133,-8.28185749053955,12
57.08,39.390899658203125,-8.281843185424805,12
57.18,39.390899658203125,-8.281843185424805,12
57.28,39.39091873168945,-8.28182601928711,12
57.68,39.39096450805664,-8.281784057617188,12
57.88,39.3909912109375,-8.281757354736328,12
58.08,39.391014099121094,-8.281725883483887,12
58.28,39.39104080200195,-8.281691551208496,12
58.68,39.391082763671875,-8.281620025634766,12
58.88,39.39110565185547,-8.281583786010742,12
59.08,39.3911247253418,-8.281546592712402,12
59.28,39.39113998413086,-8.281510353088379,12
59.68,39.39117431640625,-8.281437873840332,12
59.88,39.39118576049805,-8.281401634216309,12
60.08,39.391197204589844,-8.281365394592285,12
60.28,39.391212463378906,-8.281332969665527,12
60.68,39.391239166259766,-8.281268119812012,12
60.88,39.39125442504883,-8.281238555908203,12
61.08,39.391273498535156,-8.281209945678711,12
61.28,39.391292572021484,-8.281182289123535,12
61.68,39.39133071899414,-8.2811279296875,12
61.88,39.39134979248047,-8.281096458435059,12
62.08,39.3913688659668,-8.28106689453125,12
62.28,39.39139175415039,-8.281036376953125,12
62.68,39.39142990112305,-8.280970573425293,12
62.88,39.391448974609375,-8.280936241149902,12
63.08,39.39146423339844,-8.280901908874512,12
63.28,39.391475677490234,-8.280864715576172,12
63.68,39.39149856567383,-8.280797004699707,12
63.88,39.39150619506836,-8.28076457977295,12
64.08,39.39151382446289,-8.280733108520508,12
64.28,39.39152145385742,-8.280704498291016,12
64.68,39.391536712646484,-8.280653953552246,12
64.88,39.391544342041016,-8.280628204345703,12
65.08,39.39155197143555,-8.28060531616211,12
65.28,39.391563415527344,-8.280582427978516,12
65.68,39.39158630371094,-8.280533790588379,12
65.88,39.3916015625,-8.280509948730469,12
66.08,39.3916130065918,-8.280486106872559,12
66.28,39.391624450683594,-8.280462265014648,12
66.68,39.39164352416992,-8.280413627624512,12
66.88,39.39165115356445,-8.280387878417969,12
67.08,39.391658782958984,-8.280364036560059,12
67.18,39.391658782958984,-8.280364036560059,12
67.28,39.391666412353516,-8.280339241027832,12
67.68,39.39167404174805,-8.280287742614746,12
67.88,39.39167785644531,-8.28026294708252,12
68.08,39.39168167114258,-8.280240058898926,12
68.28,39.391685485839844,-8.280220031738281,12
68.68,39.39170455932617,-8.280179977416992,12
68.88,39.391719818115234,-8.280159950256348,12
69.08,39.3917350769043,-8.280139923095703,12
69.28,39.39175033569336,-8.28011703491211,12
69.68,39.39179229736328,-8.280072212219238,12
69.88,39.39181137084961,-8.280047416687012,12
70.08,39.3918342590332,-8.280023574829102,12
70.28,39.39185333251953,-8.280004501342773,12
70.68,39.391876220703125,-8.279970169067383,12
70.88,39.39188766479492,-8.279953002929688,12
71.08,39.39189910888672,-8.279934883117676,12
71.28,39.391910552978516,-8.279915809631348,12
71.68,39.39193344116211,-8.279874801635742,12
71.88,39.39194869995117,-8.279852867126465,12
72.08,39.391963958740234,-8.279825210571289,12
72.28,39.3919792175293,-8.279796600341797,12
72.68,39.39201354980469,-8.279729843139648,12
72.88,39.39202880859375,-8.279693603515625,12
73.08,39.39204788208008,-8.279654502868652,12
73.28,39.39206314086914,-8.279614448547363,12
73.68,39.392093658447266,-8.279532432556152,12
73.88,39.392112731933594,-8.27949333190918,12
74.08,39.39213180541992,-8.279457092285156,12
74.28,39.39215087890625,-8.279423713684082,12
74.68,39.392189025878906,-8.279358863830566,12
74.88,39.3922119140625,-8.279329299926758,12
75.08,39.39223098754883,-8.279301643371582,12
75.28,39.39225387573242,-8.27927303314209,12
75.68,39.39229202270508,-8.279219627380371,12
75.88,39.392311096191406,-8.279193878173828,12
76.08,39.392330169677734,-8.279166221618652,12
76.28,39.39234924316406,-8.279138565063477,12
76.68,39.39238357543945,-8.279080390930176,12
76.88,39.39240264892578,-8.279053688049316,12
77.08,39.392417907714844,-8.279027938842773,12
77.28,39.392433166503906,-8.279000282287598,12
77.68,39.39246368408203,-8.278952598571777,12
77.88,39.39247512817383,-8.278926849365234,12
78.08,39.39249038696289,-8.278901100158691,12
78.28,39.39250946044922,-8.278874397277832,12
78.68,39.39254379272461,-8.278816223144531,12
78.88,39.39256286621094,-8.278786659240723,12
79.08,39.392581939697266,-8.278759002685547,12
79.28,39.392601013183594,-8.278731346130371,12
79.68,39.392642974853516,-8.278670310974121,12
79.88,39.392662048339844,-8.278641700744629,12
80.08,39.39268112182617,-8.278613090515137,12
80.28,39.3927001953125,-8.278581619262695,12
80.68,39.392738342285156,-8.278512001037598,12
80.88,39.392757415771484,-8.278475761413574,12
81.08,39.39277267456055,-8.278441429138184,12
81.28,39.39278793334961,-8.27840518951416,12
81.68,39.39281463623047,-8.278334617614746,12
81.88,39.39282989501953,-8.278300285339355,12
82.08,39.39284133911133,-8.278265953063965,12
82.28,39.39285659790039,-8.27823257446289,12
82.68,39.392879486083984,-8.278167724609375,12
82.88,39.392887115478516,-8.278136253356934,12
83.08,39.39289474487305,-8.278103828430176,12
83.28,39.39290237426758,-8.27807331085205,12
83.68,39.392913818359375,-8.278013229370117,12
83.88,39.39291763305664,-8.277983665466309,12
84.08,39.392921447753906,-8.277956008911133,12
84.28,39.39292526245117,-8.277928352355957,12
84.68,39.3929328918457,-8.277874946594238,12
84.88,39.392940521240234,-8.277851104736328,12
85.08,39.3929443359375,-8.277827262878418,12
85.28,39.3929557800293,-8.27780532836914,12
85.48,39.3929557800293,-8.27780532836914,12
85.68,39.392982482910156,-8.277761459350586,12
85.88,39.39299774169922,-8.277735710144043,12
86.08,39.39301681518555,-8.277705192565918,12
86.28,39.393035888671875,-8.277670860290527,12
86.68,39.39307403564453,-8.27759838104248,12
86.88,39.393089294433594,-8.277562141418457,12
87.08,39.393104553222656,-8.277525901794434,12
87.28,39.39311981201172,-8.277486801147461,12
87.68,39.39313888549805,-8.277411460876465,12
87.88,39.39314651489258,-8.277374267578125,12
88.08,39.393157958984375,-8.277337074279785,12
88.28,39.39316177368164,-8.277302742004395,12
88.68,39.3931770324707,-8.277237892150879,12
88.88,39.393184661865234,-8.277205467224121,12
89.08,39.39319610595703,-8.277177810668945,12
89.28,39.393211364746094,-8.27715015411377,12
89.68,39.39324188232422,-8.277099609375,12
89.88,39.39325714111328,-8.277076721191406,12
90.08,39.39327621459961,-8.277053833007812,12
90.28,39.39329528808594,-8.277029037475586,12
90.68,39.39332962036133,-8.276971817016602,12
90.88,39.39334487915039,-8.276937484741211,12
91.08,39.39335632324219,-8.276901245117188,12
91.28,39.393367767333984,-8.27686595916748,12
91.68,39.39338302612305,-8.276788711547852,12
91.88,39.39338684082031,-8.276752471923828,12
92.08,39.39338684082031,-8.276718139648438,12
92.28,39.39339065551758,-8.27668285369873,12
92.68,39.393394470214844,-8.276618003845215,12
92.88,39.393394470214844,-8.27658748626709,12
93.08,39.39339828491211,-8.276559829711914,12
93.28,39.393402099609375,-8.276532173156738,12
93.68,39.393409729003906,-8.276482582092285,12
93.88,39.39341354370117,-8.276457786560059,12
94.08,39.39341735839844,-8.276430130004883,12
94.28,39.3934211730957,-8.276400566101074,12
94.68,39.39342498779297,-8.276338577270508,12
94.88,39.393428802490234,-8.276305198669434,12
95.08,39.3934326171875,-8.276272773742676,12
95.28,39.393436431884766,-8.276238441467285,12
95.68,39.39344024658203,-8.276168823242188,12
95.88,39.39344024658203,-8.276132583618164,12
96.08,39.39344024658203,-8.276100158691406,12
96.28,39.39344024658203,-8.276067733764648,12
96.68,39.39344024658203,-8.276004791259766,12
96.88,39.39344024658203,-8.27597427368164,12
97.08,39.393436431884766,-8.275944709777832,12
97.28,39.3934326171875,-8.275915145874023,12
97.68,39.393428802490234,-8.275861740112305,12
97.88,39.393428802490234,-8.275838851928711,12
98.08,39.39342498779297,-8.27581787109375,12
98.28,39.39342498779297,-8.275797843933105,12
98.68,39.39342498779297,-8.275758743286133,12
98.88,39.39342498779297,-8.275738716125488,12
99.08,39.39342498779297,-8.275721549987793,12
99.28,39.39342498779297,-8.275704383850098,12
99.68,39.3934326171875,-8.275666236877441,12
99.88,39.39344024658203,-8.275647163391113,12
100.08,39.39344787597656,-8.275627136230469,12
100.28,39.39345932006836,-8.275605201721191,12
100.68,39.39348602294922,-8.275554656982422,12
100.88,39.39350128173828,-8.275527954101562,12
101.08,39.39351272583008,-8.275500297546387,12
101.28,39.393524169921875,-8.275473594665527,12
101.68,39.393550872802734,-8.275410652160645,12
101.88,39.39356231689453,-8.275379180908203,12
102.08,39.39357376098633,-8.275346755981445,12
102.28,39.393585205078125,-8.275313377380371,12
102.68,39.39359664916992,-8.275247573852539,12
102.88,39.39360046386719,-8.275216102600098,12
103.08,39.39360809326172,-8.275182723999023,12
103.28,39.393611907958984,-8.275151252746582,12
103.68,39.39362335205078,-8.275087356567383,12
103.88,39.39363479614258,-8.275057792663574,12
104.08,39.393646240234375,-8.27502727508545,12
104.28,39.39365768432617,-8.27499771118164,12
104.68,39.3936767578125,-8.274937629699707,12
104.88,39.39368438720703,-8.274911880493164,12
105.08,39.3936882019043,-8.27488899230957,12
105.28,39.39369583129883,-8.274866104125977,12
105.68,39.393707275390625,-8.274816513061523,12
105.88,39.393714904785156,-8.274795532226562,12
106.08,39.39371871948242,-8.274774551391602,12
106.28,39.39372634887695,-8.274758338928223,12
106.68,39.39375686645508,-8.274713516235352,12
106.88,39.39377212524414,-8.27468490600586,12
107.08,39.39379119873047,-8.274653434753418,12
107.28,39.3938102722168,-8.274619102478027,12
107.68,39.39384841918945,-8.27454948425293,12
107.88,39.393863677978516,-8.274516105651855,12
108.08,39.39387893676758,-8.274481773376465,12
108.28,39.393890380859375,-8.274452209472656,12
108.68,39.39391326904297,-8.27440071105957,12
108.88,39.393924713134766,-8.274377822875977,12
109.08,39.39393615722656,-8.274353981018066,12
109.28,39.393943786621094,-8.274332046508789,12
109.68,39.39396286010742,-8.274280548095703,12
109.88,39.39397048950195,-8.27425479888916,12
110.08,39.393978118896484,-8.274229049682617,12
110.28,39.393985748291016,-8.274200439453125,12
110.68,39.39399719238281,-8.274137496948242,12
110.88,39.39400100708008,-8.274109840393066,12
111.08,39.39400100708008,-8.274084091186523,12
111.28,39.394004821777344,-8.274062156677246,12
111.68,39.394012451171875,-8.27402400970459,12
111.88,39.394020080566406,-8.274005889892578,12
112.08,39.39402389526367,-8.273985862731934,12
112.28,39.39402770996094,-8.273964881896973,12
112.68,39.394046783447266,-8.273906707763672,12
112.88,39.39405822753906,-8.273873329162598,12
113.08,39.39406967163086,-8.27384090423584,12
113.28,39.39407730102539,-8.273807525634766,12
113.68,39.39409637451172,-8.273738861083984,12
113.88,39.39410400390625,-8.273704528808594,12
114.08,39.394107818603516,-8.273667335510254,12
114.28,39.39411544799805,-8.27363109588623,12
114.68,39.39412307739258,-8.273564338684082,12
114.88,39.39412307739258,-8.273531913757324,12
115.08,39.39412307739258,-8.273499488830566,12
115.28,39.39412307739258,-8.273469924926758,12
115.68,39.39412307739258,-8.273408889770508,12
115.88,39.39412307739258,-8.273378372192383,12
116.08,39.39412307739258,-8.27334976196289,12
116.28,39.39412307739258,-8.273322105407715,12
116.68,39.39411926269531,-8.273274421691895,12
116.88,39.39412307739258,-8.273256301879883,12
117.08,39.394126892089844,-8.273240089416504,12
117.28,39.39413070678711,-8.27322769165039,12
117.68,39.39414596557617,-8.27320384979248,12
117.88,39.39415740966797,-8.273191452026367,12
118.08,39.394168853759766,-8.27318000793457,12
118.28,39.39418411254883,-8.273161888122559,12
118.68,39.39421844482422,-8.273119926452637,12
118.88,39.39423751831055,-8.273092269897461,12
119.08,39.39425277709961,-8.27305793762207,12
119.28,39.39426803588867,-8.273021697998047,12
119.68,39.394283294677734,-8.272941589355469,12
119.88,39.394287109375,-8.27290153503418,12
120.08,39.394290924072266,-8.272862434387207,12
120.28,39.3942985534668,-8.272825241088867,12
120.48,39.3942985534668,-8.272825241088867,12
120.68,39.39430618286133,-8.272760391235352,12
120.88,39.394309997558594,-8.27273178100586,12
121.08,39.394317626953125,-8.272705078125,12
121.28,39.394325256347656,-8.272676467895508,12
121.68,39.39434814453125,-8.27262020111084,12
121.88,39.39436340332031,-8.272594451904297,12
122.08,39.39437484741211,-8.272568702697754,12
122.28,39.394386291503906,-8.272542953491211,12
122.68,39.3944091796875,-8.272494316101074,12
122.88,39.3944206237793,-8.27247142791748,12
123.08,39.39442825317383,-8.272446632385254,12
123.28,39.394439697265625,-8.272421836853027,12
123.68,39.39445495605469,-8.272364616394043,12
123.88,39.394466400146484,-8.272335052490234,12
124.08,39.39447784423828,-8.272306442260742,12
124.28,39.39448547363281,-8.272275924682617,12
124.68,39.394500732421875,-8.272221565246582,12
124.88,39.394508361816406,-8.272200584411621,12
125.08,39.39451599121094,-8.272183418273926,12
125.28,39.394527435302734,-8.272167205810547,12
125.68,39.394561767578125,-8.272137641906738,12
125.88,39.39457702636719,-8.272120475769043,12
126.08,39.394596099853516,-8.272103309631348,12
126.28,39.39461898803711,-8.272083282470703,12
126.68,39.394657135009766,-8.272041320800781,12
126.88,39.394676208496094,-8.27202320098877,12
127.08,39.39469528198242,-8.272004127502441,12
127.28,39.39471435546875,-8.27198600769043,12
127.68,39.394752502441406,-8.271951675415039,12
127.88,39.394771575927734,-8.271932601928711,12
128.08,39.39479064941406,-8.271913528442383,12
128.28,39.394805908203125,-8.271890640258789,12
128.68,39.39482879638672,-8.27184009552002,12
128.88,39.394840240478516,-8.27181339263916,12
129.08,39.39484786987305,-8.271788597106934,12
129.28,39.39485549926758,-8.271763801574707,12
129.68,39.39487075805664,-8.271721839904785,12
129.88,39.394874572753906,-8.271705627441406,12
130.08,39.39488220214844,-8.27169418334961,12
130.28,39.394893646240234,-8.271684646606445,12
130.68,39.39491271972656,-8.271669387817383,12
130.88,39.394927978515625,-8.271661758422852,12
131.08,39.39494323730469,-8.27165412902832,12
131.28,39.394954681396484,-8.271642684936523,12
131.68,39.394981384277344,-8.27160930633545,12
131.88,39.394996643066406,-8.271590232849121,12
132.08,39.3950080871582,-8.271570205688477,12
132.28,39.39501953125,-8.271547317504883,12
132.68,39.395042419433594,-8.27149772644043,12
132.88,39.395050048828125,-8.271472930908203,12
133.08,39.395057678222656,-8.271448135375977,12
133.28,39.39506530761719,-8.271424293518066,12
133.68,39.395076751708984,-8.271388053894043,12
133.88,39.39508056640625,-8.271376609802246,12
134.08,39.39508819580078,-8.271367073059082,12
134.28,39.39509201049805,-8.27135944366455,12
134.68,39.395103454589844,-8.27135181427002,12
134.88,39.395111083984375,-8.271349906921387,12
135.08,39.395118713378906,-8.271347999572754,12
135.28,39.39512252807617,-8.271345138549805,12
135.68,39.39513397216797,-8.271336555480957,12
135.88,39.3951416015625,-8.271331787109375,12
136.08,39.395145416259766,-8.27132511138916,12
136.28,39.39514923095703,-8.271316528320312,12
136.68,39.39516067504883,-8.271297454833984,12
136.88,39.39516830444336,-8.271286010742188,12
137.08,39.395172119140625,-8.27127456665039,12
137.28,39.395179748535156,-8.271263122558594,12
137.68,39.39519119262695,-8.271242141723633,12
137.88,39.395198822021484,-8.271231651306152,12
138.08,39.395206451416016,-8.271222114562988,12
138.28,39.39521408081055,-8.271212577819824,12
138.68,39.395225524902344,-8.271196365356445,12
138.88,39.395233154296875,-8.271190643310547,12
139.08,39.395240783691406,-8.271184921264648,12
139.28,39.39524841308594,-8.271180152893066,12
139.68,39.395267486572266,-8.271172523498535,12
139.88,39.39528274536133,-8.271169662475586,12
140.08,39.39529800415039,-8.271167755126953,12
140.28,39.39531707763672,-8.271162033081055,12
140.68,39.39535903930664,-8.27114200592041,12
140.88,39.395381927490234,-8.271126747131348,12
141.08,39.39540100097656,-8.271110534667969,12
141.28,39.395423889160156,-8.27109432220459,12
141.68,39.39546203613281,-8.271056175231934,12
141.88,39.39548110961914,-8.271038055419922,12
142.08,39.39550018310547,-8.271020889282227,12
142.28,39.3955192565918,-8.27100658416748,12
142.68,39.39555740356445,-8.270979881286621,12
142.88,39.39557647705078,-8.270965576171875,12
143.08,39.39559555053711,-8.270950317382812,12
143.28,39.39561080932617,-8.270933151245117,12
143.68,39.39563751220703,-8.270895957946777,12
143.88,39.39564895629883,-8.270874977111816,12
144.08,39.395660400390625,-8.270853996276855,12
144.28,39.39567184448242,-8.270833015441895,12
144.68,39.39569091796875,-8.27078914642334,12
144.88,39.39570236206055,-8.27076530456543,12
145.08,39.39571762084961,-8.270742416381836,12
145.28,39.39573287963867,-8.270719528198242,12
145.68,39.39576721191406,-8.270668983459473,12
145.88,39.395782470703125,-8.270645141601562,12
146.08,39.39580154418945,-8.27061939239502,12
146.28,39.395816802978516,-8.270593643188477,12
146.68,39.395843505859375,-8.270547866821289,12
146.88,39.39585494995117,-8.270529747009277,12
147.08,39.39586639404297,-8.270512580871582,12
147.28,39.395877838134766,-8.270500183105469,12
147.68,39.39590072631836,-8.270482063293457,12
147.88,39.395912170410156,-8.270475387573242,12
148.08,39.39592361450195,-8.27047061920166,12
148.28,39.39593505859375,-8.270466804504395,12
148.68,39.395957946777344,-8.270453453063965,12
148.88,39.395965576171875,-8.270445823669434,12
149.08,39.39597702026367,-8.27043628692627,12
149.28,39.3959846496582,-8.270425796508789,12
149.68,39.395999908447266,-8.270405769348145,12
149.88,39.3960075378418,-8.270395278930664,12
150.08,39.396018981933594,-8.2703857421875,12
150.28,39.39603042602539,-8.270377159118652,12
150.68,39.39606475830078,-8.270353317260742,12
150.88,39.39608383178711,-8.270339012145996,12
150.98,39.39608383178711,-8.270339012145996,12
151.08,39.3961067199707,-8.270322799682617,12
151.28,39.3961296081543,-8.270304679870605,12
151.68,39.39617156982422,-8.27026653289795,12
151.88,39.39619445800781,-8.270247459411621,12
152.08,39.39621353149414,-8.270231246948242,12
152.28,39.396236419677734,-8.270217895507812,12
152.68,39.39627456665039,-8.270214080810547,12
152.88,39.39628982543945,-8.270214080810547,12
153.08,39.39630126953125,-8.270215034484863,12
153.28,39.39630889892578,-8.270215034484863,12
153.68,39.39632034301758,-8.270203590393066,12
153.88,39.396324157714844,-8.27019214630127,12
154.08,39.39632797241211,-8.27017593383789,12
154.28,39.39634323120117,-8.27015209197998,12
154.68,39.39638900756836,-8.270110130310059,12
154.88,39.39641189575195,-8.270095825195312,12
155.08,39.39643478393555,-8.270088195800781,12
155.28,39.396453857421875,-8.2700834274292,12
155.68,39.396480560302734,-8.27007007598877,12
155.88,39.39649200439453,-8.270057678222656,12
156.08,39.39649963378906,-8.270041465759277,12
156.28,39.39651107788086,-8.27001953125,12
156.68,39.396541595458984,-8.269967079162598,12
156.88,39.39656066894531,-8.269942283630371,12
157.08,39.39658737182617,-8.269920349121094,12
157.28,39.396610260009766,-8.269904136657715,12
157.68,39.39665222167969,-8.269892692565918,12
157.88,39.396663665771484,-8.269890785217285,12
158.08,39.396671295166016,-8.269888877868652,12
158.28,39.39667510986328,-8.26988410949707,12
