ts,filtered_altitude_AGL,filtered_acceleration
-0.75,-0.0245819091796875,-0.028028488159179688
-0.74,-0.0245819091796875,-0.028028488159179688
-0.73,-0.1065673828125,-0.028028488159179688
-0.72,-0.10446929931640625,-0.018685340881347656
-0.71,-0.10446929931640625,-0.018685340881347656
-0.7,-0.10446929931640625,-0.018685340881347656
-0.69,0.31336212158203125,-0.028028488159179688
-0.68,0.31336212158203125,-0.028028488159179688
-0.67,0.31336212158203125,-0.018685340881347656
-0.66,-0.10446929931640625,-0.018685340881347656
-0.65,0.1371917724609375,-0.018685340881347656
-0.64,0.1371917724609375,-0.009343147277832031
-0.63,0.1371917724609375,0.0
-0.62,0.1371917724609375,-0.018685340881347656
-0.61,0.1371917724609375,-0.018685340881347656
-0.6,-0.0292205810546875,-0.009343147277832031
-0.59,-0.0292205810546875,-0.009343147277832031
-0.58,-0.2829132080078125,-0.018685340881347656
-0.57,-0.2829132080078125,-0.018685340881347656
-0.56,-0.4481353759765625,-0.018685340881347656
-0.55,-0.4481353759765625,-0.028028488159179688
-0.54,-0.2829132080078125,-0.028028488159179688
-0.53,-0.2829132080078125,-0.028028488159179688
-0.52,-0.4481353759765625,-0.028028488159179688
-0.51,-0.2829132080078125,-0.028028488159179688
-0.5,-0.19437408447265625,-0.028028488159179688
-0.49,-0.02521514892578125,-0.028028488159179688
-0.48,-0.02521514892578125,-0.028028488159179688
-0.47,0.14081573486328125,-0.028028488159179688
-0.46,0.22017669677734375,-0.03737068176269531
-0.45,0.22017669677734375,-0.03737068176269531
-0.44,0.388397216796875,-0.03737068176269531
-0.43,0.388397216796875,-0.03737068176269531
-0.42,0.22017669677734375,-0.03737068176269531
-0.41,0.22017669677734375,-0.03737068176269531
-0.4,0.21923828125,-0.03737068176269531
-0.39,0.21923828125,-0.03737068176269531
-0.38,0.05096435546875,-0.03737068176269531
-0.37,0.05096435546875,-0.03737068176269531
-0.36,-0.20049285888671875,-0.03737068176269531
-0.35,-0.20049285888671875,-0.009343147277832031
-0.34,-0.112274169921875,-0.009343147277832031
-0.33,-0.112274169921875,-0.009343147277832031
-0.32,-0.19486236572265625,-0.009343147277832031
-0.31,-0.20049285888671875,-0.009343147277832031
-0.3,-0.45026397705078125,-0.009343147277832031
-0.29,-0.19486236572265625,-0.009343147277832031
-0.28,-0.19486236572265625,-0.009343147277832031
-0.27,-0.19486236572265625,-0.009343147277832031
-0.26,-0.5244293212890625,-0.018685340881347656
-0.25,-0.5244293212890625,-0.018685340881347656
-0.24,-0.2728271484375,-0.018685340881347656
-0.23,-0.2728271484375,-0.018685340881347656
-0.22,-0.2728271484375,-0.018685340881347656
-0.21,-0.2728271484375,-0.018685340881347656
-0.2,-0.2728271484375,-0.018685340881347656
-0.19,-0.2728271484375,-0.018685340881347656
-0.18,-0.1852569580078125,-0.018685340881347656
-0.17,-0.10350799560546875,-0.018685340881347656
-0.16,-0.10350799560546875,-0.018685340881347656
-0.15,0.05974578857421875,-0.018685340881347656
-0.14,0.39715576171875,-0.018685340881347656
-0.13,0.39715576171875,-0.009343147277832031
-0.12,0.39715576171875,-0.009343147277832031
-0.11,0.39715576171875,-0.009343147277832031
-0.1,0.05974578857421875,-0.009343147277832031
-0.09,0.05974578857421875,0.0
-0.08,-0.27057647705078125,0.018685340881347656
-0.07,-0.4448394775390625,0.2896280288696289
-0.06,-0.4448394775390625,2.0928001403808594
-0.05,-0.6944808959960938,35.70840072631836
-0.04,-0.6944808959960938,137.2746124267578
-0.03,-1.61029052734375,171.4788055419922
-0.02,-0.9295425415039062,172.72142028808594
-0.01,-1.61029052734375,173.2072296142578
0.0,-1.61029052734375,173.53424072265625
0.01,-1.61029052734375,174.30035400390625
0.02,-1.61029052734375,175.76718139648438
0.03,-1.61029052734375,178.46726989746094
0.04,-1.766265869140625,181.05523681640625
0.05,-1.766265869140625,183.26014709472656
0.06,-0.9295425415039062,183.7553253173828
0.07,-1.766265869140625,184.7830352783203
0.08,-0.5840377807617188,186.89453125
0.09,-0.5840377807617188,189.03404235839844
0.1,-0.24846649169921875,191.22027587890625
0.11,0.425323486328125,195.2937469482422
0.12,0.425323486328125,197.67617797851562
0.13,0.6763534545898438,197.8723907470703
0.14,0.6763534545898438,199.6848907470703
0.15,1.0119247436523438,199.83438110351562
0.16,1.6011581420898438,201.61886596679688
0.17,1.7702713012695312,201.6282196044922
0.18,2.2749481201171875,201.6282196044922
0.19,3.2843246459960938,201.6282196044922
0.2,4.2936859130859375,201.6282196044922
0.21,4.2936859130859375,201.61886596679688
0.22,4.7957305908203125,199.4046173095703
0.23,4.7957305908203125,197.80697631835938
0.24,5.0493927001953125,197.71356201171875
0.25,5.3849639892578125,196.90072631835938
0.26,5.5540771484375,196.90072631835938
