ts,height,velocity,acceleration
-0.75,-0.00614183908328414,-0.046774882823228836,-0.01094643585383892
-0.74,-0.006978178396821022,-0.047265101224184036,-0.010952364653348923
-0.73,-0.00948116835206747,-0.04947451874613762,-0.010985063388943672
-0.72,-0.0119111193343997,-0.05149289220571518,-0.0016730893403291702
-0.71,-0.014311079867184162,-0.05345967039465904,-0.0017034541815519333
-0.7,-0.016681157052516937,-0.055375490337610245,-0.0017330218106508255
-0.69,-0.010465173982083797,-0.04848213493824005,-0.010967103764414787
-0.68,-0.0043089608661830425,-0.04172084107995033,-0.010860113427042961
-0.67,0.0017878706566989422,-0.034996915608644485,-0.0014120284467935562
-0.66,-0.0007310358341783285,-0.037254806607961655,-0.0014469679445028305
-0.65,0.0017284889472648501,-0.03433931618928909,-0.0014013443142175674
-0.64,0.004166662693023682,-0.03138268366456032,0.00798565149307251
-0.63,0.006584325805306435,-0.028384465724229813,0.01737278699874878
-0.62,0.008980932645499706,-0.02562449686229229,-0.0012693721801042557
-0.61,0.011355496942996979,-0.02291545644402504,-0.0012269914150238037
-0.6,0.010300476104021072,-0.023689113557338715,0.008101891726255417
-0.59,0.009259482845664024,-0.02444038726389408,0.008088931441307068
-0.58,0.00303663220256567,-0.030637778341770172,-0.0013495702296495438
-0.57,-0.00311949010938406,-0.03670297935605049,-0.0014438051730394363
-0.56,-0.01259253267198801,-0.04613785073161125,-0.0015904959291219711
-0.55,-0.021964456886053085,-0.055464908480644226,-0.01107717677950859
-0.54,-0.027852246537804604,-0.06109244003891945,-0.011163080111145973
-0.53,-0.033674586564302444,-0.06659489125013351,-0.011247023940086365
-0.52,-0.04281517118215561,-0.0754740983247757,-0.011383535340428352
-0.51,-0.04847196862101555,-0.08065870404243469,-0.011462494730949402
-0.5,-0.05225052312016487,-0.08384734392166138,-0.011510360985994339
-0.49,-0.052518732845783234,-0.08337189257144928,-0.011501165106892586
-0.48,-0.05277679115533829,-0.08289076387882233,-0.011491881683468819
-0.47,-0.04962471127510071,-0.07888661324977875,-0.01142774149775505
-0.46,-0.0448731929063797,-0.07336150109767914,-0.020680665969848633
-0.45,-0.04016485437750816,-0.06793733686208725,-0.020592983812093735
-0.44,-0.03205482289195061,-0.05904923379421234,-0.02045137621462345
-0.43,-0.024023808538913727,-0.050333421677351,-0.02031247317790985
-0.42,-0.01951685920357704,-0.04535217210650444,-0.020231744274497032
-0.41,-0.015053411945700645,-0.04046665504574776,-0.020152518525719643
-0.4,-0.010652730241417885,-0.03569582477211952,-0.02007509209215641
-0.39,-0.006295434199273586,-0.031018469482660294,-0.019999133422970772
-0.38,-0.005427625961601734,-0.029998747631907463,-0.019980140030384064
-0.37,-0.004567599855363369,-0.02899743802845478,-0.019961437210440636
-0.36,-0.008864957839250565,-0.03334180638194084,-0.02002597786486149
-0.35,-0.013115495443344116,-0.037314608693122864,0.007938448339700699
-0.34,-0.015511277131736279,-0.03932812437415123,0.007905859500169754
-0.33,-0.017877720296382904,-0.041290782392024994,0.00787406601011753
-0.32,-0.02190624736249447,-0.044952940195798874,0.007815815508365631
-0.31,-0.026003453880548477,-0.04864884167909622,0.007757047191262245
-0.3,-0.035168010741472244,-0.057549454271793365,0.007617242634296417
-0.29,-0.039001718163490295,-0.06084441766142845,0.00756474956870079
-0.28,-0.042789191007614136,-0.06405798345804214,0.007513532415032387
-0.27,-0.046530582010746,-0.06719113886356354,0.007463574409484863
-0.26,-0.05697568878531456,-0.07732056081295013,-0.002036057412624359
-0.25,-0.06730612367391586,-0.08722811937332153,-0.002190016210079193
-0.24,-0.07236950099468231,-0.09158574789762497,-0.0022575296461582184
-0.23,-0.07737187296152115,-0.0958358570933342,-0.002323359251022339
-0.22,-0.0823134332895279,-0.09997974336147308,-0.002387523651123047
-0.21,-0.08719439804553986,-0.1040186956524849,-0.002450045198202133
-0.2,-0.09201496839523315,-0.1079540103673935,-0.00251094251871109
-0.19,-0.0967753604054451,-0.11178697645664215,-0.002570236101746559
-0.18,-0.09968247264623642,-0.11366358399391174,-0.0025990568101406097
-0.17,-0.10087429732084274,-0.1137465387582779,-0.0025999434292316437
-0.16,-0.10204252600669861,-0.11380423605442047,-0.00260043703019619
-0.15,-0.09984412789344788,-0.1103784367442131,-0.002546686679124832
-0.14,-0.0907473936676979,-0.09985096007585526,-0.002382362261414528
-0.13,-0.08173337578773499,-0.08942338824272156,0.007121121510863304
-0.12,-0.07280180603265762,-0.07918737828731537,0.007279403507709503
-0.11,-0.06395286321640015,-0.06914118677377701,0.0074347034096717834
-0.1,-0.06209653243422508,-0.06643148511648178,0.007475739344954491
-0.09,-0.06025121361017227,-0.06366785615682602,0.016859302297234535
-0.08,-0.06518035382032394,-0.06775496155023575,0.0354754664003849
-0.07,-0.0736040323972702,-0.07272030413150787,0.3062931299209595
-0.06,-0.08181554079055786,-0.0594775564968586,2.1093430519104004
-0.05,-0.09319520741701126,0.2847665548324585,35.7247428894043
-0.04,-0.09599559009075165,1.6447314023971558,137.29075622558594
-0.03,-0.10249713063240051,3.327068328857422,171.4944305419922
-0.02,-0.07838483154773712,5.03602933883667,172.7367706298828
-0.01,-0.05194392800331116,6.734549522399902,173.2220458984375
0.0,-0.00939115509390831,8.43541431427002,173.54852294921875
0.01,0.08349050581455231,10.178559303283691,174.31463623046875
0.02,0.193864643573761,11.936370849609375,175.78146362304688
0.03,0.32193756103515625,13.721179962158203,178.48155212402344
0.04,0.46795424818992615,15.531865119934082,181.06951904296875
0.05,0.6321695446968079,17.364593505859375,183.27442932128906
0.06,0.8148094415664673,19.2022762298584,183.7696075439453
0.07,1.0157616138458252,21.05022430419922,184.7973175048828
0.08,1.2354058027267456,22.919294357299805,186.9088134765625
0.09,1.473820686340332,24.80975341796875,189.04832458496094
0.1,1.731257677078247,26.72207260131836,191.23455810546875
0.11,2.008065700531006,28.675128936767578,195.3080291748047
0.12,2.3044893741607666,30.652000427246094,197.69046020507812
0.13,2.6206836700439453,32.63083267211914,197.8866729736328
0.14,2.9567179679870605,34.627777099609375,199.6991729736328
0.15,3.312725782394409,36.62621307373047,199.84866333007812
0.16,3.688830852508545,38.642494201660156,201.63314819335938
0.17,4.085071563720703,40.65885543823242,201.6425018310547
0.18,4.5014848709106445,42.67521667480469,201.6425018310547
0.19,4.938127040863037,44.69158935546875,201.6425018310547
0.2,5.394996643066406,46.707977294921875,201.6425018310547
0.21,5.871972560882568,48.7242546081543,201.63314819335938
0.22,6.369000434875488,50.7183837890625,199.4188995361328
0.23,6.885827541351318,52.69651412963867,197.82125854492188
0.24,7.4223952293396,54.6736946105957,197.72784423828125
0.25,7.978666305541992,56.642730712890625,196.91500854492188
0.26,8.55457592010498,58.61174011230469,196.91500854492188
0.27,9.150100708007812,60.580623626708984,196.90567016601562
0.28,9.765286445617676,62.54948806762695,196.90567016601562
0.29,10.400096893310547,64.5180435180664,196.8776397705078
0.3,11.05453872680664,66.48656463623047,196.8776397705078
0.31,11.7287015914917,68.45509338378906,196.8776397705078
0.32,12.422521591186523,70.42359924316406,196.8776397705078
0.33,13.136015892028809,72.39208984375,196.8776397705078
0.34,13.869126319885254,74.36053466796875,196.8776397705078
0.35,14.621868133544922,76.3260498046875,196.58799743652344
0.36,15.394169807434082,78.29216003417969,196.65341186523438
0.37,16.186058044433594,80.25541687011719,196.3731231689453
0.38,16.997547149658203,82.21538543701172,196.04611206054688
0.39,17.828567504882812,84.17530059814453,196.04611206054688
0.4,18.679176330566406,86.13519287109375,196.04611206054688
0.41,19.549270629882812,88.09481048583984,196.02743530273438
0.42,20.438844680786133,90.05433654785156,196.02743530273438
0.43,21.348045349121094,92.01703643798828,196.3450927734375
0.44,22.276790618896484,93.98124694824219,196.50392150878906
0.45,23.225069046020508,95.94536590576172,196.50392150878906
0.46,24.193084716796875,97.91325378417969,196.8776397705078
0.47,25.18072509765625,99.89095306396484,197.86798095703125
0.48,26.188011169433594,101.8697509765625,197.98944091796875
0.49,27.21494483947754,103.8515853881836,198.30709838867188
0.5,28.261554718017578,105.84037017822266,199.01715087890625
0.51,29.327999114990234,107.83961486816406,200.07290649414062
0.52,30.41444206237793,109.83995056152344,200.1850128173828
0.53,31.52077293395996,111.8404541015625,200.21302795410156
0.54,32.646942138671875,113.85112762451172,201.25009155273438
0.55,33.79318618774414,115.8677978515625,201.8573760986328
0.56,34.959388732910156,117.89134216308594,202.56744384765625
0.57,36.14567565917969,119.92013549804688,203.1093292236328
0.58,37.35212326049805,121.95819854736328,204.05294799804688
