ts,id,T,P
115.175,BARO0,35.12,69418
115.185,BARO0,35.12,69424
115.195,BARO0,35.12,69436
115.205,BARO0,35.11,69420
115.215,BARO0,35.12,69435
115.225,BARO0,35.11,69423
115.235,BARO0,35.11,69439
115.245,BARO0,35.11,69435
115.255,BARO0,35.11,69396
115.265,BARO0,35.1,69438
115.275,BARO0,35.1,69425
115.285,BARO0,35.12,69408
115.295,BARO0,35.11,69406
115.305,BARO0,35.1,69426
115.315,BARO0,35.11,69439
115.325,BARO0,35.12,69423
115.335,BARO0,35.11,69425
115.345,BARO0,35.12,69416
115.355,BARO0,35.12,69429
115.365,BARO0,35.13,69420
115.375,BARO0,35.11,69438
115.385,BARO0,35.11,69431
115.395,BARO0,35.1,69422
115.405,BARO0,35.13,69441
115.415,BARO0,35.11,69434
115.425,BARO0,35.12,69451
115.435,BARO0,35.11,69420
115.445,BARO0,35.1,69442
115.455,BARO0,35.13,69436
115.465,BARO0,35.1,69445
115.475,BARO0,35.1,69439
115.485,BARO0,35.11,69441
115.495,BARO0,35.12,69425
115.505,BARO0,35.1,69427
115.515,BARO0,35.11,69422
115.525,BARO0,35.11,69424
115.535,BARO0,35.1,69426
115.545,BARO0,35.1,69462
115.555,BARO0,35.07,69417
115.565,BARO0,35.11,69434
115.575,BARO0,35.08,69442
115.585,BARO0,35.12,69448
115.595,BARO0,35.11,69442
115.605,BARO0,35.11,69428
115.615,BARO0,35.1,69438
115.625,BARO0,35.1,69448
115.635,BARO0,35.1,69437
115.645,BARO0,35.11,69433
115.655,BARO0,35.1,69442
115.665,BARO0,35.13,69432
115.675,BARO0,35.1,69428
115.685,BARO0,35.1,69440
115.695,BARO0,35.1,69452
115.705,BARO0,35.09,69428
115.715,BARO0,35.11,69447
115.725,BARO0,35.1,69429
115.735,BARO0,35.11,69434
115.745,BARO0,35.09,69458
115.755,BARO0,35.1,69424
115.765,BARO0,35.13,69460
115.775,BARO0,35.1,69442
115.785,BARO0,35.11,69428
115.795,BARO0,35.08,69451
115.805,BARO0,35.1,69449
115.815,BARO0,35.11,69439
115.825,BARO0,35.1,69447
115.835,BARO0,35.1,69467
115.845,BARO0,35.09,69446
115.855,BARO0,35.11,69445
115.865,BARO0,35.09,69455
115.875,BARO0,35.11,69426
115.885,BARO0,35.1,69449
115.895,BARO0,35.1,69471
115.905,BARO0,35.12,69445
115.915,BARO0,35.11,69444
115.925,BARO0,35.1,69449
115.935,BARO0,35.1,69462
115.945,BARO0,35.11,69428
115.955,BARO0,35.09,69446
115.965,BARO0,35.11,69448
115.975,BARO0,35.1,69477
115.985,BARO0,35.1,69479
115.995,BARO0,35.1,69441
116.005,BARO0,35.1,69469
116.015,BARO0,35.1,69456
116.025,BARO0,35.1,69454
116.035,BARO0,35.1,69470
116.045,BARO0,35.09,69485
116.055,BARO0,35.11,69455
116.065,BARO0,35.11,69483
116.075,BARO0,35.1,69432
116.085,BARO0,35.1,69447
116.095,BARO0,35.09,69471
116.105,BARO0,35.1,69441
116.115,BARO0,35.1,69457
116.125,BARO0,35.1,69469
116.135,BARO0,35.1,69471
116.145,BARO0,35.11,69450
116.155,BARO0,35.11,69483
116.165,BARO0,35.09,69479
116.175,BARO0,35.11,69456
116.185,BARO0,35.09,69430
116.195,BARO0,35.11,69481
116.205,BARO0,35.09,69455
116.215,BARO0,35.1,69452
116.225,BARO0,35.1,69480
116.235,BARO0,35.09,69454
116.245,BARO0,35.1,69470
116.255,BARO0,35.1,69484
116.265,BARO0,35.11,69449
116.275,BARO0,35.1,69458
116.285,BARO0,35.09,69471
116.295,BARO0,35.1,69429
116.305,BARO0,35.09,69469
116.315,BARO0,35.1,69474
116.325,BARO0,35.1,69483
116.335,BARO0,35.1,69466
116.345,BARO0,35.11,69471
116.355,BARO0,35.1,69457
116.365,BARO0,35.09,69471
116.375,BARO0,35.1,69502
116.385,BARO0,35.08,69451
116.395,BARO0,35.1,69462
116.405,BARO0,35.08,69479
116.415,BARO0,35.1,69482
116.425,BARO0,35.1,69465
116.435,BARO0,35.09,69442
116.445,BARO0,35.09,69486
116.455,BARO0,35.06,69487
116.465,BARO0,35.09,69474
116.475,BARO0,35.1,69474
116.485,BARO0,35.1,69496
116.495,BARO0,35.1,69495
116.505,BARO0,35.11,69482
116.515,BARO0,35.09,69497
116.525,BARO0,35.09,69497
116.535,BARO0,35.1,69464
116.545,BARO0,35.09,69507
116.555,BARO0,35.1,69479
116.565,BARO0,35.08,69495
116.575,BARO0,35.09,69484
116.585,BARO0,35.08,69503
116.595,BARO0,35.1,69481
116.605,BARO0,35.09,69499
116.615,BARO0,35.09,69483
116.625,BARO0,35.09,69488
116.635,BARO0,35.09,69488
116.645,BARO0,35.09,69490
116.655,BARO0,35.09,69487
116.665,BARO0,35.1,69495
116.675,BARO0,35.1,69482
116.685,BARO0,35.1,69482
116.695,BARO0,35.11,69501
116.705,BARO0,35.06,69472
116.715,BARO0,35.09,69489
116.725,BARO0,35.09,69499
116.735,BARO0,35.1,69475
116.745,BARO0,35.09,69498
116.755,BARO0,35.08,69479
116.765,BARO0,35.12,69501
116.775,BARO0,35.08,69492
116.785,BARO0,35.09,69474
116.795,BARO0,35.1,69494
116.805,BARO0,35.08,69491
116.815,BARO0,35.09,69475
116.825,BARO0,35.09,69480
116.835,BARO0,35.09,69512
116.845,BARO0,35.09,69486
116.855,BARO0,35.08,69492
116.865,BARO0,35.09,69520
116.875,BARO0,35.1,69510
116.885,BARO0,35.08,69501
116.895,BARO0,35.09,69486
116.905,BARO0,35.08,69503
116.915,BARO0,35.09,69505
116.925,BARO0,35.08,69491
116.935,BARO0,35.08,69488
116.945,BARO0,35.08,69512
116.955,BARO0,35.07,69486
116.965,BARO0,35.09,69525
116.975,BARO0,35.06,69484
116.985,BARO0,35.08,69481
116.995,BARO0,35.08,69492
117.005,BARO0,35.1,69484
117.015,BARO0,35.09,69493
117.025,BARO0,35.08,69494
117.035,BARO0,35.1,69490
117.045,BARO0,35.08,69495
117.055,BARO0,35.07,69510
117.065,BARO0,35.09,69525
117.075,BARO0,35.09,69504
117.085,BARO0,35.12,69489
117.095,BARO0,35.11,69485
117.105,BARO0,35.08,69500
117.115,BARO0,35.09,69496
117.125,BARO0,35.09,69501
117.135,BARO0,35.08,69497
117.145,BARO0,35.08,69512
117.155,BARO0,35.08,69510
117.165,BARO0,35.09,69509
117.175,BARO0,35.08,69511
117.185,BARO0,35.09,69514
117.195,BARO0,35.08,69507
117.205,BARO0,35.08,69530
117.215,BARO0,35.09,69504
117.225,BARO0,35.09,69503
117.235,BARO0,35.09,69526
117.245,BARO0,35.07,69538
117.255,BARO0,35.08,69526
117.265,BARO0,35.08,69509
117.275,BARO0,35.07,69552
117.285,BARO0,35.09,69533
117.295,BARO0,35.08,69511
117.305,BARO0,35.08,69519
117.315,BARO0,35.08,69520
117.325,BARO0,35.09,69531
117.335,BARO0,35.08,69510
117.345,BARO0,35.08,69529
117.355,BARO0,35.08,69504
117.365,BARO0,35.07,69521
117.375,BARO0,35.07,69528
117.385,BARO0,35.08,69519
117.395,BARO0,35.08,69490
117.405,BARO0,35.08,69512
117.415,BARO0,35.08,69516
117.425,BARO0,35.08,69514
117.435,BARO0,35.08,69511
117.445,BARO0,35.1,69528
117.455,BARO0,35.08,69522
117.465,BARO0,35.08,69512
117.475,BARO0,35.08,69528
117.485,BARO0,35.09,69537
117.495,BARO0,35.07,69523
117.505,BARO0,35.08,69506
117.515,BARO0,35.08,69520
117.525,BARO0,35.08,69513
117.535,BARO0,35.07,69543
117.545,BARO0,35.09,69519
117.555,BARO0,35.09,69526
117.565,BARO0,35.07,69533
117.575,BARO0,35.06,69533
117.585,BARO0,35.06,69541
117.595,BARO0,35.08,69496
117.605,BARO0,35.06,69514
117.615,BARO0,35.08,69533
117.625,BARO0,35.08,69549
117.635,BARO0,35.07,69523
117.645,BARO0,35.08,69537
117.655,BARO0,35.08,69542
117.665,BARO0,35.07,69504
117.675,BARO0,35.09,69549
117.685,BARO0,35.05,69545
117.695,BARO0,35.05,69521
117.705,BARO0,35.07,69521
117.715,BARO0,35.08,69546
117.725,BARO0,35.07,69542
117.735,BARO0,35.07,69532
117.745,BARO0,35.08,69507
117.755,BARO0,35.07,69532
117.765,BARO0,35.08,69549
117.775,BARO0,35.08,69571
117.785,BARO0,35.08,69538
117.795,BARO0,35.09,69522
117.805,BARO0,35.08,69531
117.815,BARO0,35.07,69533
117.825,BARO0,35.08,69529
117.835,BARO0,35.07,69533
117.845,BARO0,35.08,69541
117.855,BARO0,35.08,69544
117.865,BARO0,35.1,69544
117.875,BARO0,35.08,69531
117.885,BARO0,35.04,69552
117.895,BARO0,35.07,69525
117.905,BARO0,35.05,69517
117.915,BARO0,35.07,69538
117.925,BARO0,35.07,69541
117.935,BARO0,35.08,69553
117.945,BARO0,35.08,69512
117.955,BARO0,35.06,69545
117.965,BARO0,35.09,69545
117.975,BARO0,35.06,69546
117.985,BARO0,35.09,69544
117.995,BARO0,35.06,69549
118.005,BARO0,35.07,69537
118.015,BARO0,35.07,69546
118.025,BARO0,35.06,69546
118.035,BARO0,35.07,69510
118.045,BARO0,35.1,69551
118.055,BARO0,35.09,69571
118.065,BARO0,35.09,69551
118.075,BARO0,35.08,69561
118.085,BARO0,35.08,69551
118.095,BARO0,35.04,69535
118.105,BARO0,35.05,69562
118.115,BARO0,35.07,69540
118.125,BARO0,35.07,69539
118.135,BARO0,35.07,69555
118.145,BARO0,35.08,69598
118.155,BARO0,35.08,69554
118.165,BARO0,35.08,69562
118.175,BARO0,35.08,69561
118.185,BARO0,35.07,69557
118.195,BARO0,35.08,69553
118.205,BARO0,35.07,69555
118.215,BARO0,35.07,69554
118.225,BARO0,35.07,69554
118.235,BARO0,35.07,69561
118.245,BARO0,35.07,69563
118.255,BARO0,35.07,69543
118.265,BARO0,35.06,69569
118.275,BARO0,35.06,69583
118.285,BARO0,35.06,69561
118.295,BARO0,35.07,69588
118.305,BARO0,35.07,69551
118.315,BARO0,35.07,69567
118.325,BARO0,35.06,69571
118.335,BARO0,35.06,69591
118.345,BARO0,35.05,69552
118.355,BARO0,35.06,69586
118.365,BARO0,35.06,69567
118.375,BARO0,35.06,69590
118.385,BARO0,35.06,69551
118.395,BARO0,35.07,69570
118.405,BARO0,35.06,69580
118.415,BARO0,35.06,69559
118.425,BARO0,35.06,69576
118.435,BARO0,35.06,69551
118.445,BARO0,35.08,69543
118.455,BARO0,35.06,69578
118.465,BARO0,35.05,69565
118.475,BARO0,35.05,69590
118.485,BARO0,35.07,69579
118.495,BARO0,35.07,69565
118.505,BARO0,35.08,69580
118.515,BARO0,35.06,69556
118.525,BARO0,35.06,69571
118.535,BARO0,35.06,69562
118.545,BARO0,35.08,69580
118.555,BARO0,35.08,69577
118.565,BARO0,35.05,69593
118.575,BARO0,35.03,69583
118.585,BARO0,35.07,69596
118.595,BARO0,35.06,69602
118.605,BARO0,35.05,69586
118.615,BARO0,35.06,69591
118.625,BARO0,35.06,69579
118.635,BARO0,35.06,69568
118.645,BARO0,35.06,69565
118.655,BARO0,35.06,69587
118.665,BARO0,35.04,69582
118.675,BARO0,35.07,69594
118.685,BARO0,35.04,69592
118.695,BARO0,35.05,69574
118.705,BARO0,35.05,69575
118.715,BARO0,35.06,69580
118.725,BARO0,35.07,69581
118.735,BARO0,35.06,69561
118.745,BARO0,35.06,69599
118.755,BARO0,35.06,69630
118.765,BARO0,35.07,69569
118.775,BARO0,35.04,69585
118.785,BARO0,35.05,69562
118.795,BARO0,35.05,69586
118.805,BARO0,35.07,69599
118.815,BARO0,35.06,69603
118.825,BARO0,35.06,69594
118.835,BARO0,35.05,69586
118.845,BARO0,35.06,69582
118.855,BARO0,35.05,69567
118.865,BARO0,35.08,69603
118.875,BARO0,35.06,69598
118.885,BARO0,35.05,69580
118.895,BARO0,35.05,69582
118.905,BARO0,35.06,69595
118.915,BARO0,35.05,69592
118.925,BARO0,35.05,69600
118.935,BARO0,35.06,69588
118.945,BARO0,35.08,69611
118.955,BARO0,35.05,69603
118.965,BARO0,35.06,69576
118.975,BARO0,35.05,69578
118.985,BARO0,35.05,69578
118.995,BARO0,35.04,69567
119.005,BARO0,35.05,69592
119.015,BARO0,35.05,69595
119.025,BARO0,35.05,69597
119.035,BARO0,35.06,69621
119.045,BARO0,35.05,69595
119.055,BARO0,35.05,69540
119.065,BARO0,35.04,69595
119.075,BARO0,35.06,69570
119.085,BARO0,35.05,69620
119.095,BARO0,35.05,69623
119.105,BARO0,35.04,69600
119.115,BARO0,35.05,69591
119.125,BARO0,35.06,69598
119.135,BARO0,35.05,69592
119.145,BARO0,35.04,69589
119.155,BARO0,35.06,69642
119.165,BARO0,35.05,69618
119.175,BARO0,35.07,69630
119.185,BARO0,35.05,69587
119.195,BARO0,35.06,69607
119.205,BARO0,35.05,69588
119.215,BARO0,35.06,69604
119.225,BARO0,35.05,69617
119.235,BARO0,35.05,69622
119.245,BARO0,35.04,69611
119.255,BARO0,35.04,69613
119.265,BARO0,35.04,69586
119.275,BARO0,35.04,69597
119.285,BARO0,35.06,69617
119.295,BARO0,35.05,69613
119.305,BARO0,35.04,69604
119.315,BARO0,35.07,69599
119.325,BARO0,35.05,69586
119.335,BARO0,35.06,69593
119.345,BARO0,35.06,69625
119.355,BARO0,35.07,69616
119.365,BARO0,35.07,69630
119.375,BARO0,35.07,69616
119.385,BARO0,35.06,69582
119.395,BARO0,35.06,69621
119.405,BARO0,35.03,69594
119.415,BARO0,35.05,69610
119.425,BARO0,35.05,69622
119.435,BARO0,35.05,69609
119.445,BARO0,35.04,69622
119.455,BARO0,35.07,69640
119.465,BARO0,35.06,69627
119.475,BARO0,35.05,69597
119.485,BARO0,35.06,69627
119.495,BARO0,35.05,69616
119.505,BARO0,35.04,69612
119.515,BARO0,35.05,69620
119.525,BARO0,35.05,69616
119.535,BARO0,35.06,69649
119.545,BARO0,35.05,69624
119.555,BARO0,35.04,69644
119.565,BARO0,35.04,69601
119.575,BARO0,35.05,69654
119.585,BARO0,35.07,69634
119.595,BARO0,35.06,69629
119.605,BARO0,35.04,69619
119.615,BARO0,35.04,69616
119.625,BARO0,35.04,69625
119.635,BARO0,35.05,69639
119.645,BARO0,35.06,69641
119.655,BARO0,35.04,69629
119.665,BARO0,35.04,69625
119.675,BARO0,35.05,69640
119.685,BARO0,35.04,69614
119.695,BARO0,35.06,69645
119.705,BARO0,35.04,69638
119.715,BARO0,35.05,69643
119.725,BARO0,35.04,69639
119.735,BARO0,35.05,69606
119.745,BARO0,35.05,69636
119.755,BARO0,35.06,69623
119.765,BARO0,35.05,69641
119.775,BARO0,35.07,69624
119.785,BARO0,35.06,69609
119.795,BARO0,35.05,69636
119.805,BARO0,35.04,69624
119.815,BARO0,35.05,69624
119.825,BARO0,35.04,69633
119.835,BARO0,35.05,69628
119.845,BARO0,35.03,69646
119.855,BARO0,35.04,69644
119.865,BARO0,35.04,69653
119.875,BARO0,35.06,69647
119.885,BARO0,35.05,69648
119.895,BARO0,35.03,69646
119.905,BARO0,35.04,69632
119.915,BARO0,35.05,69631
119.925,BARO0,35.05,69639
119.935,BARO0,35.04,69661
119.945,BARO0,35.07,69635
119.955,BARO0,35.04,69640
119.965,BARO0,35.06,69659
119.975,BARO0,35.03,69656
119.985,BARO0,35.04,69653
119.995,BARO0,35.06,69628
120.005,BARO0,35.03,69656
120.015,BARO0,35.04,69637
120.025,BARO0,35.04,69647
120.035,BARO0,35.04,69635
120.045,BARO0,35.07,69617
120.055,BARO0,35.04,69654
120.065,BARO0,35.05,69629
120.075,BARO0,35.03,69644
120.085,BARO0,35.04,69664
120.095,BARO0,35.03,69640
120.105,BARO0,35.04,69639
120.115,BARO0,35.04,69663
120.125,BARO0,35.03,69633
120.135,BARO0,35.03,69640
120.145,BARO0,35.04,69611
120.155,BARO0,35.03,69632
120.165,BARO0,35.05,69656
120.175,BARO0,35.04,69654
120.185,BARO0,35.05,69655
120.195,BARO0,35.04,69661
120.205,BARO0,35.03,69638
120.215,BARO0,35.04,69637
120.225,BARO0,35.04,69642
120.235,BARO0,35.03,69623
120.245,BARO0,35.01,69651
120.255,BARO0,35.02,69646
120.265,BARO0,35.02,69671
120.275,BARO0,35.02,69654
120.285,BARO0,35.03,69654
120.295,BARO0,35.01,69632
120.305,BARO0,35.03,69647
120.315,BARO0,35.04,69656
120.325,BARO0,35.03,69651
120.335,BARO0,35.05,69644
120.345,BARO0,35.04,69655
120.355,BARO0,35.03,69653
120.365,BARO0,35.04,69649
120.375,BARO0,35.03,69645
120.385,BARO0,35.06,69666
120.395,BARO0,35.03,69661
120.405,BARO0,35.04,69667
120.415,BARO0,35.04,69668
120.425,BARO0,35.04,69658
120.435,BARO0,35.03,69681
120.445,BARO0,35.03,69622
120.455,BARO0,35.05,69655
120.465,BARO0,35.04,69695
120.475,BARO0,35.02,69647
120.485,BARO0,35.03,69652
120.495,BARO0,35.05,69661
120.505,BARO0,35.04,69678
120.515,BARO0,35.04,69654
120.525,BARO0,35.03,69671
120.535,BARO0,35.03,69666
120.545,BARO0,35.03,69682
120.555,BARO0,35.03,69687
120.565,BARO0,35.03,69662
120.575,BARO0,35.02,69676
120.585,BARO0,35.04,69654
120.595,BARO0,35.05,69659
120.605,BARO0,35.03,69655
120.615,BARO0,35.03,69678
120.625,BARO0,35.03,69652
120.635,BARO0,35.04,69672
120.645,BARO0,35.04,69655
120.655,BARO0,35.05,69674
120.665,BARO0,35.05,69678
120.675,BARO0,35.04,69674
120.685,BARO0,35.03,69676
120.695,BARO0,35.02,69672
120.705,BARO0,35.04,69682
120.715,BARO0,35.03,69684
120.725,BARO0,35.03,69688
120.735,BARO0,35.02,69696
120.745,BARO0,35.02,69671
120.755,BARO0,35.04,69688
120.765,BARO0,35.04,69649
120.775,BARO0,35.05,69672
120.785,BARO0,35.04,69680
120.795,BARO0,35.03,69663
120.805,BARO0,35.03,69684
120.815,BARO0,35.03,69668
120.825,BARO0,35.03,69663
120.835,BARO0,35.04,69661
120.845,BARO0,35.02,69683
120.855,BARO0,35.02,69697
120.865,BARO0,35.03,69668
120.875,BARO0,35.03,69677
120.885,BARO0,35.04,69686
120.895,BARO0,35.02,69677
120.905,BARO0,35.03,69687
120.915,BARO0,35.03,69692
120.925,BARO0,35.03,69702
120.935,BARO0,35.02,69660
120.945,BARO0,35.03,69638
120.955,BARO0,35.05,69675
120.965,BARO0,35.0,69681
120.975,BARO0,35.04,69693
120.985,BARO0,35.04,69699
120.995,BARO0,35.03,69670
121.005,BARO0,35.03,69683
121.015,BARO0,35.03,69682
121.025,BARO0,35.02,69675
121.035,BARO0,35.03,69671
121.045,BARO0,35.02,69678
121.055,BARO0,35.01,69654
121.065,BARO0,35.01,69691
121.075,BARO0,35.03,69693
121.085,BARO0,35.02,69691
121.095,BARO0,35.03,69676
121.105,BARO0,35.02,69682
121.115,BARO0,35.02,69688
121.125,BARO0,35.03,69697
121.135,BARO0,35.04,69704
121.145,BARO0,35.01,69688
121.155,BARO0,35.01,69669
121.165,BARO0,35.01,69690
121.175,BARO0,35.02,69644
121.185,BARO0,35.04,69682
121.195,BARO0,35.02,69681
121.205,BARO0,35.02,69687
121.215,BARO0,35.02,69671
121.225,BARO0,35.03,69697
121.235,BARO0,35.01,69684
121.245,BARO0,35.03,69698
121.255,BARO0,35.02,69709
121.265,BARO0,35.02,69682
121.275,BARO0,35.01,69691
121.285,BARO0,35.03,69713
121.295,BARO0,35.04,69696
121.305,BARO0,35.01,69696
121.315,BARO0,35.02,69686
121.325,BARO0,35.02,69696
121.335,BARO0,35.04,69706
121.345,BARO0,35.03,69655
121.355,BARO0,35.02,69693
121.365,BARO0,35.0,69699
121.375,BARO0,35.04,69679
121.385,BARO0,35.03,69704
121.395,BARO0,35.03,69647
121.405,BARO0,35.02,69715
121.415,BARO0,35.02,69679
121.425,BARO0,35.02,69712
121.435,BARO0,35.03,69717
121.445,BARO0,35.01,69688
121.455,BARO0,35.02,69712
121.465,BARO0,35.01,69667
121.475,BARO0,35.01,69703
121.485,BARO0,35.03,69675
121.495,BARO0,35.01,69692
121.505,BARO0,35.02,69704
121.515,BARO0,35.02,69699
121.525,BARO0,35.02,69698
121.535,BARO0,35.02,69705
121.545,BARO0,35.02,69722
121.555,BARO0,35.02,69701
121.565,BARO0,35.0,69701
121.575,BARO0,35.01,69704
121.585,BARO0,35.01,69692
121.595,BARO0,35.01,69699
121.605,BARO0,35.02,69711
121.615,BARO0,35.01,69715
121.625,BARO0,35.01,69723
121.635,BARO0,35.03,69723
121.645,BARO0,35.01,69702
121.655,BARO0,35.03,69713
121.665,BARO0,35.01,69707
121.675,BARO0,35.03,69714
121.685,BARO0,35.01,69722
121.695,BARO0,35.01,69721
121.705,BARO0,35.01,69715
121.715,BARO0,35.01,69733
121.725,BARO0,35.01,69705
121.735,BARO0,35.01,69698
121.745,BARO0,35.01,69696
121.755,BARO0,35.01,69721
121.765,BARO0,35.0,69683
121.775,BARO0,35.0,69733
121.785,BARO0,35.03,69720
121.795,BARO0,35.02,69700
121.805,BARO0,35.01,69728
121.815,BARO0,35.01,69720
121.825,BARO0,35.02,69715
121.835,BARO0,35.03,69704
121.845,BARO0,35.0,69721
121.855,BARO0,35.01,69731
121.865,BARO0,35.01,69753
121.875,BARO0,35.0,69745
121.885,BARO0,35.01,69733
121.895,BARO0,35.0,69734
121.905,BARO0,35.01,69725
121.915,BARO0,35.02,69723
121.925,BARO0,35.02,69720
121.935,BARO0,35.01,69710
121.945,BARO0,35.01,69722
121.955,BARO0,35.03,69697
121.965,BARO0,35.03,69730
121.975,BARO0,35.01,69721
121.985,BARO0,35.0,69701
121.995,BARO0,35.02,69728
122.005,BARO0,35.01,69723
122.015,BARO0,35.01,69735
122.025,BARO0,35.01,69740
122.035,BARO0,35.01,69699
122.045,BARO0,35.01,69731
122.055,BARO0,35.01,69708
122.065,BARO0,35.01,69711
122.075,BARO0,35.01,69761
122.085,BARO0,35.02,69716
122.095,BARO0,35.03,69711
122.105,BARO0,35.01,69730
122.115,BARO0,35.0,69722
122.125,BARO0,35.01,69731
122.135,BARO0,35.0,69722
122.145,BARO0,35.0,69730
122.155,BARO0,35.0,69735
122.165,BARO0,35.0,69705
122.175,BARO0,35.01,69712
122.185,BARO0,35.02,69762
122.195,BARO0,35.01,69747
122.205,BARO0,35.01,69741
122.215,BARO0,35.01,69736
122.225,BARO0,35.01,69735
122.235,BARO0,35.02,69762
122.245,BARO0,35.02,69723
122.255,BARO0,35.01,69718
122.265,BARO0,34.99,69730
122.275,BARO0,35.01,69712
122.285,BARO0,35.02,69754
122.295,BARO0,35.02,69714
122.305,BARO0,35.01,69741
122.315,BARO0,35.01,69753
122.325,BARO0,35.0,69750
122.335,BARO0,35.01,69725
122.345,BARO0,35.02,69771
122.355,BARO0,34.99,69733
122.365,BARO0,35.0,69749
122.375,BARO0,34.99,69737
122.385,BARO0,35.0,69766
122.395,BARO0,34.99,69751
122.405,BARO0,35.01,69753
122.415,BARO0,35.01,69754
122.425,BARO0,35.01,69754
122.435,BARO0,35.02,69763
122.445,BARO0,35.0,69767
122.455,BARO0,35.01,69757
122.465,BARO0,34.98,69759
122.475,BARO0,35.01,69728
122.485,BARO0,35.01,69753
122.495,BARO0,35.0,69751
122.505,BARO0,35.01,69761
122.515,BARO0,35.0,69748
122.525,BARO0,35.0,69748
122.535,BARO0,35.0,69787
122.545,BARO0,35.02,69748
122.555,BARO0,35.01,69744
122.565,BARO0,35.0,69762
122.575,BARO0,35.02,69733
122.585,BARO0,35.01,69764
122.595,BARO0,35.0,69756
122.605,BARO0,35.0,69771
122.615,BARO0,35.0,69754
122.625,BARO0,34.99,69766
122.635,BARO0,35.0,69778
122.645,BARO0,35.01,69759
122.655,BARO0,35.01,69745
122.665,BARO0,35.01,69743
122.675,BARO0,35.0,69767
122.685,BARO0,35.01,69732
122.695,BARO0,35.0,69779
122.705,BARO0,34.99,69750
122.715,BARO0,35.01,69769
122.725,BARO0,35.01,69756
122.735,BARO0,35.0,69763
122.745,BARO0,34.99,69739
122.755,BARO0,35.0,69760
122.765,BARO0,35.0,69791
122.775,BARO0,35.02,69764
122.785,BARO0,35.0,69753
122.795,BARO0,34.98,69753
122.805,BARO0,35.0,69770
122.815,BARO0,35.0,69773
122.825,BARO0,35.0,69758
122.835,BARO0,35.03,69778
122.845,BARO0,35.01,69760
122.855,BARO0,35.02,69785
122.865,BARO0,35.0,69769
122.875,BARO0,35.0,69753
122.885,BARO0,34.99,69745
122.895,BARO0,34.99,69753
122.905,BARO0,35.0,69768
122.915,BARO0,35.0,69789
122.925,BARO0,34.99,69774
122.935,BARO0,35.01,69766
122.945,BARO0,34.99,69763
122.955,BARO0,34.99,69790
122.965,BARO0,35.0,69791
122.975,BARO0,35.0,69769
122.985,BARO0,34.99,69756
122.995,BARO0,35.01,69784
123.005,BARO0,35.0,69764
123.015,BARO0,34.99,69760
123.025,BARO0,35.0,69777
123.035,BARO0,34.99,69771
123.045,BARO0,34.99,69762
123.055,BARO0,35.0,69784
123.065,BARO0,35.0,69786
123.075,BARO0,35.01,69778
123.085,BARO0,34.99,69764
123.095,BARO0,35.0,69791
123.105,BARO0,35.0,69780
123.115,BARO0,34.99,69783
123.125,BARO0,34.99,69791
123.135,BARO0,34.99,69793
123.145,BARO0,34.99,69782
123.155,BARO0,35.0,69773
123.165,BARO0,35.0,69782
123.175,BARO0,34.98,69804
123.185,BARO0,34.98,69795
123.195,BARO0,34.98,69803
123.205,BARO0,34.99,69769
123.215,BARO0,34.99,69766
123.225,BARO0,34.98,69796
123.235,BARO0,34.98,69819
123.245,BARO0,34.96,69791
123.255,BARO0,34.98,69807
123.265,BARO0,34.99,69795
123.275,BARO0,35.02,69791
123.285,BARO0,34.99,69774
123.295,BARO0,34.98,69790
123.305,BARO0,34.99,69781
123.315,BARO0,34.98,69768
123.325,BARO0,35.0,69787
123.335,BARO0,34.98,69776
123.345,BARO0,34.99,69800
123.355,BARO0,35.01,69784
123.365,BARO0,34.99,69796
123.375,BARO0,34.98,69799
123.385,BARO0,34.99,69776
123.395,BARO0,34.99,69800
123.405,BARO0,35.0,69783
123.415,BARO0,34.99,69782
123.425,BARO0,34.98,69806
123.435,BARO0,34.98,69782
123.445,BARO0,34.97,69780
123.455,BARO0,35.01,69778
123.465,BARO0,35.0,69796
123.475,BARO0,34.99,69809
123.485,BARO0,34.97,69787
123.495,BARO0,34.99,69785
123.505,BARO0,34.99,69795
123.515,BARO0,34.99,69799
123.525,BARO0,34.99,69782
123.535,BARO0,34.99,69791
123.545,BARO0,34.98,69794
123.555,BARO0,34.99,69820
123.565,BARO0,35.0,69804
123.575,BARO0,34.99,69796
123.585,BARO0,35.0,69800
123.595,BARO0,34.98,69816
123.605,BARO0,34.98,69788
123.615,BARO0,34.98,69805
123.625,BARO0,34.99,69805
123.635,BARO0,34.99,69806
123.645,BARO0,34.99,69772
123.655,BARO0,34.99,69794
123.665,BARO0,35.0,69794
123.675,BARO0,34.99,69825
123.685,BARO0,35.0,69798
123.695,BARO0,34.97,69781
123.705,BARO0,34.99,69807
123.715,BARO0,34.99,69810
123.725,BARO0,34.99,69785
123.735,BARO0,34.99,69784
123.745,BARO0,34.97,69768
123.755,BARO0,34.98,69791
123.765,BARO0,34.98,69794
123.775,BARO0,35.01,69803
123.785,BARO0,34.99,69812
123.795,BARO0,34.98,69809
123.805,BARO0,34.98,69802
123.815,BARO0,34.98,69810
123.825,BARO0,34.99,69792
123.835,BARO0,34.99,69810
123.845,BARO0,34.98,69787
123.855,BARO0,34.97,69805
123.865,BARO0,34.98,69794
123.875,BARO0,35.0,69796
123.885,BARO0,34.99,69801
123.895,BARO0,34.97,69785
123.905,BARO0,34.99,69798
