ts,height,velocity,acceleration
-0.76,0.3105987310409546,0.2938859760761261,-0.001292407512664795
-0.75,0.3204154670238495,0.3009885251522064,-0.0011816099286079407
-0.74,0.33010074496269226,0.30788272619247437,-0.0010740719735622406
-0.73,0.33452466130256653,0.3093573749065399,0.008370846509933472
-0.72,0.3440034091472626,0.3160463869571686,0.008473701775074005
-0.71,0.3498508334159851,0.3189103901386261,0.008516978472471237
-0.7,0.352130651473999,0.3180544078350067,0.008502323180437088
-0.69,0.3543553650379181,0.31715014576911926,0.008486919105052948
-0.68,0.3599694073200226,0.3197614550590515,0.008526258170604706
-0.67,0.365494042634964,0.32225364446640015,0.008563738316297531
-0.66,0.3709299564361572,0.32462865114212036,0.008599385619163513
-0.65,0.3762778043746948,0.3268883526325226,0.008633233606815338
-0.64,0.3815378248691559,0.32894039154052734,-0.000757947564125061
-0.63,0.3849910795688629,0.32910236716270447,-0.0007553063333034515
-0.62,0.38665059208869934,0.32740700244903564,-0.0007815882563591003
-0.61,0.37289658188819885,0.30978304147720337,-0.0010559000074863434
-0.6,0.35925155878067017,0.2924514710903168,-0.0013256147503852844
-0.59,0.3457162082195282,0.2754099369049072,-0.001590769737958908
-0.58,0.3321872055530548,0.2585486173629761,-0.0018530786037445068
-0.57,0.3188740015029907,0.2420823872089386,-0.0021091923117637634
-0.56,0.31600221991539,0.23658601939678192,-0.002194449305534363
-0.55,0.31313496828079224,0.2310565710067749,-0.011702951043844223
-0.54,0.3102727234363556,0.22568242251873016,-0.0023620687425136566
-0.53,0.3074164092540741,0.22036921977996826,-0.0024444349110126495
-0.52,0.3045665919780731,0.21511684358119965,-0.0025258436799049377
-0.51,0.3017236590385437,0.20992513000965118,-0.0026062913239002228
-0.5,0.2938503921031952,0.19948850572109222,-0.01219114288687706
-0.49,0.2877177596092224,0.19095900654792786,-0.012322060763835907
-0.48,0.279945969581604,0.18091443181037903,-0.0030538104474544525
-0.47,0.2722344994544983,0.17094087600708008,-0.012631379067897797
-0.46,0.25939100980758667,0.15585345029830933,-0.003441605716943741
-0.45,0.25185543298721313,0.1464110165834427,-0.0035881027579307556
-0.44,0.24438120424747467,0.1370345503091812,-0.013156291097402573
-0.43,0.23865030705928802,0.12965090572834015,-0.00384647399187088
-0.42,0.2312832623720169,0.12074363231658936,0.0054372139275074005
-0.41,0.21535106003284454,0.10306613147258759,0.005161102861166
-0.4,0.19957152009010315,0.08563293516635895,-0.004532951861619949
-0.39,0.18565690517425537,0.07021300494670868,-0.014195099472999573
-0.38,0.1718761920928955,0.05508875846862793,-0.01442839577794075
-0.37,0.1582295447587967,0.040257345885038376,-0.014657095074653625
-0.36,0.14296434819698334,0.02390265092253685,-0.014909479767084122
-0.35,0.12785248458385468,0.008060766384005547,0.0036906898021698
-0.34,0.10289916396141052,-0.017801033332943916,0.0032874085009098053
-0.33,0.08164931833744049,-0.0398491770029068,-0.025322744622826576
-0.32,0.06061912328004837,-0.06135161593556404,-0.01623183861374855
-0.31,0.03980942815542221,-0.08231303840875626,-0.007132969796657562
-0.3,0.01922101527452469,-0.10273817181587219,0.0019718799740076065
-0.29,-0.001145852729678154,-0.1227259635925293,0.0016603320837020874
-0.28,-0.005754412617534399,-0.12620751559734344,0.0016058608889579773
-0.27,-0.005175931379199028,-0.12428741157054901,0.0016355104744434357
-0.26,-0.004590487107634544,-0.12237967550754547,0.0016649626195430756
-0.25,-0.0005318033508956432,-0.11689818650484085,0.0017500575631856918
-0.24,0.003498382866382599,-0.1113145500421524,0.020681262016296387
-0.23,0.007500732317566872,-0.10581663995981216,0.02076365239918232
-0.22,0.008008895441889763,-0.10389591008424759,0.030212117359042168
-0.21,-0.008649441413581371,-0.11966042965650558,0.039383724331855774
-0.2,-0.025119677186012268,-0.13478852808475494,0.06740834563970566
-0.19,-0.04149332270026207,-0.14947514235973358,0.08601368963718414
-0.18,-0.057673677802085876,-0.16343726217746735,0.1234719455242157
-0.17,-0.07524511963129044,-0.17504021525382996,0.49073609709739685
-0.16,-0.09219884872436523,-0.11041880398988724,8.076508522033691
-0.15,-0.10788950324058533,0.012306327000260353,13.852948188781738
-0.14,-0.12195518612861633,0.1560652107000351,15.925905227661133
-0.13,-0.13584738969802856,0.3002951443195343,16.104690551757812
-0.12,-0.14795833826065063,0.461935430765152,17.819536209106445
-0.11,-0.15820059180259705,0.6314277648925781,18.582595825195312
-0.1,-0.1510726511478424,0.8218217492103577,19.05377769470215
-0.09,-0.15768814086914062,0.9990279078483582,19.355077743530273
-0.08,-0.13465118408203125,1.2215745449066162,21.01382827758789
-0.07,-0.13752393424510956,1.4317035675048828,22.69097328186035
-0.06,-0.13819468021392822,1.6591839790344238,24.42466163635254
-0.05,-0.1394452303647995,1.894020915031433,25.46095085144043
-0.04,-0.1471916139125824,2.133673667907715,26.864620208740234
-0.03,-0.15234562754631042,2.3910555839538574,28.626394271850586
-0.02,-0.18065695464611053,2.635406970977783,29.991952896118164
-0.01,-0.2059447467327118,2.890568256378174,31.018272399902344
0.0,-0.20233818888664246,3.1783173084259033,31.55498695373535
0.01,-0.16911226511001587,3.5290138721466064,35.06999969482422
0.02,-0.13231800496578217,3.892806053161621,36.3798828125
0.03,-0.09159547090530396,4.273092746734619,38.02901840209961
0.04,-0.046812135726213455,4.668087005615234,39.49910354614258
0.05,0.0019449915271252394,5.068924427032471,40.083370208740234
0.06,0.05475086346268654,5.478997707366943,41.00688552856445
0.07,0.11179187148809433,5.892850875854492,41.38383102416992
0.08,0.17299173772335052,6.312077045440674,41.92097854614258
