ts,height,velocity,acceleration
-0.76,0.24880605936050415,0.23909421265125275,0.01142294704914093
-0.75,0.2455110251903534,0.23332546651363373,0.011331334710121155
-0.74,0.24568380415439606,0.23110917210578918,0.0018551498651504517
-0.73,0.24582600593566895,0.2289777547121048,0.011261582374572754
-0.72,0.24249285459518433,0.2232726812362671,0.011170998215675354
-0.71,0.2391720861196518,0.2176385223865509,0.011081531643867493
-0.7,0.2393156737089157,0.21564576029777527,0.011048778891563416
-0.69,0.2394367903470993,0.21365006268024445,0.011015981435775757
-0.68,0.2395358830690384,0.21165189146995544,0.01098315417766571
-0.67,0.2396133840084076,0.20965170860290527,0.010950297117233276
-0.66,0.23967547714710236,0.20765596628189087,0.010917514562606812
-0.65,0.24802522361278534,0.2142544388771057,0.011018559336662292
-0.64,0.25626862049102783,0.22067561745643616,0.011116832494735718
-0.63,0.26440611481666565,0.22692178189754486,0.011212363839149475
-0.62,0.2724376618862152,0.23290076851844788,0.0018638074398040771
-0.61,0.2803633213043213,0.2387092560529709,0.0019539594650268555
-0.6,0.29489901661872864,0.25129687786102295,0.0021496564149856567
-0.59,0.3040938675403595,0.25823092460632324,0.002257302403450012
-0.58,0.311619371175766,0.26336732506752014,0.002336934208869934
-0.57,0.31904107332229614,0.2683439552783966,0.0024140626192092896
-0.56,0.3244033753871918,0.27113935351371765,0.0024572163820266724
-0.55,0.33318838477134705,0.2774471938610077,0.002555057406425476
-0.54,0.3435633182525635,0.28533560037612915,0.0026775002479553223
-0.53,0.3538030982017517,0.29300373792648315,0.002796486020088196
-0.52,0.36220023036003113,0.29868748784065247,0.0028845518827438354
-0.51,0.36697593331336975,0.30056679248809814,0.002913370728492737
-0.5,0.37167224287986755,0.30234482884407043,0.0029406100511550903
-0.49,0.3762897849082947,0.30402326583862305,0.00296628475189209
-0.48,0.3754875957965851,0.3001716136932373,0.012345746159553528
-0.47,0.37466132640838623,0.29633423686027527,0.012284070253372192
-0.46,0.3738143742084503,0.2925145626068115,0.01222267746925354
-0.45,0.3729473650455475,0.2887130081653595,0.012161582708358765
-0.44,0.3720608651638031,0.284930020570755,0.012100785970687866
-0.43,0.37115830183029175,0.28116893768310547,0.012040331959724426
-0.42,0.3702373802661896,0.27742713689804077,0.011980190873146057
-0.41,0.3675386905670166,0.27179044485092163,0.0024506449699401855
-0.4,0.36659952998161316,0.26803144812583923,0.002391725778579712
-0.39,0.3638833165168762,0.26247236132621765,0.0023047924041748047
-0.38,0.3645918667316437,0.26051294803619385,0.0022739171981811523
-0.37,0.36184313893318176,0.25499677658081055,0.002187669277191162
-0.36,0.3590966761112213,0.24953916668891907,0.0021023452281951904
-0.35,0.35289767384529114,0.2405654340982437,0.0019622892141342163
-0.34,0.34670206904411316,0.23178058862686157,0.011265099048614502
-0.33,0.3405468463897705,0.22303307056427002,0.0016872286796569824
-0.32,0.3344319760799408,0.21441645920276642,0.0015527904033660889
-0.31,0.3232547640800476,0.2007443606853485,0.01077955961227417
-0.3,0.3121720552444458,0.1872154176235199,0.0011273026466369629
-0.29,0.3011837601661682,0.17392203211784363,0.0009201318025588989
-0.28,0.2902912497520447,0.16105100512504578,0.019600331783294678
-0.27,0.2743290662765503,0.1430663764476776,0.01931723952293396
-0.26,0.2620061933994293,0.12884213030338287,0.0002119690179824829
-0.25,0.2497963309288025,0.11487977206707001,-5.4836273193359375e-06
-0.24,0.24282820522785187,0.10648246854543686,-0.00013624131679534912
-0.23,0.23592053353786469,0.09823326766490936,-0.00026467442512512207
-0.22,0.22907350957393646,0.09013088047504425,-0.00039079785346984863
-0.21,0.22228826582431793,0.0823628231883049,0.01836906373500824
-0.2,0.21556589007377625,0.07473893463611603,0.018247485160827637
-0.19,0.2209712713956833,0.08049077540636063,0.0938563197851181
-0.18,0.23149606585502625,0.09185580909252167,0.131780207157135
-0.17,0.25216081738471985,0.1137828379869461,0.15098188817501068
-0.16,0.2880706191062927,0.16290496289730072,1.3223202228546143
-0.15,0.3239193856716156,0.22451749444007874,2.6352758407592773
-0.14,0.44570648670196533,0.4361160397529602,8.840438842773438
-0.13,0.5893846750259399,0.7100842595100403,13.053701400756836
-0.12,0.7329294681549072,1.0065572261810303,15.614608764648438
-0.11,0.8765881061553955,1.3304418325424194,18.66643524169922
-0.1,1.020611047744751,1.6785192489624023,21.39719581604004
-0.09,1.165168046951294,2.03859806060791,22.90991973876953
-0.08,1.2858245372772217,2.380390167236328,23.93122673034668
-0.07,1.4051907062530518,2.7219297885894775,24.39539337158203
-0.06,1.5254809856414795,3.065603733062744,24.868959426879883
-0.05,1.6467089653015137,3.4137518405914307,25.578533172607422
-0.04,1.7689015865325928,3.766824722290039,26.335269927978516
-0.03,1.8942890167236328,4.1294264793396,27.328048706054688
-0.02,2.033489227294922,4.512537479400635,28.330429077148438
-0.01,2.180812358856201,4.915414333343506,29.871061325073242
0.0,2.332031488418579,5.332353115081787,31.298389434814453
0.01,2.387507915496826,5.652424335479736,32.00651931762695
0.02,2.446427822113037,6.003283977508545,35.08454132080078
0.03,2.5091850757598877,6.364073276519775,36.075923919677734
0.04,2.575627326965332,6.741584777832031,37.74711608886719
0.05,2.6459672451019287,7.145071506500244,40.343605041503906
0.06,2.720442056655884,7.57000207901001,42.48688888549805
0.07,2.7992355823516846,8.010334014892578,44.02589797973633
0.08,2.88218092918396,8.457637786865234,44.724586486816406
0.09,2.9693455696105957,8.904922485351562,44.724586486816406
0.1,3.060689926147461,9.35217571258545,44.724586486816406
0.11,3.156430244445801,9.799418449401855,44.724586486816406
