ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration
-0.75,,,,,,,,,0.133,1.35,8.63,-4.831,-0.59,0.91,0.028
-0.745,0.0034,-0.5078,0.0649,-0.2801,-1.0504,-0.1401,44.6,99961.0,,,,,,,
-0.74,,,,,,,,,0.149,1.35,8.63,-4.831,-0.59,0.9,0.028
-0.735,0.0039,-0.5059,0.0649,-0.2801,-1.1204,-0.1401,44.6,100001.0,,,,,,,
-0.73,,,,,,,,,0.166,1.35,8.63,-4.831,-0.59,0.91,0.028
-0.725,0.0029,-0.5078,0.0654,-0.2801,-1.0504,-0.1401,44.6,100007.0,,,,,,,
-0.72,,,,,,,,,0.182,1.35,8.63,-4.831,-0.59,0.9,0.028
-0.715,0.0034,-0.5059,0.0664,-0.2101,-1.1204,-0.1401,44.6,99996.0,,,,,,,
-0.71,,,,,,,,,0.198,1.35,8.63,-4.831,-0.59,0.9,0.028
-0.705,0.0044,-0.5078,0.0688,-0.2101,-1.1204,-0.1401,44.6,99963.0,,,,,,,
-0.7,,,,,,,,,0.204,1.35,8.63,-4.831,-0.59,0.48,0.028
-0.695,0.0039,-0.5083,0.0669,-0.2101,-1.1204,-0.1401,44.6,99953.0,,,,,,,
-0.69,,,,,,,,,0.21,1.35,8.63,-4.831,-0.59,0.48,0.028
-0.685,0.0044,-0.5078,0.0654,-0.2801,-1.1905,-0.1401,44.6,99971.0,,,,,,,
-0.68,,,,,,,,,0.225,1.349,8.63,-4.831,-0.59,0.9,0.028
-0.675,0.0034,-0.5083,0.0669,-0.5602,-1.2605,-0.07,44.6,99977.0,,,,,,,
-0.67,,,,,,,,,0.235,1.349,8.63,-4.831,-0.59,0.65,0.028
-0.665,0.0034,-0.5063,0.0654,-0.3501,-1.2605,-0.1401,44.6,99972.0,,,,,,,
-0.66,,,,,,,,,0.233,1.349,8.63,-4.831,-0.59,0.14,0.028
-0.655,0.0029,-0.5078,0.0649,-0.1401,-1.2605,-0.1401,44.6,99979.0,,,,,,,
-0.65,,,,,,,,,0.24,1.349,8.63,-4.831,-0.59,0.56,0.028
-0.645,0.0024,-0.5063,0.063,-0.2801,-1.0504,-0.1401,44.6,99998.0,,,,,,,
-0.64,,,,,,,,,0.238,1.349,8.63,-4.831,-0.59,0.14,0.028
-0.635,0.0039,-0.5063,0.0625,-0.2101,-0.9804,-0.1401,44.6,99994.0,,,,,,,
-0.63,,,,,,,,,0.236,1.349,8.63,-4.831,-0.59,0.14,0.028
-0.625,0.002,-0.5078,0.0635,-0.2101,-0.9104,-0.1401,44.6,99974.0,,,,,,,
-0.62,,,,,,,,,0.234,1.349,8.63,-4.831,-0.59,0.14,0.028
-0.615,0.0054,-0.5073,0.0659,-0.3501,-0.8403,-0.1401,44.6,99995.0,,,,,,,
-0.61,,,,,,,,,0.238,1.349,8.63,-4.831,-0.59,0.4,0.028
-0.605,0.0029,-0.5073,0.0674,-0.3501,-0.9804,-0.1401,44.6,99966.0,,,,,,,
-0.6,,,,,,,,,0.236,1.349,8.63,-4.83,-0.59,0.14,0.028
-0.595,0.0078,-0.5083,0.0684,-0.4902,-1.0504,-0.1401,44.6,99964.0,,,,,,,
-0.59,,,,,,,,,0.234,1.349,8.63,-4.83,-0.59,0.14,0.019
-0.585,0.0024,-0.5078,0.0679,-0.2101,-1.2605,-0.1401,44.6,99980.0,,,,,,,
-0.58,,,,,,,,,0.232,1.349,8.63,-4.83,-0.59,0.14,0.019
-0.575,0.0059,-0.5063,0.0659,0.0,-1.4006,-0.1401,44.6,99981.0,,,,,,,
-0.57,,,,,,,,,0.226,1.349,8.63,-4.83,-0.59,-0.03,0.019
-0.565,0.0015,-0.5059,0.0669,-0.4202,-1.2605,-0.1401,44.6,99994.0,,,,,,,
-0.56,,,,,,,,,0.219,1.348,8.63,-4.83,-0.59,-0.11,0.019
-0.555,0.0015,-0.5073,0.0649,-0.3501,-1.2605,-0.1401,44.6,99968.0,,,,,,,
-0.55,,,,,,,,,0.21,1.348,8.63,-4.83,-0.59,-0.19,0.019
-0.545,0.0034,-0.5083,0.0635,-0.3501,-1.0504,-0.1401,44.6,99994.0,,,,,,,
-0.54,,,,,,,,,0.202,1.348,8.63,-4.83,-0.59,-0.11,0.019
-0.535,0.0029,-0.5049,0.063,-0.2101,-1.0504,-0.07,44.6,99973.0,,,,,,,
-0.53,,,,,,,,,0.195,1.348,8.63,-4.83,-0.59,-0.11,0.019
-0.525,0.0039,-0.5063,0.0625,-0.2101,-0.9804,-0.07,44.6,99951.0,,,,,,,
-0.52,,,,,,,,,0.188,1.348,8.63,-4.831,-0.59,-0.11,0.019
-0.515,0.0024,-0.5078,0.0635,-0.1401,-0.9804,-0.1401,44.6,99997.0,,,,,,,
-0.51,,,,,,,,,0.194,1.348,8.63,-4.831,-0.59,0.48,0.019
-0.505,0.0063,-0.5078,0.0645,-0.1401,-0.9104,-0.1401,44.6,99990.0,,,,,,,
-0.5,,,,,,,,,0.187,1.348,8.631,-4.831,-0.59,-0.11,0.019
-0.495,0.0044,-0.5078,0.0654,-0.2101,-0.9804,-0.1401,44.6,99989.0,,,,,,,
-0.49,,,,,,,,,0.179,1.348,8.631,-4.831,-0.59,-0.19,0.019
-0.485,0.0029,-0.5073,0.0659,-0.07,-1.1204,-0.1401,44.6,100007.0,,,,,,,
-0.48,,,,,,,,,0.156,1.348,8.631,-4.83,-0.589,-0.86,0.019
-0.475,0.0049,-0.5063,0.0684,-0.1401,-1.1204,-0.1401,44.6,99983.0,,,,,,,
-0.47,,,,,,,,,0.132,1.347,8.631,-4.83,-0.589,-0.95,0.019
-0.465,0.0015,-0.5073,0.0669,-0.2101,-1.2605,-0.1401,44.6,99972.0,,,,,,,
-0.46,,,,,,,,,0.11,1.347,8.631,-4.831,-0.589,-0.86,0.019
-0.455,0.0063,-0.5068,0.0669,-0.2101,-1.2605,-0.1401,44.6,99985.0,,,,,,,
-0.45,,,,,,,,,0.089,1.347,8.631,-4.831,-0.589,-0.86,0.019
-0.445,0.0044,-0.5068,0.0645,-0.2801,-1.2605,-0.07,44.6,99967.0,,,,,,,
-0.44,,,,,,,,,0.075,1.347,8.631,-4.831,-0.59,-0.52,0.019
-0.435,0.0024,-0.5093,0.0635,-0.2101,-1.1204,-0.1401,44.6,99984.0,,,,,,,
-0.43,,,,,,,,,0.062,1.346,8.631,-4.831,-0.59,-0.52,0.019
-0.425,0.0039,-0.5068,0.064,-0.2101,-1.1905,-0.1401,44.6,99982.0,,,,,,,
-0.42,,,,,,,,,0.048,1.346,8.631,-4.831,-0.59,-0.52,0.019
-0.415,0.0049,-0.5083,0.0645,-0.2101,-1.1204,-0.07,44.6,99976.0,,,,,,,
-0.41,,,,,,,,,0.037,1.346,8.631,-4.831,-0.59,-0.44,0.019
-0.405,0.0029,-0.5054,0.0649,-0.3501,-1.0504,-0.07,44.6,99989.0,,,,,,,
-0.4,,,,,,,,,0.028,1.346,8.631,-4.831,-0.59,-0.35,0.019
-0.395,0.0044,-0.5063,0.0659,-0.2801,-1.0504,-0.1401,44.6,100019.0,,,,,,,
-0.39,,,,,,,,,0.019,1.346,8.631,-4.831,-0.59,-0.35,0.009
-0.385,0.0024,-0.5063,0.0674,-0.2101,-0.9804,-0.1401,44.6,99967.0,,,,,,,
-0.38,,,,,,,,,0.01,1.346,8.631,-4.831,-0.59,-0.35,0.009
-0.375,0.0039,-0.5088,0.0684,-0.2101,-0.9804,-0.07,44.6,99984.0,,,,,,,
-0.37,,,,,,,,,0.003,1.346,8.631,-4.831,-0.589,-0.27,0.009
-0.365,0.0015,-0.5068,0.0674,-0.2801,-0.9804,-0.1401,44.6,99980.0,,,,,,,
-0.36,,,,,,,,,-0.007,1.346,8.631,-4.831,-0.589,-0.43,0.009
-0.355,0.0049,-0.5078,0.0649,-0.2801,-0.9104,-0.1401,44.6,99993.0,,,,,,,
-0.35,,,,,,,,,-0.013,1.346,8.631,-4.831,-0.589,-0.27,0.009
-0.345,0.0039,-0.5073,0.0649,-0.2801,-1.0504,-0.07,44.6,99969.0,,,,,,,
-0.34,,,,,,,,,-0.023,1.346,8.631,-4.831,-0.589,-0.43,0.009
-0.335,0.0024,-0.5073,0.0635,-0.2801,-1.1905,-0.07,44.6,99978.0,,,,,,,
-0.33,,,,,,,,,-0.029,1.346,8.631,-4.831,-0.589,-0.27,0.009
-0.325,0.0039,-0.5083,0.064,-0.2801,-1.3305,-0.07,44.6,99966.0,,,,,,,
-0.32,,,,,,,,,-0.032,1.345,8.631,-4.831,-0.589,-0.09,0.019
-0.315,0.0015,-0.5059,0.063,-0.2801,-1.3305,-0.1401,44.6,99979.0,,,,,,,
-0.31,,,,,,,,,-0.034,1.345,8.631,-4.831,-0.589,-0.09,0.019
-0.305,0.0063,-0.5059,0.0625,-0.3501,-1.4006,-0.1401,44.6,99969.0,,,,,,,
-0.3,,,,,,,,,-0.034,1.345,8.631,-4.831,-0.589,-0.01,0.019
-0.295,0.0,-0.5073,0.064,-0.2801,-1.4706,-0.07,44.6,99991.0,,,,,,,
-0.29,,,,,,,,,-0.033,1.345,8.631,-4.831,-0.59,0.08,0.019
-0.285,0.0054,-0.5083,0.0654,-0.2101,-1.1905,-0.1401,44.6,99954.0,,,,,,,
-0.28,,,,,,,,,-0.033,1.345,8.631,-4.831,-0.59,-0.01,0.019
-0.275,0.0015,-0.5083,0.064,-0.1401,-1.0504,-0.1401,44.6,99991.0,,,,,,,
-0.27,,,,,,,,,-0.032,1.345,8.631,-4.831,-0.59,0.08,0.019
-0.265,0.0049,-0.5068,0.0674,-0.1401,-0.8403,-0.2101,44.6,99984.0,,,,,,,
-0.26,,,,,,,,,-0.031,1.344,8.631,-4.831,-0.59,0.08,0.019
-0.255,-0.0005,-0.5059,0.0664,-0.2801,-0.9104,-0.1401,44.6,99999.0,,,,,,,
-0.25,,,,,,,,,-0.029,1.344,8.631,-4.831,-0.59,0.08,0.019
-0.245,0.0054,-0.5083,0.0674,-0.2801,-0.7703,-0.1401,44.6,99962.0,,,,,,,
-0.24,,,,,,,,,-0.03,1.344,8.631,-4.831,-0.589,-0.01,0.019
-0.235,0.0039,-0.5063,0.0645,-0.2801,-0.7703,-0.1401,44.6,99981.0,,,,,,,
-0.23,,,,,,,,,-0.03,1.344,8.631,-4.831,-0.589,-0.01,0.019
-0.225,0.0005,-0.5068,0.0649,-0.2801,-0.9104,-0.2101,44.6,99963.0,,,,,,,
-0.22,,,,,,,,,-0.034,1.344,8.631,-4.831,-0.589,-0.18,0.009
-0.215,0.0059,-0.5078,0.0654,-0.1401,-1.2605,-0.1401,44.6,99987.0,,,,,,,
-0.21,,,,,,,,,-0.038,1.344,8.631,-4.831,-0.589,-0.18,0.009
-0.205,0.0034,-0.5068,0.0645,-0.2101,-1.3305,-0.1401,44.6,99989.0,,,,,,,
-0.2,,,,,,,,,-0.048,1.344,8.631,-4.831,-0.589,-0.43,0.019
-0.195,0.0078,-0.5073,0.062,-0.4202,-1.3305,-0.1401,44.6,99947.0,,,,,,,
-0.19,,,,,,,,,-0.057,1.344,8.631,-4.831,-0.589,-0.43,0.009
-0.185,-0.001,-0.5093,0.062,-0.1401,-1.6106,-0.1401,44.6,99988.0,,,,,,,
-0.18,,,,,,,,,-0.066,1.344,8.631,-4.831,-0.589,-0.43,0.009
-0.175,0.0044,-0.5122,0.0679,-0.07,-1.2605,-0.1401,44.6,99985.0,,,,,,,
-0.17,,,,,,,,,-0.074,1.343,8.631,-4.831,-0.59,-0.43,0.009
-0.165,-0.0015,-0.5098,0.0698,-0.07,-1.1204,-0.1401,44.6,99981.0,,,,,,,
-0.16,,,,,,,,,-0.084,1.343,8.631,-4.831,-0.59,-0.52,0.019
-0.155,0.0029,-0.5137,0.0688,0.6303,-0.7003,-0.1401,44.6,99984.0,,,,,,,
-0.15,,,,,,,,,-0.087,1.343,8.631,-4.831,-0.59,-0.18,0.028
-0.145,-0.0005,-0.5107,0.062,0.4202,-0.2801,-0.1401,44.6,99978.0,,,,,,,
-0.14,,,,,,,,,-0.095,1.342,8.631,-4.831,-0.589,-0.43,0.028
-0.135,0.0015,-0.5098,0.0635,-0.7703,0.4902,-0.1401,44.6,99995.0,,,,,,,
-0.13,,,,,,,,,-0.103,1.342,8.631,-4.831,-0.588,-0.43,0.057
-0.125,-0.0044,-0.583,0.0693,0.1401,0.6303,-0.2101,44.6,100000.0,,,,,,,
-0.12,,,,,,,,,-0.112,1.343,8.632,-4.83,-0.587,-0.52,0.066
-0.115,-0.002,-0.9204,0.0649,-0.7003,0.9104,0.0,44.6,100008.0,,,,,,,
-0.11,,,,,,,,,-0.121,1.343,8.632,-4.83,-0.585,-0.52,0.066
-0.105,-0.0039,-1.5972,0.1016,-0.3501,0.2101,0.07,44.6,100020.0,,,,,,,
-0.1,,,,,,,,,-0.129,1.344,8.632,-4.83,-0.584,-0.52,0.085
-0.095,-0.022,-3.3267,0.1309,1.8207,-0.4202,-0.2101,44.6,99987.0,,,,,,,
-0.09,,,,,,,,,-0.143,1.345,8.632,-4.83,-0.583,-0.77,0.114
-0.085,-0.0112,-4.2749,0.1147,1.4006,-0.9104,-0.3501,44.6,99988.0,,,,,,,
-0.08,,,,,,,,,-0.153,1.343,8.632,-4.83,-0.582,-0.67,0.142
-0.075,-0.02,-4.9131,0.1323,-1.6106,-0.3501,-0.2801,44.6,100000.0,,,,,,,
-0.07,,,,,,,,,-0.152,1.342,8.632,-4.83,-0.581,-0.75,1.485
-0.065,-0.0117,-5.1294,0.126,-0.4902,-0.2101,-0.2801,44.6,100037.0,,,,,,,
-0.06,,,,,,,,,-0.097,1.343,8.632,-4.83,-0.581,-1.35,8.022
-0.055,-0.019,-5.1875,0.1655,0.7003,-2.3109,-0.1401,44.6,100044.0,,,,,,,
-0.05,,,,,,,,,0.08,1.344,8.632,-4.829,-0.58,-1.76,21.134
-0.045,-0.0317,-5.209,0.1221,-0.1401,-2.3109,-0.1401,44.6,100034.0,,,,,,,
-0.04,,,,,,,,,0.593,1.342,8.633,-4.83,-0.581,-1.77,54.641
-0.035,-0.0181,-5.2021,0.1484,1.4006,-0.6303,-0.2101,44.6,99974.0,,,,,,,
-0.03,,,,,,,,,1.276,1.342,8.632,-4.83,-0.582,-2.44,73.012
-0.025,-0.0127,-5.2046,0.1177,-0.4202,-0.9804,-0.6303,44.6,99944.0,,,,,,,
-0.02,,,,,,,,,2.083,1.341,8.633,-4.83,-0.581,-2.44,85.376
-0.015,-0.019,-5.2583,0.1572,-0.7703,-3.1513,-1.1905,44.6,99983.0,,,,,,,
-0.01,,,,,,,,,2.946,1.341,8.633,-4.829,-0.581,-1.76,89.567
-0.005,-0.0083,-5.2544,0.1499,0.5602,-5.7423,-1.3305,44.6,99996.0,,,,,,,
0.0,,,,,,,,,3.843,1.34,8.633,-4.829,-0.583,-0.75,90.693
0.005,-0.02,-5.2627,0.1777,-0.8403,-6.9328,-1.4706,44.6,99925.0,,,,,,,
0.01,,,,,,,,,4.752,10.0,0.0,-0.004,-0.001,-1.39,90.977
0.015,0.0005,-5.2944,0.1313,0.07,-9.8739,-1.8908,44.6,99986.0,,,,,,,
0.02,,,,,,,,,5.662,9.999,0.0,-0.009,-0.002,-1.39,91.024
0.025,-0.0244,-5.3223,0.1963,-0.1401,-18.8375,-1.4006,44.6,99996.0,,,,,,,
0.03,,,,,,,,,6.573,9.999,0.0,-0.016,-0.003,-0.55,91.109
0.035,-0.0093,-5.3506,0.1304,0.4202,-28.5014,-0.6303,44.6,99940.0,,,,,,,
0.04,,,,,,,,,7.493,9.999,0.0,-0.032,-0.004,-0.55,91.989
0.045,0.02,-5.3521,0.1309,-0.7703,-29.6919,-0.9104,44.6,99952.0,,,,,,,
0.05,,,,,,,,,8.413,9.999,0.001,-0.056,-0.005,-0.3,92.065
0.055,0.0049,-5.3354,0.1572,-1.9608,-30.1821,-0.8403,44.6,99882.0,,,,,,,
0.06,,,,,,,,,9.335,9.999,0.001,-0.081,-0.006,0.46,92.15
0.065,-0.0156,-5.3174,0.1738,-0.8403,-31.5126,-0.4902,44.6,100028.0,,,,,,,
0.07,,,,,,,,,10.262,9.999,0.0,-0.106,-0.006,2.31,92.765
0.075,-0.021,-5.3481,0.1382,-0.5602,-26.6106,-0.8403,44.6,100000.0,,,,,,,
0.08,,,,,,,,,11.194,9.999,0.0,-0.133,-0.007,-0.3,93.209
0.085,0.0024,-5.2861,0.4922,-4.4818,-24.4398,-1.0504,44.6,99942.0,,,,,,,
0.09,,,,,,,,,12.127,9.998,0.0,-0.155,-0.007,-0.55,93.304
0.095,-0.1401,-5.3423,0.1016,-3.7115,-32.0728,-0.2101,44.6,99974.0,,,,,,,
0.1,,,,,,,,,13.06,9.998,-0.004,-0.176,-0.008,2.31,93.304
0.105,-0.0161,-5.4932,0.2861,-4.6919,-48.3193,-1.1204,44.6,99959.0,,,,,,,
0.11,,,,,,,,,13.995,9.997,-0.007,-0.203,-0.008,0.46,93.559
0.115,0.002,-5.2275,0.1821,-6.1625,-55.6022,-1.4706,44.6,99927.0,,,,,,,
0.12,,,,,,,,,14.932,9.997,-0.01,-0.244,-0.009,1.72,93.692
0.125,-0.104,-5.4897,0.0562,-4.4818,-53.4314,-2.381,44.6,99938.0,,,,,,,
0.13,,,,,,,,,15.869,9.995,-0.016,-0.291,-0.01,2.31,93.692
0.135,-0.1357,-5.46,0.1558,-4.4118,-41.3866,-3.5014,44.6,99963.0,,,,,,,
0.14,,,,,,,,,16.805,9.994,-0.019,-0.337,-0.012,2.31,93.692
0.145,0.0024,-5.4473,0.0229,-4.6919,-35.5042,-3.4314,44.6,99970.0,,,,,,,
0.15,,,,,,,,,17.742,9.993,-0.023,-0.372,-0.015,1.72,93.692
0.155,-0.0635,-5.2407,-0.0752,-6.5826,-29.0616,-2.0308,44.6,99946.0,,,,,,,
0.16,,,,,,,,,18.68,9.991,-0.026,-0.402,-0.018,1.39,93.805
0.165,-0.1235,-5.2578,0.564,0.7003,-20.7283,-1.7507,44.6,99951.0,,,,,,,
0.17,,,,,,,,,19.618,9.99,-0.032,-0.427,-0.02,1.72,93.805
0.175,-0.0562,-5.2031,-0.0127,3.2213,-19.0476,-0.1401,44.6,99954.0,,,,,,,
0.18,,,,,,,,,20.554,9.99,-0.031,-0.444,-0.021,2.4,93.692
0.185,0.0059,-5.1963,0.1543,3.2913,-12.6751,1.4006,44.6,99963.0,,,,,,,
0.19,,,,,,,,,21.491,9.989,-0.028,-0.459,-0.021,2.14,93.692
0.195,-0.1099,-5.2461,0.1294,0.2801,-4.4818,1.1204,44.6,99930.0,,,,,,,
0.2,,,,,,,,,22.412,9.988,-0.024,-0.47,-0.02,2.14,92.055
0.205,-0.1636,-5.3027,0.1934,-2.381,-7.3529,1.1204,44.6,99936.0,,,,,,,
0.21,,,,,,,,,23.33,9.988,-0.024,-0.473,-0.019,2.4,91.828
0.215,0.0122,-5.4004,-0.0962,-0.9104,10.2941,-0.4202,44.6,99947.0,,,,,,,
0.22,,,,,,,,,24.25,9.988,-0.026,-0.478,-0.018,2.4,92.055
0.225,-0.2461,-5.3979,0.7544,-0.6303,20.2381,-2.6611,44.6,99960.0,,,,,,,
0.23,,,,,,,,,25.17,9.988,-0.026,-0.468,-0.018,2.4,92.055
0.235,0.0688,-5.3984,0.021,-1.5406,-1.8207,-3.0812,44.6,99933.0,,,,,,,
0.24,,,,,,,,,26.091,9.989,-0.026,-0.45,-0.02,2.4,92.055
0.245,-0.0693,-5.3633,0.2563,-1.6106,-6.7927,-4.972,44.6,99967.0,,,,,,,
0.25,,,,,,,,,27.011,9.989,-0.027,-0.45,-0.023,2.73,92.055
0.255,0.085,-5.2856,0.2793,-7.3529,3.4314,-5.042,44.6,99933.0,,,,,,,
0.26,,,,,,,,,27.94,9.989,-0.028,-0.455,-0.027,2.4,92.925
0.265,0.0161,-5.1978,0.5229,-3.0112,-5.1821,-3.3613,44.6,99961.0,,,,,,,
0.27,,,,,,,,,28.869,9.989,-0.034,-0.451,-0.032,2.73,92.925
0.275,-0.0645,-5.2241,-0.103,1.2605,-6.1625,0.6303,44.6,99905.0,,,,,,,
0.28,,,,,,,,,29.798,9.989,-0.036,-0.455,-0.035,2.73,92.925
0.285,-0.0654,-5.2378,0.1372,1.1204,-3.0812,2.6611,44.6,99923.0,,,,,,,
0.29,,,,,,,,,30.727,9.989,-0.035,-0.459,-0.034,3.66,92.925
0.295,0.1636,-5.2505,-0.0571,-0.2101,15.9664,2.3109,44.6,99883.0,,,,,,,
0.3,,,,,,,,,31.656,9.989,-0.034,-0.461,-0.031,3.66,92.925
0.305,0.0811,-5.3291,0.2109,1.8908,31.7227,3.9916,44.6,99921.0,,,,,,,
0.31,,,,,,,,,32.581,9.989,-0.033,-0.446,-0.029,3.91,92.594
0.315,-0.124,-5.2847,0.1733,-4.4818,57.8431,4.6218,44.6,99905.0,,,,,,,
0.32,,,,,,,,,33.507,9.991,-0.032,-0.418,-0.026,3.91,92.594
0.325,0.1167,-5.3394,0.0669,-1.7507,74.7199,4.5518,44.6,99878.0,,,,,,,
0.33,,,,,,,,,34.433,9.993,-0.035,-0.366,-0.022,4.75,92.575
0.335,0.0166,-5.4351,0.2754,0.5602,95.098,3.7815,44.6,99907.0,,,,,,,
0.34,,,,,,,,,35.358,9.995,-0.036,-0.3,-0.018,4.92,92.575
0.345,-0.063,-5.2886,0.1997,-3.5014,103.2213,4.6218,44.6,99891.0,,,,,,,
0.35,,,,,,,,,36.283,9.997,-0.036,-0.216,-0.015,6.1,92.575
0.355,-0.1016,-5.2271,-0.0044,-4.4818,105.042,3.8515,44.6,99882.0,,,,,,,
0.36,,,,,,,,,37.209,9.999,-0.038,-0.126,-0.011,6.27,92.575
0.365,0.0903,-5.1216,0.5254,-6.0924,107.9132,0.7003,44.6,99879.0,,,,,,,
0.37,,,,,,,,,38.134,9.999,-0.042,-0.033,-0.008,6.27,92.575
0.375,0.0615,-5.0859,0.5391,-7.493,118.1373,-0.3501,44.6,99868.0,,,,,,,
0.38,,,,,,,,,39.06,9.999,-0.047,0.061,-0.008,7.45,92.575
0.385,-0.0386,-5.2466,0.2358,-4.0616,118.3473,-2.8011,44.6,99873.0,,,,,,,
0.39,,,,,,,,,39.985,9.998,-0.053,0.165,-0.009,8.12,92.575
0.395,0.0332,-5.1582,-0.0776,-7.2129,110.8543,-3.1513,44.6,99876.0,,,,,,,
0.4,,,,,,,,,40.911,9.996,-0.056,0.269,-0.011,8.2,92.575
0.405,0.0562,-5.1284,0.1504,-3.5714,87.3249,-2.9412,44.6,99858.0,,,,,,,
0.41,,,,,,,,,41.829,9.993,-0.062,0.367,-0.015,8.46,91.838
0.415,0.002,-5.2476,0.3613,-2.521,68.1373,-2.6611,44.6,99874.0,,,,,,,
0.42,,,,,,,,,42.743,9.989,-0.065,0.444,-0.017,8.54,91.459
0.425,0.0005,-5.271,-0.0059,-2.7311,66.5266,-3.5014,44.6,99855.0,,,,,,,
0.43,,,,,,,,,43.658,9.987,-0.066,0.504,-0.02,8.71,91.459
0.435,0.0239,-5.2627,-0.0625,-3.0112,66.5266,-3.7815,44.6,99859.0,,,,,,,
0.44,,,,,,,,,44.572,9.983,-0.069,0.563,-0.023,8.88,91.459
0.445,0.0049,-5.2622,0.2031,-2.9412,65.4762,-4.4118,44.6,99840.0,,,,,,,
0.45,,,,,,,,,45.486,9.98,-0.071,0.622,-0.027,8.96,91.459
0.455,-0.0205,-5.2734,0.2148,-2.8711,65.4062,-4.6218,44.6,99846.0,,,,,,,
0.46,,,,,,,,,46.404,9.976,-0.073,0.68,-0.031,9.38,91.838
0.465,0.0366,-5.2725,0.0215,-2.8711,65.6162,-5.112,44.6,99829.0,,,,,,,
0.47,,,,,,,,,47.322,9.972,-0.075,0.737,-0.035,10.14,91.856
0.475,0.0215,-5.2563,0.0308,-3.2213,64.7059,-5.6723,44.6,99849.0,,,,,,,
0.48,,,,,,,,,48.243,9.967,-0.078,0.795,-0.039,10.22,92.14
0.485,-0.0264,-5.2344,0.1948,-3.0812,64.6359,-6.3025,44.6,99823.0,,,,,,,
0.49,,,,,,,,,49.164,9.963,-0.08,0.853,-0.045,10.48,92.14
0.495,0.0112,-5.2471,0.1553,-2.8711,65.4062,-6.6527,44.6,99860.0,,,,,,,
0.5,,,,,,,,,50.085,9.958,-0.083,0.91,-0.05,10.98,92.14
0.505,0.0327,-5.2461,0.0112,-2.8011,64.7059,-7.2829,44.6,99822.0,,,,,,,
0.51,,,,,,,,,51.006,9.952,-0.085,0.967,-0.056,10.98,92.14
0.515,-0.0127,-5.2178,0.1152,-3.0112,64.8459,-7.9832,44.6,99825.0,,,,,,,
0.52,,,,,,,,,51.927,9.946,-0.088,1.024,-0.063,11.24,92.14
0.525,-0.0029,-5.2188,0.1904,-2.9412,64.916,-8.4734,44.6,99827.0,,,,,,,
0.53,,,,,,,,,52.846,9.94,-0.09,1.081,-0.07,11.74,92.027
0.535,0.0103,-5.2197,0.0859,-2.8011,65.1961,-8.9636,44.6,99828.0,,,,,,,
0.54,,,,,,,,,53.764,9.934,-0.093,1.139,-0.077,12.67,91.847
0.545,-0.0063,-5.231,0.0513,-2.9412,65.2661,-9.5238,44.6,99813.0,,,,,,,
0.55,,,,,,,,,54.682,9.927,-0.095,1.196,-0.085,12.75,91.828
0.555,-0.0093,-5.2368,0.1807,-3.1513,64.7759,-10.014,44.6,99789.0,,,,,,,
0.56,,,,,,,,,55.597,9.92,-0.098,1.253,-0.094,12.84,91.601
0.565,0.0034,-5.208,0.1514,-2.9412,64.5658,-10.3641,44.6,99804.0,,,,,,,
0.57,,,,,,,,,56.513,9.912,-0.101,1.31,-0.102,13.0,91.601
0.575,-0.0259,-5.1895,0.0562,-2.6611,63.8655,-10.5742,44.6,99781.0,,,,,,,
0.58,,,,,,,,,57.427,9.904,-0.104,1.367,-0.112,13.17,91.535
0.585,0.0078,-5.187,0.124,-2.6611,63.5854,-11.1345,44.6,99786.0,,,,,,,
0.59,,,,,,,,,58.339,9.896,-0.106,1.423,-0.121,13.26,91.317
0.595,-0.0186,-5.2183,0.1035,-2.1709,62.605,-11.4846,44.5,99751.0,,,,,,,
0.6,,,,,,,,,59.251,9.888,-0.109,1.478,-0.131,14.02,91.298
0.605,-0.0005,-5.231,0.0708,-1.8207,61.9748,-11.7647,44.6,99795.0,,,,,,,
0.61,,,,,,,,,60.163,9.88,-0.111,1.533,-0.141,14.77,91.289
0.615,-0.0122,-5.2358,0.165,-1.8207,61.6947,-12.0448,44.6,99746.0,,,,,,,
0.62,,,,,,,,,61.075,9.871,-0.113,1.587,-0.151,15.53,91.298
0.625,-0.0044,-5.2153,0.1694,-1.3305,61.5546,-12.1148,44.6,99774.0,,,,,,,
0.63,,,,,,,,,61.987,9.862,-0.115,1.641,-0.162,16.04,91.317
0.635,-0.0049,-5.2266,0.0806,-1.6106,61.0644,-12.0448,44.6,99763.0,,,,,,,
0.64,,,,,,,,,62.899,9.852,-0.117,1.695,-0.173,16.29,91.289
0.645,0.0078,-5.2046,0.1172,-1.4006,59.3838,-12.465,44.6,99728.0,,,,,,,
0.65,,,,,,,,,63.811,9.843,-0.119,1.748,-0.184,16.71,91.289
0.655,0.001,-5.2021,0.1851,-0.9804,58.6134,-12.9552,44.6,99745.0,,,,,,,
0.66,,,,,,,,,64.722,9.833,-0.121,1.8,-0.195,17.3,91.232
0.665,-0.0229,-5.2397,0.1196,-1.0504,58.0532,-13.2353,44.6,99749.0,,,,,,,
0.67,,,,,,,,,65.633,9.824,-0.122,1.851,-0.206,18.23,91.232
0.675,0.0098,-5.2266,0.1079,-0.8403,57.563,-13.6555,44.6,99750.0,,,,,,,
